[1740780342.9746475]	Q_Header<(2621443, 50268, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 63, 68, 81, 79, 0, 79, 49, 0, 68, 108, 0, 52, 74, 50, 63, 55, 132, 151, 104, 75, 55, 77, 36, 52, 18, 0, 0, 19, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33392646223060346, y=-0.9385463735551067, z=0.08673176801858663, w=-0.010070894949378463)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.06888888888888889, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.15, z=0.06)>	COMP<94>
[1740780344.4646997]	Q_Header<(2621443, 50417, 257, 173, 250, 8, 58, 149, 56)>	Q_Data<(0, 0, 35, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 35, 25, 4, 49, 253, 253, 205, 253, 253, 253, 204, 173, 211, 160, 109, 55, 0, 87, 253, 253, 251, 244, 253, 158, 42, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32415189506100806, y=-0.9415724505942707, z=0.09014730728772527, w=-0.015502651354828857)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.021111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=0.12)>	COMP<92>
[1740780344.47483]	Q_Header<(2621443, 50418, 257, 173, 250, 8, 58, 150, 67)>	Q_Data<(0, 0, 48, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 22, 36, 0, 0, 47, 205, 223, 253, 253, 253, 253, 227, 253, 198, 139, 35, 105, 62, 74, 168, 253, 245, 253, 253, 225, 97, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 50, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241501109700342, y=-0.9415672682987606, z=0.09020784485289221, w=-0.015502566030199338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.01)>	COMP<92>
[1740780344.4846945]	Q_Header<(2621443, 50419, 257, 173, 250, 8, 58, 151, 67)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 22, 0, 0, 18, 150, 253, 253, 253, 253, 253, 253, 216, 253, 165, 103, 159, 135, 117, 148, 195, 253, 253, 253, 253, 125, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 249, 142, 54, 120, 165, 37, 0, 0, 0, 0, 125, 200, 63, 0, 0, 0, 0, 0, 109, 40, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241501109700342, y=-0.9415672682987606, z=0.09020784485289221, w=-0.015502566030199338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.01)>	COMP<92>
[1740780344.49476]	Q_Header<(2621443, 50420, 257, 173, 250, 8, 58, 152, 65)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 17, 0, 0, 0, 0, 122, 253, 253, 253, 253, 253, 253, 253, 253, 153, 99, 186, 214, 174, 180, 253, 253, 253, 253, 253, 121, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 253, 200, 146, 253, 253, 0, 59, 56, 0, 0, 110, 149, 21, 0, 0, 0, 0, 0, 169, 64, 161, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 168, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241501109700342, y=-0.9415672682987606, z=0.09020784485289221, w=-0.015502566030199338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.01)>	COMP<92>
[1740780344.5047927]	Q_Header<(2621443, 50421, 257, 173, 250, 8, 58, 153, 77)>	Q_Data<(0, 0, 31, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 21, 24, 12, 14, 19, 0, 73, 199, 76, 253, 253, 253, 253, 253, 211, 232, 158, 205, 239, 187, 169, 204, 253, 253, 253, 202, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 191, 223, 222, 253, 253, 81, 165, 144, 0, 0, 122, 235, 111, 0, 0, 0, 0, 0, 111, 0, 168, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241501109700342, y=-0.9415672682987606, z=0.09020784485289221, w=-0.015502566030199338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.01)>	COMP<92>
[1740780344.5159109]	Q_Header<(2621443, 50422, 257, 173, 250, 8, 58, 154, 53)>	Q_Data<(0, 0, 33, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 19, 108, 137, 253, 253, 253, 253, 253, 253, 253, 249, 253, 137, 120, 124, 134, 253, 253, 230, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 184, 253, 253, 253, 200, 242, 157, 0, 0, 0, 171, 60, 0, 0, 0, 0, 0, 0, 0, 81, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241642945523702, y=-0.9415474313245835, z=0.09039490119225388, w=-0.015320135178430602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.017777777777777778, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=-0.01)>	COMP<90>
[1740780344.5246668]	Q_Header<(2621443, 50423, 257, 173, 250, 8, 58, 155, 51)>	Q_Data<(0, 0, 50, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 16, 2, 0, 0, 15, 0, 0, 66, 131, 253, 253, 253, 253, 253, 253, 253, 253, 241, 253, 170, 106, 175, 220, 253, 158, 46, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 196, 253, 253, 233, 208, 98, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241642945523702, y=-0.9415474313245835, z=0.09039490119225388, w=-0.015320135178430602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.017777777777777778, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=-0.01)>	COMP<90>
[1740780344.5348108]	Q_Header<(2621443, 50424, 257, 173, 250, 8, 58, 156, 44)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 0, 0, 0, 0, 0, 11, 0, 0, 0, 11, 45, 81, 172, 253, 253, 253, 253, 253, 253, 233, 172, 253, 232, 245, 253, 200, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 185, 148, 152, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241642945523702, y=-0.9415474313245835, z=0.09039490119225388, w=-0.015320135178430602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.017777777777777778, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=-0.01)>	COMP<90>
[1740780344.5446799]	Q_Header<(2621443, 50425, 257, 173, 250, 8, 58, 157, 46)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 0, 0, 14, 0, 22, 21, 0, 0, 0, 0, 10, 15, 107, 163, 253, 253, 253, 194, 253, 207, 195, 253, 253, 253, 253, 217, 206, 115, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3240968263811369, y=-0.9415287464699469, z=0.09088138879124537, w=-0.0150146552334764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.034444444444444444, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.08)>	COMP<93>
[1740780344.5546803]	Q_Header<(2621443, 50426, 257, 173, 250, 8, 58, 158, 38)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 0, 0, 0, 21, 9, 0, 0, 0, 0, 0, 0, 0, 57, 90, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 253, 171, 200, 110, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3240968263811369, y=-0.9415287464699469, z=0.09088138879124537, w=-0.0150146552334764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.034444444444444444, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.08)>	COMP<93>
[1740780344.5646338]	Q_Header<(2621443, 50427, 257, 173, 250, 8, 58, 159, 48)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27, 9, 3, 0, 12, 0, 0, 0, 19, 6, 91, 203, 253, 253, 253, 253, 193, 253, 253, 253, 253, 253, 97, 134, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3240968263811369, y=-0.9415287464699469, z=0.09088138879124537, w=-0.0150146552334764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.034444444444444444, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.08)>	COMP<93>
[1740780344.5747888]	Q_Header<(2621443, 50428, 257, 173, 250, 8, 58, 160, 60)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 10, 0, 0, 0, 13, 0, 67, 127, 251, 206, 253, 253, 253, 222, 253, 253, 174, 253, 71, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 79, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 169, 182, 207, 151, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3240372005289582, y=-0.9414718060198116, z=0.09179731580251518, w=-0.014282295144806218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.05444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.01)>	COMP<93>
[1740780344.584779]	Q_Header<(2621443, 50429, 257, 173, 250, 8, 58, 161, 69)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 43, 65, 209, 253, 253, 253, 225, 253, 232, 253, 117, 253, 117, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 54, 122, 0, 0, 216, 253, 60, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 253, 253, 202, 104, 75, 123, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3240372005289582, y=-0.9414718060198116, z=0.09179731580251518, w=-0.014282295144806218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.05444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.01)>	COMP<93>
[1740780344.5948691]	Q_Header<(2621443, 50430, 257, 173, 250, 8, 58, 162, 99)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 14, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 34, 38, 23, 146, 253, 253, 253, 249, 253, 125, 253, 142, 253, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 107, 66, 18, 0, 0, 56, 94, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 132, 124, 0, 0, 0, 115, 208, 174, 68, 253, 253, 220, 207, 0, 0, 0, 94, 230, 218, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 236, 66, 0, 0, 0, 0, 0, 0, 238, 253, 253, 0, 0, 147, 253, 85, 142, 102, 253, 253, 253, 253, 253, 162, 65, 167, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3240372005289582, y=-0.9414718060198116, z=0.09179731580251518, w=-0.014282295144806218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.05444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.01)>	COMP<93>
[1740780344.6050053]	Q_Header<(2621443, 50431, 257, 173, 250, 8, 58, 163, 111)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 15, 0, 0, 0, 0, 16, 15, 2, 0, 17, 0, 18, 19, 24, 0, 91, 211, 253, 253, 253, 253, 234, 253, 253, 253, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 225, 253, 232, 128, 0, 0, 196, 253, 151, 0, 0, 0, 0, 123, 206, 111, 0, 0, 0, 0, 141, 253, 253, 125, 126, 50, 253, 253, 253, 181, 253, 253, 253, 253, 99, 71, 149, 253, 253, 253, 203, 0, 164, 154, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 253, 253, 251, 0, 0, 0, 0, 0, 78, 253, 253, 253, 174, 0, 253, 253, 253, 253, 173, 253, 253, 253, 253, 234, 177, 0, 157, 111, 156)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3240372005289582, y=-0.9414718060198116, z=0.09179731580251518, w=-0.014282295144806218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.05444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.01)>	COMP<93>
[1740780344.6149702]	Q_Header<(2621443, 50432, 257, 173, 250, 8, 58, 164, 99)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 6, 0, 0, 0, 13, 0, 5, 4, 13, 0, 0, 16, 0, 19, 0, 38, 122, 253, 253, 253, 253, 248, 253, 253, 180, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 149, 141, 253, 253, 253, 180, 10, 0, 253, 253, 253, 131, 0, 0, 0, 205, 253, 142, 0, 0, 0, 0, 224, 253, 253, 253, 253, 230, 253, 253, 253, 253, 253, 253, 253, 253, 188, 154, 253, 253, 253, 253, 253, 139, 226, 188, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 253, 253, 253, 0, 0, 0, 0, 0, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 253, 0, 0, 213, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32392249551410734, y=-0.9414321784076863, z=0.09271495584811175, w=-0.01355017787905254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.06888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.13)>	COMP<89>
[1740780344.6248877]	Q_Header<(2621443, 50433, 257, 173, 250, 8, 58, 165, 95)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 27, 0, 0, 0, 0, 7, 0, 20, 19, 12, 0, 0, 0, 0, 38, 13, 0, 41, 132, 183, 253, 253, 178, 253, 253, 131, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 17, 117, 184, 253, 253, 253, 253, 253, 60, 148, 213, 253, 253, 253, 135, 42, 77, 222, 253, 180, 0, 0, 0, 0, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 253, 253, 253, 253, 253, 148, 216, 147, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 253, 253, 228, 0, 0, 0, 0, 0, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 253, 253, 253, 253, 253, 253, 0, 0, 224, 217)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32392249551410734, y=-0.9414321784076863, z=0.09271495584811175, w=-0.01355017787905254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.06888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.13)>	COMP<89>
