[1740780053.0024986]	Q_Header<(2621443, 21268, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 182, 247, 206, 253, 253, 253, 253, 253, 253, 253, 239, 248, 173, 188, 253, 136, 32, 0, 0, 0, 50, 26, 48, 125, 180, 143, 158, 126, 26, 0, 0, 32, 0, 32, 47, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 22, 0, 45, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2800842877076138, y=-0.9551795821800295, z=0.09527382286153521, w=-0.010375752649878915)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.05333333333333334, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.06)>	COMP<176>
[1740780054.3724115]	Q_Header<(2621443, 21405, 257, 173, 250, 8, 58, 137, 21)>	Q_Data<(0, 0, 31, 0, 67, 0, 0, 0, 0, 91, 90, 98, 113, 0, 14, 0, 42, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2694777686666328, y=-0.9587060730343833, z=0.09051767405042276, w=-0.008423087672932124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.022222222222222223, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.04, z=0.16)>	COMP<165>
[1740780054.383538]	Q_Header<(2621443, 21406, 257, 173, 250, 8, 58, 138, 26)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 76, 100, 81, 95, 66, 0, 0, 53, 0, 30, 0, 0, 20, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2698376089318171, y=-0.9585613318873982, z=0.09094278156715845, w=-0.008789101037362964)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.015555555555555555, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.14)>	COMP<165>
[1740780054.39543]	Q_Header<(2621443, 21407, 257, 173, 250, 8, 58, 139, 24)>	Q_Data<(0, 0, 39, 0, 66, 0, 0, 0, 0, 67, 100, 87, 103, 0, 0, 0, 40, 21, 9, 18, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2698376089318171, y=-0.9585613318873982, z=0.09094278156715845, w=-0.008789101037362964)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.015555555555555555, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.14)>	COMP<165>
[1740780054.4024742]	Q_Header<(2621443, 21408, 257, 173, 250, 8, 58, 140, 29)>	Q_Data<(0, 0, 35, 0, 62, 0, 0, 0, 0, 53, 100, 93, 112, 0, 0, 0, 53, 28, 24, 40, 0, 17, 15, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2698376089318171, y=-0.9585613318873982, z=0.09094278156715845, w=-0.008789101037362964)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.015555555555555555, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.14)>	COMP<165>
[1740780054.4135184]	Q_Header<(2621443, 21409, 257, 173, 250, 8, 58, 141, 28)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 90, 93, 107, 0, 0, 0, 89, 38, 34, 37, 21, 14, 18, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27019473941272215, y=-0.9584070460804103, z=0.09148902515917563, w=-0.00897190573608994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0022222222222222222, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=0.23)>	COMP<168>
[1740780054.4225187]	Q_Header<(2621443, 21410, 257, 173, 250, 8, 58, 142, 29)>	Q_Data<(0, 0, 66, 0, 53, 0, 0, 0, 0, 14, 85, 94, 110, 0, 0, 0, 98, 60, 41, 29, 7, 20, 0, 7, 0, 13, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27019473941272215, y=-0.9584070460804103, z=0.09148902515917563, w=-0.00897190573608994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0022222222222222222, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=0.23)>	COMP<168>
[1740780054.4324536]	Q_Header<(2621443, 21411, 257, 173, 250, 8, 58, 143, 30)>	Q_Data<(0, 0, 68, 0, 56, 0, 0, 0, 0, 27, 82, 93, 99, 0, 0, 0, 68, 73, 45, 0, 0, 0, 0, 18, 11, 0, 18, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27019473941272215, y=-0.9584070460804103, z=0.09148902515917563, w=-0.00897190573608994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0022222222222222222, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=0.23)>	COMP<168>
[1740780054.4425848]	Q_Header<(2621443, 21412, 257, 173, 250, 8, 58, 144, 29)>	Q_Data<(0, 0, 54, 0, 58, 0, 0, 0, 0, 11, 88, 103, 102, 110, 0, 0, 66, 74, 38, 12, 16, 0, 19, 0, 20, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27074544265560785, y=-0.9581678774234417, z=0.09234397086067057, w=-0.009155053290879435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.01, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=0.24)>	COMP<167>
[1740780054.4524667]	Q_Header<(2621443, 21413, 257, 173, 250, 8, 58, 145, 25)>	Q_Data<(0, 0, 34, 0, 56, 0, 0, 0, 0, 0, 83, 104, 103, 126, 0, 0, 104, 80, 41, 2, 9, 0, 24, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27074544265560785, y=-0.9581678774234417, z=0.09234397086067057, w=-0.009155053290879435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.01, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=0.24)>	COMP<167>
[1740780054.4624524]	Q_Header<(2621443, 21414, 257, 173, 250, 8, 58, 146, 25)>	Q_Data<(0, 0, 54, 0, 51, 0, 0, 0, 0, 0, 56, 91, 112, 62, 0, 0, 108, 80, 51, 44, 32, 18, 15, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27074544265560785, y=-0.9581678774234417, z=0.09234397086067057, w=-0.009155053290879435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.01, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=0.24)>	COMP<167>
[1740780054.4725635]	Q_Header<(2621443, 21415, 257, 173, 250, 8, 58, 147, 25)>	Q_Data<(0, 0, 40, 0, 50, 0, 0, 0, 0, 0, 73, 112, 102, 0, 79, 0, 88, 48, 51, 60, 44, 9, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27074544265560785, y=-0.9581678774234417, z=0.09234397086067057, w=-0.009155053290879435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.01, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=0.24)>	COMP<167>
[1740780054.482495]	Q_Header<(2621443, 21416, 257, 173, 250, 8, 58, 148, 30)>	Q_Data<(0, 0, 21, 0, 50, 0, 0, 0, 0, 0, 81, 111, 104, 0, 59, 0, 65, 22, 47, 51, 37, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27105764893749024, y=-0.9580096504667523, z=0.09307879185536426, w=-0.009033220455471416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.021111111111111112, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.19)>	COMP<167>
[1740780054.4933407]	Q_Header<(2621443, 21417, 257, 173, 250, 8, 58, 149, 33)>	Q_Data<(0, 0, 6, 0, 52, 0, 0, 0, 0, 0, 72, 103, 124, 12, 88, 0, 81, 39, 40, 14, 0, 0, 23, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27105764893749024, y=-0.9580096504667523, z=0.09307879185536426, w=-0.009033220455471416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.021111111111111112, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.19)>	COMP<167>
[1740780054.5024304]	Q_Header<(2621443, 21418, 257, 173, 250, 8, 58, 150, 29)>	Q_Data<(0, 0, 39, 0, 53, 0, 0, 0, 0, 0, 20, 94, 123, 0, 134, 0, 75, 53, 52, 12, 13, 8, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27105764893749024, y=-0.9580096504667523, z=0.09307879185536426, w=-0.009033220455471416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.021111111111111112, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.19)>	COMP<167>
[1740780054.5125656]	Q_Header<(2621443, 21419, 257, 173, 250, 8, 58, 151, 33)>	Q_Data<(0, 0, 64, 0, 55, 0, 0, 0, 0, 0, 0, 107, 123, 0, 128, 50, 167, 99, 65, 27, 18, 0, 0, 5, 0, 0, 0, 15, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.271368426419949, y=-0.9578463148466623, z=0.09387418799682448, w=-0.008789260774735191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.028888888888888888, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.16)>	COMP<165>
[1740780054.5224748]	Q_Header<(2621443, 21420, 257, 173, 250, 8, 58, 152, 29)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 39, 88, 52, 96, 83, 233, 131, 79, 16, 24, 0, 0, 0, 12, 0, 8, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.271368426419949, y=-0.9578463148466623, z=0.09387418799682448, w=-0.008789260774735191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.028888888888888888, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.16)>	COMP<165>
[1740780054.5332034]	Q_Header<(2621443, 21421, 257, 173, 250, 8, 58, 153, 35)>	Q_Data<(0, 0, 38, 0, 64, 0, 0, 0, 0, 0, 0, 0, 91, 101, 55, 129, 238, 130, 68, 47, 31, 0, 0, 4, 0, 0, 18, 0, 0, 0, 0, 21, 34, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.271368426419949, y=-0.9578463148466623, z=0.09387418799682448, w=-0.008789260774735191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.028888888888888888, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.16)>	COMP<165>
