[1740779773.030419]	Q_Header<(2621443, 58804, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 208, 93, 0, 64, 100, 199, 192, 250, 191, 101, 56, 35, 17, 0, 39, 77, 122, 153, 147, 91, 0, 0, 6, 0, 0, 0, 0, 0, 66, 87, 42, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.687740915031055, y=-0.7203335356049442, z=0.049499279560719346, w=0.07537806443586731)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0022222222222222222, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.08)>	COMP<185>
[1740779774.480513]	Q_Header<(2621443, 58949, 257, 173, 250, 8, 58, 145, 25)>	Q_Data<(0, 0, 52, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 253, 253, 234, 253, 164, 218, 220, 145, 55, 15, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6654012490970599, y=-0.7411454199032836, z=0.05035369936755406, w=0.07354691847018502)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.006666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.09)>	COMP<186>
[1740779774.4928946]	Q_Header<(2621443, 58950, 257, 173, 250, 8, 58, 146, 28)>	Q_Data<(0, 0, 57, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 253, 230, 226, 249, 141, 253, 216, 133, 71, 0, 8, 25, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6654012490970599, y=-0.7411454199032836, z=0.05035369936755406, w=0.07354691847018502)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.006666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.09)>	COMP<186>
[1740779774.5007913]	Q_Header<(2621443, 58951, 257, 173, 250, 8, 58, 147, 28)>	Q_Data<(0, 0, 45, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 223, 224, 156, 253, 253, 144, 230, 183, 107, 97, 27, 39, 24, 13, 10, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6654012490970599, y=-0.7411454199032836, z=0.05035369936755406, w=0.07354691847018502)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.006666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.09)>	COMP<186>
[1740779774.5104816]	Q_Header<(2621443, 58952, 257, 173, 250, 8, 58, 148, 31)>	Q_Data<(0, 0, 25, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 161, 252, 203, 253, 253, 197, 199, 155, 113, 89, 86, 54, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6649101235484731, y=-0.7415694878936981, z=0.050597621848878664, w=0.07354660353184414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.012222222222222223, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=0.02)>	COMP<186>
[1740779774.5204315]	Q_Header<(2621443, 58953, 257, 173, 250, 8, 58, 149, 26)>	Q_Data<(0, 0, 7, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 109, 248, 253, 253, 253, 253, 253, 161, 127, 140, 162, 76, 16, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6649101235484731, y=-0.7415694878936981, z=0.050597621848878664, w=0.07354660353184414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.012222222222222223, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=0.02)>	COMP<186>
[1740779774.5305727]	Q_Header<(2621443, 58954, 257, 173, 250, 8, 58, 150, 24)>	Q_Data<(0, 0, 29, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 72, 221, 253, 253, 253, 253, 253, 206, 178, 215, 223, 122, 20, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6649101235484731, y=-0.7415694878936981, z=0.050597621848878664, w=0.07354660353184414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.012222222222222223, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=0.02)>	COMP<186>
[1740779774.540489]	Q_Header<(2621443, 58955, 257, 173, 250, 8, 58, 151, 26)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 28, 123, 166, 253, 253, 253, 253, 221, 208, 226, 222, 155, 15, 30, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6645571152772094, y=-0.7418893953154372, z=0.050720698272902376, w=0.0734259928066204)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.012222222222222223, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.1)>	COMP<189>
[1740779774.5504346]	Q_Header<(2621443, 58956, 257, 173, 250, 8, 58, 152, 34)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 21, 91, 179, 95, 253, 253, 253, 172, 191, 184, 139, 144, 0, 27, 0, 0, 0, 0, 6, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6645571152772094, y=-0.7418893953154372, z=0.050720698272902376, w=0.0734259928066204)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.012222222222222223, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.1)>	COMP<189>
[1740779774.5608587]	Q_Header<(2621443, 58957, 257, 173, 250, 8, 58, 153, 27)>	Q_Data<(0, 0, 46, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 75, 121, 253, 253, 253, 253, 115, 139, 149, 136, 115, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6645571152772094, y=-0.7418893953154372, z=0.050720698272902376, w=0.0734259928066204)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.012222222222222223, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.1)>	COMP<189>
[1740779774.570502]	Q_Header<(2621443, 58958, 257, 173, 250, 8, 58, 154, 26)>	Q_Data<(0, 0, 53, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 39, 54, 25, 253, 253, 253, 197, 122, 61, 139, 234, 244, 115, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6645571152772094, y=-0.7418893953154372, z=0.050720698272902376, w=0.0734259928066204)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.012222222222222223, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.1)>	COMP<189>
[1740779774.580463]	Q_Header<(2621443, 58959, 257, 173, 250, 8, 58, 155, 26)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 20, 21, 68, 253, 253, 253, 253, 216, 120, 156, 253, 253, 174, 63, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6642270412529299, y=-0.7421667574782346, z=0.0509018976757276, w=0.0734842743424173)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.08)>	COMP<189>
[1740779774.5907943]	Q_Header<(2621443, 58960, 257, 173, 250, 8, 58, 156, 26)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 15, 58, 234, 253, 253, 253, 253, 184, 174, 253, 253, 202, 91, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6642270412529299, y=-0.7421667574782346, z=0.0509018976757276, w=0.0734842743424173)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.08)>	COMP<189>
[1740779774.6004822]	Q_Header<(2621443, 58961, 257, 173, 250, 8, 58, 157, 30)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 30, 19, 43, 150, 253, 183, 253, 253, 184, 253, 253, 253, 197, 125, 79, 31, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6642270412529299, y=-0.7421667574782346, z=0.0509018976757276, w=0.0734842743424173)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.08)>	COMP<189>
[1740779774.6153696]	Q_Header<(2621443, 58962, 257, 173, 250, 8, 58, 158, 28)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 18, 37, 81, 95, 253, 253, 253, 211, 226, 253, 215, 155, 122, 91, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6638294815946548, y=-0.7425051161823258, z=0.051148317908819484, w=0.07348755938212251)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.008888888888888889, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.17, z=-0.01)>	COMP<189>
[1740779774.620757]	Q_Header<(2621443, 58963, 257, 173, 250, 8, 58, 159, 28)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 27, 0, 31, 34, 129, 253, 253, 208, 253, 177, 253, 190, 107, 76, 84, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6638294815946548, y=-0.7425051161823258, z=0.051148317908819484, w=0.07348755938212251)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.008888888888888889, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.17, z=-0.01)>	COMP<189>
[1740779774.6305244]	Q_Header<(2621443, 58964, 257, 173, 250, 8, 58, 160, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 29, 0, 124, 253, 253, 253, 253, 253, 253, 253, 163, 81, 67, 36, 17, 55, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6638294815946548, y=-0.7425051161823258, z=0.051148317908819484, w=0.07348755938212251)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.008888888888888889, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.17, z=-0.01)>	COMP<189>
[1740779774.6504347]	Q_Header<(2621443, 58965, 257, 173, 250, 8, 58, 161, 29)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 29, 13, 0, 71, 253, 253, 253, 253, 161, 253, 253, 166, 121, 91, 128, 108, 138, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6635713784326536, y=-0.7427336372467772, z=0.0512693117994324, w=0.07342497868418711)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.01, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.19, z=0.08)>	COMP<191>
