[1740779350.968431]	Q_Header<(2621443, 16554, 257, 173, 250, 8, 58, 0, 31)>	Q_Data<(0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 26, 119, 213, 202, 253, 253, 253, 253, 253, 253, 253, 205, 50, 17, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9244659325429374, y=-0.3694934149082289, z=0.04125826700990465, w=-0.08446958807944975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.01, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.0, z=-0.05)>	COMP<285>
[1740779352.4174702]	Q_Header<(2621443, 16699, 257, 173, 250, 8, 58, 145, 53)>	Q_Data<(0, 0, 40, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 253, 253, 253, 253, 253, 253, 253, 175, 166, 86, 56, 48, 71, 25, 0, 0, 0, 41, 79, 82, 0, 89, 152, 191, 97, 97, 140, 105, 0, 51, 0, 79, 246, 253, 58, 0, 0, 64, 176, 176, 145, 0, 41, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9412377837982292, y=-0.325078298197871, z=0.03460747185095622, w=-0.0848401867245664)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03333333333333333, z=-0.14444444444444443)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.07, z=0.03)>	COMP<285>
[1740779352.4276395]	Q_Header<(2621443, 16700, 257, 173, 250, 8, 58, 146, 51)>	Q_Data<(0, 0, 52, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 253, 253, 253, 253, 253, 132, 185, 57, 45, 23, 81, 104, 70, 0, 0, 38, 85, 78, 0, 105, 160, 148, 96, 107, 115, 74, 0, 37, 0, 86, 253, 253, 145, 0, 0, 45, 102, 73, 62, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9412377837982292, y=-0.325078298197871, z=0.03460747185095622, w=-0.0848401867245664)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03333333333333333, z=-0.14444444444444443)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.07, z=0.03)>	COMP<285>
[1740779352.4373937]	Q_Header<(2621443, 16701, 257, 173, 250, 8, 58, 147, 53)>	Q_Data<(0, 0, 49, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 247, 253, 228, 201, 243, 253, 253, 65, 193, 121, 0, 69, 42, 135, 102, 28, 0, 0, 34, 36, 16, 128, 198, 80, 65, 123, 110, 30, 44, 36, 0, 75, 235, 253, 226, 0, 0, 0, 62, 32, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9412377837982292, y=-0.325078298197871, z=0.03460747185095622, w=-0.0848401867245664)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03333333333333333, z=-0.14444444444444443)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.07, z=0.03)>	COMP<285>
[1740779352.4474356]	Q_Header<(2621443, 16702, 257, 173, 250, 8, 58, 148, 55)>	Q_Data<(0, 0, 34, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 253, 253, 253, 233, 184, 253, 253, 138, 95, 139, 71, 97, 75, 126, 104, 4, 0, 0, 55, 30, 37, 145, 237, 183, 87, 107, 111, 96, 65, 0, 0, 36, 195, 253, 253, 0, 0, 0, 0, 24, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9419345338174636, y=-0.32305186856060614, z=0.03448409328107736, w=-0.08489800664420993)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.03222222222222222, z=-0.14222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.07, z=0.04)>	COMP<293>
[1740779352.4574428]	Q_Header<(2621443, 16703, 257, 173, 250, 8, 58, 149, 54)>	Q_Data<(0, 0, 13, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 253, 253, 253, 147, 253, 253, 60, 169, 176, 91, 88, 100, 107, 78, 0, 0, 49, 83, 66, 0, 128, 230, 196, 104, 59, 78, 80, 35, 0, 0, 0, 151, 253, 238, 45, 0, 0, 29, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9419345338174636, y=-0.32305186856060614, z=0.03448409328107736, w=-0.08489800664420993)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.03222222222222222, z=-0.14222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.07, z=0.04)>	COMP<293>
[1740779352.467451]	Q_Header<(2621443, 16704, 257, 173, 250, 8, 58, 150, 56)>	Q_Data<(0, 0, 36, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 253, 253, 253, 253, 99, 253, 253, 140, 195, 165, 83, 46, 60, 95, 46, 40, 24, 70, 99, 63, 10, 99, 184, 159, 78, 10, 25, 18, 0, 0, 0, 0, 79, 165, 132, 24, 0, 18, 29, 0, 27, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9419345338174636, y=-0.32305186856060614, z=0.03448409328107736, w=-0.08489800664420993)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.03222222222222222, z=-0.14222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.07, z=0.04)>	COMP<293>
[1740779352.4775434]	Q_Header<(2621443, 16705, 257, 173, 250, 8, 58, 151, 59)>	Q_Data<(0, 0, 58, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 253, 253, 253, 253, 117, 253, 253, 170, 194, 100, 73, 22, 44, 85, 27, 52, 21, 76, 109, 40, 83, 121, 128, 100, 38, 0, 26, 0, 18, 0, 0, 0, 30, 48, 49, 40, 31, 40, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 122, 94, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9428201195696085, y=-0.32043798975467375, z=0.03436315966321549, w=-0.0850228799482401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03222222222222222, z=-0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=0.03)>	COMP<293>
[1740779352.487436]	Q_Header<(2621443, 16706, 257, 173, 250, 8, 58, 152, 57)>	Q_Data<(0, 0, 60, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 160, 253, 223, 253, 253, 172, 253, 253, 192, 217, 198, 137, 53, 46, 66, 22, 61, 27, 65, 107, 69, 141, 172, 85, 45, 17, 0, 0, 0, 0, 57, 81, 0, 0, 57, 106, 29, 43, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 170, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9428201195696085, y=-0.32043798975467375, z=0.03436315966321549, w=-0.0850228799482401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03222222222222222, z=-0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=0.03)>	COMP<293>
[1740779352.4975061]	Q_Header<(2621443, 16707, 257, 173, 250, 8, 58, 153, 72)>	Q_Data<(0, 0, 40, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 189, 253, 211, 253, 253, 205, 245, 253, 202, 223, 240, 157, 67, 42, 54, 42, 48, 26, 45, 91, 71, 168, 208, 60, 45, 4, 0, 0, 0, 0, 109, 148, 27, 0, 29, 81, 7, 0, 77, 48, 0, 0, 0, 93, 0, 0, 0, 43, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 32, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 253, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9428201195696085, y=-0.32043798975467375, z=0.03436315966321549, w=-0.0850228799482401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03222222222222222, z=-0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=0.03)>	COMP<293>
[1740779352.5075443]	Q_Header<(2621443, 16708, 257, 173, 250, 8, 58, 154, 68)>	Q_Data<(0, 0, 46, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 253, 253, 253, 253, 180, 171, 245, 154, 187, 186, 121, 57, 42, 34, 28, 39, 16, 29, 63, 39, 152, 199, 57, 12, 0, 0, 0, 0, 5, 123, 139, 67, 34, 0, 40, 0, 13, 57, 38, 0, 0, 0, 0, 18, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 161, 101, 0, 0, 0, 0, 0, 0, 0, 91, 221, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.943478884833176, y=-0.31848058099751014, z=0.034179594741012974, w=-0.08514381189948768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.034444444444444444, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.08, z=-0.08)>	COMP<288>
[1740779352.5175135]	Q_Header<(2621443, 16709, 257, 173, 250, 8, 58, 155, 69)>	Q_Data<(0, 0, 59, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 253, 253, 253, 253, 135, 104, 176, 102, 101, 87, 49, 34, 27, 0, 0, 0, 18, 0, 31, 0, 103, 145, 51, 0, 0, 0, 0, 0, 48, 91, 176, 161, 0, 40, 0, 0, 43, 54, 21, 14, 0, 37, 65, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 225, 169, 24, 0, 0, 0, 0, 0, 0, 50, 96, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.943478884833176, y=-0.31848058099751014, z=0.034179594741012974, w=-0.08514381189948768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.034444444444444444, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.08, z=-0.08)>	COMP<288>
[1740779352.527602]	Q_Header<(2621443, 16710, 257, 173, 250, 8, 58, 156, 69)>	Q_Data<(0, 0, 45, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 253, 253, 253, 253, 60, 137, 202, 246, 113, 25, 48, 0, 33, 0, 8, 0, 9, 0, 17, 0, 26, 68, 9, 0, 0, 0, 62, 77, 82, 64, 253, 208, 109, 89, 0, 0, 0, 55, 53, 0, 0, 31, 52, 0, 0, 0, 0, 0, 0, 0, 76, 61, 0, 0, 0, 0, 0, 166, 238, 181, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.943478884833176, y=-0.31848058099751014, z=0.034179594741012974, w=-0.08514381189948768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.034444444444444444, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.08, z=-0.08)>	COMP<288>
[1740779352.5377653]	Q_Header<(2621443, 16711, 257, 173, 250, 8, 58, 157, 82)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 253, 253, 253, 202, 151, 253, 253, 253, 107, 67, 32, 40, 61, 36, 32, 27, 26, 34, 58, 23, 0, 11, 0, 11, 0, 0, 104, 163, 138, 9, 253, 204, 159, 111, 0, 0, 0, 44, 73, 0, 0, 50, 78, 0, 0, 0, 0, 0, 0, 59, 120, 61, 0, 0, 0, 0, 31, 141, 199, 136, 0, 0, 6, 0, 0, 38, 90, 0, 98, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.943478884833176, y=-0.31848058099751014, z=0.034179594741012974, w=-0.08514381189948768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.034444444444444444, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.08, z=-0.08)>	COMP<288>
[1740779352.547557]	Q_Header<(2621443, 16712, 257, 173, 250, 8, 58, 158, 77)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 249, 253, 253, 117, 205, 253, 253, 253, 78, 69, 0, 24, 85, 83, 37, 62, 56, 72, 87, 9, 0, 30, 0, 0, 35, 0, 106, 202, 191, 55, 188, 159, 168, 109, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 118, 43, 0, 0, 0, 0, 0, 83, 124, 78, 0, 34, 0, 0, 45, 90, 89, 52, 148, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9440894387245994, y=-0.31664959969635514, z=0.03387442710706961, w=-0.0853269353075375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.04, z=-0.13)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=0.0)>	COMP<289>
[1740779352.5575075]	Q_Header<(2621443, 16713, 257, 173, 250, 8, 58, 159, 69)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 253, 253, 253, 212, 226, 253, 253, 253, 96, 74, 53, 49, 90, 115, 38, 69, 67, 94, 96, 18, 27, 0, 0, 18, 28, 11, 67, 183, 195, 80, 91, 95, 135, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 74, 44, 63, 99, 0, 73, 139, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9440894387245994, y=-0.31664959969635514, z=0.03387442710706961, w=-0.0853269353075375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.04, z=-0.13)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=0.0)>	COMP<289>
[1740779352.5674732]	Q_Header<(2621443, 16714, 257, 173, 250, 8, 58, 160, 62)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 253, 253, 253, 210, 253, 253, 253, 99, 110, 70, 57, 108, 127, 49, 51, 64, 100, 96, 54, 52, 0, 0, 50, 68, 43, 23, 135, 170, 64, 45, 17, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 50, 75, 83, 23, 63, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9440894387245994, y=-0.31664959969635514, z=0.03387442710706961, w=-0.0853269353075375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.04, z=-0.13)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=0.0)>	COMP<289>
[1740779352.577648]	Q_Header<(2621443, 16715, 257, 173, 250, 8, 58, 161, 57)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 253, 253, 253, 253, 142, 125, 90, 103, 46, 65, 145, 134, 59, 74, 43, 79, 75, 59, 43, 33, 0, 43, 63, 7, 4, 108, 154, 14, 14, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 141, 47, 113, 76, 42, 48, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9447174964341093, y=-0.3147634144663847, z=0.0336309174657704, w=-0.08545060699106817)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.03888888888888889, z=-0.1288888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=-0.07, z=0.0)>	COMP<289>
