[1740780105.5029426]	Q_Header<(2621443, 26518, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 235, 253, 253, 253, 253, 253, 253, 119, 253, 253, 196, 149, 102, 253, 253, 185, 71, 103, 52, 52, 53, 32, 63, 83, 79, 120, 144, 79, 133, 41, 22, 77, 237, 168, 253, 173, 193, 73, 48, 0, 19, 0, 0, 0, 42, 91, 0, 0, 0, 0, 0, 0, 52, 34, 46, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4702108482033467, y=-0.8779222274866223, z=0.0861198736779494, w=-0.02716041373967929)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04555555555555556, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=-0.25)>	COMP<145>
[1740780106.933686]	Q_Header<(2621443, 26661, 257, 173, 250, 8, 58, 143, 25)>	Q_Data<(0, 0, 66, 0, 54, 0, 0, 0, 0, 0, 89, 96, 116, 27, 0, 0, 63, 32, 25, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.493774041573682, y=-0.8651116520723571, z=0.08282464455073998, w=-0.030151344442200113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.011111111111111112, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.15, z=-0.08)>	COMP<147>
[1740780106.9429057]	Q_Header<(2621443, 26662, 257, 173, 250, 8, 58, 144, 27)>	Q_Data<(0, 0, 57, 0, 55, 0, 0, 0, 0, 0, 48, 91, 112, 54, 62, 0, 54, 44, 36, 26, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49445088557410216, y=-0.8646329150774882, z=0.08380213132863132, w=-0.03009064147488364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.02666666666666667, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.04)>	COMP<149>
[1740780106.954536]	Q_Header<(2621443, 26663, 257, 173, 250, 8, 58, 145, 27)>	Q_Data<(0, 0, 53, 0, 55, 0, 0, 0, 0, 0, 101, 112, 123, 114, 125, 0, 98, 53, 38, 26, 0, 4, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49445088557410216, y=-0.8646329150774882, z=0.08380213132863132, w=-0.03009064147488364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.02666666666666667, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.04)>	COMP<149>
[1740780106.962776]	Q_Header<(2621443, 26664, 257, 173, 250, 8, 58, 146, 24)>	Q_Data<(0, 0, 61, 0, 52, 0, 0, 0, 0, 0, 58, 44, 78, 98, 148, 0, 112, 54, 27, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49445088557410216, y=-0.8646329150774882, z=0.08380213132863132, w=-0.03009064147488364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.02666666666666667, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.04)>	COMP<149>
[1740780106.9737415]	Q_Header<(2621443, 26665, 257, 173, 250, 8, 58, 147, 26)>	Q_Data<(0, 0, 46, 0, 53, 0, 0, 0, 0, 0, 34, 107, 100, 112, 129, 0, 96, 49, 35, 19, 22, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4951219490299277, y=-0.8641440525598763, z=0.0849617545672657, w=-0.029846478436345494)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=0.04888888888888889, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.07)>	COMP<146>
[1740780106.9828067]	Q_Header<(2621443, 26666, 257, 173, 250, 8, 58, 148, 22)>	Q_Data<(0, 0, 36, 0, 53, 0, 0, 0, 0, 0, 83, 108, 81, 117, 142, 0, 80, 45, 26, 20, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4951219490299277, y=-0.8641440525598763, z=0.0849617545672657, w=-0.029846478436345494)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=0.04888888888888889, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.07)>	COMP<146>
[1740780106.9933226]	Q_Header<(2621443, 26667, 257, 173, 250, 8, 58, 149, 20)>	Q_Data<(0, 0, 25, 0, 52, 0, 0, 0, 0, 0, 98, 93, 124, 120, 104, 0, 83, 37, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4951219490299277, y=-0.8641440525598763, z=0.0849617545672657, w=-0.029846478436345494)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=0.04888888888888889, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.07)>	COMP<146>
[1740780107.002889]	Q_Header<(2621443, 26668, 257, 173, 250, 8, 58, 150, 29)>	Q_Data<(0, 0, 48, 0, 52, 0, 0, 0, 0, 0, 97, 106, 123, 112, 64, 0, 95, 51, 15, 0, 17, 14, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4951219490299277, y=-0.8641440525598763, z=0.0849617545672657, w=-0.029846478436345494)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=0.04888888888888889, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.07)>	COMP<146>
[1740780107.0128818]	Q_Header<(2621443, 26669, 257, 173, 250, 8, 58, 151, 27)>	Q_Data<(0, 0, 66, 0, 56, 0, 0, 0, 0, 0, 79, 98, 104, 134, 118, 18, 109, 91, 32, 0, 0, 9, 0, 16, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4956746628750982, y=-0.8637227132552043, z=0.08612202306572633, w=-0.029541501887889118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.05444444444444444, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=-0.12)>	COMP<146>
[1740780107.022849]	Q_Header<(2621443, 26670, 257, 173, 250, 8, 58, 152, 25)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 63, 50, 103, 135, 131, 0, 105, 107, 39, 0, 2, 13, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4956746628750982, y=-0.8637227132552043, z=0.08612202306572633, w=-0.029541501887889118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.05444444444444444, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=-0.12)>	COMP<146>
[1740780107.0328245]	Q_Header<(2621443, 26671, 257, 173, 250, 8, 58, 153, 26)>	Q_Data<(0, 0, 32, 0, 63, 0, 0, 0, 0, 0, 0, 11, 105, 59, 125, 0, 94, 82, 31, 0, 19, 18, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4956746628750982, y=-0.8637227132552043, z=0.08612202306572633, w=-0.029541501887889118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.05444444444444444, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=-0.12)>	COMP<146>
[1740780107.0429196]	Q_Header<(2621443, 26672, 257, 173, 250, 8, 58, 154, 26)>	Q_Data<(0, 0, 29, 0, 63, 0, 0, 0, 0, 0, 0, 74, 110, 0, 18, 0, 88, 61, 24, 0, 0, 18, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4962742024973888, y=-0.8632766351153692, z=0.08727980685909065, w=-0.029113613896354012)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.057777777777777775, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.0)>	COMP<148>
[1740780107.052789]	Q_Header<(2621443, 26673, 257, 173, 250, 8, 58, 155, 24)>	Q_Data<(0, 0, 50, 0, 64, 0, 0, 0, 0, 0, 0, 105, 123, 0, 63, 0, 64, 76, 56, 13, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4962742024973888, y=-0.8632766351153692, z=0.08727980685909065, w=-0.029113613896354012)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.057777777777777775, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.0)>	COMP<148>
[1740780107.0627675]	Q_Header<(2621443, 26674, 257, 173, 250, 8, 58, 156, 25)>	Q_Data<(0, 0, 38, 0, 64, 0, 0, 0, 0, 0, 0, 32, 103, 78, 130, 0, 26, 67, 43, 18, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4962742024973888, y=-0.8632766351153692, z=0.08727980685909065, w=-0.029113613896354012)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.057777777777777775, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.0)>	COMP<148>
[1740780107.0735912]	Q_Header<(2621443, 26675, 257, 173, 250, 8, 58, 157, 31)>	Q_Data<(0, 0, 57, 0, 64, 0, 0, 0, 0, 0, 0, 84, 0, 130, 85, 0, 29, 38, 28, 6, 0, 11, 0, 0, 7, 24, 13, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4969366702625223, y=-0.8627728777733991, z=0.08868201693581981, w=-0.02850275423883541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.05555555555555555, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.03)>	COMP<147>
[1740780107.0829122]	Q_Header<(2621443, 26676, 257, 173, 250, 8, 58, 158, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 99, 7, 113, 76, 0, 58, 26, 14, 23, 0, 0, 0, 0, 0, 23, 15, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4969366702625223, y=-0.8627728777733991, z=0.08868201693581981, w=-0.02850275423883541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.05555555555555555, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.03)>	COMP<147>
[1740780107.0928044]	Q_Header<(2621443, 26677, 257, 173, 250, 8, 58, 159, 30)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 103, 0, 111, 0, 0, 66, 22, 20, 8, 0, 15, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4969366702625223, y=-0.8627728777733991, z=0.08868201693581981, w=-0.02850275423883541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.05555555555555555, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.03)>	COMP<147>
