[1740780048.0025063]	Q_Header<(2621443, 20768, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 250, 220, 112, 170, 141, 147, 142, 188, 160, 136, 93, 26, 80, 151, 154, 188, 179, 191, 253, 253, 253, 253, 171, 197, 143, 41, 0, 96, 253, 253, 191, 64, 25, 0, 0, 0, 0, 0, 0, 36, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40027638700713436, y=-0.9116999683936514, z=0.0905169078883166, w=-0.019714741232586826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.028888888888888888, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.09)>	COMP<181>
[1740780049.3430493]	Q_Header<(2621443, 20902, 257, 173, 250, 8, 58, 134, 26)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 93, 83, 0, 78, 0, 0, 0, 131, 63, 20, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3765200558642863, y=-0.9216776403965938, z=0.09191752376910604, w=-0.017150613664753518)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.16)>	COMP<182>
[1740780049.3524787]	Q_Header<(2621443, 20903, 257, 173, 250, 8, 58, 135, 29)>	Q_Data<(0, 0, 62, 0, 66, 0, 0, 0, 0, 89, 91, 97, 104, 59, 0, 0, 80, 45, 20, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3765200558642863, y=-0.9216776403965938, z=0.09191752376910604, w=-0.017150613664753518)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.16)>	COMP<182>
[1740780049.3624194]	Q_Header<(2621443, 20904, 257, 173, 250, 8, 58, 136, 27)>	Q_Data<(0, 0, 39, 0, 67, 0, 0, 0, 0, 93, 78, 111, 123, 116, 0, 0, 55, 13, 30, 17, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3765200558642863, y=-0.9216776403965938, z=0.09191752376910604, w=-0.017150613664753518)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.16)>	COMP<182>
[1740780049.3724415]	Q_Header<(2621443, 20905, 257, 173, 250, 8, 58, 137, 33)>	Q_Data<(0, 0, 23, 0, 67, 0, 0, 0, 0, 81, 100, 109, 123, 114, 0, 0, 91, 24, 28, 17, 0, 0, 0, 4, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3765200558642863, y=-0.9216776403965938, z=0.09191752376910604, w=-0.017150613664753518)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.16)>	COMP<182>
[1740780049.382473]	Q_Header<(2621443, 20906, 257, 173, 250, 8, 58, 138, 28)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 94, 85, 91, 123, 133, 0, 0, 86, 21, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3757280345534968, y=-0.921986304412788, z=0.09203994088802359, w=-0.017272747527394345)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=0.11)>	COMP<181>
[1740780049.3923652]	Q_Header<(2621443, 20907, 257, 173, 250, 8, 58, 139, 20)>	Q_Data<(0, 0, 42, 0, 64, 0, 0, 0, 0, 93, 89, 96, 123, 135, 0, 0, 59, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3757280345534968, y=-0.921986304412788, z=0.09203994088802359, w=-0.017272747527394345)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=0.11)>	COMP<181>
[1740780049.4023645]	Q_Header<(2621443, 20908, 257, 173, 250, 8, 58, 140, 20)>	Q_Data<(0, 0, 33, 0, 60, 0, 0, 0, 0, 93, 82, 96, 123, 132, 0, 0, 62, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3757280345534968, y=-0.921986304412788, z=0.09203994088802359, w=-0.017272747527394345)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=0.11)>	COMP<181>
[1740780049.4125]	Q_Header<(2621443, 20909, 257, 173, 250, 8, 58, 141, 25)>	Q_Data<(0, 0, 56, 0, 54, 0, 0, 0, 7, 91, 82, 102, 95, 40, 0, 0, 55, 19, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37511880034891154, y=-0.9222331717006269, z=0.09204021329745503, w=-0.017333833273526014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=-0.01)>	COMP<181>
[1740780049.4224358]	Q_Header<(2621443, 20910, 257, 173, 250, 8, 58, 142, 25)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 58, 76, 87, 77, 58, 0, 0, 0, 22, 22, 11, 12, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37511880034891154, y=-0.9222331717006269, z=0.09204021329745503, w=-0.017333833273526014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=-0.01)>	COMP<181>
[1740780049.4327774]	Q_Header<(2621443, 20911, 257, 173, 250, 8, 58, 143, 24)>	Q_Data<(0, 0, 64, 0, 53, 0, 0, 0, 58, 84, 96, 98, 105, 0, 0, 0, 31, 24, 26, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37511880034891154, y=-0.9222331717006269, z=0.09204021329745503, w=-0.017333833273526014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=-0.01)>	COMP<181>
[1740780049.442452]	Q_Header<(2621443, 20912, 257, 173, 250, 8, 58, 144, 22)>	Q_Data<(0, 0, 62, 0, 55, 0, 0, 0, 38, 70, 100, 94, 106, 0, 0, 0, 49, 23, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37445862801562446, y=-0.9225049231993722, z=0.09198193193472634, w=-0.017456425038707188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.011111111111111112, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=0.0)>	COMP<182>
[1740780049.4523911]	Q_Header<(2621443, 20913, 257, 173, 250, 8, 58, 145, 23)>	Q_Data<(0, 0, 46, 0, 52, 0, 0, 0, 0, 94, 82, 95, 104, 0, 0, 0, 54, 24, 19, 7, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37445862801562446, y=-0.9225049231993722, z=0.09198193193472634, w=-0.017456425038707188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.011111111111111112, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=0.0)>	COMP<182>
[1740780049.4624267]	Q_Header<(2621443, 20914, 257, 173, 250, 8, 58, 146, 31)>	Q_Data<(0, 0, 54, 0, 53, 0, 0, 0, 0, 91, 87, 0, 101, 0, 0, 0, 49, 31, 24, 0, 23, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37445862801562446, y=-0.9225049231993722, z=0.09198193193472634, w=-0.017456425038707188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.011111111111111112, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=0.0)>	COMP<182>
[1740780049.4723496]	Q_Header<(2621443, 20915, 257, 173, 250, 8, 58, 147, 23)>	Q_Data<(0, 0, 52, 0, 50, 0, 0, 0, 0, 51, 99, 37, 0, 0, 0, 0, 40, 28, 28, 0, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37445862801562446, y=-0.9225049231993722, z=0.09198193193472634, w=-0.017456425038707188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.011111111111111112, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=0.0)>	COMP<182>
[1740780049.4825017]	Q_Header<(2621443, 20916, 257, 173, 250, 8, 58, 148, 24)>	Q_Data<(0, 0, 31, 0, 51, 0, 0, 0, 0, 34, 87, 108, 112, 114, 0, 0, 41, 12, 12, 0, 8, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3736463737544898, y=-0.9228857918232016, z=0.09142800847504504, w=-0.017638647829965298)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.017777777777777778, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.06, z=-0.03)>	COMP<178>
[1740780049.4924264]	Q_Header<(2621443, 20917, 257, 173, 250, 8, 58, 149, 35)>	Q_Data<(0, 0, 9, 0, 53, 0, 0, 0, 0, 76, 99, 101, 108, 28, 69, 0, 44, 17, 0, 0, 24, 18, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3736463737544898, y=-0.9228857918232016, z=0.09142800847504504, w=-0.017638647829965298)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.017777777777777778, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.06, z=-0.03)>	COMP<178>
[1740780049.50241]	Q_Header<(2621443, 20918, 257, 173, 250, 8, 58, 150, 35)>	Q_Data<(0, 0, 18, 0, 54, 0, 0, 0, 0, 81, 100, 62, 122, 0, 104, 0, 42, 54, 30, 12, 25, 2, 0, 0, 0, 0, 26, 0, 11, 0, 0, 0, 11, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3736463737544898, y=-0.9228857918232016, z=0.09142800847504504, w=-0.017638647829965298)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.017777777777777778, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.06, z=-0.03)>	COMP<178>
