[1740780033.00492]	Q_Header<(2621443, 19268, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 176, 253, 151, 216, 253, 117, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 73, 7, 39, 15, 30, 31, 0, 0, 11, 42, 0, 29, 39, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 60, 63, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22314345018061252, y=-0.9707594570904382, z=0.08850054780139173, w=-0.0008544880477375753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.021111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.02)>	COMP<186>
[1740780034.4449193]	Q_Header<(2621443, 19412, 257, 173, 250, 8, 58, 144, 25)>	Q_Data<(0, 0, 55, 0, 59, 0, 0, 0, 0, 0, 80, 112, 113, 132, 57, 0, 63, 105, 90, 44, 23, 21, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23199854750297186, y=-0.9684611821177729, z=0.09076081034909739, w=-0.004699786413504034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.017777777777777778, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.03)>	COMP<185>
[1740780034.4540606]	Q_Header<(2621443, 19413, 257, 173, 250, 8, 58, 145, 26)>	Q_Data<(0, 0, 46, 0, 56, 0, 0, 0, 0, 0, 3, 91, 88, 135, 64, 0, 69, 82, 60, 48, 50, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23199854750297186, y=-0.9684611821177729, z=0.09076081034909739, w=-0.004699786413504034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.017777777777777778, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.03)>	COMP<185>
[1740780034.4626682]	Q_Header<(2621443, 19414, 257, 173, 250, 8, 58, 146, 23)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 100, 19, 127, 83, 0, 76, 65, 39, 63, 73, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23199854750297186, y=-0.9684611821177729, z=0.09076081034909739, w=-0.004699786413504034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.017777777777777778, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.03)>	COMP<185>
[1740780034.472322]	Q_Header<(2621443, 19415, 257, 173, 250, 8, 58, 147, 26)>	Q_Data<(0, 0, 40, 0, 52, 0, 0, 0, 0, 0, 0, 0, 125, 114, 137, 38, 38, 53, 12, 57, 66, 0, 13, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23199854750297186, y=-0.9684611821177729, z=0.09076081034909739, w=-0.004699786413504034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.017777777777777778, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.03)>	COMP<185>
[1740780034.4824317]	Q_Header<(2621443, 19416, 257, 173, 250, 8, 58, 148, 34)>	Q_Data<(0, 0, 20, 0, 51, 0, 0, 0, 0, 0, 0, 85, 121, 61, 125, 0, 68, 56, 39, 36, 40, 13, 24, 0, 0, 0, 4, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23218319832728032, y=-0.968406578512258, z=0.09088348641149327, w=-0.004455671261275359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.04)>	COMP<185>
[1740780034.4924695]	Q_Header<(2621443, 19417, 257, 173, 250, 8, 58, 149, 22)>	Q_Data<(0, 0, 10, 0, 53, 0, 0, 0, 0, 0, 0, 97, 115, 120, 123, 97, 177, 26, 28, 20, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23218319832728032, y=-0.968406578512258, z=0.09088348641149327, w=-0.004455671261275359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.04)>	COMP<185>
[1740780034.5022936]	Q_Header<(2621443, 19418, 257, 173, 250, 8, 58, 150, 28)>	Q_Data<(0, 0, 37, 0, 51, 0, 0, 0, 0, 0, 0, 84, 116, 127, 113, 161, 208, 101, 48, 12, 22, 14, 7, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23218319832728032, y=-0.968406578512258, z=0.09088348641149327, w=-0.004455671261275359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.04)>	COMP<185>
[1740780034.5123568]	Q_Header<(2621443, 19419, 257, 173, 250, 8, 58, 151, 26)>	Q_Data<(0, 0, 66, 0, 55, 0, 0, 0, 0, 0, 0, 97, 120, 102, 63, 131, 239, 150, 66, 26, 24, 0, 0, 0, 0, 0, 0, 20, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2321808663479519, y=-0.9683968521231874, z=0.09100464556382658, w=-0.004211482591484932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.011111111111111112, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.14)>	COMP<185>
[1740780034.5224135]	Q_Header<(2621443, 19420, 257, 173, 250, 8, 58, 152, 26)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 59, 119, 136, 30, 135, 246, 155, 73, 48, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2321808663479519, y=-0.9683968521231874, z=0.09100464556382658, w=-0.004211482591484932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.011111111111111112, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.14)>	COMP<185>
[1740780034.533098]	Q_Header<(2621443, 19421, 257, 173, 250, 8, 58, 153, 27)>	Q_Data<(0, 0, 37, 0, 64, 0, 0, 0, 0, 0, 0, 46, 123, 123, 0, 97, 186, 130, 74, 91, 89, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2321808663479519, y=-0.9683968521231874, z=0.09100464556382658, w=-0.004211482591484932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.011111111111111112, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.14)>	COMP<185>
[1740780034.542441]	Q_Header<(2621443, 19422, 257, 173, 250, 8, 58, 154, 30)>	Q_Data<(0, 0, 47, 0, 64, 0, 0, 0, 0, 0, 0, 0, 123, 119, 0, 161, 135, 115, 83, 124, 133, 64, 18, 0, 23, 0, 0, 0, 0, 0, 0, 0, 33, 88, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2321808663479519, y=-0.9683968521231874, z=0.09100464556382658, w=-0.004211482591484932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.011111111111111112, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.14)>	COMP<185>
[1740780034.5523472]	Q_Header<(2621443, 19423, 257, 173, 250, 8, 58, 155, 32)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 123, 119, 0, 133, 168, 73, 129, 173, 158, 94, 41, 22, 0, 0, 0, 0, 0, 11, 0, 0, 70, 47, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23217846048668908, y=-0.9683868175819688, z=0.09112577326672629, w=-0.004028332910652335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=-0.13)>	COMP<188>
[1740780034.5629234]	Q_Header<(2621443, 19424, 257, 173, 250, 8, 58, 156, 34)>	Q_Data<(0, 0, 54, 0, 64, 0, 0, 0, 0, 0, 0, 0, 72, 114, 124, 25, 145, 133, 131, 213, 161, 99, 43, 0, 21, 0, 0, 0, 0, 5, 0, 30, 91, 74, 82, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23217846048668908, y=-0.9683868175819688, z=0.09112577326672629, w=-0.004028332910652335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=-0.13)>	COMP<188>
[1740780034.572385]	Q_Header<(2621443, 19425, 257, 173, 250, 8, 58, 157, 35)>	Q_Data<(0, 0, 49, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 107, 91, 141, 238, 253, 133, 211, 133, 70, 15, 14, 12, 0, 0, 0, 0, 0, 0, 29, 100, 86, 90, 59, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23217846048668908, y=-0.9683868175819688, z=0.09112577326672629, w=-0.004028332910652335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=-0.13)>	COMP<188>
[1740780034.5824673]	Q_Header<(2621443, 19426, 257, 173, 250, 8, 58, 158, 32)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 120, 8, 132, 253, 253, 222, 182, 113, 35, 0, 16, 0, 0, 0, 0, 0, 16, 0, 20, 91, 73, 84, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23218244319423395, y=-0.9684034289484006, z=0.0909442272238193, w=-0.003906329223036534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0077777777777777776, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.13)>	COMP<187>
[1740780034.5977192]	Q_Header<(2621443, 19427, 257, 173, 250, 8, 58, 159, 30)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 99, 127, 135, 253, 253, 213, 141, 114, 54, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 55, 18, 57, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23218244319423395, y=-0.9684034289484006, z=0.0909442272238193, w=-0.003906329223036534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0077777777777777776, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.13)>	COMP<187>
[1740780034.6024232]	Q_Header<(2621443, 19428, 257, 173, 250, 8, 58, 160, 27)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 120, 140, 141, 253, 253, 224, 60, 86, 35, 24, 0, 14, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23218244319423395, y=-0.9684034289484006, z=0.0909442272238193, w=-0.003906329223036534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0077777777777777776, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.13)>	COMP<187>
