[1740779848.030968]	Q_Header<(2621443, 768, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 126, 43, 47, 0, 0, 19, 35, 93, 101, 86, 29, 0, 0, 0, 0, 0, 0, 41, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 70, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2503673814676637, y=-0.9642379064910168, z=0.07977332217899474, w=0.0346070953905815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.2, z=-0.2)>	COMP<181>
[1740779849.441071]	Q_Header<(2621443, 909, 257, 173, 250, 8, 58, 141, 31)>	Q_Data<(0, 0, 50, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 108, 131, 140, 118, 56, 52, 78, 0, 50, 0, 31, 24, 0, 0, 14, 5, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21746394708196673, y=-0.9720876466950559, z=0.08123618118610658, w=0.033995907528671196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.04666666666666667, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.21, z=-0.08)>	COMP<179>
[1740779849.4538772]	Q_Header<(2621443, 910, 257, 173, 250, 8, 58, 142, 31)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 114, 130, 149, 174, 195, 46, 97, 41, 63, 9, 19, 12, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21746394708196673, y=-0.9720876466950559, z=0.08123618118610658, w=0.033995907528671196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.04666666666666667, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.21, z=-0.08)>	COMP<179>
[1740779849.4610274]	Q_Header<(2621443, 911, 257, 173, 250, 8, 58, 143, 31)>	Q_Data<(0, 0, 65, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 151, 253, 253, 183, 51, 93, 69, 20, 0, 16, 0, 15, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21746394708196673, y=-0.9720876466950559, z=0.08123618118610658, w=0.033995907528671196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.04666666666666667, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.21, z=-0.08)>	COMP<179>
[1740779849.4709346]	Q_Header<(2621443, 912, 257, 173, 250, 8, 58, 144, 31)>	Q_Data<(0, 0, 56, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 51, 147, 145, 253, 253, 253, 158, 199, 85, 38, 0, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21746394708196673, y=-0.9720876466950559, z=0.08123618118610658, w=0.033995907528671196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.04666666666666667, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.21, z=-0.08)>	COMP<179>
[1740779849.4833457]	Q_Header<(2621443, 913, 257, 173, 250, 8, 58, 145, 31)>	Q_Data<(0, 0, 45, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 125, 137, 151, 253, 253, 253, 221, 253, 144, 58, 28, 0, 0, 0, 28, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21648570963321842, y=-0.9723241725872012, z=0.08129657886423652, w=0.033324273318223074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.04, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.19, z=-0.06)>	COMP<181>
[1740779849.4914143]	Q_Header<(2621443, 914, 257, 173, 250, 8, 58, 146, 31)>	Q_Data<(0, 0, 53, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 98, 143, 114, 253, 253, 233, 226, 253, 182, 70, 24, 5, 11, 0, 29, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21648570963321842, y=-0.9723241725872012, z=0.08129657886423652, w=0.033324273318223074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.04, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.19, z=-0.06)>	COMP<181>
[1740779849.5009658]	Q_Header<(2621443, 915, 257, 173, 250, 8, 58, 147, 25)>	Q_Data<(0, 0, 50, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 151, 251, 253, 188, 206, 211, 169, 54, 16, 27, 17, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21648570963321842, y=-0.9723241725872012, z=0.08129657886423652, w=0.033324273318223074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.04, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.19, z=-0.06)>	COMP<181>
[1740779849.5110958]	Q_Header<(2621443, 916, 257, 173, 250, 8, 58, 148, 27)>	Q_Data<(0, 0, 40, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 150, 193, 253, 253, 253, 207, 82, 42, 45, 14, 4, 18, 25, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2157026236150423, y=-0.9724928981489727, z=0.08148358871705758, w=0.03302069025912221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.19, z=-0.14)>	COMP<181>
[1740779849.5210102]	Q_Header<(2621443, 917, 257, 173, 250, 8, 58, 149, 31)>	Q_Data<(0, 0, 24, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 104, 180, 253, 253, 253, 230, 131, 83, 51, 44, 11, 23, 16, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2157026236150423, y=-0.9724928981489727, z=0.08148358871705758, w=0.03302069025912221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.19, z=-0.14)>	COMP<181>
[1740779849.5310557]	Q_Header<(2621443, 918, 257, 173, 250, 8, 58, 150, 28)>	Q_Data<(0, 0, 47, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 142, 184, 253, 253, 219, 206, 147, 74, 50, 54, 25, 0, 0, 0, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2157026236150423, y=-0.9724928981489727, z=0.08148358871705758, w=0.03302069025912221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.19, z=-0.14)>	COMP<181>
[1740779849.5410228]	Q_Header<(2621443, 919, 257, 173, 250, 8, 58, 151, 28)>	Q_Data<(0, 0, 63, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 160, 245, 253, 253, 253, 197, 115, 67, 37, 35, 30, 5, 5, 13, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21484638922035654, y=-0.9726681984703415, z=0.0817270781721754, w=0.032837317443338586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.19, z=-0.12)>	COMP<180>
[1740779849.550976]	Q_Header<(2621443, 920, 257, 173, 250, 8, 58, 152, 27)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 153, 253, 253, 253, 253, 248, 83, 63, 24, 15, 8, 0, 8, 13, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21484638922035654, y=-0.9726681984703415, z=0.0817270781721754, w=0.032837317443338586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.19, z=-0.12)>	COMP<180>
[1740779849.5609136]	Q_Header<(2621443, 921, 257, 173, 250, 8, 58, 153, 24)>	Q_Data<(0, 0, 33, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 252, 253, 253, 253, 253, 95, 74, 33, 37, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21484638922035654, y=-0.9726681984703415, z=0.0817270781721754, w=0.032837317443338586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.19, z=-0.12)>	COMP<180>
[1740779849.5709805]	Q_Header<(2621443, 922, 257, 173, 250, 8, 58, 154, 28)>	Q_Data<(0, 0, 28, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 250, 253, 253, 253, 253, 130, 52, 101, 79, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21484638922035654, y=-0.9726681984703415, z=0.0817270781721754, w=0.032837317443338586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.19, z=-0.12)>	COMP<180>
[1740779849.5810437]	Q_Header<(2621443, 923, 257, 173, 250, 8, 58, 155, 30)>	Q_Data<(0, 0, 55, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 253, 253, 253, 253, 166, 152, 120, 196, 121, 32, 39, 25, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21368478334174695, y=-0.9729035836810759, z=0.08197048386974184, w=0.03283702183315049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.013333333333333334, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.18, z=-0.12)>	COMP<183>
[1740779849.5909898]	Q_Header<(2621443, 924, 257, 173, 250, 8, 58, 156, 27)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 253, 253, 253, 199, 167, 146, 162, 224, 137, 50, 32, 16, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21368478334174695, y=-0.9729035836810759, z=0.08197048386974184, w=0.03283702183315049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.013333333333333334, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.18, z=-0.12)>	COMP<183>
[1740779849.6009135]	Q_Header<(2621443, 925, 257, 173, 250, 8, 58, 157, 23)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 253, 253, 210, 235, 98, 181, 172, 116, 45, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.21368478334174695, y=-0.9729035836810759, z=0.08197048386974184, w=0.03283702183315049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.013333333333333334, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.18, z=-0.12)>	COMP<183>
