[1740780008.0022888]	Q_Header<(2621443, 16768, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 156, 172, 253, 253, 213, 253, 242, 253, 253, 48, 52, 76, 129, 87, 139, 0, 27, 58, 124, 141, 253, 233, 253, 108, 253, 253, 158, 253, 138, 47, 0, 46, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 43, 0, 0, 35, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378363048416324, y=-0.9360537617075473, z=0.09814648205697288, w=-0.006103636943841597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.03, z=-0.15)>	COMP<196>
[1740780009.3921304]	Q_Header<(2621443, 16906, 257, 173, 250, 8, 58, 138, 21)>	Q_Data<(0, 0, 48, 0, 64, 0, 0, 0, 0, 0, 99, 88, 0, 97, 42, 0, 71, 85, 45, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3357029271567013, y=-0.9366111667671966, z=0.10028361987608368, w=-0.0025025127297135913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.03777777777777778, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.0, z=-0.19)>	COMP<195>
[1740780009.402309]	Q_Header<(2621443, 16907, 257, 173, 250, 8, 58, 139, 24)>	Q_Data<(0, 0, 41, 0, 63, 0, 0, 0, 0, 0, 99, 91, 84, 0, 0, 0, 101, 106, 34, 0, 12, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3357029271567013, y=-0.9366111667671966, z=0.10028361987608368, w=-0.0025025127297135913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.03777777777777778, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.0, z=-0.19)>	COMP<195>
[1740780009.41214]	Q_Header<(2621443, 16908, 257, 173, 250, 8, 58, 140, 22)>	Q_Data<(0, 0, 24, 0, 59, 0, 0, 0, 0, 0, 87, 105, 120, 30, 62, 0, 61, 86, 61, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3354524991181332, y=-0.9367157030505805, z=0.10015967086114567, w=-0.0018310725934395917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.03666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.01, z=-0.11)>	COMP<198>
[1740780009.4220932]	Q_Header<(2621443, 16909, 257, 173, 250, 8, 58, 141, 24)>	Q_Data<(0, 0, 45, 0, 55, 0, 0, 0, 0, 0, 98, 93, 123, 0, 131, 0, 116, 55, 59, 0, 0, 11, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3354524991181332, y=-0.9367157030505805, z=0.10015967086114567, w=-0.0018310725934395917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.03666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.01, z=-0.11)>	COMP<198>
[1740780009.4320889]	Q_Header<(2621443, 16910, 257, 173, 250, 8, 58, 142, 24)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 84, 112, 82, 5, 122, 0, 165, 119, 66, 20, 8, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3354524991181332, y=-0.9367157030505805, z=0.10015967086114567, w=-0.0018310725934395917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.03666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.01, z=-0.11)>	COMP<198>
[1740780009.4421556]	Q_Header<(2621443, 16911, 257, 173, 250, 8, 58, 143, 24)>	Q_Data<(0, 0, 66, 0, 56, 0, 0, 0, 0, 0, 85, 95, 0, 137, 0, 0, 149, 125, 63, 28, 21, 23, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33515181146092327, y=-0.9368503285583156, z=0.09991686675678954, w=-0.0011596948493457554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.024444444444444446, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.0, z=-0.16)>	COMP<197>
[1740780009.4522507]	Q_Header<(2621443, 16912, 257, 173, 250, 8, 58, 144, 30)>	Q_Data<(0, 0, 60, 0, 55, 0, 0, 0, 0, 0, 0, 27, 106, 135, 0, 0, 69, 73, 37, 19, 20, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33515181146092327, y=-0.9368503285583156, z=0.09991686675678954, w=-0.0011596948493457554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.024444444444444446, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.0, z=-0.16)>	COMP<197>
[1740780009.4621437]	Q_Header<(2621443, 16913, 257, 173, 250, 8, 58, 145, 27)>	Q_Data<(0, 0, 51, 0, 55, 0, 0, 0, 0, 0, 81, 113, 124, 134, 0, 0, 58, 71, 34, 0, 12, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33515181146092327, y=-0.9368503285583156, z=0.09991686675678954, w=-0.0011596948493457554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.024444444444444446, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.0, z=-0.16)>	COMP<197>
[1740780009.4721205]	Q_Header<(2621443, 16914, 257, 173, 250, 8, 58, 146, 23)>	Q_Data<(0, 0, 58, 0, 54, 0, 0, 0, 0, 0, 88, 111, 123, 132, 0, 0, 77, 79, 33, 0, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33515181146092327, y=-0.9368503285583156, z=0.09991686675678954, w=-0.0011596948493457554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.024444444444444446, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.0, z=-0.16)>	COMP<197>
[1740780009.4823544]	Q_Header<(2621443, 16915, 257, 173, 250, 8, 58, 147, 26)>	Q_Data<(0, 0, 50, 0, 48, 0, 0, 0, 0, 0, 19, 87, 123, 112, 0, 0, 82, 45, 0, 22, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33490298021379394, y=-0.9369592945620469, z=0.09973236188615625, w=-0.0008545000406402616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.015555555555555555, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.0, z=-0.26)>	COMP<197>
[1740780009.4921222]	Q_Header<(2621443, 16916, 257, 173, 250, 8, 58, 148, 26)>	Q_Data<(0, 0, 36, 0, 47, 0, 0, 0, 0, 0, 91, 96, 116, 132, 0, 0, 70, 46, 19, 20, 19, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33490298021379394, y=-0.9369592945620469, z=0.09973236188615625, w=-0.0008545000406402616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.015555555555555555, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.0, z=-0.26)>	COMP<197>
[1740780009.5035748]	Q_Header<(2621443, 16917, 257, 173, 250, 8, 58, 149, 21)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 100, 93, 112, 118, 118, 53, 65, 34, 37, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33490298021379394, y=-0.9369592945620469, z=0.09973236188615625, w=-0.0008545000406402616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.015555555555555555, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.0, z=-0.26)>	COMP<197>
[1740780009.5121367]	Q_Header<(2621443, 16918, 257, 173, 250, 8, 58, 150, 25)>	Q_Data<(0, 0, 34, 0, 52, 0, 0, 0, 0, 0, 80, 112, 97, 99, 62, 0, 62, 23, 28, 0, 28, 4, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3346580980400177, y=-0.9370792958614613, z=0.09942696365259691, w=-0.000793462570585488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0022222222222222222, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=-0.01, z=-0.2)>	COMP<196>
[1740780009.5221484]	Q_Header<(2621443, 16919, 257, 173, 250, 8, 58, 151, 29)>	Q_Data<(0, 0, 63, 0, 54, 0, 0, 0, 0, 0, 81, 94, 111, 113, 57, 0, 91, 50, 24, 6, 0, 20, 10, 17, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3346580980400177, y=-0.9370792958614613, z=0.09942696365259691, w=-0.000793462570585488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0022222222222222222, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=-0.01, z=-0.2)>	COMP<196>
[1740780009.5326114]	Q_Header<(2621443, 16920, 257, 173, 250, 8, 58, 152, 29)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 47, 110, 111, 115, 0, 0, 123, 59, 26, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 13, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3346580980400177, y=-0.9370792958614613, z=0.09942696365259691, w=-0.000793462570585488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0022222222222222222, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=-0.01, z=-0.2)>	COMP<196>
[1740780009.544937]	Q_Header<(2621443, 16921, 257, 173, 250, 8, 58, 153, 29)>	Q_Data<(0, 0, 39, 0, 63, 0, 0, 0, 0, 0, 25, 96, 123, 133, 107, 0, 132, 100, 44, 38, 25, 12, 0, 0, 0, 0, 0, 0, 0, 20, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33440708467684976, y=-0.9371821108255207, z=0.09930285212068526, w=-0.0007324119394273037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.008888888888888889, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.0, z=-0.17)>	COMP<197>
[1740780009.5521035]	Q_Header<(2621443, 16922, 257, 173, 250, 8, 58, 154, 30)>	Q_Data<(0, 0, 40, 0, 62, 0, 0, 0, 0, 0, 0, 69, 123, 130, 145, 0, 91, 131, 83, 75, 33, 48, 27, 0, 11, 0, 0, 7, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33440708467684976, y=-0.9371821108255207, z=0.09930285212068526, w=-0.0007324119394273037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.008888888888888889, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.0, z=-0.17)>	COMP<197>
