[1740780013.0024195]	Q_Header<(2621443, 17268, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 140, 253, 253, 253, 253, 253, 253, 253, 192, 141, 54, 44, 51, 25, 37, 30, 18, 0, 35, 113, 241, 253, 253, 253, 168, 53, 74, 0, 0, 38, 98, 176, 138, 97, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070736446054798, y=-0.9466120362127582, z=0.0980243039627113, w=-0.004760831699309765)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.015555555555555555, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.03, z=0.0)>	COMP<190>
[1740780014.342366]	Q_Header<(2621443, 17401, 257, 173, 250, 8, 58, 133, 27)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 26, 97, 72, 81, 0, 0, 220, 197, 67, 12, 2, 13, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3039493232674483, y=-0.9473087241835472, z=0.10107230508652497, w=-0.0023192920249323363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.035555555555555556, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.06, z=-0.08)>	COMP<197>
[1740780014.3526213]	Q_Header<(2621443, 17402, 257, 173, 250, 8, 58, 134, 25)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 101, 94, 101, 115, 117, 0, 169, 137, 81, 20, 0, 14, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3040172752824446, y=-0.947330280999563, z=0.10064735734606528, w=-0.0029907340872996962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04555555555555556, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.05, z=-0.12)>	COMP<197>
[1740780014.3621204]	Q_Header<(2621443, 17403, 257, 173, 250, 8, 58, 135, 24)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 99, 103, 107, 123, 122, 0, 112, 75, 79, 19, 19, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3040172752824446, y=-0.947330280999563, z=0.10064735734606528, w=-0.0029907340872996962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04555555555555556, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.05, z=-0.12)>	COMP<197>
[1740780014.3742695]	Q_Header<(2621443, 17404, 257, 173, 250, 8, 58, 136, 24)>	Q_Data<(0, 0, 31, 0, 65, 0, 0, 0, 0, 0, 99, 110, 46, 48, 57, 0, 83, 81, 58, 0, 16, 12, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3040655942180546, y=-0.9473516967990052, z=0.10027695128467759, w=-0.0036619702234209715)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.04888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.05, z=0.02)>	COMP<191>
[1740780014.382109]	Q_Header<(2621443, 17405, 257, 173, 250, 8, 58, 137, 24)>	Q_Data<(0, 0, 31, 0, 65, 0, 0, 0, 0, 0, 99, 79, 0, 34, 0, 0, 110, 80, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3040655942180546, y=-0.9473516967990052, z=0.10027695128467759, w=-0.0036619702234209715)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.04888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.05, z=0.02)>	COMP<191>
[1740780014.392102]	Q_Header<(2621443, 17406, 257, 173, 250, 8, 58, 138, 27)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 98, 50, 117, 118, 103, 0, 137, 103, 0, 6, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3040655942180546, y=-0.9473516967990052, z=0.10027695128467759, w=-0.0036619702234209715)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.04888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.05, z=0.02)>	COMP<191>
[1740780014.4021573]	Q_Header<(2621443, 17407, 257, 173, 250, 8, 58, 139, 31)>	Q_Data<(0, 0, 33, 0, 64, 0, 0, 0, 0, 0, 75, 0, 102, 117, 88, 0, 142, 112, 28, 11, 0, 31, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3040655942180546, y=-0.9473516967990052, z=0.10027695128467759, w=-0.0036619702234209715)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.04888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.05, z=0.02)>	COMP<191>
[1740780014.4122753]	Q_Header<(2621443, 17408, 257, 173, 250, 8, 58, 140, 31)>	Q_Data<(0, 0, 34, 0, 59, 0, 0, 0, 0, 0, 100, 85, 80, 116, 114, 0, 136, 107, 38, 17, 0, 28, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3041383926330236, y=-0.9473883464679494, z=0.09967047866139425, w=-0.004577639865036478)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.04777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.05, z=0.07)>	COMP<191>
[1740780014.4221277]	Q_Header<(2621443, 17409, 257, 173, 250, 8, 58, 141, 31)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 83, 107, 102, 113, 126, 0, 104, 81, 38, 20, 0, 22, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3041383926330236, y=-0.9473883464679494, z=0.09967047866139425, w=-0.004577639865036478)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.04777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.05, z=0.07)>	COMP<191>
[1740780014.4321096]	Q_Header<(2621443, 17410, 257, 173, 250, 8, 58, 142, 27)>	Q_Data<(0, 0, 66, 0, 57, 0, 0, 0, 0, 0, 100, 90, 121, 120, 65, 0, 49, 38, 24, 4, 17, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3041383926330236, y=-0.9473883464679494, z=0.09967047866139425, w=-0.004577639865036478)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.04777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.05, z=0.07)>	COMP<191>
[1740780014.4423776]	Q_Header<(2621443, 17411, 257, 173, 250, 8, 58, 143, 24)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 91, 101, 121, 114, 61, 0, 42, 13, 0, 0, 0, 0, 8, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30420744746979644, y=-0.9474133225574198, z=0.09918481182552552, w=-0.005310202233120443)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04888888888888889, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.03, z=-0.05)>	COMP<191>
[1740780014.4521055]	Q_Header<(2621443, 17412, 257, 173, 250, 8, 58, 144, 25)>	Q_Data<(0, 0, 56, 0, 57, 0, 0, 0, 0, 0, 97, 93, 0, 97, 85, 0, 78, 40, 0, 8, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30420744746979644, y=-0.9474133225574198, z=0.09918481182552552, w=-0.005310202233120443)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04888888888888889, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.03, z=-0.05)>	COMP<191>
[1740780014.4621587]	Q_Header<(2621443, 17413, 257, 173, 250, 8, 58, 145, 26)>	Q_Data<(0, 0, 54, 0, 54, 0, 0, 0, 0, 0, 85, 112, 0, 134, 139, 0, 91, 51, 29, 12, 19, 24, 19, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30420744746979644, y=-0.9474133225574198, z=0.09918481182552552, w=-0.005310202233120443)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04888888888888889, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.03, z=-0.05)>	COMP<191>
[1740780014.4721746]	Q_Header<(2621443, 17414, 257, 173, 250, 8, 58, 146, 24)>	Q_Data<(0, 0, 55, 0, 50, 0, 0, 0, 0, 0, 100, 95, 0, 13, 148, 0, 91, 64, 39, 15, 29, 8, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30420744746979644, y=-0.9474133225574198, z=0.09918481182552552, w=-0.005310202233120443)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04888888888888889, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.03, z=-0.05)>	COMP<191>
[1740780014.4821408]	Q_Header<(2621443, 17415, 257, 173, 250, 8, 58, 147, 24)>	Q_Data<(0, 0, 50, 0, 50, 0, 0, 0, 0, 0, 98, 106, 108, 98, 136, 0, 64, 56, 34, 15, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3042551177724112, y=-0.9474327368467682, z=0.09881424988435983, w=-0.00598134434136335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04555555555555556, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.01, z=0.11)>	COMP<191>
[1740780014.4921355]	Q_Header<(2621443, 17416, 257, 173, 250, 8, 58, 148, 25)>	Q_Data<(0, 0, 40, 0, 53, 0, 0, 0, 0, 0, 28, 103, 108, 129, 126, 84, 86, 28, 27, 11, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3042551177724112, y=-0.9474327368467682, z=0.09881424988435983, w=-0.00598134434136335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04555555555555556, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.01, z=0.11)>	COMP<191>
[1740780014.5021224]	Q_Header<(2621443, 17417, 257, 173, 250, 8, 58, 149, 24)>	Q_Data<(0, 0, 10, 0, 53, 0, 0, 0, 0, 0, 0, 109, 121, 119, 131, 100, 132, 57, 25, 22, 29, 11, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3042551177724112, y=-0.9474327368467682, z=0.09881424988435983, w=-0.00598134434136335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04555555555555556, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.01, z=0.11)>	COMP<191>
