[1740779748.0404346]	Q_Header<(2621443, 56304, 257, 173, 250, 8, 58, 0, 87)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 245, 165, 81, 143, 124, 190, 253, 253, 212, 188, 253, 253, 253, 253, 253, 245, 253, 201, 198, 253, 253, 62, 64, 15, 0, 18, 159, 253, 206, 62, 106, 97, 253, 253, 253, 111, 93, 122, 120, 55, 35, 253, 253, 253, 12, 43, 0, 46, 28, 197, 253, 253, 153, 173, 57, 39, 0, 40, 134, 207, 132, 123, 253, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 152, 184, 0, 0, 0, 0, 0, 0, 81, 59, 221, 180, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7976025222148025, y=-0.5960046395337883, z=0.03198222540867436, w=0.08709663293545479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.021111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.1, z=0.0)>	COMP<155>
[1740779749.5002062]	Q_Header<(2621443, 56450, 257, 173, 250, 8, 58, 146, 28)>	Q_Data<(0, 0, 51, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 47, 65, 211, 253, 253, 246, 77, 195, 199, 253, 243, 100, 50, 22, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797551557954352, y=-0.595768023049853, z=0.03576683347067041, w=0.08770808822073956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=-0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.06, z=-0.08)>	COMP<153>
[1740779749.5103793]	Q_Header<(2621443, 56451, 257, 173, 250, 8, 58, 147, 28)>	Q_Data<(0, 0, 52, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 26, 80, 180, 253, 246, 253, 211, 112, 90, 120, 201, 155, 109, 40, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7976608276949041, y=-0.5957584619427622, z=0.03527798289139602, w=0.08697426577896078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.07, z=0.0)>	COMP<151>
[1740779749.5202432]	Q_Header<(2621443, 56452, 257, 173, 250, 8, 58, 148, 31)>	Q_Data<(0, 0, 28, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 5, 28, 40, 109, 211, 253, 253, 253, 194, 138, 185, 253, 248, 157, 71, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7976608276949041, y=-0.5957584619427622, z=0.03527798289139602, w=0.08697426577896078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.07, z=0.0)>	COMP<151>
[1740779749.5303192]	Q_Header<(2621443, 56453, 257, 173, 250, 8, 58, 149, 30)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 15, 0, 0, 72, 238, 253, 253, 253, 253, 193, 253, 253, 227, 152, 95, 12, 0, 6, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7976608276949041, y=-0.5957584619427622, z=0.03527798289139602, w=0.08697426577896078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.07, z=0.0)>	COMP<151>
[1740779749.5403185]	Q_Header<(2621443, 56454, 257, 173, 250, 8, 58, 150, 28)>	Q_Data<(0, 0, 20, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 30, 0, 0, 7, 56, 185, 253, 253, 253, 253, 253, 253, 253, 152, 67, 93, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7976608276949041, y=-0.5957584619427622, z=0.03527798289139602, w=0.08697426577896078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.07, z=0.0)>	COMP<151>
[1740779749.5503268]	Q_Header<(2621443, 56455, 257, 173, 250, 8, 58, 151, 32)>	Q_Data<(0, 0, 59, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 11, 7, 0, 0, 31, 120, 253, 253, 253, 253, 253, 253, 253, 253, 117, 51, 48, 69, 46, 53, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797735915754453, y=-0.5958299930830123, z=0.03460721225958492, w=0.08606026329103128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=0.0022222222222222222, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=-0.07)>	COMP<151>
[1740779749.5602467]	Q_Header<(2621443, 56456, 257, 173, 250, 8, 58, 152, 30)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 21, 28, 0, 15, 26, 57, 121, 164, 253, 253, 253, 253, 253, 253, 113, 85, 145, 169, 103, 126, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797735915754453, y=-0.5958299930830123, z=0.03460721225958492, w=0.08606026329103128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=0.0022222222222222222, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=-0.07)>	COMP<151>
[1740779749.5702486]	Q_Header<(2621443, 56457, 257, 173, 250, 8, 58, 153, 31)>	Q_Data<(0, 0, 55, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 33, 0, 0, 24, 37, 91, 183, 253, 253, 253, 253, 253, 253, 106, 114, 235, 253, 140, 169, 86, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797735915754453, y=-0.5958299930830123, z=0.03460721225958492, w=0.08606026329103128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=0.0022222222222222222, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=-0.07)>	COMP<151>
[1740779749.5803506]	Q_Header<(2621443, 56458, 257, 173, 250, 8, 58, 154, 38)>	Q_Data<(0, 0, 40, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 0, 16, 39, 41, 84, 91, 253, 253, 253, 225, 253, 253, 253, 111, 253, 253, 149, 151, 73, 3, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977883934553697, y=-0.5958846366234238, z=0.03411856108496302, w=0.08538795520190208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.005555555555555556, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.05)>	COMP<155>
[1740779749.5902991]	Q_Header<(2621443, 56459, 257, 173, 250, 8, 58, 155, 38)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 38, 13, 10, 32, 13, 44, 77, 192, 253, 253, 253, 253, 253, 253, 226, 253, 253, 158, 153, 68, 41, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 89, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977883934553697, y=-0.5958846366234238, z=0.03411856108496302, w=0.08538795520190208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.005555555555555556, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.05)>	COMP<155>
[1740779749.600278]	Q_Header<(2621443, 56460, 257, 173, 250, 8, 58, 156, 36)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 39, 21, 0, 23, 0, 21, 39, 133, 253, 253, 253, 253, 253, 253, 253, 206, 187, 155, 150, 73, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 164, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977883934553697, y=-0.5958846366234238, z=0.03411856108496302, w=0.08538795520190208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.005555555555555556, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.05)>	COMP<155>
[1740779749.613489]	Q_Header<(2621443, 56461, 257, 173, 250, 8, 58, 157, 36)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 33, 18, 24, 14, 19, 0, 0, 97, 253, 253, 253, 253, 253, 253, 253, 217, 142, 67, 124, 60, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 215, 159, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978553045622411, y=-0.5958890252785465, z=0.03369156426854017, w=0.0849003005390206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.011111111111111112, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=-0.07)>	COMP<156>
[1740779749.620246]	Q_Header<(2621443, 56462, 257, 173, 250, 8, 58, 158, 43)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 42, 32, 0, 30, 25, 24, 0, 0, 63, 177, 253, 253, 242, 253, 253, 253, 253, 253, 177, 186, 90, 147, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 237, 253, 198, 198, 87, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978553045622411, y=-0.5958890252785465, z=0.03369156426854017, w=0.0849003005390206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.011111111111111112, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=-0.07)>	COMP<156>
[1740779749.630243]	Q_Header<(2621443, 56463, 257, 173, 250, 8, 58, 159, 46)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 34, 23, 17, 27, 16, 15, 0, 0, 40, 72, 140, 185, 186, 202, 253, 253, 253, 253, 209, 253, 214, 204, 109, 50, 0, 0, 0, 0, 0, 0, 0, 0, 71, 253, 253, 237, 253, 85, 150, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978553045622411, y=-0.5958890252785465, z=0.03369156426854017, w=0.0849003005390206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.011111111111111112, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=-0.07)>	COMP<156>
[1740779749.6406922]	Q_Header<(2621443, 56464, 257, 173, 250, 8, 58, 160, 44)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 14, 29, 0, 0, 0, 0, 2, 18, 25, 113, 178, 253, 253, 253, 253, 253, 124, 253, 253, 220, 137, 67, 0, 0, 0, 0, 0, 0, 0, 0, 60, 242, 253, 214, 253, 85, 213, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797838273997542, y=-0.5959983740503365, z=0.0330805037107304, w=0.08453228346745684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.013333333333333334, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.11)>	COMP<156>
[1740779749.650281]	Q_Header<(2621443, 56465, 257, 173, 250, 8, 58, 161, 45)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 29, 16, 19, 0, 0, 0, 0, 46, 69, 134, 253, 253, 253, 253, 253, 161, 253, 253, 173, 134, 57, 32, 0, 18, 0, 0, 0, 0, 0, 14, 155, 230, 154, 250, 117, 178, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797838273997542, y=-0.5959983740503365, z=0.0330805037107304, w=0.08453228346745684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.013333333333333334, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.11)>	COMP<156>
[1740779749.660271]	Q_Header<(2621443, 56466, 257, 173, 250, 8, 58, 162, 50)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 34, 27, 0, 10, 11, 0, 0, 4, 24, 53, 58, 217, 253, 253, 253, 253, 139, 253, 204, 116, 77, 0, 45, 0, 41, 0, 0, 0, 0, 0, 0, 63, 153, 207, 253, 197, 26, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797838273997542, y=-0.5959983740503365, z=0.0330805037107304, w=0.08453228346745684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.013333333333333334, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.11)>	COMP<156>
