[1740779303.7372253]	Q_Header<(2621443, 11804, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 253, 253, 253, 253, 253, 191, 178, 235, 117, 56, 163, 253, 253, 126, 176, 85, 74, 77, 84, 159, 253, 253, 253, 149, 0, 0, 0, 21, 39, 0, 0, 0, 0, 0, 0, 12, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834088108176769, y=0.45800053311979044, z=-0.03424017844885427, w=-0.0930160997434116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.011111111111111112, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.06, z=-0.08)>	COMP<103>
[1740779305.1372867]	Q_Header<(2621443, 11945, 257, 173, 250, 8, 58, 141, 73)>	Q_Data<(0, 0, 50, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 25, 0, 22, 0, 0, 0, 0, 0, 36, 45, 0, 46, 24, 0, 0, 0, 0, 0, 0, 27, 37, 98, 17, 0, 144, 143, 163, 62, 169, 209, 251, 130, 253, 253, 0, 253, 230, 253, 253, 253, 253, 253, 253, 253, 253, 212, 253, 78, 253, 253, 42, 0, 41, 0, 0, 0, 0, 0, 0, 0, 253, 183, 253, 253, 253, 249, 253, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8961741614229657, y=0.4329809644578437, z=-0.030090162880986315, w=-0.09216256785048547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.022222222222222223, z=0.14444444444444443)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.02, z=-0.08)>	COMP<93>
[1740779305.1488185]	Q_Header<(2621443, 11946, 257, 173, 250, 8, 58, 142, 51)>	Q_Data<(0, 0, 55, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 80, 0, 37, 95, 36, 10, 176, 206, 108, 253, 253, 253, 221, 253, 253, 253, 253, 253, 253, 253, 253, 75, 253, 253, 118, 0, 77, 27, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8973766688737519, y=0.4304698119816753, z=-0.029723351543325657, w=-0.09234380058532181)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.024444444444444446, z=0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.04, z=-0.14)>	COMP<96>
[1740779305.159068]	Q_Header<(2621443, 11947, 257, 173, 250, 8, 58, 143, 47)>	Q_Data<(0, 0, 58, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 21, 0, 0, 50, 102, 0, 164, 185, 188, 50, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 179, 111, 0, 33, 0, 0, 0, 0, 0, 0, 177, 253, 253, 209, 253, 253, 253, 64, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8973766688737519, y=0.4304698119816753, z=-0.029723351543325657, w=-0.09234380058532181)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.024444444444444446, z=0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.04, z=-0.14)>	COMP<96>
[1740779305.1671011]	Q_Header<(2621443, 11948, 257, 173, 250, 8, 58, 144, 52)>	Q_Data<(0, 0, 52, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 0, 42, 69, 41, 75, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 75, 103, 82, 72, 111, 43, 0, 0, 112, 253, 253, 253, 219, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 253, 253, 145, 0, 0, 0, 228, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8973766688737519, y=0.4304698119816753, z=-0.029723351543325657, w=-0.09234380058532181)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.024444444444444446, z=0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.04, z=-0.14)>	COMP<96>
[1740779305.1854134]	Q_Header<(2621443, 11949, 257, 173, 250, 8, 58, 145, 50)>	Q_Data<(0, 0, 32, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 190, 228, 67, 165, 214, 253, 253, 253, 253, 253, 253, 253, 253, 135, 93, 211, 253, 253, 253, 95, 0, 41, 124, 111, 253, 42, 253, 253, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 0, 64, 100, 253, 84)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8982515803411762, y=0.4286485594031447, z=-0.02941885314428531, w=-0.0924069370548713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.021111111111111112, z=0.1322222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.06, z=-0.09)>	COMP<96>
[1740779305.2009912]	Q_Header<(2621443, 11950, 257, 173, 250, 8, 58, 146, 52)>	Q_Data<(0, 0, 50, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 78, 0, 61, 155, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 134, 253, 253, 251, 156, 214, 220, 0, 115, 196, 253, 193, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 33, 0, 210, 253, 88)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8982515803411762, y=0.4286485594031447, z=-0.02941885314428531, w=-0.0924069370548713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.021111111111111112, z=0.1322222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.06, z=-0.09)>	COMP<96>
[1740779305.2023842]	Q_Header<(2621443, 11951, 257, 173, 250, 8, 58, 147, 65)>	Q_Data<(0, 0, 47, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 9, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 196, 253, 253, 253, 253, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 47, 253, 253, 86, 253, 155, 69, 0, 0, 0, 0, 124, 225, 253, 88, 80, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 199, 196, 177, 0, 0, 0, 0, 0, 0, 0, 178, 253, 253, 253, 128, 0, 180, 253, 45)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8982515803411762, y=0.4286485594031447, z=-0.02941885314428531, w=-0.0924069370548713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.021111111111111112, z=0.1322222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.06, z=-0.09)>	COMP<96>
[1740779305.2092803]	Q_Header<(2621443, 11952, 257, 173, 250, 8, 58, 148, 72)>	Q_Data<(0, 0, 25, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 93, 110, 160, 217, 122, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 126, 253, 231, 84, 110, 0, 0, 0, 201, 253, 253, 228, 202, 169, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 253, 253, 245, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 170, 70, 0, 0, 117, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8990575493692393, y=0.42694552327480173, z=-0.02917511938889996, w=-0.09253029496563252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.021111111111111112, z=0.12666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.03, z=0.03)>	COMP<93>
[1740779305.2296643]	Q_Header<(2621443, 11953, 257, 173, 250, 8, 58, 149, 61)>	Q_Data<(0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 10, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 202, 253, 253, 253, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 117, 0, 73, 151, 253, 253, 253, 253, 253, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 230, 208, 0, 0, 0, 0, 0, 0, 0, 172, 0, 226, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8990575493692393, y=0.42694552327480173, z=-0.02917511938889996, w=-0.09253029496563252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.021111111111111112, z=0.12666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.03, z=0.03)>	COMP<93>
[1740779305.230985]	Q_Header<(2621443, 11954, 257, 173, 250, 8, 58, 150, 56)>	Q_Data<(0, 0, 27, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 32, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 197, 159, 216, 253, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 204, 0, 128, 211, 253, 253, 253, 253, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 91, 28, 0, 0, 0, 0, 0, 0, 0, 71, 80, 90, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8990575493692393, y=0.42694552327480173, z=-0.02917511938889996, w=-0.09253029496563252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.021111111111111112, z=0.12666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.03, z=0.03)>	COMP<93>
[1740779305.2386172]	Q_Header<(2621443, 11955, 257, 173, 250, 8, 58, 151, 47)>	Q_Data<(0, 0, 55, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 0, 0, 0, 32, 47, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 94, 116, 149, 245, 253, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 162, 253, 253, 253, 253, 253, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8990575493692393, y=0.42694552327480173, z=-0.02917511938889996, w=-0.09253029496563252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.021111111111111112, z=0.12666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.03, z=0.03)>	COMP<93>
[1740779305.249465]	Q_Header<(2621443, 11956, 257, 173, 250, 8, 58, 152, 58)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 128, 142, 79, 45, 49, 115, 0, 12, 120, 54, 64, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 67, 201, 64, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9000666004739106, y=0.4247957916388701, z=-0.02886902434557264, w=-0.09271046084762122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.021111111111111112, z=0.12222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.05, z=0.0)>	COMP<99>
[1740779305.266093]	Q_Header<(2621443, 11957, 257, 173, 250, 8, 58, 153, 67)>	Q_Data<(0, 0, 46, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 19, 35, 62, 7, 27, 40, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 98, 84, 0, 58, 136, 253, 253, 227, 241, 209, 253, 190, 141, 253, 251, 107, 0, 97, 110, 85, 52, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 75, 145, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 210, 154, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9000666004739106, y=0.4247957916388701, z=-0.02886902434557264, w=-0.09271046084762122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.021111111111111112, z=0.12222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.05, z=0.0)>	COMP<99>
[1740779305.2691438]	Q_Header<(2621443, 11958, 257, 173, 250, 8, 58, 154, 79)>	Q_Data<(0, 0, 41, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 0, 0, 11, 5, 0, 0, 0, 0, 21, 0, 0, 46, 53, 51, 168, 240, 120, 101, 98, 100, 79, 51, 11, 25, 0, 0, 79, 60, 30, 28, 114, 129, 112, 152, 137, 178, 238, 253, 253, 253, 253, 253, 253, 253, 188, 253, 253, 41, 41, 121, 202, 166, 179, 148, 119, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 184, 33, 253, 253, 253, 253, 253, 223, 253, 253, 234, 41, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9000666004739106, y=0.4247957916388701, z=-0.02886902434557264, w=-0.09271046084762122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.021111111111111112, z=0.12222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.05, z=0.0)>	COMP<99>
[1740779305.2773204]	Q_Header<(2621443, 11959, 257, 173, 250, 8, 58, 155, 74)>	Q_Data<(0, 0, 57, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 19, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 30, 75, 145, 253, 253, 253, 190, 169, 170, 130, 91, 94, 140, 99, 73, 135, 74, 145, 166, 195, 253, 173, 253, 253, 253, 253, 253, 253, 249, 253, 148, 253, 253, 134, 253, 253, 0, 85, 63, 253, 253, 253, 253, 157, 121, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 253, 253, 253, 253, 253, 64, 253, 243, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9007902590965999, y=0.42320480090628254, z=-0.02868564413411491, w=-0.0930147269370024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.027777777777777776, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.04, z=-0.17)>	COMP<99>
[1740779305.2871125]	Q_Header<(2621443, 11960, 257, 173, 250, 8, 58, 156, 68)>	Q_Data<(0, 0, 52, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 27, 4, 12, 0, 0, 0, 0, 13, 0, 0, 0, 31, 144, 147, 214, 253, 253, 253, 201, 219, 221, 141, 99, 175, 253, 253, 176, 149, 84, 234, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 168, 253, 21, 102, 138, 253, 253, 253, 253, 253, 242, 216, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 204, 253, 253, 195, 62, 217, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9007902590965999, y=0.42320480090628254, z=-0.02868564413411491, w=-0.0930147269370024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.027777777777777776, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.04, z=-0.17)>	COMP<99>
[1740779305.2977235]	Q_Header<(2621443, 11961, 257, 173, 250, 8, 58, 157, 71)>	Q_Data<(0, 0, 56, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 21, 24, 30, 0, 0, 0, 0, 0, 0, 17, 31, 53, 182, 253, 253, 253, 253, 253, 253, 220, 223, 242, 129, 61, 213, 253, 253, 230, 181, 211, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 138, 253, 253, 253, 245, 204, 205, 240, 253, 130, 0, 193, 253, 253, 253, 253, 253, 253, 253, 206, 129, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 98, 171, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9007902590965999, y=0.42320480090628254, z=-0.02868564413411491, w=-0.0930147269370024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.027777777777777776, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.04, z=-0.17)>	COMP<99>
