[1740780090.5028713]	Q_Header<(2621443, 25018, 257, 173, 250, 8, 58, 0, 66)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 211, 215, 253, 253, 253, 253, 253, 253, 253, 233, 160, 198, 139, 84, 124, 202, 0, 75, 64, 53, 59, 49, 49, 88, 86, 168, 158, 111, 147, 163, 42, 0, 175, 253, 253, 253, 216, 169, 54, 59, 0, 0, 0, 0, 34, 81, 88, 48, 0, 0, 0, 0, 0, 30, 21, 0, 70, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45678993331356904, y=-0.8845269526430041, z=0.09149226483659006, w=-0.024170071297724926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.04777777777777778, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.01, z=-0.11)>	COMP<150>
[1740780091.8625047]	Q_Header<(2621443, 25154, 257, 173, 250, 8, 58, 136, 25)>	Q_Data<(0, 0, 42, 0, 67, 0, 0, 0, 0, 50, 85, 97, 33, 96, 12, 0, 20, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3892764766893125, y=-0.9161851978023314, z=0.09362654676096038, w=-0.017394762599005027)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.012222222222222223, z=0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.12, z=0.02)>	COMP<145>
[1740780091.8734329]	Q_Header<(2621443, 25155, 257, 173, 250, 8, 58, 137, 31)>	Q_Data<(0, 0, 21, 0, 68, 0, 0, 0, 0, 82, 86, 86, 0, 136, 30, 0, 57, 25, 18, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3879315626442759, y=-0.9167294007106709, z=0.09387016100486097, w=-0.017455699640695863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.011111111111111112, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.12, z=-0.04)>	COMP<143>
[1740780091.883721]	Q_Header<(2621443, 25156, 257, 173, 250, 8, 58, 138, 26)>	Q_Data<(0, 0, 45, 0, 66, 0, 0, 0, 0, 76, 97, 0, 9, 110, 72, 0, 71, 29, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3879315626442759, y=-0.9167294007106709, z=0.09387016100486097, w=-0.017455699640695863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.011111111111111112, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.12, z=-0.04)>	COMP<143>
[1740780091.8924685]	Q_Header<(2621443, 25157, 257, 173, 250, 8, 58, 139, 29)>	Q_Data<(0, 0, 34, 0, 65, 0, 0, 0, 0, 57, 66, 91, 104, 69, 90, 0, 84, 26, 32, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3879315626442759, y=-0.9167294007106709, z=0.09387016100486097, w=-0.017455699640695863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.011111111111111112, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.12, z=-0.04)>	COMP<143>
[1740780091.9030006]	Q_Header<(2621443, 25158, 257, 173, 250, 8, 58, 140, 24)>	Q_Data<(0, 0, 8, 0, 63, 0, 0, 0, 0, 0, 77, 103, 123, 123, 118, 0, 63, 25, 14, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3879315626442759, y=-0.9167294007106709, z=0.09387016100486097, w=-0.017455699640695863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.011111111111111112, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.12, z=-0.04)>	COMP<143>
[1740780091.910021]	Q_Header<(2621443, 25159, 257, 173, 250, 8, 58, 141, 22)>	Q_Data<(0, 0, 36, 0, 56, 0, 0, 0, 0, 0, 90, 111, 123, 114, 71, 0, 0, 30, 21, 24, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38603944082015273, y=-0.9174616402226934, z=0.09448048290744607, w=-0.017638798165537414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.013333333333333334, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=0.1)>	COMP<143>
[1740780091.9226906]	Q_Header<(2621443, 25160, 257, 173, 250, 8, 58, 142, 23)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 97, 60, 123, 136, 110, 0, 25, 38, 42, 31, 16, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38603944082015273, y=-0.9174616402226934, z=0.09448048290744607, w=-0.017638798165537414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.013333333333333334, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=0.1)>	COMP<143>
[1740780091.9332874]	Q_Header<(2621443, 25161, 257, 173, 250, 8, 58, 143, 22)>	Q_Data<(0, 0, 66, 0, 56, 0, 0, 0, 0, 85, 84, 97, 52, 130, 135, 0, 3, 41, 27, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38603944082015273, y=-0.9174616402226934, z=0.09448048290744607, w=-0.017638798165537414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.013333333333333334, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=0.1)>	COMP<143>
[1740780091.9427402]	Q_Header<(2621443, 25162, 257, 173, 250, 8, 58, 144, 22)>	Q_Data<(0, 0, 62, 0, 53, 0, 0, 0, 0, 75, 84, 94, 65, 0, 57, 0, 34, 49, 25, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38464787068175676, y=-0.9179790503100003, z=0.09509384045099604, w=-0.01782246560442288)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.016666666666666666, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.15)>	COMP<143>
[1740780091.952813]	Q_Header<(2621443, 25163, 257, 173, 250, 8, 58, 145, 25)>	Q_Data<(0, 0, 48, 0, 54, 0, 0, 0, 0, 56, 99, 93, 95, 60, 0, 0, 75, 34, 31, 27, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38464787068175676, y=-0.9179790503100003, z=0.09509384045099604, w=-0.01782246560442288)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.016666666666666666, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.15)>	COMP<143>
[1740780091.9627974]	Q_Header<(2621443, 25164, 257, 173, 250, 8, 58, 146, 24)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 17, 90, 95, 0, 103, 121, 0, 85, 50, 28, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38464787068175676, y=-0.9179790503100003, z=0.09509384045099604, w=-0.01782246560442288)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.016666666666666666, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.15)>	COMP<143>
[1740780091.973564]	Q_Header<(2621443, 25165, 257, 173, 250, 8, 58, 147, 25)>	Q_Data<(0, 0, 44, 0, 52, 0, 0, 0, 0, 0, 46, 65, 119, 115, 60, 0, 82, 90, 43, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38318025330862765, y=-0.9185217636256032, z=0.09576454562619253, w=-0.017883372765120722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.024444444444444446, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=0.1)>	COMP<146>
[1740780091.9827337]	Q_Header<(2621443, 25166, 257, 173, 250, 8, 58, 148, 29)>	Q_Data<(0, 0, 20, 0, 51, 0, 0, 0, 0, 0, 98, 98, 123, 112, 59, 0, 83, 104, 42, 27, 6, 0, 0, 3, 0, 0, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38318025330862765, y=-0.9185217636256032, z=0.09576454562619253, w=-0.017883372765120722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.024444444444444446, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=0.1)>	COMP<146>
[1740780091.9942744]	Q_Header<(2621443, 25167, 257, 173, 250, 8, 58, 149, 31)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 84, 111, 106, 118, 0, 0, 86, 96, 42, 10, 0, 0, 16, 0, 0, 0, 13, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38318025330862765, y=-0.9185217636256032, z=0.09576454562619253, w=-0.017883372765120722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.024444444444444446, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=0.1)>	COMP<146>
[1740780092.0026953]	Q_Header<(2621443, 25168, 257, 173, 250, 8, 58, 150, 27)>	Q_Data<(0, 0, 17, 0, 53, 0, 0, 0, 0, 0, 51, 110, 103, 0, 0, 0, 82, 73, 39, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38318025330862765, y=-0.9185217636256032, z=0.09576454562619253, w=-0.017883372765120722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.024444444444444446, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=0.1)>	COMP<146>
[1740780092.0127852]	Q_Header<(2621443, 25169, 257, 173, 250, 8, 58, 151, 34)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 98, 91, 123, 112, 0, 0, 46, 38, 22, 18, 0, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3817618591000188, y=-0.9190359831060085, z=0.09649328524974096, w=-0.01788268980276667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.028888888888888888, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.0, z=0.17)>	COMP<146>
[1740780092.0227492]	Q_Header<(2621443, 25170, 257, 173, 250, 8, 58, 152, 25)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 99, 86, 71, 115, 122, 0, 42, 0, 13, 10, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3817618591000188, y=-0.9190359831060085, z=0.09649328524974096, w=-0.01788268980276667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.028888888888888888, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.0, z=0.17)>	COMP<146>
