[1740779485.6683793]	Q_Header<(2621443, 30054, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 60, 182, 253, 253, 253, 253, 253, 156, 154, 161, 201, 253, 253, 253, 253, 253, 209, 253, 253, 253, 223, 253, 151, 102, 115, 45, 0, 57, 149, 117, 30, 79, 46, 147, 253, 253, 213, 111, 116, 139, 245, 253, 198, 46, 116, 185, 137, 126, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18065813208620635, y=-0.978117305680251, z=0.10314602811678673, w=0.0031737239420549764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06666666666666667, y=0.04888888888888889, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.08, z=0.11)>	COMP<91>
[1740779487.0084865]	Q_Header<(2621443, 30188, 257, 173, 250, 8, 58, 134, 51)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 28, 25, 10, 0, 0, 0, 0, 17, 15, 0, 0, 7, 8, 0, 23, 13, 0, 18, 43, 68, 89, 146, 244, 253, 253, 253, 253, 253, 198, 253, 206, 190, 253, 174, 242, 94, 134, 91, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17132341055468098, y=-0.9805167761171891, z=0.09594599265833934, w=0.0054320568362545806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.022222222222222223, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.03)>	COMP<97>
[1740779487.0183873]	Q_Header<(2621443, 30189, 257, 173, 250, 8, 58, 135, 50)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 29, 28, 5, 0, 0, 0, 0, 17, 33, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 31, 71, 80, 137, 59, 207, 253, 253, 253, 253, 229, 253, 253, 155, 241, 253, 131, 157, 73, 0, 0, 0, 45, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17132341055468098, y=-0.9805167761171891, z=0.09594599265833934, w=0.0054320568362545806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.022222222222222223, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.03)>	COMP<97>
[1740779487.0285838]	Q_Header<(2621443, 30190, 257, 173, 250, 8, 58, 136, 39)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 23, 0, 0, 13, 0, 0, 8, 26, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 67, 173, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 64, 137, 106, 28, 33, 68, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17132341055468098, y=-0.9805167761171891, z=0.09594599265833934, w=0.0054320568362545806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.022222222222222223, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.03)>	COMP<97>
[1740779487.0383902]	Q_Header<(2621443, 30191, 257, 173, 250, 8, 58, 137, 54)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 25, 21, 0, 0, 0, 18, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 15, 36, 155, 253, 147, 253, 253, 149, 253, 253, 253, 253, 88, 185, 203, 161, 121, 89, 120, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17132341055468098, y=-0.9805167761171891, z=0.09594599265833934, w=0.0054320568362545806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.022222222222222223, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.03)>	COMP<97>
[1740779487.048679]	Q_Header<(2621443, 30192, 257, 173, 250, 8, 58, 138, 45)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 20, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 53, 150, 111, 253, 253, 253, 253, 253, 253, 253, 185, 253, 253, 234, 223, 113, 106, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 90, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17157386792774074, y=-0.9804918585525533, z=0.09576641721046789, w=0.005188110556335099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.015555555555555555, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.01, z=0.05)>	COMP<97>
[1740779487.0583985]	Q_Header<(2621443, 30193, 257, 173, 250, 8, 58, 139, 49)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7, 0, 0, 2, 22, 0, 0, 21, 0, 23, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 70, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 244, 62, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 159, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17157386792774074, y=-0.9804918585525533, z=0.09576641721046789, w=0.005188110556335099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.015555555555555555, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.01, z=0.05)>	COMP<97>
[1740779487.068415]	Q_Header<(2621443, 30194, 257, 173, 250, 8, 58, 140, 56)>	Q_Data<(0, 0, 45, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 11, 0, 0, 4, 0, 0, 0, 10, 14, 0, 0, 0, 0, 0, 25, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 29, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 158, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 253, 236, 65, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17157386792774074, y=-0.9804918585525533, z=0.09576641721046789, w=0.005188110556335099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.015555555555555555, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.01, z=0.05)>	COMP<97>
[1740779487.0784771]	Q_Header<(2621443, 30195, 257, 173, 250, 8, 58, 141, 53)>	Q_Data<(0, 0, 59, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 10, 13, 0, 0, 0, 16, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 19, 91, 252, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 215, 113, 38, 10, 0, 0, 0, 0, 0, 0, 0, 0, 114, 222, 120, 158, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17181081233027445, y=-0.9804507599550724, z=0.09576240303595049, w=0.005187893089901715)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0044444444444444444, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.0)>	COMP<97>
[1740779487.088357]	Q_Header<(2621443, 30196, 257, 173, 250, 8, 58, 142, 47)>	Q_Data<(0, 0, 57, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 26, 131, 197, 148, 253, 253, 253, 248, 253, 253, 253, 253, 253, 228, 103, 65, 5, 43, 0, 0, 0, 0, 0, 0, 0, 177, 192, 178, 253, 253, 189, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17181081233027445, y=-0.9804507599550724, z=0.09576240303595049, w=0.005187893089901715)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0044444444444444444, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.0)>	COMP<97>
[1740779487.0983453]	Q_Header<(2621443, 30197, 257, 173, 250, 8, 58, 143, 47)>	Q_Data<(0, 0, 57, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 0, 0, 0, 0, 0, 0, 0, 14, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 93, 0, 196, 253, 253, 253, 253, 253, 253, 253, 253, 170, 37, 77, 28, 56, 0, 0, 0, 0, 0, 0, 0, 168, 253, 253, 253, 253, 243, 167, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17181081233027445, y=-0.9804507599550724, z=0.09576240303595049, w=0.005187893089901715)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0044444444444444444, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.0)>	COMP<97>
[1740779487.108413]	Q_Header<(2621443, 30198, 257, 173, 250, 8, 58, 144, 47)>	Q_Data<(0, 0, 54, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 0, 7, 0, 0, 0, 0, 0, 2, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 18, 53, 0, 102, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 186, 136, 47, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 181, 148, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17212351950431828, y=-0.9803716206660852, z=0.0960107433263449, w=0.005188120268747182)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.01, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.13)>	COMP<94>
[1740779487.1183922]	Q_Header<(2621443, 30199, 257, 173, 250, 8, 58, 145, 50)>	Q_Data<(0, 0, 40, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 42, 170, 202, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 59, 0, 0, 44, 0, 0, 0, 0, 0, 199, 253, 184, 253, 149, 19, 170, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17212351950431828, y=-0.9803716206660852, z=0.0960107433263449, w=0.005188120268747182)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.01, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.13)>	COMP<94>
[1740779487.1284816]	Q_Header<(2621443, 30200, 257, 173, 250, 8, 58, 146, 70)>	Q_Data<(0, 0, 52, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 15, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 107, 104, 217, 253, 253, 253, 253, 253, 253, 253, 253, 134, 109, 143, 0, 110, 0, 0, 44, 0, 63, 140, 87, 156, 253, 201, 188, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 122, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 171, 202, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17212351950431828, y=-0.9803716206660852, z=0.0960107433263449, w=0.005188120268747182)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.01, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.13)>	COMP<94>
[1740779487.1386716]	Q_Header<(2621443, 30201, 257, 173, 250, 8, 58, 147, 75)>	Q_Data<(0, 0, 47, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 24, 0, 0, 0, 27, 23, 0, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 142, 248, 253, 253, 253, 253, 253, 253, 253, 253, 236, 192, 180, 143, 202, 98, 28, 18, 0, 0, 102, 129, 253, 253, 214, 196, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 20, 82, 253, 253, 3, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 194, 178, 105, 0, 98, 107, 42, 253, 253, 222, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17212351950431828, y=-0.9803716206660852, z=0.0960107433263449, w=0.005188120268747182)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.01, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.13)>	COMP<94>
[1740779487.1485674]	Q_Header<(2621443, 30202, 257, 173, 250, 8, 58, 148, 62)>	Q_Data<(0, 0, 38, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 0, 0, 0, 24, 30, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 138, 116, 137, 91, 0, 130, 182, 253, 253, 166, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 230, 245, 191, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 253, 180, 47, 253, 251, 50, 239, 253, 253, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17260762731794174, y=-0.9802257760700652, z=0.09661876734239808, w=0.005371100142849672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.013333333333333334, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.11)>	COMP<98>
[1740779487.159968]	Q_Header<(2621443, 30203, 257, 173, 250, 8, 58, 149, 74)>	Q_Data<(0, 0, 26, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 12, 6, 0, 0, 13, 24, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 189, 221, 183, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 150, 216, 206, 141, 56, 68, 146, 186, 129, 121, 97, 0, 85, 53, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 170, 0, 0, 159, 199, 253, 253, 233, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 164, 253, 253, 220, 253, 0, 253, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17260762731794174, y=-0.9802257760700652, z=0.09661876734239808, w=0.005371100142849672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.013333333333333334, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.11)>	COMP<98>
[1740779487.1714807]	Q_Header<(2621443, 30204, 257, 173, 250, 8, 58, 150, 69)>	Q_Data<(0, 0, 33, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 89, 110, 118, 0, 135, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 80, 141, 0, 82, 100, 34, 0, 0, 27, 101, 77, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 253, 135, 0, 225, 158, 253, 253, 208, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 125, 253, 253, 133, 253, 172, 171, 98, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17260762731794174, y=-0.9802257760700652, z=0.09661876734239808, w=0.005371100142849672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.013333333333333334, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.11)>	COMP<98>
