[1740779788.030927]	Q_Header<(2621443, 60304, 257, 173, 250, 8, 58, 0, 88)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 176, 199, 83, 253, 253, 253, 233, 210, 239, 207, 248, 253, 253, 253, 253, 198, 162, 253, 216, 37, 201, 161, 253, 229, 69, 102, 215, 204, 163, 127, 103, 96, 225, 253, 253, 253, 133, 81, 0, 144, 173, 49, 143, 184, 142, 0, 0, 90, 0, 81, 143, 131, 159, 32, 148, 75, 0, 0, 0, 0, 93, 209, 253, 253, 249, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 172, 248, 253, 253, 253, 253, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7336347207854412, y=-0.6735157357626742, z=0.04211380676721751, w=0.0798941638525909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.0022222222222222222, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=0.0)>	COMP<175>
[1740779789.5405662]	Q_Header<(2621443, 60454, 257, 173, 250, 8, 58, 150, 29)>	Q_Data<(0, 0, 34, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 18, 38, 49, 214, 253, 253, 253, 253, 253, 253, 251, 147, 248, 190, 253, 253, 253, 74, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7249067356110201, y=-0.6831591388140227, z=0.04400587323192266, w=0.0765982952927364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.005555555555555556, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.15, z=-0.07)>	COMP<180>
[1740779789.5505762]	Q_Header<(2621443, 60455, 257, 173, 250, 8, 58, 151, 29)>	Q_Data<(0, 0, 65, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 21, 36, 42, 127, 238, 253, 253, 253, 253, 253, 233, 125, 253, 253, 253, 253, 253, 103, 45, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7247148999401715, y=-0.6833950424987452, z=0.043822241717790394, w=0.07641427107336152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0033333333333333335, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=0.03)>	COMP<175>
[1740779789.5604992]	Q_Header<(2621443, 60456, 257, 173, 250, 8, 58, 152, 32)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 37, 36, 44, 46, 61, 57, 253, 253, 251, 253, 253, 253, 174, 253, 253, 175, 253, 253, 86, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7247148999401715, y=-0.6833950424987452, z=0.043822241717790394, w=0.07641427107336152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0033333333333333335, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=0.03)>	COMP<175>
[1740779789.5705423]	Q_Header<(2621443, 60457, 257, 173, 250, 8, 58, 153, 33)>	Q_Data<(0, 0, 43, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 39, 49, 51, 25, 21, 103, 253, 253, 253, 253, 253, 253, 234, 229, 196, 80, 222, 179, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7247148999401715, y=-0.6833950424987452, z=0.043822241717790394, w=0.07641427107336152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0033333333333333335, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=0.03)>	COMP<175>
[1740779789.5806656]	Q_Header<(2621443, 60458, 257, 173, 250, 8, 58, 154, 35)>	Q_Data<(0, 0, 50, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 46, 48, 12, 0, 55, 188, 238, 253, 253, 253, 253, 157, 95, 155, 108, 111, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 156, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7244279764638653, y=-0.6837174313209384, z=0.04364023954601598, w=0.07635516038051188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.03)>	COMP<176>
[1740779789.590589]	Q_Header<(2621443, 60459, 257, 173, 250, 8, 58, 155, 38)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 46, 12, 8, 25, 99, 171, 241, 253, 253, 253, 226, 243, 215, 178, 200, 204, 87, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 161, 192, 91, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7244279764638653, y=-0.6837174313209384, z=0.04364023954601598, w=0.07635516038051188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.03)>	COMP<176>
[1740779789.6005847]	Q_Header<(2621443, 60460, 257, 173, 250, 8, 58, 156, 41)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 18, 29, 40, 31, 0, 30, 56, 106, 111, 253, 253, 253, 253, 245, 229, 219, 253, 253, 212, 99, 18, 0, 0, 0, 0, 0, 0, 0, 0, 74, 165, 168, 194, 183, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7244279764638653, y=-0.6837174313209384, z=0.04364023954601598, w=0.07635516038051188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.03)>	COMP<176>
[1740779789.610594]	Q_Header<(2621443, 60461, 257, 173, 250, 8, 58, 157, 35)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 17, 26, 37, 23, 24, 27, 30, 70, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 131, 35, 0, 0, 0, 0, 0, 0, 0, 0, 59, 129, 253, 253, 253, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7242502451094256, y=-0.6839056123757892, z=0.04364056339568846, w=0.07635572700420457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.005555555555555556, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.11)>	COMP<176>
[1740779789.6205747]	Q_Header<(2621443, 60462, 257, 173, 250, 8, 58, 158, 37)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 12, 15, 27, 34, 0, 0, 5, 22, 53, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 138, 39, 0, 18, 0, 0, 0, 0, 0, 0, 0, 115, 253, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7242502451094256, y=-0.6839056123757892, z=0.04364056339568846, w=0.07635572700420457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.005555555555555556, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.11)>	COMP<176>
[1740779789.630562]	Q_Header<(2621443, 60463, 257, 173, 250, 8, 58, 159, 41)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 14, 0, 0, 11, 0, 0, 5, 21, 0, 83, 194, 253, 253, 253, 253, 253, 253, 253, 224, 81, 24, 0, 0, 21, 19, 0, 0, 0, 0, 0, 86, 198, 235, 217, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7242502451094256, y=-0.6839056123757892, z=0.04364056339568846, w=0.07635572700420457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.005555555555555556, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.11)>	COMP<176>
[1740779789.6406565]	Q_Header<(2621443, 60464, 257, 173, 250, 8, 58, 160, 50)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 18, 9, 20, 0, 0, 12, 17, 0, 0, 62, 171, 230, 253, 253, 253, 253, 253, 253, 157, 59, 0, 37, 0, 24, 46, 0, 0, 0, 0, 0, 47, 117, 156, 139, 64, 33, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7239728238182471, y=-0.6841793420167384, z=0.04363855749705334, w=0.07653531622560124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.011111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.04)>	COMP<173>
[1740779789.6506302]	Q_Header<(2621443, 60465, 257, 173, 250, 8, 58, 161, 50)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 27, 26, 22, 0, 29, 19, 0, 14, 54, 176, 245, 253, 253, 253, 253, 253, 253, 249, 131, 0, 53, 47, 0, 10, 0, 0, 0, 0, 0, 13, 41, 87, 98, 132, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7239728238182471, y=-0.6841793420167384, z=0.04363855749705334, w=0.07653531622560124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.011111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.04)>	COMP<173>
[1740779789.6606016]	Q_Header<(2621443, 60466, 257, 173, 250, 8, 58, 162, 47)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 28, 24, 24, 0, 22, 0, 0, 14, 27, 142, 206, 237, 223, 253, 253, 253, 253, 253, 204, 44, 71, 19, 61, 2, 0, 0, 0, 0, 0, 0, 0, 78, 149, 166, 99, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7239728238182471, y=-0.6841793420167384, z=0.04363855749705334, w=0.07653531622560124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.011111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.04)>	COMP<173>
[1740779789.6706147]	Q_Header<(2621443, 60467, 257, 173, 250, 8, 58, 163, 45)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 14, 22, 21, 19, 19, 0, 0, 11, 0, 0, 91, 140, 151, 117, 219, 253, 253, 253, 253, 253, 147, 44, 107, 163, 160, 48, 33, 0, 0, 0, 0, 0, 61, 133, 158, 142, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7239728238182471, y=-0.6841793420167384, z=0.04363855749705334, w=0.07653531622560124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.011111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.04)>	COMP<173>
[1740779789.6806467]	Q_Header<(2621443, 60468, 257, 173, 250, 8, 58, 164, 47)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 12, 0, 25, 21, 0, 0, 0, 0, 0, 0, 45, 73, 95, 43, 185, 253, 253, 253, 253, 253, 253, 190, 191, 253, 253, 34, 74, 29, 15, 0, 0, 0, 24, 76, 95, 105, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.723632297613771, y=-0.6845087902950777, z=0.04357907055467548, w=0.076843207042488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.011111111111111112, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.04)>	COMP<177>
[1740779789.690618]	Q_Header<(2621443, 60469, 257, 173, 250, 8, 58, 165, 46)>	Q_Data<(0, 0, 70, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 0, 18, 0, 21, 12, 16, 0, 0, 0, 14, 37, 75, 106, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 82, 130, 80, 0, 0, 52, 25, 24, 23, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 167, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.723632297613771, y=-0.6845087902950777, z=0.04357907055467548, w=0.076843207042488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.011111111111111112, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.04)>	COMP<177>
[1740779789.70062]	Q_Header<(2621443, 60470, 257, 173, 250, 8, 58, 166, 51)>	Q_Data<(0, 0, 70, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 15, 0, 9, 31, 18, 0, 0, 0, 0, 0, 33, 77, 112, 169, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 77, 95, 86, 74, 68, 82, 0, 3, 53, 38, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 102, 61, 0, 0, 0, 137, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.723632297613771, y=-0.6845087902950777, z=0.04357907055467548, w=0.076843207042488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.011111111111111112, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.04)>	COMP<177>
