[1740780457.965485]	Q_Header<(2621443, 61768, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 79, 0, 50, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 43, 37, 26, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5686642679696496, y=-0.8176875816238486, z=0.08178706870015355, w=-0.036315899907904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.005555555555555556, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.24, z=-0.21)>	COMP<122>
[1740780459.4954255]	Q_Header<(2621443, 61921, 257, 173, 250, 8, 58, 153, 36)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 77, 253, 253, 253, 253, 253, 253, 253, 100, 253, 166, 97, 99, 46, 88, 126, 114, 199, 230, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6261050598373534, y=-0.7746661551428826, z=0.07971273232087966, w=-0.03912393676698612)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01888888888888889, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=-0.1)>	COMP<124>
[1740780459.5055416]	Q_Header<(2621443, 61922, 257, 173, 250, 8, 58, 154, 36)>	Q_Data<(0, 0, 56, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 253, 253, 253, 253, 198, 253, 253, 223, 62, 72, 46, 43, 101, 150, 151, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6261050598373534, y=-0.7746661551428826, z=0.07971273232087966, w=-0.03912393676698612)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01888888888888889, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=-0.1)>	COMP<124>
[1740780459.5155253]	Q_Header<(2621443, 61923, 257, 173, 250, 8, 58, 155, 34)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 253, 253, 253, 253, 253, 253, 253, 227, 253, 253, 253, 115, 40, 31, 9, 33, 0, 104, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 40, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6270657287363551, y=-0.7739140977590989, z=0.07946657376043745, w=-0.03912294453182827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.1)>	COMP<126>
[1740780459.5254095]	Q_Header<(2621443, 61924, 257, 173, 250, 8, 58, 156, 33)>	Q_Data<(0, 0, 52, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 250, 253, 253, 253, 253, 253, 253, 200, 253, 253, 253, 169, 56, 38, 0, 41, 0, 93, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6270657287363551, y=-0.7739140977590989, z=0.07946657376043745, w=-0.03912294453182827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.1)>	COMP<126>
[1740780459.5355551]	Q_Header<(2621443, 61925, 257, 173, 250, 8, 58, 157, 32)>	Q_Data<(0, 0, 56, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 71, 0, 22, 24, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6270657287363551, y=-0.7739140977590989, z=0.07946657376043745, w=-0.03912294453182827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.1)>	COMP<126>
[1740780459.5455782]	Q_Header<(2621443, 61926, 257, 173, 250, 8, 58, 158, 46)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 114, 253, 253, 253, 225, 209, 253, 253, 253, 253, 253, 144, 109, 84, 32, 15, 27, 40, 40, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 84, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 176, 188, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6282887258387723, y=-0.772940394795241, z=0.07922272839894369, w=-0.03924515744262003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.023333333333333334, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=-0.16)>	COMP<126>
[1740780459.5555363]	Q_Header<(2621443, 61927, 257, 173, 250, 8, 58, 159, 51)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 64, 124, 253, 253, 253, 217, 253, 253, 253, 211, 151, 206, 188, 123, 34, 0, 30, 65, 72, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 235, 133, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 216, 186, 118, 230, 199, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6282887258387723, y=-0.772940394795241, z=0.07922272839894369, w=-0.03924515744262003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.023333333333333334, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=-0.16)>	COMP<126>
[1740780459.5655193]	Q_Header<(2621443, 61928, 257, 173, 250, 8, 58, 160, 64)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 48, 239, 253, 162, 253, 178, 253, 253, 146, 204, 244, 231, 81, 49, 0, 0, 71, 58, 72, 62, 2, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 253, 182, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 89, 108, 0, 0, 0, 157, 253, 247, 237, 253, 171, 153, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6282887258387723, y=-0.772940394795241, z=0.07922272839894369, w=-0.03924515744262003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.023333333333333334, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=-0.16)>	COMP<126>
[1740780459.5763512]	Q_Header<(2621443, 61929, 257, 173, 250, 8, 58, 161, 57)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 51, 167, 237, 118, 242, 253, 253, 253, 65, 253, 253, 237, 68, 50, 0, 0, 98, 88, 91, 69, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 253, 184, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 156, 230, 161, 163, 125, 168, 253, 233, 253, 253, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6291597225443012, y=-0.7722282508372622, z=0.0791637718412843, w=-0.03942929576674608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.08)>	COMP<126>
[1740780459.5855825]	Q_Header<(2621443, 61930, 257, 173, 250, 8, 58, 162, 58)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 34, 73, 201, 253, 141, 253, 253, 253, 175, 253, 182, 227, 65, 0, 0, 0, 124, 212, 200, 114, 126, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 227, 111, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 147, 133, 141, 253, 247, 213, 213, 112, 204, 158, 237, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6291597225443012, y=-0.7722282508372622, z=0.0791637718412843, w=-0.03942929576674608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.08)>	COMP<126>
[1740780459.5955536]	Q_Header<(2621443, 61931, 257, 173, 250, 8, 58, 163, 59)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 27, 0, 91, 253, 253, 220, 253, 253, 253, 253, 253, 171, 223, 56, 0, 0, 150, 253, 253, 253, 77, 163, 98, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 51, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 181, 234, 151, 209, 194, 179, 209, 0, 27, 41, 132, 71, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6291597225443012, y=-0.7722282508372622, z=0.0791637718412843, w=-0.03942929576674608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.08)>	COMP<126>
[1740780459.6055582]	Q_Header<(2621443, 61932, 257, 173, 250, 8, 58, 164, 51)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 11, 102, 253, 253, 253, 253, 253, 253, 233, 237, 169, 167, 47, 0, 13, 233, 253, 253, 253, 152, 253, 124, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 253, 80, 163, 31, 94, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6291597225443012, y=-0.7722282508372622, z=0.0791637718412843, w=-0.03942929576674608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.08)>	COMP<126>
[1740780459.6155455]	Q_Header<(2621443, 61933, 257, 173, 250, 8, 58, 165, 50)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 28, 76, 246, 253, 253, 172, 253, 253, 253, 209, 167, 99, 26, 26, 69, 245, 253, 253, 253, 253, 253, 207, 154, 33, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 154, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6300048300061074, y=-0.771545345486069, z=0.07897948556751627, w=-0.03967284823716041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.027777777777777776, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.13)>	COMP<126>
[1740780459.625429]	Q_Header<(2621443, 61934, 257, 173, 250, 8, 58, 166, 46)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 156, 252, 253, 253, 253, 253, 253, 192, 168, 116, 0, 87, 105, 222, 253, 253, 253, 253, 253, 253, 198, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 253, 244, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6300048300061074, y=-0.771545345486069, z=0.07897948556751627, w=-0.03967284823716041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.027777777777777776, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.13)>	COMP<126>
[1740780459.6355464]	Q_Header<(2621443, 61935, 257, 173, 250, 8, 58, 167, 59)>	Q_Data<(0, 0, 57, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 112, 156, 253, 253, 253, 253, 253, 185, 210, 100, 60, 165, 138, 170, 253, 253, 253, 253, 228, 253, 184, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 32, 0, 59, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 253, 253, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6300048300061074, y=-0.771545345486069, z=0.07897948556751627, w=-0.03967284823716041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.027777777777777776, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.13)>	COMP<126>
[1740780459.6456852]	Q_Header<(2621443, 61936, 257, 173, 250, 8, 58, 168, 71)>	Q_Data<(0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 17, 0, 72, 69, 222, 253, 253, 253, 253, 218, 253, 112, 95, 195, 146, 102, 168, 253, 253, 253, 189, 253, 129, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 233, 228, 101, 0, 0, 80, 0, 0, 0, 0, 106, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 181, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 230, 253, 253, 253, 133, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6311009882680925, y=-0.7706267966995103, z=0.07891814098942394, w=-0.04022200689252156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.027777777777777776, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.09)>	COMP<126>
[1740780459.6555927]	Q_Header<(2621443, 61937, 257, 173, 250, 8, 58, 169, 72)>	Q_Data<(0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 41, 163, 253, 253, 160, 253, 253, 253, 111, 253, 215, 131, 208, 82, 216, 253, 193, 200, 215, 80, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 253, 66, 0, 47, 157, 118, 0, 0, 0, 107, 95, 137, 0, 0, 0, 0, 0, 0, 0, 37, 118, 0, 47, 216, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 157, 205, 253, 253, 197, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6311009882680925, y=-0.7706267966995103, z=0.07891814098942394, w=-0.04022200689252156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.027777777777777776, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.09)>	COMP<126>
