[1740779713.070078]	Q_Header<(2621443, 52804, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 146, 181, 253, 253, 253, 253, 194, 158, 110, 125, 44, 76, 152, 156, 150, 212, 172, 28, 59, 74, 46, 0, 0, 0, 0, 0, 16, 98, 128, 150, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7234312923881856, y=-0.6847359882985788, z=0.040526312169556676, w=0.07836714582185357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.022222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=-0.17)>	COMP<194>
[1740779714.4001422]	Q_Header<(2621443, 52937, 257, 173, 250, 8, 58, 133, 25)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 113, 146, 128, 225, 207, 78, 121, 128, 93, 59, 37, 8, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7093582798087302, y=-0.6989211548864025, z=0.04687550842308594, w=0.07824791900832835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.051111111111111114, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.18, z=0.03)>	COMP<192>
[1740779714.409968]	Q_Header<(2621443, 52938, 257, 173, 250, 8, 58, 134, 26)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 80, 240, 180, 67, 98, 130, 129, 89, 28, 6, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7091125990635423, y=-0.6991027465720273, z=0.04797404913616321, w=0.07818671366847973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.04777777777777778, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.18, z=0.03)>	COMP<192>
[1740779714.4199557]	Q_Header<(2621443, 52939, 257, 173, 250, 8, 58, 135, 25)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 108, 135, 144, 247, 240, 141, 163, 146, 143, 91, 30, 36, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7091125990635423, y=-0.6991027465720273, z=0.04797404913616321, w=0.07818671366847973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.04777777777777778, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.18, z=0.03)>	COMP<192>
[1740779714.4299052]	Q_Header<(2621443, 52940, 257, 173, 250, 8, 58, 136, 28)>	Q_Data<(0, 0, 52, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 107, 143, 143, 250, 219, 170, 210, 201, 121, 54, 78, 12, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7091125990635423, y=-0.6991027465720273, z=0.04797404913616321, w=0.07818671366847973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.04777777777777778, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.18, z=0.03)>	COMP<192>
[1740779714.4410458]	Q_Header<(2621443, 52941, 257, 173, 250, 8, 58, 137, 28)>	Q_Data<(0, 0, 58, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 51, 126, 99, 237, 253, 149, 226, 253, 99, 156, 123, 31, 30, 9, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7087285779009015, y=-0.6993903525806433, z=0.04943766346019034, w=0.07818474925000472)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.04777777777777778, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.01)>	COMP<196>
[1740779714.4499276]	Q_Header<(2621443, 52942, 257, 173, 250, 8, 58, 138, 22)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 12, 252, 253, 96, 223, 253, 82, 212, 156, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7087285779009015, y=-0.6993903525806433, z=0.04943766346019034, w=0.07818474925000472)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.04777777777777778, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.01)>	COMP<196>
[1740779714.459895]	Q_Header<(2621443, 52943, 257, 173, 250, 8, 58, 139, 20)>	Q_Data<(0, 0, 53, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 253, 204, 251, 253, 114, 217, 163, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7087285779009015, y=-0.6993903525806433, z=0.04943766346019034, w=0.07818474925000472)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.04777777777777778, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.01)>	COMP<196>
[1740779714.469949]	Q_Header<(2621443, 52944, 257, 173, 250, 8, 58, 140, 27)>	Q_Data<(0, 0, 49, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 229, 253, 234, 174, 172, 117, 65, 0, 0, 34, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7087285779009015, y=-0.6993903525806433, z=0.04943766346019034, w=0.07818474925000472)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.04777777777777778, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.01)>	COMP<196>
[1740779714.482067]	Q_Header<(2621443, 52945, 257, 173, 250, 8, 58, 141, 25)>	Q_Data<(0, 0, 56, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 157, 103, 251, 209, 220, 108, 30, 124, 74, 47, 61, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7084469587138514, y=-0.6995967123958099, z=0.050537958285092534, w=0.07818734850628446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.042222222222222223, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.2, z=-0.08)>	COMP<196>
[1740779714.4900248]	Q_Header<(2621443, 52946, 257, 173, 250, 8, 58, 142, 36)>	Q_Data<(0, 0, 59, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 216, 248, 253, 199, 243, 246, 186, 163, 147, 111, 91, 81, 17, 0, 16, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 35, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7084469587138514, y=-0.6995967123958099, z=0.050537958285092534, w=0.07818734850628446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.042222222222222223, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.2, z=-0.08)>	COMP<196>
[1740779714.4999769]	Q_Header<(2621443, 52947, 257, 173, 250, 8, 58, 143, 31)>	Q_Data<(0, 0, 59, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 223, 253, 253, 253, 253, 210, 235, 253, 96, 84, 115, 77, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 133, 118, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7084469587138514, y=-0.6995967123958099, z=0.050537958285092534, w=0.07818734850628446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.042222222222222223, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.2, z=-0.08)>	COMP<196>
[1740779714.510083]	Q_Header<(2621443, 52948, 257, 173, 250, 8, 58, 144, 33)>	Q_Data<(0, 0, 44, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 249, 253, 253, 253, 206, 177, 253, 253, 171, 123, 115, 50, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 127, 223, 217, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7081183840968646, y=-0.6998787718013054, z=0.051329732893075596, w=0.07812373139493076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.03333333333333333, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.15, z=0.11)>	COMP<189>
[1740779714.519985]	Q_Header<(2621443, 52949, 257, 173, 250, 8, 58, 145, 37)>	Q_Data<(0, 0, 43, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 252, 253, 219, 198, 253, 253, 253, 211, 176, 115, 21, 33, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 57, 159, 253, 253, 182, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7081183840968646, y=-0.6998787718013054, z=0.051329732893075596, w=0.07812373139493076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.03333333333333333, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.15, z=0.11)>	COMP<189>
[1740779714.5301]	Q_Header<(2621443, 52950, 257, 173, 250, 8, 58, 146, 34)>	Q_Data<(0, 0, 53, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 253, 253, 212, 253, 253, 253, 208, 178, 175, 133, 55, 29, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 136, 224, 253, 200, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7081183840968646, y=-0.6998787718013054, z=0.051329732893075596, w=0.07812373139493076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.03333333333333333, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.15, z=0.11)>	COMP<189>
[1740779714.540134]	Q_Header<(2621443, 52951, 257, 173, 250, 8, 58, 147, 34)>	Q_Data<(0, 0, 45, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 253, 253, 200, 253, 253, 253, 148, 104, 128, 122, 53, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 91, 142, 229, 166, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7081183840968646, y=-0.6998787718013054, z=0.051329732893075596, w=0.07812373139493076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.03333333333333333, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.15, z=0.11)>	COMP<189>
[1740779714.5500162]	Q_Header<(2621443, 52952, 257, 173, 250, 8, 58, 148, 34)>	Q_Data<(0, 0, 30, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 253, 195, 253, 253, 253, 200, 91, 47, 68, 78, 30, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 60, 84, 136, 98, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7076597325211728, y=-0.7002742893923939, z=0.05224743238210487, w=0.0781270016928671)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.024444444444444446, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.01)>	COMP<195>
[1740779714.5599813]	Q_Header<(2621443, 52953, 257, 173, 250, 8, 58, 149, 28)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 213, 235, 253, 253, 253, 202, 159, 42, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 33, 35, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7076597325211728, y=-0.7002742893923939, z=0.05224743238210487, w=0.0781270016928671)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.024444444444444446, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.01)>	COMP<195>
