[1740779460.6981664]	Q_Header<(2621443, 27554, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 10, 0, 0, 0, 0, 11, 0, 0, 28, 38, 29, 23, 19, 46, 43, 0, 0, 0, 0, 0, 7, 0, 27, 40, 141, 240, 253, 253, 253, 253, 253, 250, 253, 217, 253, 253, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 124, 97, 0, 122, 177, 118, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.612134248520664, y=-0.7853556063132301, z=0.08203294745356192, w=-0.0421761656922703)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.01888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=0.0)>	COMP<205>
[1740779462.158408]	Q_Header<(2621443, 27700, 257, 173, 250, 8, 58, 146, 69)>	Q_Data<(0, 0, 52, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 55, 42, 30, 0, 0, 6, 0, 0, 10, 0, 9, 0, 97, 105, 20, 89, 126, 113, 208, 200, 153, 94, 179, 253, 142, 154, 253, 253, 191, 139, 89, 132, 64, 70, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 182, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 105, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 236, 253, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6043035339593035, y=-0.7911304319947977, z=0.08471601910266774, w=-0.04186973278417152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.0, z=0.0)>	COMP<203>
[1740779462.1683483]	Q_Header<(2621443, 27701, 257, 173, 250, 8, 58, 147, 73)>	Q_Data<(0, 0, 49, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 91, 63, 57, 10, 7, 0, 8, 0, 35, 34, 53, 33, 134, 145, 56, 128, 147, 134, 253, 253, 213, 164, 253, 253, 216, 253, 253, 253, 253, 178, 114, 185, 77, 106, 61, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 105, 233, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 253, 253, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6043035339593035, y=-0.7911304319947977, z=0.08471601910266774, w=-0.04186973278417152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.0, z=0.0)>	COMP<203>
[1740779462.1783535]	Q_Header<(2621443, 27702, 257, 173, 250, 8, 58, 148, 75)>	Q_Data<(0, 0, 36, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 114, 91, 79, 24, 19, 0, 0, 39, 42, 42, 100, 58, 147, 167, 123, 148, 124, 76, 253, 253, 253, 211, 253, 253, 253, 253, 253, 253, 253, 176, 107, 188, 125, 111, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 103, 253, 253, 32, 253, 253, 118, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 253, 253, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6043067024986186, y=-0.7911345801219165, z=0.08453335854566073, w=-0.042114091983036755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.02, z=0.01)>	COMP<205>
[1740779462.1882942]	Q_Header<(2621443, 27703, 257, 173, 250, 8, 58, 149, 76)>	Q_Data<(0, 0, 26, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 147, 127, 113, 73, 46, 0, 11, 53, 79, 53, 84, 104, 83, 146, 190, 202, 148, 106, 156, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 253, 130, 55, 171, 136, 64, 178, 154, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 97, 148, 124, 253, 253, 0, 225, 253, 253, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 253, 175, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 253, 253, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6043067024986186, y=-0.7911345801219165, z=0.08453335854566073, w=-0.042114091983036755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.02, z=0.01)>	COMP<205>
[1740779462.1983192]	Q_Header<(2621443, 27704, 257, 173, 250, 8, 58, 150, 76)>	Q_Data<(0, 0, 33, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 142, 125, 161, 126, 40, 55, 24, 19, 54, 100, 78, 142, 205, 161, 180, 218, 253, 165, 60, 253, 253, 253, 253, 253, 167, 253, 216, 253, 253, 253, 253, 48, 58, 183, 219, 253, 253, 253, 129, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 106, 191, 150, 54, 116, 158, 192, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 140, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6043067024986186, y=-0.7911345801219165, z=0.08453335854566073, w=-0.042114091983036755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.02, z=0.01)>	COMP<205>
[1740779462.209444]	Q_Header<(2621443, 27705, 257, 173, 250, 8, 58, 151, 71)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 0, 0, 23, 122, 0, 136, 83, 199, 154, 38, 54, 37, 52, 68, 87, 91, 76, 156, 85, 229, 227, 253, 175, 149, 253, 253, 253, 253, 253, 208, 165, 206, 253, 253, 253, 174, 61, 76, 238, 253, 253, 253, 253, 205, 96, 73, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 63, 29, 0, 0, 42, 66, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 181, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6043792864431258, y=-0.7910886620469958, z=0.08429082958775568, w=-0.042420077164004484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.023333333333333334, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.1)>	COMP<205>
[1740779462.2182581]	Q_Header<(2621443, 27706, 257, 173, 250, 8, 58, 152, 65)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 77, 125, 77, 116, 166, 209, 168, 51, 44, 43, 62, 93, 82, 84, 103, 165, 183, 253, 201, 253, 218, 171, 253, 253, 240, 253, 253, 183, 51, 189, 224, 216, 253, 140, 86, 79, 253, 253, 253, 253, 253, 253, 129, 51, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6043792864431258, y=-0.7910886620469958, z=0.08429082958775568, w=-0.042420077164004484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.023333333333333334, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.1)>	COMP<205>
[1740779462.2281754]	Q_Header<(2621443, 27707, 257, 173, 250, 8, 58, 153, 57)>	Q_Data<(0, 0, 58, 0, 56, 0, 0, 0, 0, 0, 0, 0, 80, 127, 130, 0, 201, 199, 155, 57, 42, 65, 90, 119, 100, 83, 119, 178, 180, 253, 253, 253, 253, 122, 166, 218, 237, 253, 253, 253, 120, 157, 119, 181, 221, 84, 29, 112, 253, 253, 253, 253, 253, 217, 164, 98, 127, 65, 48, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6043792864431258, y=-0.7910886620469958, z=0.08429082958775568, w=-0.042420077164004484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.023333333333333334, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.1)>	COMP<205>
[1740779462.2381742]	Q_Header<(2621443, 27708, 257, 173, 250, 8, 58, 154, 56)>	Q_Data<(0, 0, 60, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 124, 138, 0, 184, 190, 102, 42, 58, 130, 146, 107, 85, 66, 129, 223, 181, 253, 253, 193, 253, 253, 198, 82, 253, 253, 253, 253, 175, 93, 28, 85, 138, 103, 0, 106, 253, 253, 253, 253, 253, 231, 252, 224, 178, 219, 144, 91, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6043792864431258, y=-0.7910886620469958, z=0.08429082958775568, w=-0.042420077164004484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.023333333333333334, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.1)>	COMP<205>
[1740779462.2483106]	Q_Header<(2621443, 27709, 257, 173, 250, 8, 58, 155, 63)>	Q_Data<(0, 0, 60, 0, 56, 0, 0, 0, 0, 0, 0, 5, 39, 130, 141, 0, 155, 171, 24, 11, 70, 172, 197, 109, 82, 30, 88, 235, 195, 141, 253, 251, 196, 253, 253, 171, 253, 253, 253, 186, 116, 49, 43, 74, 93, 62, 0, 63, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 128, 74, 0, 0, 34, 26, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6045568993022262, y=-0.7909594001067692, z=0.08410695681357575, w=-0.042663833681196986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.02, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.04, z=-0.06)>	COMP<208>
[1740779462.2581851]	Q_Header<(2621443, 27710, 257, 173, 250, 8, 58, 156, 51)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 22, 118, 79, 134, 0, 172, 130, 61, 0, 69, 181, 218, 169, 149, 73, 106, 253, 218, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 181, 69, 32, 55, 38, 0, 0, 13, 98, 172, 225, 253, 253, 253, 253, 253, 253, 253, 253, 134, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6045568993022262, y=-0.7909594001067692, z=0.08410695681357575, w=-0.042663833681196986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.02, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.04, z=-0.06)>	COMP<208>
[1740779462.268286]	Q_Header<(2621443, 27711, 257, 173, 250, 8, 58, 157, 52)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 23, 0, 96, 119, 104, 140, 108, 164, 74, 52, 0, 46, 150, 209, 224, 168, 128, 185, 253, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 65, 0, 0, 0, 0, 0, 0, 58, 147, 128, 253, 253, 253, 253, 109, 253, 253, 253, 94, 93, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6045568993022262, y=-0.7909594001067692, z=0.08410695681357575, w=-0.042663833681196986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.02, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.04, z=-0.06)>	COMP<208>
[1740779462.2782614]	Q_Header<(2621443, 27712, 257, 173, 250, 8, 58, 158, 55)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 53, 82, 96, 115, 96, 127, 82, 115, 54, 22, 25, 40, 112, 179, 253, 204, 225, 209, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 190, 201, 158, 53, 33, 0, 0, 0, 0, 0, 36, 109, 0, 191, 237, 237, 253, 209, 253, 253, 205, 60, 132, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.60473138662846, y=-0.790826057382414, z=0.08404472339396342, w=-0.04278529491588116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=-0.05)>	COMP<209>
[1740779462.2889895]	Q_Header<(2621443, 27713, 257, 173, 250, 8, 58, 159, 57)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 12, 84, 95, 110, 118, 0, 52, 101, 64, 37, 30, 78, 161, 211, 253, 251, 253, 205, 253, 253, 212, 253, 253, 253, 253, 253, 253, 253, 196, 191, 106, 99, 48, 15, 0, 0, 0, 0, 0, 4, 65, 71, 36, 141, 142, 211, 205, 179, 214, 120, 72, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.60473138662846, y=-0.790826057382414, z=0.08404472339396342, w=-0.04278529491588116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=-0.05)>	COMP<209>
[1740779462.3000135]	Q_Header<(2621443, 27714, 257, 173, 250, 8, 58, 160, 54)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 76, 90, 98, 112, 118, 137, 140, 150, 75, 45, 21, 109, 215, 253, 253, 253, 253, 195, 252, 214, 160, 253, 253, 253, 253, 253, 253, 229, 170, 111, 89, 43, 46, 0, 0, 0, 0, 0, 0, 0, 0, 44, 46, 0, 0, 88, 116, 75, 86, 29, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.60473138662846, y=-0.790826057382414, z=0.08404472339396342, w=-0.04278529491588116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=-0.05)>	COMP<209>
[1740779462.308307]	Q_Header<(2621443, 27715, 257, 173, 250, 8, 58, 161, 53)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 84, 87, 58, 117, 103, 133, 153, 173, 73, 46, 72, 140, 253, 253, 253, 253, 115, 253, 231, 136, 112, 250, 253, 253, 253, 253, 253, 189, 190, 114, 65, 22, 19, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 59, 30, 0, 37, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.60473138662846, y=-0.790826057382414, z=0.08404472339396342, w=-0.04278529491588116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=-0.05)>	COMP<209>
[1740779462.3182065]	Q_Header<(2621443, 27716, 257, 173, 250, 8, 58, 162, 47)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 87, 88, 0, 95, 87, 81, 125, 160, 51, 46, 129, 182, 253, 253, 253, 253, 253, 253, 227, 9, 58, 154, 220, 217, 253, 253, 253, 249, 147, 153, 65, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6051125952218388, y=-0.7905404814719847, z=0.08392473456022075, w=-0.042908427924243764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.03, z=-0.04)>	COMP<209>
