[1740779573.0989096]	Q_Header<(2621443, 38804, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 76, 245, 253, 253, 94, 67, 107, 190, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9020142243882541, y=0.4184457353275505, z=-0.06432931812065902, w=0.08447037597627333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.005555555555555556, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.17, z=-0.04)>	COMP<25>
[1740779574.489188]	Q_Header<(2621443, 38943, 257, 173, 250, 8, 58, 139, 90)>	Q_Data<(0, 0, 43, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29, 15, 27, 27, 33, 36, 46, 53, 17, 106, 91, 141, 253, 239, 162, 200, 127, 240, 220, 148, 164, 70, 25, 65, 87, 74, 137, 191, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 98, 232, 189, 87, 111, 0, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 176, 0, 0, 0, 253, 253, 253, 241, 161, 152, 0, 0, 129, 0, 0, 0, 93, 253, 253, 253, 253, 0, 68, 0, 199, 253, 253, 241, 185, 253, 253, 0, 218, 208, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8886002271051854, y=0.4465889045764573, z=-0.06548994049617858, w=0.08160302930418524)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0044444444444444444, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=0.04)>	COMP<20>
[1740779574.5003595]	Q_Header<(2621443, 38944, 257, 173, 250, 8, 58, 140, 95)>	Q_Data<(0, 0, 33, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 14, 31, 17, 48, 63, 67, 108, 129, 67, 124, 253, 253, 253, 236, 164, 120, 204, 211, 253, 253, 152, 107, 68, 58, 61, 218, 253, 142, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 121, 229, 197, 110, 58, 0, 137, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 253, 253, 253, 253, 253, 253, 253, 56, 0, 0, 0, 235, 253, 253, 191, 62, 46, 0, 0, 137, 126, 0, 0, 0, 181, 157, 203, 231, 0, 0, 0, 62, 253, 188, 179, 0, 253, 253, 17, 182, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8886002271051854, y=0.4465889045764573, z=-0.06548994049617858, w=0.08160302930418524)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0044444444444444444, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=0.04)>	COMP<20>
[1740779574.5101168]	Q_Header<(2621443, 38945, 257, 173, 250, 8, 58, 141, 91)>	Q_Data<(0, 0, 55, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 31, 33, 25, 60, 127, 148, 151, 216, 177, 163, 253, 253, 253, 253, 253, 204, 146, 245, 253, 253, 220, 134, 133, 123, 66, 253, 253, 163, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 64, 51, 84, 163, 124, 85, 0, 0, 77, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 180, 253, 253, 253, 253, 253, 253, 238, 46, 0, 0, 0, 53, 201, 141, 80, 0, 0, 0, 0, 71, 73, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 66, 206, 0, 69, 0, 218, 236, 39, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8882600325580831, y=0.4472733813361941, z=-0.06543082216053495, w=0.08160541905656271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0033333333333333335, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.04)>	COMP<24>
[1740779574.519137]	Q_Header<(2621443, 38946, 257, 173, 250, 8, 58, 142, 74)>	Q_Data<(0, 0, 56, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 18, 34, 41, 40, 101, 215, 215, 160, 253, 253, 210, 253, 253, 253, 253, 253, 214, 155, 253, 253, 253, 194, 111, 253, 253, 150, 234, 253, 137, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 38, 114, 27, 0, 0, 0, 0, 0, 0, 0, 216, 224, 253, 253, 253, 253, 253, 218, 233, 169, 192, 253, 253, 253, 253, 253, 224, 140, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8882600325580831, y=0.4472733813361941, z=-0.06543082216053495, w=0.08160541905656271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0033333333333333335, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.04)>	COMP<24>
[1740779574.5291224]	Q_Header<(2621443, 38947, 257, 173, 250, 8, 58, 143, 68)>	Q_Data<(0, 0, 56, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 23, 42, 50, 129, 253, 233, 187, 253, 253, 253, 253, 253, 209, 253, 253, 202, 193, 253, 253, 253, 253, 211, 253, 253, 209, 187, 223, 75, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 30, 120, 60, 0, 0, 0, 0, 0, 0, 0, 98, 152, 218, 206, 253, 253, 253, 89, 116, 0, 172, 253, 253, 253, 253, 202, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8882600325580831, y=0.4472733813361941, z=-0.06543082216053495, w=0.08160541905656271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0033333333333333335, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.04)>	COMP<24>
[1740779574.5392094]	Q_Header<(2621443, 38948, 257, 173, 250, 8, 58, 144, 68)>	Q_Data<(0, 0, 56, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 49, 63, 123, 253, 226, 201, 253, 253, 197, 253, 253, 135, 245, 253, 168, 181, 128, 253, 253, 253, 253, 253, 253, 242, 174, 110, 0, 62, 42, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 104, 26, 0, 0, 0, 90, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 230, 253, 253, 91, 0, 32, 52, 253, 253, 169, 120, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8882600325580831, y=0.4472733813361941, z=-0.06543082216053495, w=0.08160541905656271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0033333333333333335, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.04)>	COMP<24>
[1740779574.5491269]	Q_Header<(2621443, 38949, 257, 173, 250, 8, 58, 145, 60)>	Q_Data<(0, 0, 33, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 36, 0, 99, 144, 242, 253, 253, 220, 253, 253, 229, 253, 253, 83, 114, 202, 99, 136, 253, 253, 253, 253, 253, 253, 253, 194, 129, 136, 128, 98, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 44, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 253, 253, 103, 0, 0, 0, 108, 121, 39, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.887829109351693, y=0.44812603608278084, z=-0.06536951575111118, w=0.08166611771707447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0044444444444444444, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=-0.05)>	COMP<24>
[1740779574.5590737]	Q_Header<(2621443, 38950, 257, 173, 250, 8, 58, 146, 54)>	Q_Data<(0, 0, 52, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 65, 158, 212, 253, 253, 253, 243, 253, 144, 253, 253, 244, 89, 164, 127, 34, 117, 253, 253, 253, 253, 253, 253, 253, 133, 198, 253, 206, 155, 76, 52, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 195, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.887829109351693, y=0.44812603608278084, z=-0.06536951575111118, w=0.08166611771707447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0044444444444444444, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=-0.05)>	COMP<24>
[1740779574.5690355]	Q_Header<(2621443, 38951, 257, 173, 250, 8, 58, 147, 51)>	Q_Data<(0, 0, 42, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 106, 210, 253, 253, 253, 253, 253, 253, 175, 253, 245, 204, 207, 247, 134, 0, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 190, 172, 107, 59, 0, 0, 24, 0, 26, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.887829109351693, y=0.44812603608278084, z=-0.06536951575111118, w=0.08166611771707447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0044444444444444444, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=-0.05)>	COMP<24>
[1740779574.579107]	Q_Header<(2621443, 38952, 257, 173, 250, 8, 58, 148, 55)>	Q_Data<(0, 0, 25, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 89, 112, 226, 253, 253, 253, 253, 253, 253, 146, 184, 142, 253, 232, 253, 177, 55, 96, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 136, 74, 0, 0, 20, 28, 23, 0, 0, 28, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8874832849245753, y=0.4488077437448695, z=-0.06530998038991029, w=0.08172903153466343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.15, z=0.0)>	COMP<23>
[1740779574.5890658]	Q_Header<(2621443, 38953, 257, 173, 250, 8, 58, 149, 54)>	Q_Data<(0, 0, 13, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 159, 161, 204, 253, 191, 253, 253, 253, 253, 164, 176, 213, 243, 172, 253, 154, 48, 43, 116, 205, 242, 231, 253, 253, 195, 253, 253, 253, 253, 175, 253, 253, 138, 67, 43, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 253, 253, 253, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8874832849245753, y=0.4488077437448695, z=-0.06530998038991029, w=0.08172903153466343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.15, z=0.0)>	COMP<23>
[1740779574.5990322]	Q_Header<(2621443, 38954, 257, 173, 250, 8, 58, 150, 58)>	Q_Data<(0, 0, 14, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 214, 212, 249, 253, 148, 253, 253, 253, 253, 253, 246, 188, 156, 86, 167, 90, 26, 0, 0, 104, 124, 185, 253, 135, 189, 250, 253, 214, 190, 242, 253, 253, 82, 0, 46, 55, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 253, 253, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8874832849245753, y=0.4488077437448695, z=-0.06530998038991029, w=0.08172903153466343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.15, z=0.0)>	COMP<23>
[1740779574.610445]	Q_Header<(2621443, 38955, 257, 173, 250, 8, 58, 151, 60)>	Q_Data<(0, 0, 59, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 233, 210, 253, 253, 214, 253, 212, 253, 253, 253, 253, 172, 122, 37, 85, 40, 17, 0, 48, 81, 19, 129, 183, 56, 152, 145, 194, 184, 189, 186, 253, 224, 0, 0, 29, 52, 0, 0, 0, 0, 35, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 253, 253, 252, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8871335386246636, y=0.4495176134826727, z=-0.06518463152742626, w=0.08172492660601477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.18, z=-0.02)>	COMP<23>
[1740779574.6190896]	Q_Header<(2621443, 38956, 257, 173, 250, 8, 58, 152, 59)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 234, 202, 253, 253, 104, 234, 123, 253, 253, 253, 253, 181, 112, 31, 61, 29, 0, 14, 6, 69, 8, 81, 139, 110, 65, 77, 146, 142, 74, 91, 161, 93, 0, 0, 88, 77, 0, 0, 0, 0, 42, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 109, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8871335386246636, y=0.4495176134826727, z=-0.06518463152742626, w=0.08172492660601477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.18, z=-0.02)>	COMP<23>
[1740779574.6290374]	Q_Header<(2621443, 38957, 257, 173, 250, 8, 58, 153, 58)>	Q_Data<(0, 0, 45, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 246, 248, 253, 253, 253, 240, 147, 253, 253, 253, 253, 170, 78, 48, 42, 31, 0, 60, 46, 10, 0, 46, 76, 68, 0, 32, 19, 48, 70, 103, 86, 0, 0, 33, 112, 141, 80, 62, 98, 85, 84, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8871335386246636, y=0.4495176134826727, z=-0.06518463152742626, w=0.08172492660601477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.18, z=-0.02)>	COMP<23>
[1740779574.639097]	Q_Header<(2621443, 38958, 257, 173, 250, 8, 58, 154, 60)>	Q_Data<(0, 0, 45, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 250, 253, 253, 253, 253, 253, 181, 241, 253, 253, 186, 124, 134, 55, 15, 23, 48, 99, 69, 0, 23, 9, 60, 64, 12, 29, 0, 0, 107, 166, 99, 0, 0, 58, 99, 172, 62, 163, 186, 178, 145, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8871335386246636, y=0.4495176134826727, z=-0.06518463152742626, w=0.08172492660601477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.18, z=-0.02)>	COMP<23>
[1740779574.6491206]	Q_Header<(2621443, 38959, 257, 173, 250, 8, 58, 155, 54)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 227, 253, 253, 253, 253, 253, 180, 186, 253, 253, 155, 127, 163, 67, 33, 25, 56, 100, 64, 0, 30, 46, 72, 42, 0, 0, 0, 36, 112, 191, 126, 0, 0, 64, 78, 152, 66, 211, 240, 239, 201, 100, 70, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8867248594882987, y=0.45032048549729264, z=-0.06512496042635013, w=0.0817876728878249)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0077777777777777776, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.15, z=-0.08)>	COMP<25>
