[1740779863.0310588]	Q_Header<(2621443, 2268, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 188, 218, 247, 253, 253, 253, 253, 212, 253, 253, 142, 11, 68, 213, 253, 253, 253, 253, 137, 62, 0, 0, 26, 0, 0, 13, 0, 57, 155, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33434151307602666, y=-0.9383290292133687, z=0.07299606601659873, w=0.04925403451119998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.022222222222222223, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.08)>	COMP<169>
[1740779864.4210858]	Q_Header<(2621443, 2407, 257, 173, 250, 8, 58, 139, 26)>	Q_Data<(0, 0, 44, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 221, 116, 156, 225, 253, 127, 61, 24, 26, 0, 12, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3491902006798915, y=-0.9325166729570673, z=0.07544119700058484, w=0.05279663058697887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.022222222222222223, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=-0.1)>	COMP<157>
[1740779864.4310482]	Q_Header<(2621443, 2408, 257, 173, 250, 8, 58, 140, 26)>	Q_Data<(0, 0, 33, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 251, 253, 164, 107, 110, 216, 248, 125, 55, 0, 22, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3491902006798915, y=-0.9325166729570673, z=0.07544119700058484, w=0.05279663058697887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.022222222222222223, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=-0.1)>	COMP<157>
[1740779864.4411283]	Q_Header<(2621443, 2409, 257, 173, 250, 8, 58, 141, 30)>	Q_Data<(0, 0, 54, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 250, 253, 207, 109, 101, 172, 174, 77, 31, 0, 0, 0, 0, 17, 13, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3496708230887218, y=-0.9323741479321548, z=0.07531747175623717, w=0.05230719067673845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.025555555555555557, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.02)>	COMP<158>
[1740779864.4510274]	Q_Header<(2621443, 2410, 257, 173, 250, 8, 58, 142, 25)>	Q_Data<(0, 0, 65, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 154, 235, 192, 118, 138, 130, 104, 5, 0, 16, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3496708230887218, y=-0.9323741479321548, z=0.07531747175623717, w=0.05230719067673845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.025555555555555557, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.02)>	COMP<158>
[1740779864.4610226]	Q_Header<(2621443, 2411, 257, 173, 250, 8, 58, 143, 22)>	Q_Data<(0, 0, 64, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 248, 244, 216, 253, 106, 153, 222, 187, 47, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3496708230887218, y=-0.9323741479321548, z=0.07531747175623717, w=0.05230719067673845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.025555555555555557, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.02)>	COMP<158>
[1740779864.470865]	Q_Header<(2621443, 2412, 257, 173, 250, 8, 58, 144, 26)>	Q_Data<(0, 0, 52, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 135, 253, 136, 253, 225, 165, 253, 237, 53, 25, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3496708230887218, y=-0.9323741479321548, z=0.07531747175623717, w=0.05230719067673845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.025555555555555557, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.02)>	COMP<158>
[1740779864.4811003]	Q_Header<(2621443, 2413, 257, 173, 250, 8, 58, 145, 24)>	Q_Data<(0, 0, 41, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 250, 253, 253, 159, 242, 198, 38, 30, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35020650513160523, y=-0.9322157823945866, z=0.0752535065924136, w=0.05163379284442977)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03111111111111111, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.03)>	COMP<161>
[1740779864.4910288]	Q_Header<(2621443, 2414, 257, 173, 250, 8, 58, 146, 20)>	Q_Data<(0, 0, 52, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 253, 253, 253, 253, 117, 176, 128, 37, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35020650513160523, y=-0.9322157823945866, z=0.0752535065924136, w=0.05163379284442977)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03111111111111111, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.03)>	COMP<161>
[1740779864.501088]	Q_Header<(2621443, 2415, 257, 173, 250, 8, 58, 147, 25)>	Q_Data<(0, 0, 38, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 249, 253, 250, 253, 200, 103, 122, 59, 21, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35020650513160523, y=-0.9322157823945866, z=0.0752535065924136, w=0.05163379284442977)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03111111111111111, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.03)>	COMP<161>
[1740779864.5141592]	Q_Header<(2621443, 2416, 257, 173, 250, 8, 58, 148, 25)>	Q_Data<(0, 0, 30, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 142, 253, 237, 253, 253, 193, 114, 83, 40, 15, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.350523965430971, y=-0.9321264147765608, z=0.07525614650468174, w=0.05108628923310512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.027777777777777776, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.08)>	COMP<161>
[1740779864.522326]	Q_Header<(2621443, 2417, 257, 173, 250, 8, 58, 149, 26)>	Q_Data<(0, 0, 9, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 253, 234, 111, 253, 253, 253, 91, 76, 45, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.350523965430971, y=-0.9321264147765608, z=0.07525614650468174, w=0.05108628923310512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.027777777777777776, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.08)>	COMP<161>
[1740779864.5311854]	Q_Header<(2621443, 2418, 257, 173, 250, 8, 58, 150, 22)>	Q_Data<(0, 0, 47, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 253, 253, 249, 253, 253, 253, 85, 46, 26, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.350523965430971, y=-0.9321264147765608, z=0.07525614650468174, w=0.05108628923310512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.027777777777777776, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.08)>	COMP<161>
[1740779864.5410893]	Q_Header<(2621443, 2419, 257, 173, 250, 8, 58, 151, 24)>	Q_Data<(0, 0, 65, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 246, 253, 253, 207, 253, 253, 139, 55, 49, 84, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35094620123228953, y=-0.9319910422290542, z=0.07537714061250045, w=0.05047521885549625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.07)>	COMP<158>
[1740779864.551037]	Q_Header<(2621443, 2420, 257, 173, 250, 8, 58, 152, 26)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 253, 149, 253, 253, 184, 91, 114, 155, 48, 37, 46, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35094620123228953, y=-0.9319910422290542, z=0.07537714061250045, w=0.05047521885549625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.07)>	COMP<158>
[1740779864.5613604]	Q_Header<(2621443, 2421, 257, 173, 250, 8, 58, 153, 28)>	Q_Data<(0, 0, 44, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 229, 253, 253, 253, 253, 253, 83, 118, 147, 193, 72, 32, 91, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35094620123228953, y=-0.9319910422290542, z=0.07537714061250045, w=0.05047521885549625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.07)>	COMP<158>
[1740779864.5710394]	Q_Header<(2621443, 2422, 257, 173, 250, 8, 58, 154, 24)>	Q_Data<(0, 0, 46, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 178, 253, 253, 253, 253, 253, 247, 171, 144, 185, 82, 20, 103, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35094620123228953, y=-0.9319910422290542, z=0.07537714061250045, w=0.05047521885549625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.07)>	COMP<158>
[1740779864.5811179]	Q_Header<(2621443, 2423, 257, 173, 250, 8, 58, 155, 25)>	Q_Data<(0, 0, 58, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 108, 235, 253, 253, 253, 253, 253, 224, 176, 196, 94, 79, 129, 49, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.351129940602826, y=-0.9319316987770815, z=0.07549934582403889, w=0.050109105029535916)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.024444444444444446, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.03)>	COMP<157>
