[1740779403.297673]	Q_Header<(2621443, 21804, 257, 173, 250, 8, 58, 0, 27)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 15, 90, 253, 253, 253, 253, 200, 84, 134, 156, 102, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9794824323309858, y=-0.1649763842591385, z=0.056945233634397414, w=-0.10076803936804944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.043333333333333335, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.65, y=0.13, z=-0.67)>	COMP<246>
[1740779404.7993011]	Q_Header<(2621443, 21954, 257, 173, 250, 8, 58, 150, 62)>	Q_Data<(0, 0, 42, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 160, 248, 166, 231, 173, 76, 63, 40, 69, 126, 115, 243, 253, 253, 253, 124, 123, 51, 0, 107, 249, 200, 253, 184, 167, 235, 211, 139, 0, 40, 40, 53, 33, 77, 114, 76, 79, 59, 94, 204, 189, 19, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9775400002176716, y=-0.18054216537486717, z=0.04638676324709231, w=-0.09832773104087594)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.012222222222222223, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.52, y=0.48, z=-0.26)>	COMP<250>
[1740779404.8079376]	Q_Header<(2621443, 21955, 257, 173, 250, 8, 58, 151, 58)>	Q_Data<(0, 0, 53, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 173, 253, 104, 239, 174, 95, 77, 52, 41, 77, 153, 253, 253, 253, 253, 111, 176, 59, 12, 132, 253, 238, 253, 231, 224, 253, 253, 95, 0, 0, 27, 33, 40, 72, 105, 141, 133, 102, 120, 253, 236, 41, 0, 0, 0, 0, 0, 0, 0, 0, 31, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9775225827799767, y=-0.18084411917938756, z=0.045836629599635526, w=-0.09820391081999143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.021111111111111112, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.65, y=0.63, z=-0.11)>	COMP<269>
[1740779404.8204432]	Q_Header<(2621443, 21956, 257, 173, 250, 8, 58, 152, 61)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 115, 238, 253, 229, 172, 223, 164, 85, 80, 91, 39, 58, 179, 253, 253, 253, 216, 241, 240, 91, 38, 123, 253, 244, 253, 225, 233, 253, 253, 35, 0, 0, 24, 26, 0, 37, 76, 157, 157, 104, 119, 244, 215, 42, 0, 0, 0, 0, 0, 0, 0, 51, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9775225827799767, y=-0.18084411917938756, z=0.045836629599635526, w=-0.09820391081999143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.021111111111111112, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.65, y=0.63, z=-0.11)>	COMP<269>
[1740779404.8285577]	Q_Header<(2621443, 21957, 257, 173, 250, 8, 58, 153, 61)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 142, 194, 253, 231, 206, 208, 187, 119, 232, 175, 58, 54, 197, 253, 253, 253, 172, 253, 247, 106, 40, 89, 165, 173, 253, 159, 181, 253, 146, 108, 23, 59, 38, 0, 0, 11, 63, 133, 116, 59, 56, 178, 151, 0, 0, 0, 0, 0, 0, 0, 0, 105, 110, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9775225827799767, y=-0.18084411917938756, z=0.045836629599635526, w=-0.09820391081999143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.021111111111111112, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.65, y=0.63, z=-0.11)>	COMP<269>
[1740779404.848847]	Q_Header<(2621443, 21958, 257, 173, 250, 8, 58, 154, 61)>	Q_Data<(0, 0, 60, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 143, 167, 253, 222, 216, 234, 253, 149, 253, 251, 68, 60, 175, 253, 253, 253, 162, 183, 198, 89, 78, 192, 154, 80, 179, 112, 108, 143, 114, 76, 16, 95, 119, 69, 43, 90, 166, 88, 61, 32, 30, 89, 47, 0, 0, 0, 0, 0, 0, 0, 79, 61, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9776301460768259, y=-0.18140205994507877, z=0.043885626211477666, w=-0.09698784429768847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.03888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.67, y=0.47, z=0.01)>	COMP<269>
[1740779404.8537433]	Q_Header<(2621443, 21959, 257, 173, 250, 8, 58, 155, 64)>	Q_Data<(0, 0, 62, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 152, 185, 253, 158, 221, 253, 253, 124, 253, 253, 27, 80, 129, 253, 253, 253, 210, 57, 161, 103, 152, 253, 253, 112, 136, 84, 48, 0, 60, 0, 0, 90, 173, 113, 95, 171, 253, 180, 24, 44, 0, 53, 0, 0, 0, 0, 0, 43, 0, 41, 56, 33, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9776301460768259, y=-0.18140205994507877, z=0.043885626211477666, w=-0.09698784429768847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.03888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.67, y=0.47, z=0.01)>	COMP<269>
[1740779404.857513]	Q_Header<(2621443, 21960, 257, 173, 250, 8, 58, 156, 60)>	Q_Data<(0, 0, 53, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 150, 241, 244, 90, 253, 253, 253, 115, 253, 225, 77, 88, 147, 253, 253, 253, 253, 61, 132, 119, 190, 253, 253, 106, 79, 59, 49, 67, 46, 38, 42, 117, 228, 205, 134, 192, 253, 240, 86, 29, 0, 0, 0, 0, 0, 23, 6, 0, 28, 57, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9776301460768259, y=-0.18140205994507877, z=0.043885626211477666, w=-0.09698784429768847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.03888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.67, y=0.47, z=0.01)>	COMP<269>
[1740779404.868475]	Q_Header<(2621443, 21961, 257, 173, 250, 8, 58, 157, 55)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 233, 175, 253, 253, 252, 129, 207, 146, 113, 77, 132, 253, 253, 253, 222, 87, 119, 119, 193, 253, 253, 57, 0, 26, 61, 91, 96, 0, 42, 115, 253, 225, 128, 162, 253, 229, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9776301460768259, y=-0.18140205994507877, z=0.043885626211477666, w=-0.09698784429768847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.03888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.67, y=0.47, z=0.01)>	COMP<269>
[1740779404.878707]	Q_Header<(2621443, 21962, 257, 173, 250, 8, 58, 158, 57)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 98, 136, 0, 253, 214, 207, 206, 241, 156, 82, 104, 36, 64, 45, 144, 253, 253, 253, 124, 84, 93, 102, 150, 250, 196, 102, 64, 0, 33, 73, 102, 74, 70, 53, 218, 211, 71, 93, 156, 146, 87, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9777493825412538, y=-0.18188982832717002, z=0.041138840366614964, w=-0.09607200999562604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.05, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.66, y=0.45, z=-0.06)>	COMP<258>
[1740779404.888858]	Q_Header<(2621443, 21963, 257, 173, 250, 8, 58, 159, 55)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 115, 135, 0, 245, 149, 235, 235, 241, 101, 42, 90, 98, 98, 19, 143, 253, 253, 195, 126, 44, 82, 80, 100, 178, 161, 109, 85, 59, 11, 48, 125, 202, 131, 46, 164, 195, 113, 113, 86, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9777493825412538, y=-0.18188982832717002, z=0.041138840366614964, w=-0.09607200999562604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.05, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.66, y=0.45, z=-0.06)>	COMP<258>
[1740779404.8975325]	Q_Header<(2621443, 21964, 257, 173, 250, 8, 58, 160, 58)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 74, 86, 135, 0, 203, 127, 241, 253, 230, 93, 51, 77, 214, 253, 103, 106, 210, 171, 230, 147, 56, 33, 78, 68, 157, 177, 131, 77, 63, 74, 0, 186, 253, 174, 42, 118, 131, 81, 74, 94, 78, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9777493825412538, y=-0.18188982832717002, z=0.041138840366614964, w=-0.09607200999562604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.05, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.66, y=0.45, z=-0.06)>	COMP<258>
[1740779404.9086063]	Q_Header<(2621443, 21965, 257, 173, 250, 8, 58, 161, 53)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 40, 200, 177, 238, 253, 202, 94, 41, 103, 253, 253, 174, 58, 143, 253, 253, 161, 42, 0, 61, 57, 115, 176, 129, 75, 57, 68, 0, 195, 253, 173, 69, 73, 91, 68, 56, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779516012932064, y=-0.18237030422917686, z=0.03759709083171785, w=-0.09454203522456323)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.06555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.44, y=0.45, z=0.0)>	COMP<267>
[1740779404.9177902]	Q_Header<(2621443, 21966, 257, 173, 250, 8, 58, 162, 49)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 18, 125, 144, 16, 246, 199, 158, 218, 161, 115, 26, 106, 253, 253, 190, 50, 161, 253, 240, 134, 20, 0, 50, 24, 88, 152, 126, 51, 43, 62, 0, 167, 253, 151, 52, 0, 40, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779516012932064, y=-0.18237030422917686, z=0.03759709083171785, w=-0.09454203522456323)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.06555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.44, y=0.45, z=0.0)>	COMP<267>
[1740779404.92781]	Q_Header<(2621443, 21967, 257, 173, 250, 8, 58, 163, 50)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 85, 125, 133, 0, 244, 167, 122, 160, 211, 140, 30, 86, 253, 253, 162, 56, 124, 193, 185, 83, 22, 0, 36, 32, 59, 104, 90, 40, 0, 43, 0, 120, 169, 83, 16, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779516012932064, y=-0.18237030422917686, z=0.03759709083171785, w=-0.09454203522456323)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.06555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.44, y=0.45, z=0.0)>	COMP<267>
[1740779404.938178]	Q_Header<(2621443, 21968, 257, 173, 250, 8, 58, 164, 45)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 89, 128, 114, 0, 199, 81, 162, 103, 233, 108, 50, 58, 189, 228, 98, 29, 74, 137, 142, 47, 0, 16, 0, 13, 0, 72, 53, 25, 0, 0, 0, 50, 91, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779516012932064, y=-0.18237030422917686, z=0.03759709083171785, w=-0.09454203522456323)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.06555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.44, y=0.45, z=0.0)>	COMP<267>
[1740779404.9478247]	Q_Header<(2621443, 21969, 257, 173, 250, 8, 58, 165, 49)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 91, 120, 116, 0, 205, 64, 143, 194, 211, 75, 5, 18, 109, 131, 61, 0, 44, 93, 102, 0, 0, 25, 0, 0, 0, 38, 34, 0, 0, 0, 0, 0, 39, 0, 0, 0, 21, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9781351740493053, y=-0.18285866600846865, z=0.0344233269788973, w=-0.09289415542886825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.057777777777777775, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.4, y=0.21, z=-0.04)>	COMP<267>
[1740779404.9577174]	Q_Header<(2621443, 21970, 257, 173, 250, 8, 58, 166, 43)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 100, 123, 127, 0, 214, 83, 194, 253, 193, 81, 12, 12, 69, 97, 39, 0, 10, 37, 40, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 26, 27, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9781351740493053, y=-0.18285866600846865, z=0.0344233269788973, w=-0.09289415542886825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.057777777777777775, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.4, y=0.21, z=-0.04)>	COMP<267>
