[1740780098.0028605]	Q_Header<(2621443, 25768, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77, 183, 220, 253, 253, 253, 253, 253, 253, 253, 118, 253, 250, 178, 136, 142, 69, 15, 0, 0, 0, 20, 57, 98, 244, 231, 253, 179, 63, 0, 0, 0, 0, 17, 31, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 105, 49, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29571420066839776, y=-0.9508630613442661, z=0.09081996503500019, w=-0.012817333775100833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.07111111111111111, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.04, z=0.0)>	COMP<130>
[1740780099.4025903]	Q_Header<(2621443, 25908, 257, 173, 250, 8, 58, 140, 23)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 99, 94, 108, 103, 14, 0, 72, 69, 28, 43, 13, 15, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3308751110005921, y=-0.9394631449033597, z=0.08789156241299623, w=-0.014343414699343134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.024444444444444446, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=0.0)>	COMP<130>
[1740780099.4128163]	Q_Header<(2621443, 25909, 257, 173, 250, 8, 58, 141, 27)>	Q_Data<(0, 0, 36, 0, 56, 0, 0, 0, 0, 0, 78, 111, 75, 118, 0, 0, 86, 91, 25, 44, 0, 17, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33160048206167675, y=-0.9391990093806518, z=0.0879507260539069, w=-0.014526212908278862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.1)>	COMP<129>
[1740780099.4227538]	Q_Header<(2621443, 25910, 257, 173, 250, 8, 58, 142, 26)>	Q_Data<(0, 0, 58, 0, 54, 0, 0, 0, 0, 0, 91, 96, 108, 114, 0, 0, 90, 120, 62, 35, 0, 0, 0, 0, 0, 0, 21, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33160048206167675, y=-0.9391990093806518, z=0.0879507260539069, w=-0.014526212908278862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.1)>	COMP<129>
[1740780099.4327407]	Q_Header<(2621443, 25911, 257, 173, 250, 8, 58, 143, 33)>	Q_Data<(0, 0, 66, 0, 54, 0, 0, 0, 0, 0, 36, 67, 110, 118, 0, 0, 69, 122, 70, 0, 0, 0, 9, 0, 0, 0, 13, 25, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33160048206167675, y=-0.9391990093806518, z=0.0879507260539069, w=-0.014526212908278862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.1)>	COMP<129>
[1740780099.443469]	Q_Header<(2621443, 25912, 257, 173, 250, 8, 58, 144, 32)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 65, 105, 135, 0, 0, 18, 89, 54, 10, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33246483927562015, y=-0.9388606862011363, z=0.08825851984441835, w=-0.014770789628180663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.02, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.04)>	COMP<130>
[1740780099.4527776]	Q_Header<(2621443, 25913, 257, 173, 250, 8, 58, 145, 23)>	Q_Data<(0, 0, 45, 0, 55, 0, 0, 0, 0, 0, 82, 97, 117, 134, 0, 0, 14, 38, 26, 4, 23, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33246483927562015, y=-0.9388606862011363, z=0.08825851984441835, w=-0.014770789628180663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.02, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.04)>	COMP<130>
[1740780099.4627974]	Q_Header<(2621443, 25914, 257, 173, 250, 8, 58, 146, 28)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 85, 111, 102, 0, 62, 0, 55, 28, 25, 9, 23, 0, 6, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33246483927562015, y=-0.9388606862011363, z=0.08825851984441835, w=-0.014770789628180663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.02, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.04)>	COMP<130>
[1740780099.4728198]	Q_Header<(2621443, 25915, 257, 173, 250, 8, 58, 147, 31)>	Q_Data<(0, 0, 58, 0, 52, 0, 0, 0, 0, 0, 78, 95, 103, 137, 37, 45, 76, 0, 41, 0, 6, 3, 0, 0, 0, 0, 23, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33246483927562015, y=-0.9388606862011363, z=0.08825851984441835, w=-0.014770789628180663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.02, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.04)>	COMP<130>
[1740780099.482906]	Q_Header<(2621443, 25916, 257, 173, 250, 8, 58, 148, 30)>	Q_Data<(0, 0, 41, 0, 52, 0, 0, 0, 0, 0, 0, 63, 108, 113, 19, 90, 87, 54, 28, 12, 0, 5, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33360961065176403, y=-0.9383914679419817, z=0.08886490909421303, w=-0.015136330669893427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.021111111111111112, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.08)>	COMP<130>
[1740780099.4927485]	Q_Header<(2621443, 25917, 257, 173, 250, 8, 58, 149, 30)>	Q_Data<(0, 0, 27, 0, 52, 0, 0, 0, 0, 0, 0, 109, 102, 26, 0, 105, 110, 71, 58, 15, 13, 21, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33360961065176403, y=-0.9383914679419817, z=0.08886490909421303, w=-0.015136330669893427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.021111111111111112, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.08)>	COMP<130>
[1740780099.502777]	Q_Header<(2621443, 25918, 257, 173, 250, 8, 58, 150, 30)>	Q_Data<(0, 0, 29, 0, 52, 0, 0, 0, 0, 0, 0, 91, 108, 0, 108, 106, 111, 71, 70, 23, 15, 23, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33360961065176403, y=-0.9383914679419817, z=0.08886490909421303, w=-0.015136330669893427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.021111111111111112, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.08)>	COMP<130>
[1740780099.513519]	Q_Header<(2621443, 25919, 257, 173, 250, 8, 58, 151, 32)>	Q_Data<(0, 0, 60, 0, 55, 0, 0, 0, 0, 0, 0, 91, 109, 0, 129, 73, 91, 48, 41, 25, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 5, 17, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3344640809315161, y=-0.9380252663935165, z=0.08947524500832163, w=-0.01538046503553687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.008888888888888889, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.09, z=0.17)>	COMP<133>
[1740780099.5227778]	Q_Header<(2621443, 25920, 257, 173, 250, 8, 58, 152, 29)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 90, 115, 19, 125, 20, 151, 73, 43, 20, 0, 0, 0, 0, 0, 0, 37, 19, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3344640809315161, y=-0.9380252663935165, z=0.08947524500832163, w=-0.01538046503553687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.008888888888888889, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.09, z=0.17)>	COMP<133>
[1740780099.5332546]	Q_Header<(2621443, 25921, 257, 173, 250, 8, 58, 153, 31)>	Q_Data<(0, 0, 39, 0, 64, 0, 0, 0, 0, 0, 0, 111, 107, 113, 133, 56, 161, 79, 83, 46, 14, 16, 0, 0, 0, 0, 29, 21, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3344640809315161, y=-0.9380252663935165, z=0.08947524500832163, w=-0.01538046503553687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.008888888888888889, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.09, z=0.17)>	COMP<133>
[1740780099.542951]	Q_Header<(2621443, 25922, 257, 173, 250, 8, 58, 154, 33)>	Q_Data<(0, 0, 32, 0, 64, 0, 0, 0, 0, 0, 0, 91, 106, 0, 148, 38, 122, 59, 138, 75, 45, 0, 0, 0, 5, 0, 0, 6, 0, 0, 0, 0, 0, 70, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3344640809315161, y=-0.9380252663935165, z=0.08947524500832163, w=-0.01538046503553687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.008888888888888889, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.09, z=0.17)>	COMP<133>
[1740780099.5528476]	Q_Header<(2621443, 25923, 257, 173, 250, 8, 58, 155, 35)>	Q_Data<(0, 0, 49, 0, 64, 0, 0, 0, 0, 0, 0, 28, 118, 8, 130, 69, 94, 133, 163, 113, 59, 0, 25, 0, 7, 0, 0, 3, 0, 0, 0, 10, 58, 114, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3353357819297252, y=-0.9376462107761991, z=0.09015124679836259, w=-0.015564365560990156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.005555555555555556, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.09)>	COMP<130>
[1740780099.5628428]	Q_Header<(2621443, 25924, 257, 173, 250, 8, 58, 156, 33)>	Q_Data<(0, 0, 51, 0, 63, 0, 0, 0, 0, 0, 0, 0, 120, 124, 142, 139, 197, 150, 202, 140, 45, 26, 17, 0, 0, 0, 0, 0, 0, 0, 0, 31, 112, 136, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3353357819297252, y=-0.9376462107761991, z=0.09015124679836259, w=-0.015564365560990156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.005555555555555556, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.09)>	COMP<130>
