[1740779380.8619592]	Q_Header<(2621443, 19554, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 6, 19, 34, 0, 27, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 79, 184, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9842266813484688, y=-0.1489828431831584, z=0.02325377437639629, w=-0.0925268292772094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.013333333333333334, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.08, z=-0.02)>	COMP<337>
[1740779382.2577991]	Q_Header<(2621443, 19694, 257, 173, 250, 8, 58, 140, 67)>	Q_Data<(0, 0, 46, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 241, 253, 253, 192, 210, 160, 253, 253, 85, 173, 114, 53, 108, 171, 253, 253, 253, 253, 250, 253, 114, 15, 67, 180, 248, 133, 68, 0, 96, 101, 88, 45, 0, 91, 55, 48, 119, 188, 125, 83, 0, 44, 168, 207, 64, 0, 0, 0, 0, 0, 0, 0, 29, 75, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852906117651055, y=-0.1427002075392936, z=0.02111816587193994, w=-0.09161377738087241)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.05, z=0.0)>	COMP<341>
[1740779382.267793]	Q_Header<(2621443, 19695, 257, 173, 250, 8, 58, 141, 67)>	Q_Data<(0, 0, 54, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 253, 253, 192, 246, 99, 253, 250, 165, 242, 164, 78, 46, 130, 253, 253, 208, 182, 253, 253, 144, 15, 61, 165, 225, 145, 97, 44, 132, 131, 32, 0, 0, 36, 47, 53, 0, 80, 133, 167, 69, 52, 201, 239, 111, 0, 0, 0, 0, 0, 0, 0, 0, 101, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852906117651055, y=-0.1427002075392936, z=0.02111816587193994, w=-0.09161377738087241)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.05, z=0.0)>	COMP<341>
[1740779382.277771]	Q_Header<(2621443, 19696, 257, 173, 250, 8, 58, 142, 67)>	Q_Data<(0, 0, 54, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 253, 253, 253, 180, 202, 83, 209, 164, 223, 253, 219, 106, 56, 110, 178, 253, 253, 253, 223, 253, 128, 0, 70, 155, 199, 161, 137, 69, 158, 128, 41, 39, 0, 26, 21, 0, 0, 63, 167, 196, 105, 64, 192, 210, 86, 0, 0, 0, 0, 0, 0, 0, 0, 58, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852893399413324, y=-0.14270002334032306, z=0.021179173695077887, w=-0.09161365912481818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.04, z=-0.03)>	COMP<340>
[1740779382.2876906]	Q_Header<(2621443, 19697, 257, 173, 250, 8, 58, 143, 61)>	Q_Data<(0, 0, 55, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 228, 200, 201, 120, 73, 177, 169, 130, 249, 253, 240, 109, 71, 114, 137, 253, 253, 253, 159, 188, 83, 44, 62, 126, 135, 151, 125, 0, 129, 97, 85, 39, 82, 120, 65, 0, 38, 34, 158, 183, 77, 17, 132, 151, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852893399413324, y=-0.14270002334032306, z=0.021179173695077887, w=-0.09161365912481818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.04, z=-0.03)>	COMP<340>
[1740779382.2983153]	Q_Header<(2621443, 19698, 257, 173, 250, 8, 58, 144, 56)>	Q_Data<(0, 0, 28, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 248, 200, 224, 241, 111, 253, 253, 205, 143, 228, 253, 203, 93, 72, 144, 199, 253, 253, 253, 253, 103, 82, 55, 99, 113, 22, 121, 100, 52, 36, 61, 61, 60, 184, 230, 113, 16, 62, 54, 98, 128, 34, 31, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852893399413324, y=-0.14270002334032306, z=0.021179173695077887, w=-0.09161365912481818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.04, z=-0.03)>	COMP<340>
[1740779382.307757]	Q_Header<(2621443, 19699, 257, 173, 250, 8, 58, 145, 55)>	Q_Data<(0, 0, 38, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 249, 253, 243, 253, 214, 253, 253, 201, 105, 169, 162, 129, 48, 26, 137, 253, 253, 253, 253, 253, 141, 106, 0, 110, 104, 88, 97, 82, 50, 0, 0, 0, 66, 245, 253, 154, 53, 90, 93, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852893399413324, y=-0.14270002334032306, z=0.021179173695077887, w=-0.09161365912481818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.04, z=-0.03)>	COMP<340>
[1740779382.317677]	Q_Header<(2621443, 19700, 257, 173, 250, 8, 58, 146, 52)>	Q_Data<(0, 0, 52, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 229, 216, 247, 238, 253, 253, 182, 70, 105, 56, 57, 0, 27, 140, 253, 253, 253, 253, 253, 119, 94, 44, 112, 79, 108, 90, 67, 28, 0, 0, 0, 0, 186, 225, 97, 83, 128, 101, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852867852972073, y=-0.1426996533497411, z=0.021301188630906607, w=-0.09161342159023156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=-0.05)>	COMP<340>
[1740779382.3277097]	Q_Header<(2621443, 19701, 257, 173, 250, 8, 58, 147, 59)>	Q_Data<(0, 0, 51, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 253, 197, 227, 246, 181, 253, 253, 168, 42, 65, 49, 58, 22, 0, 105, 253, 253, 253, 253, 163, 64, 46, 48, 155, 159, 103, 75, 63, 24, 39, 63, 73, 38, 135, 177, 38, 71, 104, 38, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852867852972073, y=-0.1426996533497411, z=0.021301188630906607, w=-0.09161342159023156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=-0.05)>	COMP<340>
[1740779382.337915]	Q_Header<(2621443, 19702, 257, 173, 250, 8, 58, 148, 63)>	Q_Data<(0, 0, 33, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 253, 205, 245, 246, 85, 187, 228, 164, 49, 11, 44, 76, 67, 0, 121, 253, 253, 253, 197, 67, 20, 0, 55, 168, 190, 104, 58, 62, 54, 51, 121, 124, 27, 0, 95, 58, 0, 0, 57, 56, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852867852972073, y=-0.1426996533497411, z=0.021301188630906607, w=-0.09161342159023156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=-0.05)>	COMP<340>
[1740779382.347658]	Q_Header<(2621443, 19703, 257, 173, 250, 8, 58, 149, 51)>	Q_Data<(0, 0, 14, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 253, 193, 248, 248, 169, 253, 253, 203, 59, 0, 0, 71, 74, 0, 123, 253, 253, 242, 117, 57, 0, 0, 52, 140, 166, 98, 44, 0, 19, 19, 144, 170, 33, 0, 82, 68, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.98528728447898, y=-0.14263869069115878, z=0.021423269333588676, w=-0.09167450296025695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.04, z=-0.01)>	COMP<348>
[1740779382.3576434]	Q_Header<(2621443, 19704, 257, 173, 250, 8, 58, 150, 53)>	Q_Data<(0, 0, 45, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 184, 232, 232, 186, 253, 253, 234, 89, 0, 0, 47, 45, 0, 86, 214, 228, 148, 73, 58, 0, 46, 0, 94, 106, 54, 0, 23, 0, 15, 127, 172, 51, 0, 68, 34, 0, 0, 23, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.98528728447898, y=-0.14263869069115878, z=0.021423269333588676, w=-0.09167450296025695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.04, z=-0.01)>	COMP<348>
[1740779382.3676226]	Q_Header<(2621443, 19705, 257, 173, 250, 8, 58, 151, 49)>	Q_Data<(0, 0, 58, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 253, 226, 191, 205, 172, 253, 253, 253, 91, 32, 17, 0, 0, 0, 17, 127, 149, 138, 63, 36, 0, 53, 32, 33, 51, 0, 0, 0, 0, 0, 81, 110, 22, 0, 18, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.98528728447898, y=-0.14263869069115878, z=0.021423269333588676, w=-0.09167450296025695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.04, z=-0.01)>	COMP<348>
[1740779382.3777697]	Q_Header<(2621443, 19706, 257, 173, 250, 8, 58, 152, 42)>	Q_Data<(0, 0, 61, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 195, 253, 169, 173, 140, 253, 253, 253, 106, 43, 25, 0, 0, 0, 21, 46, 46, 109, 68, 9, 18, 41, 21, 0, 31, 0, 0, 0, 0, 0, 38, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852847004874162, y=-0.14263831661023924, z=0.02154528274001474, w=-0.09167426253683325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.03, z=-0.02)>	COMP<341>
[1740779382.387631]	Q_Header<(2621443, 19707, 257, 173, 250, 8, 58, 153, 43)>	Q_Data<(0, 0, 35, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 253, 180, 166, 157, 253, 253, 253, 105, 43, 0, 33, 0, 0, 16, 47, 91, 101, 51, 12, 11, 44, 9, 0, 14, 42, 0, 0, 0, 0, 20, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852847004874162, y=-0.14263831661023924, z=0.02154528274001474, w=-0.09167426253683325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.03, z=-0.02)>	COMP<341>
[1740779382.3975022]	Q_Header<(2621443, 19708, 257, 173, 250, 8, 58, 154, 44)>	Q_Data<(0, 0, 40, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 237, 251, 196, 156, 174, 253, 253, 221, 88, 35, 0, 52, 28, 0, 40, 74, 66, 73, 6, 9, 43, 66, 30, 0, 0, 74, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852847004874162, y=-0.14263831661023924, z=0.02154528274001474, w=-0.09167426253683325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.03, z=-0.02)>	COMP<341>
[1740779382.4075952]	Q_Header<(2621443, 19709, 257, 173, 250, 8, 58, 155, 49)>	Q_Data<(0, 0, 60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 147, 253, 247, 175, 122, 152, 228, 217, 152, 103, 45, 0, 50, 34, 0, 26, 75, 53, 24, 0, 0, 22, 58, 0, 0, 21, 78, 58, 13, 0, 0, 0, 0, 0, 0, 19, 0, 0, 78, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852847004874162, y=-0.14263831661023924, z=0.02154528274001474, w=-0.09167426253683325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.03, z=-0.02)>	COMP<341>
[1740779382.4176848]	Q_Header<(2621443, 19710, 257, 173, 250, 8, 58, 156, 48)>	Q_Data<(0, 0, 55, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 147, 252, 228, 192, 46, 125, 189, 162, 134, 113, 48, 6, 49, 42, 0, 0, 60, 66, 0, 0, 0, 0, 0, 0, 2, 41, 79, 59, 0, 0, 0, 0, 16, 32, 0, 0, 0, 84, 137, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852834029936379, y=-0.14263812877384202, z=0.021606289082558867, w=-0.09167414181356898)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.005555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.03, z=-0.06)>	COMP<341>
