[1740780093.0028908]	Q_Header<(2621443, 25268, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 129, 173, 77, 253, 253, 253, 158, 248, 138, 110, 100, 98, 59, 111, 145, 91, 32, 0, 0, 34, 123, 253, 253, 149, 65, 186, 248, 148, 0, 0, 96, 164, 111, 45, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 160, 46, 58, 36, 108, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33714788859828665, y=-0.9361285871326068, z=0.09917909467274, w=-0.012572857540051963)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.03222222222222222, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.04, z=-0.15)>	COMP<136>
[1740780094.422878]	Q_Header<(2621443, 25410, 257, 173, 250, 8, 58, 142, 21)>	Q_Data<(0, 0, 63, 0, 54, 0, 0, 0, 0, 0, 31, 111, 100, 99, 0, 0, 65, 43, 30, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2915015096173173, y=-0.9513471587950428, z=0.0994864867412536, w=-0.008239678349735727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.022222222222222223, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.1, z=-0.01)>	COMP<128>
[1740780094.4327195]	Q_Header<(2621443, 25411, 257, 173, 250, 8, 58, 143, 29)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 58, 68, 134, 112, 0, 18, 30, 29, 0, 14, 0, 7, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2915015096173173, y=-0.9513471587950428, z=0.0994864867412536, w=-0.008239678349735727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.022222222222222223, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.1, z=-0.01)>	COMP<128>
[1740780094.442834]	Q_Header<(2621443, 25412, 257, 173, 250, 8, 58, 144, 30)>	Q_Data<(0, 0, 54, 0, 58, 0, 0, 0, 0, 0, 19, 108, 102, 121, 122, 14, 76, 28, 16, 10, 26, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29089452890537454, y=-0.9515412726887934, z=0.09942660251507662, w=-0.007995632246454902)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.017777777777777778, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.01)>	COMP<128>
[1740780094.4528081]	Q_Header<(2621443, 25413, 257, 173, 250, 8, 58, 145, 34)>	Q_Data<(0, 0, 48, 0, 54, 0, 0, 0, 0, 0, 84, 96, 119, 112, 149, 136, 120, 17, 27, 16, 29, 0, 0, 6, 26, 0, 13, 0, 5, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29089452890537454, y=-0.9515412726887934, z=0.09942660251507662, w=-0.007995632246454902)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.017777777777777778, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.01)>	COMP<128>
[1740780094.4628165]	Q_Header<(2621443, 25414, 257, 173, 250, 8, 58, 146, 35)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 81, 109, 66, 104, 106, 155, 175, 55, 62, 35, 25, 13, 0, 0, 18, 0, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29089452890537454, y=-0.9515412726887934, z=0.09942660251507662, w=-0.007995632246454902)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.017777777777777778, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.01)>	COMP<128>
[1740780094.472793]	Q_Header<(2621443, 25415, 257, 173, 250, 8, 58, 147, 33)>	Q_Data<(0, 0, 49, 0, 52, 0, 0, 0, 0, 0, 59, 98, 96, 121, 114, 136, 214, 87, 74, 39, 19, 2, 0, 9, 9, 0, 15, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29089452890537454, y=-0.9515412726887934, z=0.09942660251507662, w=-0.007995632246454902)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.017777777777777778, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.01)>	COMP<128>
[1740780094.482849]	Q_Header<(2621443, 25416, 257, 173, 250, 8, 58, 148, 36)>	Q_Data<(0, 0, 36, 0, 50, 0, 0, 0, 0, 0, 0, 95, 107, 30, 107, 94, 201, 90, 62, 6, 25, 0, 0, 16, 0, 0, 21, 31, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2903431512626976, y=-0.9517176282613503, z=0.09936486236192384, w=-0.00781247075081465)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.012222222222222223, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=-0.18)>	COMP<129>
[1740780094.492762]	Q_Header<(2621443, 25417, 257, 173, 250, 8, 58, 149, 32)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 111, 107, 0, 104, 0, 140, 66, 47, 44, 26, 0, 0, 0, 0, 0, 16, 29, 0, 7, 0, 0, 24, 60, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2903431512626976, y=-0.9517176282613503, z=0.09936486236192384, w=-0.00781247075081465)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.012222222222222223, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=-0.18)>	COMP<129>
[1740780094.502746]	Q_Header<(2621443, 25418, 257, 173, 250, 8, 58, 150, 35)>	Q_Data<(0, 0, 28, 0, 52, 0, 0, 0, 0, 0, 0, 95, 114, 116, 135, 0, 85, 74, 108, 54, 0, 15, 0, 0, 16, 0, 0, 15, 0, 20, 0, 0, 55, 91, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2903431512626976, y=-0.9517176282613503, z=0.09936486236192384, w=-0.00781247075081465)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.012222222222222223, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=-0.18)>	COMP<129>
[1740780094.5129392]	Q_Header<(2621443, 25419, 257, 173, 250, 8, 58, 151, 31)>	Q_Data<(0, 0, 65, 0, 53, 0, 0, 0, 0, 0, 0, 67, 110, 98, 148, 50, 94, 157, 201, 103, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 21, 60, 100, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28960683422961564, y=-0.9519489554224057, z=0.09930249089390614, w=-0.007751331495713633)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.012222222222222223, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=-0.22)>	COMP<129>
[1740780094.5236063]	Q_Header<(2621443, 25420, 257, 173, 250, 8, 58, 152, 31)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 91, 0, 109, 86, 143, 222, 253, 149, 18, 33, 22, 0, 9, 0, 0, 0, 0, 0, 0, 30, 62, 100, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28960683422961564, y=-0.9519489554224057, z=0.09930249089390614, w=-0.007751331495713633)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.012222222222222223, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=-0.22)>	COMP<129>
[1740780094.5330746]	Q_Header<(2621443, 25421, 257, 173, 250, 8, 58, 153, 34)>	Q_Data<(0, 0, 38, 0, 63, 0, 0, 0, 0, 0, 0, 0, 118, 116, 115, 161, 114, 237, 253, 155, 34, 52, 26, 0, 0, 0, 10, 0, 0, 0, 10, 32, 59, 72, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28960683422961564, y=-0.9519489554224057, z=0.09930249089390614, w=-0.007751331495713633)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.012222222222222223, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=-0.22)>	COMP<129>
[1740780094.5428054]	Q_Header<(2621443, 25422, 257, 173, 250, 8, 58, 154, 33)>	Q_Data<(0, 0, 41, 0, 63, 0, 0, 0, 0, 0, 0, 0, 102, 118, 16, 160, 207, 196, 195, 118, 45, 49, 20, 10, 12, 0, 8, 0, 0, 0, 0, 21, 68, 41, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2890697398789166, y=-0.9521112483891934, z=0.09930668639843693, w=-0.007812695672403152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.16)>	COMP<127>
[1740780094.5543933]	Q_Header<(2621443, 25423, 257, 173, 250, 8, 58, 155, 32)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 108, 125, 75, 149, 253, 80, 95, 75, 49, 29, 0, 9, 11, 0, 7, 0, 0, 0, 0, 20, 61, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2890697398789166, y=-0.9521112483891934, z=0.09930668639843693, w=-0.007812695672403152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.16)>	COMP<127>
[1740780094.5635583]	Q_Header<(2621443, 25424, 257, 173, 250, 8, 58, 156, 33)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 118, 135, 134, 0, 253, 118, 45, 55, 27, 0, 0, 0, 11, 0, 0, 0, 5, 0, 0, 0, 34, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2890697398789166, y=-0.9521112483891934, z=0.09930668639843693, w=-0.007812695672403152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.16)>	COMP<127>
[1740780094.5726988]	Q_Header<(2621443, 25425, 257, 173, 250, 8, 58, 157, 28)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 111, 135, 0, 0, 225, 104, 61, 43, 24, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2890697398789166, y=-0.9521112483891934, z=0.09930668639843693, w=-0.007812695672403152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.16)>	COMP<127>
[1740780094.5827885]	Q_Header<(2621443, 25426, 257, 173, 250, 8, 58, 158, 29)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 37, 135, 142, 0, 252, 148, 87, 34, 43, 0, 14, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28845978139689593, y=-0.9522957065921224, z=0.09930682698534696, w=-0.007873743504062542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.01, z=-0.21)>	COMP<129>
