[1740780003.0024607]	Q_Header<(2621443, 16268, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 115, 245, 253, 253, 253, 249, 204, 52, 94, 71, 5, 40, 105, 176, 121, 39, 29, 42, 166, 209, 188, 253, 253, 172, 179, 151, 192, 81, 50, 0, 39, 51, 100, 81, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 84, 0, 67, 0, 81, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31377579678865175, y=-0.9445621923947043, z=0.09649475485758771, w=-0.005981332053158505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.012222222222222223, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.14)>	COMP<172>
[1740780004.4020715]	Q_Header<(2621443, 16407, 257, 173, 250, 8, 58, 139, 26)>	Q_Data<(0, 0, 40, 0, 64, 0, 0, 0, 0, 0, 87, 103, 59, 0, 0, 0, 153, 185, 79, 28, 0, 22, 20, 13, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32105064242669773, y=-0.9421554594103624, z=0.09613208399658725, w=-0.005310153211240057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.008888888888888889, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.03, z=0.13)>	COMP<174>
[1740780004.4034076]	Q_Header<(2621443, 16408, 257, 173, 250, 8, 58, 140, 24)>	Q_Data<(0, 0, 33, 0, 59, 0, 0, 0, 0, 0, 24, 70, 0, 0, 0, 0, 99, 133, 55, 15, 17, 23, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32105064242669773, y=-0.9421554594103624, z=0.09613208399658725, w=-0.005310153211240057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.008888888888888889, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.03, z=0.13)>	COMP<174>
[1740780004.4220748]	Q_Header<(2621443, 16409, 257, 173, 250, 8, 58, 141, 21)>	Q_Data<(0, 0, 63, 0, 52, 0, 0, 0, 0, 0, 0, 111, 7, 0, 0, 0, 44, 67, 33, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32127831193002226, y=-0.9420461141033233, z=0.09643232007018146, w=-0.005492980257162235)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.005555555555555556, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=0.07)>	COMP<174>
[1740780004.4320753]	Q_Header<(2621443, 16410, 257, 173, 250, 8, 58, 142, 23)>	Q_Data<(0, 0, 64, 0, 51, 0, 0, 0, 0, 0, 60, 91, 60, 0, 87, 0, 90, 102, 52, 25, 21, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32127831193002226, y=-0.9420461141033233, z=0.09643232007018146, w=-0.005492980257162235)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.005555555555555556, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=0.07)>	COMP<174>
[1740780004.4421604]	Q_Header<(2621443, 16411, 257, 173, 250, 8, 58, 143, 24)>	Q_Data<(0, 0, 67, 0, 55, 0, 0, 0, 0, 0, 91, 112, 94, 133, 143, 0, 133, 136, 57, 33, 0, 22, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32141112862177584, y=-0.9419555541245473, z=0.09686279170580293, w=-0.0056762694572398695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.005555555555555556, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.03, z=0.21)>	COMP<174>
[1740780004.4519753]	Q_Header<(2621443, 16412, 257, 173, 250, 8, 58, 144, 28)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 99, 89, 123, 123, 147, 0, 144, 139, 53, 25, 0, 14, 28, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32141112862177584, y=-0.9419555541245473, z=0.09686279170580293, w=-0.0056762694572398695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.005555555555555556, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.03, z=0.21)>	COMP<174>
[1740780004.4620821]	Q_Header<(2621443, 16413, 257, 173, 250, 8, 58, 145, 24)>	Q_Data<(0, 0, 57, 0, 55, 0, 0, 0, 0, 0, 84, 110, 111, 119, 126, 0, 121, 85, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32141112862177584, y=-0.9419555541245473, z=0.09686279170580293, w=-0.0056762694572398695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.005555555555555556, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.03, z=0.21)>	COMP<174>
[1740780004.4720547]	Q_Header<(2621443, 16414, 257, 173, 250, 8, 58, 146, 27)>	Q_Data<(0, 0, 57, 0, 54, 0, 0, 0, 0, 0, 89, 95, 39, 116, 134, 0, 106, 38, 27, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32141112862177584, y=-0.9419555541245473, z=0.09686279170580293, w=-0.0056762694572398695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.005555555555555556, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.03, z=0.21)>	COMP<174>
[1740780004.48217]	Q_Header<(2621443, 16415, 257, 173, 250, 8, 58, 147, 29)>	Q_Data<(0, 0, 50, 0, 50, 0, 0, 0, 0, 0, 83, 111, 125, 135, 89, 48, 97, 71, 20, 19, 19, 15, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32166393001190713, y=-0.9417978064675003, z=0.0975368045842557, w=-0.00598160628864647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.01, z=0.18)>	COMP<171>
[1740780004.4928014]	Q_Header<(2621443, 16416, 257, 173, 250, 8, 58, 148, 22)>	Q_Data<(0, 0, 40, 0, 50, 0, 0, 0, 0, 0, 79, 111, 123, 135, 0, 93, 111, 51, 16, 26, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32166393001190713, y=-0.9417978064675003, z=0.0975368045842557, w=-0.00598160628864647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.01, z=0.18)>	COMP<171>
[1740780004.5020733]	Q_Header<(2621443, 16417, 257, 173, 250, 8, 58, 149, 24)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 82, 111, 123, 102, 116, 128, 130, 38, 30, 25, 13, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32166393001190713, y=-0.9417978064675003, z=0.0975368045842557, w=-0.00598160628864647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.01, z=0.18)>	COMP<171>
[1740780004.5126612]	Q_Header<(2621443, 16418, 257, 173, 250, 8, 58, 150, 26)>	Q_Data<(0, 0, 19, 0, 51, 0, 0, 0, 0, 0, 85, 111, 102, 0, 148, 95, 125, 41, 46, 22, 23, 16, 0, 24, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3218289292664081, y=-0.9416837757730724, z=0.0980806162205799, w=-0.006164369781131655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.0077777777777777776, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=0.08)>	COMP<171>
[1740780004.5221145]	Q_Header<(2621443, 16419, 257, 173, 250, 8, 58, 151, 26)>	Q_Data<(0, 0, 63, 0, 53, 0, 0, 0, 0, 0, 83, 99, 117, 74, 71, 0, 77, 44, 48, 19, 31, 0, 0, 11, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3218289292664081, y=-0.9416837757730724, z=0.0980806162205799, w=-0.006164369781131655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.0077777777777777776, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=0.08)>	COMP<171>
[1740780004.533668]	Q_Header<(2621443, 16420, 257, 173, 250, 8, 58, 152, 27)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 36, 95, 123, 129, 25, 0, 86, 68, 36, 31, 37, 19, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3218289292664081, y=-0.9416837757730724, z=0.0980806162205799, w=-0.006164369781131655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.0077777777777777776, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=0.08)>	COMP<171>
[1740780004.5437977]	Q_Header<(2621443, 16421, 257, 173, 250, 8, 58, 153, 27)>	Q_Data<(0, 0, 49, 0, 63, 0, 0, 0, 0, 0, 0, 89, 123, 123, 0, 0, 157, 84, 20, 53, 11, 26, 5, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.321959400951645, y=-0.9415862897594365, z=0.09857145640510079, w=-0.006408670540269711)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.09)>	COMP<170>
[1740780004.5543776]	Q_Header<(2621443, 16422, 257, 173, 250, 8, 58, 154, 27)>	Q_Data<(0, 0, 35, 0, 63, 0, 0, 0, 0, 0, 0, 80, 123, 136, 0, 0, 188, 106, 51, 78, 58, 23, 20, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.321959400951645, y=-0.9415862897594365, z=0.09857145640510079, w=-0.006408670540269711)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.09)>	COMP<170>
[1740780004.5620434]	Q_Header<(2621443, 16423, 257, 173, 250, 8, 58, 155, 23)>	Q_Data<(0, 0, 55, 0, 63, 0, 0, 0, 0, 0, 0, 95, 122, 116, 129, 49, 208, 163, 104, 102, 87, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.321959400951645, y=-0.9415862897594365, z=0.09857145640510079, w=-0.006408670540269711)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.09)>	COMP<170>
