[1740779388.3376856]	Q_Header<(2621443, 20304, 257, 173, 250, 8, 58, 0, 33)>	Q_Data<(0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55, 63, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 153, 253, 253, 253, 245, 77, 94, 0, 96, 127, 94, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9923680010350819, y=-0.0686033355780449, z=0.030639568025069876, w=-0.09777806369753375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.012222222222222223, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.3, y=0.36, z=0.17)>	COMP<353>
[1740779389.8274188]	Q_Header<(2621443, 20453, 257, 173, 250, 8, 58, 149, 64)>	Q_Data<(0, 0, 30, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 192, 174, 169, 130, 124, 94, 77, 188, 253, 253, 143, 90, 159, 253, 253, 253, 253, 187, 183, 78, 37, 156, 253, 241, 146, 94, 24, 95, 205, 197, 6, 45, 41, 32, 22, 67, 0, 82, 47, 19, 82, 163, 54, 0, 0, 0, 0, 0, 0, 0, 48, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.993401799066841, y=-0.06237752756489994, z=0.01733387263055928, w=-0.09466491707745578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.07888888888888888, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.44, y=-0.21, z=0.08)>	COMP<357>
[1740779389.838441]	Q_Header<(2621443, 20454, 257, 173, 250, 8, 58, 150, 59)>	Q_Data<(0, 0, 47, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 169, 246, 235, 196, 54, 89, 221, 245, 253, 253, 253, 190, 101, 197, 253, 253, 253, 253, 185, 195, 80, 0, 110, 231, 182, 91, 65, 0, 135, 237, 206, 55, 34, 66, 20, 51, 45, 43, 72, 65, 0, 70, 123, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.993401799066841, y=-0.06237752756489994, z=0.01733387263055928, w=-0.09466491707745578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.07888888888888888, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.44, y=-0.21, z=0.08)>	COMP<357>
[1740779389.8486085]	Q_Header<(2621443, 20455, 257, 173, 250, 8, 58, 151, 56)>	Q_Data<(0, 0, 59, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 214, 252, 245, 186, 179, 209, 253, 253, 253, 253, 253, 188, 109, 175, 253, 253, 253, 253, 224, 184, 82, 72, 99, 118, 101, 43, 68, 17, 135, 208, 168, 40, 108, 104, 51, 0, 13, 14, 91, 76, 0, 35, 45, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9931737894813669, y=-0.0640875417253832, z=0.019348334025663307, w=-0.09552095504783303)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.09777777777777778, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.14, z=-0.04)>	COMP<357>
[1740779389.8574746]	Q_Header<(2621443, 20456, 257, 173, 250, 8, 58, 152, 60)>	Q_Data<(0, 0, 59, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 251, 192, 237, 184, 253, 253, 236, 253, 212, 253, 253, 151, 117, 199, 161, 253, 253, 250, 216, 187, 100, 104, 160, 120, 75, 71, 89, 29, 95, 130, 109, 76, 210, 201, 31, 86, 118, 28, 24, 0, 0, 0, 19, 0, 0, 0, 0, 0, 13, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9931737894813669, y=-0.0640875417253832, z=0.019348334025663307, w=-0.09552095504783303)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.09777777777777778, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.14, z=-0.04)>	COMP<357>
[1740779389.8679962]	Q_Header<(2621443, 20457, 257, 173, 250, 8, 58, 153, 61)>	Q_Data<(0, 0, 41, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 174, 189, 209, 253, 253, 188, 253, 132, 237, 185, 113, 105, 200, 253, 253, 253, 178, 175, 170, 103, 108, 171, 130, 46, 52, 74, 0, 46, 37, 21, 82, 246, 240, 117, 108, 172, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 23, 82, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9931737894813669, y=-0.0640875417253832, z=0.019348334025663307, w=-0.09552095504783303)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.09777777777777778, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.14, z=-0.04)>	COMP<357>
[1740779389.8797376]	Q_Header<(2621443, 20458, 257, 173, 250, 8, 58, 154, 60)>	Q_Data<(0, 0, 48, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 158, 253, 253, 176, 253, 253, 253, 113, 178, 56, 116, 100, 72, 63, 128, 253, 253, 253, 100, 117, 132, 73, 108, 149, 128, 0, 63, 27, 0, 0, 67, 79, 46, 179, 128, 174, 105, 153, 87, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 34, 55, 123, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9930317117987477, y=-0.06542901014433052, z=0.02032449662132655, w=-0.09588523781412617)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.07222222222222222, z=0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.01, z=-0.46)>	COMP<353>
[1740779389.8885272]	Q_Header<(2621443, 20459, 257, 173, 250, 8, 58, 155, 64)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 156, 253, 253, 212, 253, 253, 253, 117, 102, 28, 61, 93, 64, 51, 166, 184, 213, 253, 146, 69, 84, 0, 91, 145, 153, 73, 49, 49, 19, 26, 134, 140, 0, 40, 93, 156, 88, 83, 72, 0, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 55, 144, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9930317117987477, y=-0.06542901014433052, z=0.02032449662132655, w=-0.09588523781412617)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.07222222222222222, z=0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.01, z=-0.46)>	COMP<353>
[1740779389.89738]	Q_Header<(2621443, 20460, 257, 173, 250, 8, 58, 156, 56)>	Q_Data<(0, 0, 48, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 135, 253, 247, 203, 253, 253, 249, 192, 90, 0, 75, 135, 102, 31, 213, 253, 253, 253, 144, 54, 39, 39, 89, 135, 170, 90, 44, 61, 47, 47, 167, 177, 0, 79, 98, 85, 58, 98, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9930317117987477, y=-0.06542901014433052, z=0.02032449662132655, w=-0.09588523781412617)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.07222222222222222, z=0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.01, z=-0.46)>	COMP<353>
[1740779389.9087083]	Q_Header<(2621443, 20461, 257, 173, 250, 8, 58, 157, 56)>	Q_Data<(0, 0, 53, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 89, 253, 237, 196, 253, 253, 82, 239, 77, 44, 87, 168, 125, 0, 200, 253, 253, 253, 116, 24, 11, 23, 78, 113, 140, 85, 46, 55, 47, 22, 156, 154, 0, 55, 0, 35, 58, 60, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9929069888715572, y=-0.06671055685004991, z=0.021362026438716805, w=-0.09606808461297216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.07, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.21, z=0.16)>	COMP<346>
[1740779389.9176612]	Q_Header<(2621443, 20462, 257, 173, 250, 8, 58, 158, 46)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 154, 242, 243, 182, 181, 237, 213, 216, 82, 37, 84, 162, 120, 6, 159, 253, 253, 178, 76, 17, 0, 0, 44, 91, 88, 56, 43, 32, 0, 0, 98, 88, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9929069888715572, y=-0.06671055685004991, z=0.021362026438716805, w=-0.09606808461297216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.07, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.21, z=0.16)>	COMP<346>
[1740779389.9277146]	Q_Header<(2621443, 20463, 257, 173, 250, 8, 58, 159, 50)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 10, 142, 153, 215, 231, 152, 104, 245, 253, 161, 82, 0, 59, 121, 89, 0, 97, 181, 194, 129, 14, 0, 0, 0, 25, 63, 47, 10, 0, 32, 0, 0, 17, 0, 23, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9929069888715572, y=-0.06671055685004991, z=0.021362026438716805, w=-0.09606808461297216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.07, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.21, z=0.16)>	COMP<346>
[1740779389.9377642]	Q_Header<(2621443, 20464, 257, 173, 250, 8, 58, 160, 45)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 138, 229, 208, 127, 208, 253, 253, 174, 84, 0, 0, 62, 35, 0, 52, 86, 65, 85, 21, 0, 0, 0, 0, 18, 32, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 41, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9929069888715572, y=-0.06671055685004991, z=0.021362026438716805, w=-0.09606808461297216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.07, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.21, z=0.16)>	COMP<346>
[1740779389.9476998]	Q_Header<(2621443, 20465, 257, 173, 250, 8, 58, 161, 43)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 147, 239, 228, 125, 218, 253, 253, 225, 69, 16, 44, 59, 11, 6, 35, 65, 44, 22, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.992778952970489, y=-0.06835807373213745, z=0.022094305974137283, w=-0.09606750719141459)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.042222222222222223, z=0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.26, z=-0.07)>	COMP<346>
[1740779389.9576843]	Q_Header<(2621443, 20466, 257, 173, 250, 8, 58, 162, 43)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 148, 253, 236, 132, 204, 253, 253, 246, 70, 24, 57, 104, 67, 14, 36, 58, 40, 0, 0, 22, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 93, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.992778952970489, y=-0.06835807373213745, z=0.022094305974137283, w=-0.09606750719141459)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.042222222222222223, z=0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.26, z=-0.07)>	COMP<346>
[1740779389.9677255]	Q_Header<(2621443, 20467, 257, 173, 250, 8, 58, 163, 45)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 244, 247, 127, 182, 235, 253, 199, 54, 18, 70, 125, 90, 35, 36, 68, 23, 0, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 25, 0, 0, 0, 103, 205, 199, 118, 68, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.992778952970489, y=-0.06835807373213745, z=0.022094305974137283, w=-0.09606750719141459)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.042222222222222223, z=0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.26, z=-0.07)>	COMP<346>
[1740779389.9777136]	Q_Header<(2621443, 20468, 257, 173, 250, 8, 58, 164, 42)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 241, 236, 124, 158, 192, 251, 157, 105, 42, 65, 115, 87, 0, 13, 61, 11, 15, 25, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 252, 178, 198, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.992712188941166, y=-0.06963938564905443, z=0.02215521208642135, w=-0.09582281811482511)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.014444444444444444, z=0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.17, z=0.01)>	COMP<352>
[1740779389.9876935]	Q_Header<(2621443, 20469, 257, 173, 250, 8, 58, 165, 51)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 78, 129, 0, 251, 230, 123, 136, 157, 231, 191, 142, 60, 56, 83, 58, 0, 12, 40, 26, 0, 0, 11, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 17, 0, 0, 0, 146, 253, 217, 216, 253, 195, 65, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.992712188941166, y=-0.06963938564905443, z=0.02215521208642135, w=-0.09582281811482511)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.014444444444444444, z=0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.17, z=0.01)>	COMP<352>
