[1740779585.5991354]	Q_Header<(2621443, 40054, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 0, 0, 17, 22, 2, 0, 27, 23, 30, 0, 31, 64, 40, 153, 219, 109, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 134, 161, 33, 0, 0, 0, 22, 0, 30, 0, 29, 118, 170, 253, 239, 253, 253, 253, 253, 253, 253, 253, 180, 91, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8156763486734653, y=0.5713518632095411, z=-0.05834978968361514, w=0.06945822244765067)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.07, z=-0.05)>	COMP<240>
[1740779587.0591135]	Q_Header<(2621443, 40200, 257, 173, 250, 8, 58, 146, 54)>	Q_Data<(0, 0, 51, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 250, 253, 220, 253, 253, 210, 71, 200, 253, 253, 198, 147, 47, 0, 14, 3, 40, 39, 0, 17, 62, 66, 62, 0, 0, 0, 0, 25, 95, 132, 62, 0, 0, 0, 37, 38, 89, 210, 218, 109, 51, 93, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8031680195840131, y=0.5883225580036707, z=-0.06524710182653014, w=0.06738334931383468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.021111111111111112, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=-0.03)>	COMP<245>
[1740779587.0691404]	Q_Header<(2621443, 40201, 257, 173, 250, 8, 58, 147, 53)>	Q_Data<(0, 0, 41, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 253, 232, 253, 253, 210, 149, 123, 134, 253, 147, 186, 89, 33, 0, 25, 14, 13, 0, 0, 48, 51, 56, 57, 8, 0, 0, 0, 45, 93, 24, 0, 0, 0, 0, 0, 43, 131, 128, 0, 0, 77, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8031680195840131, y=0.5883225580036707, z=-0.06524710182653014, w=0.06738334931383468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.021111111111111112, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=-0.03)>	COMP<245>
[1740779587.0791721]	Q_Header<(2621443, 40202, 257, 173, 250, 8, 58, 148, 47)>	Q_Data<(0, 0, 18, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 249, 253, 231, 253, 168, 96, 234, 103, 253, 253, 253, 181, 72, 84, 20, 0, 0, 0, 0, 21, 91, 113, 94, 62, 26, 0, 0, 0, 22, 55, 0, 0, 0, 0, 0, 0, 0, 74, 46, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8028804302004674, y=0.5887016686394638, z=-0.06555371613465881, w=0.06720171458497146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.021111111111111112, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=-0.02)>	COMP<245>
[1740779587.0891242]	Q_Header<(2621443, 40203, 257, 173, 250, 8, 58, 149, 47)>	Q_Data<(0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 127, 253, 237, 140, 146, 239, 253, 154, 253, 253, 253, 131, 74, 99, 43, 0, 0, 0, 0, 66, 121, 109, 89, 34, 0, 0, 0, 10, 19, 0, 0, 0, 0, 0, 0, 11, 9, 69, 23, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8028804302004674, y=0.5887016686394638, z=-0.06555371613465881, w=0.06720171458497146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.021111111111111112, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=-0.02)>	COMP<245>
[1740779587.099132]	Q_Header<(2621443, 40204, 257, 173, 250, 8, 58, 150, 50)>	Q_Data<(0, 0, 28, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 214, 237, 253, 247, 251, 106, 233, 241, 168, 253, 253, 253, 115, 155, 49, 46, 0, 0, 0, 0, 59, 85, 28, 57, 0, 13, 2, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8028804302004674, y=0.5887016686394638, z=-0.06555371613465881, w=0.06720171458497146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.021111111111111112, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=-0.02)>	COMP<245>
[1740779587.1091502]	Q_Header<(2621443, 40205, 257, 173, 250, 8, 58, 151, 47)>	Q_Data<(0, 0, 55, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 252, 253, 253, 253, 253, 236, 98, 178, 221, 253, 253, 253, 72, 199, 62, 0, 0, 27, 0, 0, 20, 0, 34, 53, 17, 0, 23, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8026174878400105, y=0.589054096969121, z=-0.06579632333775903, w=0.06701703434588073)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.03, z=-0.02)>	COMP<251>
[1740779587.1192267]	Q_Header<(2621443, 40206, 257, 173, 250, 8, 58, 152, 50)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 249, 253, 253, 253, 253, 252, 191, 119, 253, 253, 253, 253, 155, 189, 55, 27, 41, 21, 0, 0, 10, 0, 16, 0, 0, 0, 18, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8026174878400105, y=0.589054096969121, z=-0.06579632333775903, w=0.06701703434588073)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.03, z=-0.02)>	COMP<251>
[1740779587.1291432]	Q_Header<(2621443, 40207, 257, 173, 250, 8, 58, 153, 43)>	Q_Data<(0, 0, 56, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 247, 253, 253, 253, 253, 215, 253, 253, 253, 253, 253, 131, 184, 139, 104, 51, 38, 17, 0, 0, 28, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8026174878400105, y=0.589054096969121, z=-0.06579632333775903, w=0.06701703434588073)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.03, z=-0.02)>	COMP<251>
[1740779587.162401]	Q_Header<(2621443, 40208, 257, 173, 250, 8, 58, 154, 37)>	Q_Data<(0, 0, 56, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 253, 253, 253, 253, 227, 190, 253, 253, 253, 253, 253, 232, 147, 148, 153, 49, 21, 0, 0, 22, 39, 0, 17, 0, 0, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8022210325282114, y=0.5895811909785851, z=-0.06616004254873563, w=0.06677037504457267)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.022222222222222223, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.05)>	COMP<251>
[1740779587.163737]	Q_Header<(2621443, 40209, 257, 173, 250, 8, 58, 155, 39)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 253, 253, 253, 253, 190, 202, 253, 253, 253, 253, 208, 229, 94, 179, 192, 54, 20, 0, 0, 19, 30, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8022210325282114, y=0.5895811909785851, z=-0.06616004254873563, w=0.06677037504457267)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.022222222222222223, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.05)>	COMP<251>
[1740779587.165046]	Q_Header<(2621443, 40210, 257, 173, 250, 8, 58, 156, 39)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 100, 243, 253, 253, 253, 196, 201, 253, 253, 253, 253, 253, 253, 143, 184, 229, 100, 27, 29, 16, 7, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8022210325282114, y=0.5895811909785851, z=-0.06616004254873563, w=0.06677037504457267)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.022222222222222223, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.05)>	COMP<251>
[1740779587.169084]	Q_Header<(2621443, 40211, 257, 173, 250, 8, 58, 157, 42)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 23, 123, 0, 114, 253, 253, 253, 253, 168, 241, 253, 235, 203, 253, 253, 253, 184, 155, 227, 110, 65, 52, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8022210325282114, y=0.5895811909785851, z=-0.06616004254873563, w=0.06677037504457267)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.022222222222222223, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.05)>	COMP<251>
[1740779587.179123]	Q_Header<(2621443, 40212, 257, 173, 250, 8, 58, 158, 40)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 76, 132, 0, 59, 253, 253, 253, 253, 189, 253, 252, 226, 155, 253, 253, 253, 185, 79, 162, 54, 62, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8019325098871556, y=0.5899596347187187, z=-0.06640555375273804, w=0.06664969181800547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=0.01)>	COMP<247>
[1740779587.1895368]	Q_Header<(2621443, 40213, 257, 173, 250, 8, 58, 159, 37)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 124, 118, 0, 0, 241, 242, 253, 253, 160, 212, 178, 150, 167, 165, 253, 253, 147, 61, 48, 65, 40, 0, 34, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8019325098871556, y=0.5899596347187187, z=-0.06640555375273804, w=0.06664969181800547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=0.01)>	COMP<247>
[1740779587.199059]	Q_Header<(2621443, 40214, 257, 173, 250, 8, 58, 160, 37)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 117, 122, 53, 23, 202, 243, 221, 253, 216, 135, 121, 98, 135, 103, 253, 253, 114, 55, 60, 66, 22, 17, 42, 31, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8019325098871556, y=0.5899596347187187, z=-0.06640555375273804, w=0.06664969181800547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=0.01)>	COMP<247>
[1740779587.2091086]	Q_Header<(2621443, 40215, 257, 173, 250, 8, 58, 161, 35)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 102, 135, 110, 144, 220, 253, 157, 253, 241, 103, 76, 51, 88, 96, 229, 253, 141, 73, 68, 73, 8, 25, 37, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8016660984208371, y=0.590293348395608, z=-0.06671395200045492, w=0.06659187706541292)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.01888888888888889, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.02, z=0.04)>	COMP<246>
[1740779587.2191164]	Q_Header<(2621443, 40216, 257, 173, 250, 8, 58, 162, 39)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 83, 128, 120, 161, 252, 253, 211, 253, 253, 101, 53, 47, 46, 102, 180, 235, 137, 102, 47, 75, 18, 38, 8, 26, 0, 0, 15, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8016660984208371, y=0.590293348395608, z=-0.06671395200045492, w=0.06659187706541292)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.01888888888888889, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.02, z=0.04)>	COMP<246>
