[1740779690.5697346]	Q_Header<(2621443, 50554, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 192, 253, 253, 230, 147, 210, 73, 38, 57, 9, 89, 253, 253, 142, 108, 138, 134, 145, 56, 0, 22, 0, 11, 65, 107, 137, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7513476884769513, y=-0.6533245863084718, z=0.044433884420082906, w=0.08166557328855897)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=0.09)>	COMP<169>
[1740779692.0198262]	Q_Header<(2621443, 50699, 257, 173, 250, 8, 58, 145, 34)>	Q_Data<(0, 0, 47, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 223, 220, 253, 153, 253, 253, 205, 253, 157, 195, 253, 140, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 249, 253, 253, 89, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.759292198203442, y=-0.6442386778165056, z=0.040772282025715374, w=0.08227700025548551)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.017777777777777778, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=0.0)>	COMP<171>
[1740779692.0297735]	Q_Header<(2621443, 50700, 257, 173, 250, 8, 58, 146, 36)>	Q_Data<(0, 0, 53, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 250, 217, 253, 253, 181, 253, 202, 253, 253, 132, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 253, 253, 253, 109, 110, 48, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.759292198203442, y=-0.6442386778165056, z=0.040772282025715374, w=0.08227700025548551)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.017777777777777778, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=0.0)>	COMP<171>
[1740779692.040347]	Q_Header<(2621443, 50701, 257, 173, 250, 8, 58, 147, 34)>	Q_Data<(0, 0, 54, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 253, 253, 253, 253, 253, 253, 253, 213, 200, 253, 226, 93, 31, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 174, 253, 253, 253, 250, 162, 71, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7594662010693309, y=-0.6439868108561048, z=0.0407717931619636, w=0.082642227457034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.05)>	COMP<166>
[1740779692.0522606]	Q_Header<(2621443, 50702, 257, 173, 250, 8, 58, 148, 30)>	Q_Data<(0, 0, 37, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 253, 253, 253, 253, 253, 253, 253, 170, 169, 181, 143, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 253, 253, 253, 164, 63, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7594662010693309, y=-0.6439868108561048, z=0.0407717931619636, w=0.082642227457034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.05)>	COMP<166>
[1740779692.060145]	Q_Header<(2621443, 50703, 257, 173, 250, 8, 58, 149, 29)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 225, 253, 253, 253, 253, 253, 253, 195, 144, 91, 65, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 198, 253, 220, 174, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7594662010693309, y=-0.6439868108561048, z=0.0407717931619636, w=0.082642227457034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.05)>	COMP<166>
[1740779692.0697944]	Q_Header<(2621443, 50704, 257, 173, 250, 8, 58, 150, 31)>	Q_Data<(0, 0, 19, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 214, 253, 253, 253, 253, 253, 224, 184, 132, 39, 55, 45, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 106, 82, 70, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7594662010693309, y=-0.6439868108561048, z=0.0407717931619636, w=0.082642227457034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.05)>	COMP<166>
[1740779692.0799212]	Q_Header<(2621443, 50705, 257, 173, 250, 8, 58, 151, 29)>	Q_Data<(0, 0, 57, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 163, 253, 253, 253, 253, 253, 151, 168, 125, 78, 57, 58, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 34, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7597888051917354, y=-0.643574322135416, z=0.04065065426234702, w=0.08294930802181623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.02, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=-0.04)>	COMP<172>
[1740779692.0897937]	Q_Header<(2621443, 50706, 257, 173, 250, 8, 58, 152, 30)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 166, 97, 152, 245, 223, 244, 183, 228, 127, 76, 46, 51, 28, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7597888051917354, y=-0.643574322135416, z=0.04065065426234702, w=0.08294930802181623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.02, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=-0.04)>	COMP<172>
[1740779692.0997784]	Q_Header<(2621443, 50707, 257, 173, 250, 8, 58, 153, 25)>	Q_Data<(0, 0, 58, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 184, 169, 253, 253, 253, 253, 241, 223, 129, 83, 62, 34, 29, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7597888051917354, y=-0.643574322135416, z=0.04065065426234702, w=0.08294930802181623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.02, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=-0.04)>	COMP<172>
[1740779692.1097999]	Q_Header<(2621443, 50708, 257, 173, 250, 8, 58, 154, 23)>	Q_Data<(0, 0, 52, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 143, 206, 253, 253, 253, 253, 253, 210, 94, 67, 104, 59, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7600572907137451, y=-0.6432380781203051, z=0.04058765745801337, w=0.08312840519972062)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.02, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=-0.13)>	COMP<172>
[1740779692.119765]	Q_Header<(2621443, 50709, 257, 173, 250, 8, 58, 155, 27)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 49, 244, 253, 253, 253, 253, 253, 232, 101, 59, 113, 57, 26, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7600572907137451, y=-0.6432380781203051, z=0.04058765745801337, w=0.08312840519972062)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.02, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=-0.13)>	COMP<172>
[1740779692.1298451]	Q_Header<(2621443, 50710, 257, 173, 250, 8, 58, 156, 27)>	Q_Data<(0, 0, 59, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 111, 226, 253, 253, 253, 253, 253, 230, 119, 126, 116, 100, 25, 12, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7600572907137451, y=-0.6432380781203051, z=0.04058765745801337, w=0.08312840519972062)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.02, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=-0.13)>	COMP<172>
[1740779692.1404676]	Q_Header<(2621443, 50711, 257, 173, 250, 8, 58, 157, 29)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 86, 154, 153, 137, 201, 220, 253, 170, 247, 253, 252, 217, 103, 30, 37, 26, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7600572907137451, y=-0.6432380781203051, z=0.04058765745801337, w=0.08312840519972062)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.02, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=-0.13)>	COMP<172>
[1740779692.1498249]	Q_Header<(2621443, 50712, 257, 173, 250, 8, 58, 158, 29)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 41, 72, 82, 171, 253, 253, 253, 96, 253, 253, 253, 253, 166, 88, 66, 100, 93, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7603354105271594, y=-0.6429006084195689, z=0.040467398023561585, w=0.08325419442554752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.017777777777777778, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.09)>	COMP<171>
[1740779692.1597638]	Q_Header<(2621443, 50713, 257, 173, 250, 8, 58, 159, 30)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27, 41, 63, 141, 249, 253, 253, 164, 253, 253, 191, 253, 193, 115, 75, 136, 128, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7603354105271594, y=-0.6429006084195689, z=0.040467398023561585, w=0.08325419442554752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.017777777777777778, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.09)>	COMP<171>
[1740779692.169696]	Q_Header<(2621443, 50714, 257, 173, 250, 8, 58, 160, 29)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 37, 31, 43, 114, 174, 253, 253, 253, 253, 179, 230, 216, 218, 120, 73, 120, 116, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7603354105271594, y=-0.6429006084195689, z=0.040467398023561585, w=0.08325419442554752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.017777777777777778, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.09)>	COMP<171>
[1740779692.1798904]	Q_Header<(2621443, 50715, 257, 173, 250, 8, 58, 161, 31)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 35, 13, 27, 80, 134, 253, 253, 253, 253, 253, 253, 206, 253, 132, 96, 104, 12, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7607337196927383, y=-0.6424489035210015, z=0.0401606857796712, w=0.08325102644904485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.017777777777777778, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.11)>	COMP<167>
