[1740779755.5405748]	Q_Header<(2621443, 57054, 257, 173, 250, 8, 58, 0, 67)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 199, 237, 253, 230, 220, 182, 189, 101, 46, 79, 126, 238, 227, 253, 208, 226, 205, 118, 64, 173, 253, 188, 120, 253, 253, 253, 253, 253, 253, 229, 223, 201, 191, 179, 234, 125, 253, 253, 253, 253, 107, 87, 89, 87, 118, 117, 107, 0, 178, 213, 225, 234, 107, 98, 170, 253, 178, 27, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8297490186085253, y=-0.5498498645563961, z=0.027281928011622717, w=0.09185526097872973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.02666666666666667, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.11, z=-0.11)>	COMP<143>
[1740779756.9304278]	Q_Header<(2621443, 57193, 257, 173, 250, 8, 58, 139, 30)>	Q_Data<(0, 0, 33, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 33, 70, 163, 253, 253, 253, 248, 186, 115, 111, 189, 108, 54, 26, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8283924418132788, y=-0.5523226647486266, z=0.029724957203291096, w=0.08844242913258481)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.022222222222222223, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.11)>	COMP<146>
[1740779756.9329932]	Q_Header<(2621443, 57194, 257, 173, 250, 8, 58, 140, 27)>	Q_Data<(0, 0, 43, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 23, 30, 15, 91, 253, 253, 253, 245, 242, 171, 159, 160, 171, 90, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8283924418132788, y=-0.5523226647486266, z=0.029724957203291096, w=0.08844242913258481)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.022222222222222223, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.11)>	COMP<146>
[1740779756.9503484]	Q_Header<(2621443, 57195, 257, 173, 250, 8, 58, 141, 26)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 36, 33, 8, 52, 253, 253, 253, 253, 253, 173, 253, 144, 211, 163, 108, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.828058224130372, y=-0.5527915777952959, z=0.02941874135997931, w=0.08874450194483385)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.025555555555555557, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.11, z=0.06)>	COMP<141>
[1740779756.9514458]	Q_Header<(2621443, 57196, 257, 173, 250, 8, 58, 142, 32)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 42, 35, 0, 29, 239, 253, 253, 253, 253, 212, 253, 137, 214, 206, 158, 82, 0, 21, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.828058224130372, y=-0.5527915777952959, z=0.02941874135997931, w=0.08874450194483385)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.025555555555555557, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.11, z=0.06)>	COMP<141>
[1740779756.9702697]	Q_Header<(2621443, 57197, 257, 173, 250, 8, 58, 143, 28)>	Q_Data<(0, 0, 65, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 47, 41, 3, 0, 142, 253, 253, 253, 253, 253, 201, 137, 154, 214, 180, 83, 31, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.828058224130372, y=-0.5527915777952959, z=0.02941874135997931, w=0.08874450194483385)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.025555555555555557, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.11, z=0.06)>	COMP<141>
[1740779756.971612]	Q_Header<(2621443, 57198, 257, 173, 250, 8, 58, 144, 31)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 54, 48, 33, 0, 67, 124, 182, 106, 253, 253, 253, 253, 130, 177, 164, 72, 14, 27, 41, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.828058224130372, y=-0.5527915777952959, z=0.02941874135997931, w=0.08874450194483385)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.025555555555555557, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.11, z=0.06)>	COMP<141>
[1740779756.9926264]	Q_Header<(2621443, 57199, 257, 173, 250, 8, 58, 145, 30)>	Q_Data<(0, 0, 50, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 40, 35, 33, 21, 51, 51, 222, 253, 253, 253, 253, 253, 253, 183, 96, 61, 91, 91, 132, 138, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8277500794537391, y=-0.5532168352874717, z=0.02917449771264469, w=0.08904935598901381)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.027777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=0.05)>	COMP<140>
[1740779756.993941]	Q_Header<(2621443, 57200, 257, 173, 250, 8, 58, 146, 34)>	Q_Data<(0, 0, 52, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 11, 32, 40, 56, 42, 183, 253, 190, 253, 253, 170, 253, 253, 117, 108, 171, 155, 187, 227, 98, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8277500794537391, y=-0.5532168352874717, z=0.02917449771264469, w=0.08904935598901381)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.027777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=0.05)>	COMP<140>
[1740779757.000496]	Q_Header<(2621443, 57201, 257, 173, 250, 8, 58, 147, 32)>	Q_Data<(0, 0, 48, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 19, 38, 44, 0, 107, 210, 253, 176, 253, 253, 253, 253, 237, 213, 253, 208, 153, 250, 116, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8277500794537391, y=-0.5532168352874717, z=0.02917449771264469, w=0.08904935598901381)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.027777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=0.05)>	COMP<140>
[1740779757.0105524]	Q_Header<(2621443, 57202, 257, 173, 250, 8, 58, 148, 39)>	Q_Data<(0, 0, 18, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 33, 17, 0, 28, 23, 25, 56, 145, 253, 227, 208, 253, 253, 253, 253, 253, 253, 236, 179, 204, 85, 30, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 42, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8274695425853843, y=-0.5535995243231862, z=0.028931221006525936, w=0.08935718893154847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03222222222222222, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=-0.02)>	COMP<140>
[1740779757.020663]	Q_Header<(2621443, 57203, 257, 173, 250, 8, 58, 149, 39)>	Q_Data<(0, 0, 15, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 0, 8, 12, 0, 19, 26, 84, 203, 253, 250, 253, 253, 253, 253, 253, 253, 225, 246, 158, 66, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 69, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8274695425853843, y=-0.5535995243231862, z=0.028931221006525936, w=0.08935718893154847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03222222222222222, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=-0.02)>	COMP<140>
[1740779757.0304413]	Q_Header<(2621443, 57204, 257, 173, 250, 8, 58, 150, 41)>	Q_Data<(0, 0, 50, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 34, 23, 34, 5, 0, 10, 10, 47, 127, 253, 196, 223, 253, 253, 253, 253, 253, 144, 206, 76, 44, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 182, 199, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8274695425853843, y=-0.5535995243231862, z=0.028931221006525936, w=0.08935718893154847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03222222222222222, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=-0.02)>	COMP<140>
[1740779757.04057]	Q_Header<(2621443, 57205, 257, 173, 250, 8, 58, 151, 42)>	Q_Data<(0, 0, 64, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 29, 36, 34, 0, 7, 8, 0, 41, 52, 187, 175, 153, 189, 253, 253, 253, 214, 153, 148, 169, 156, 41, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 253, 253, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8271666767207498, y=-0.5540283297368835, z=0.02862611949395157, w=0.08960158511113199)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.028888888888888888, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.11, z=-0.04)>	COMP<145>
[1740779757.0505242]	Q_Header<(2621443, 57206, 257, 173, 250, 8, 58, 152, 44)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 42, 31, 0, 0, 6, 0, 0, 0, 121, 159, 209, 253, 253, 253, 253, 209, 253, 253, 251, 253, 107, 40, 18, 0, 0, 0, 0, 0, 0, 0, 0, 135, 253, 253, 253, 104, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8271666767207498, y=-0.5540283297368835, z=0.02862611949395157, w=0.08960158511113199)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.028888888888888888, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.11, z=-0.04)>	COMP<145>
[1740779757.0604563]	Q_Header<(2621443, 57207, 257, 173, 250, 8, 58, 153, 40)>	Q_Data<(0, 0, 29, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 49, 33, 12, 0, 0, 0, 19, 22, 82, 108, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 153, 56, 37, 6, 0, 0, 0, 0, 0, 0, 0, 128, 253, 253, 253, 167, 124, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8271666767207498, y=-0.5540283297368835, z=0.02862611949395157, w=0.08960158511113199)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.028888888888888888, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.11, z=-0.04)>	COMP<145>
[1740779757.0704846]	Q_Header<(2621443, 57208, 257, 173, 250, 8, 58, 154, 43)>	Q_Data<(0, 0, 42, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 47, 27, 12, 0, 0, 10, 0, 9, 50, 51, 162, 253, 253, 253, 253, 253, 253, 253, 213, 253, 167, 68, 42, 18, 0, 0, 0, 0, 0, 0, 0, 79, 188, 253, 253, 184, 172, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8271666767207498, y=-0.5540283297368835, z=0.02862611949395157, w=0.08960158511113199)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.028888888888888888, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.11, z=-0.04)>	COMP<145>
[1740779757.0805855]	Q_Header<(2621443, 57209, 257, 173, 250, 8, 58, 155, 38)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 43, 28, 0, 0, 0, 0, 0, 0, 0, 0, 110, 231, 253, 253, 253, 253, 253, 253, 155, 213, 147, 27, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 176, 253, 142, 157, 101, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8267511187397856, y=-0.5546055969281287, z=0.02831924694339735, w=0.08996243533312002)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.027777777777777776, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.09, z=-0.08)>	COMP<144>
