[1740780030.5023453]	Q_Header<(2621443, 19018, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 36, 112, 161, 253, 253, 253, 253, 253, 253, 232, 83, 253, 253, 253, 253, 117, 121, 96, 49, 0, 30, 0, 0, 0, 0, 57, 2, 94, 81, 50, 62, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23157335909137766, y=-0.9686529279863372, z=0.0898460686827907, w=-0.0036011671550846814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.01, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.12, z=-0.05)>	COMP<186>
[1740780031.9823172]	Q_Header<(2621443, 19166, 257, 173, 250, 8, 58, 148, 31)>	Q_Data<(0, 0, 28, 0, 52, 0, 0, 0, 0, 0, 0, 78, 121, 116, 127, 60, 116, 91, 19, 49, 41, 0, 6, 0, 10, 0, 0, 0, 0, 0, 0, 0, 17, 12, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22314799194147414, y=-0.9707181793865439, z=0.08892960182131505, w=-0.0016479747763730312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.022222222222222223, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=-0.07)>	COMP<184>
[1740780031.9922776]	Q_Header<(2621443, 19167, 257, 173, 250, 8, 58, 149, 31)>	Q_Data<(0, 0, 13, 0, 51, 0, 0, 0, 0, 0, 0, 85, 107, 125, 146, 96, 142, 101, 46, 41, 26, 11, 13, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22314799194147414, y=-0.9707181793865439, z=0.08892960182131505, w=-0.0016479747763730312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.022222222222222223, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=-0.07)>	COMP<184>
[1740780032.0023358]	Q_Header<(2621443, 19168, 257, 173, 250, 8, 58, 150, 31)>	Q_Data<(0, 0, 27, 0, 52, 0, 0, 0, 0, 0, 0, 0, 123, 117, 129, 113, 208, 208, 85, 54, 19, 5, 12, 8, 0, 0, 26, 14, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22314799194147414, y=-0.9707181793865439, z=0.08892960182131505, w=-0.0016479747763730312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.022222222222222223, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=-0.07)>	COMP<184>
[1740780032.0123699]	Q_Header<(2621443, 19169, 257, 173, 250, 8, 58, 151, 36)>	Q_Data<(0, 0, 65, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 134, 126, 0, 242, 247, 101, 61, 7, 0, 0, 9, 0, 16, 23, 17, 0, 0, 0, 0, 0, 12, 12, 10, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22308419459521436, y=-0.9707671997364937, z=0.08856228901714255, w=-0.0010986362524524921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=-0.13)>	COMP<184>
[1740780032.0224087]	Q_Header<(2621443, 19170, 257, 173, 250, 8, 58, 152, 31)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 222, 253, 84, 73, 87, 23, 0, 0, 0, 0, 8, 0, 13, 0, 0, 0, 0, 29, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22308419459521436, y=-0.9707671997364937, z=0.08856228901714255, w=-0.0010986362524524921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=-0.13)>	COMP<184>
[1740780032.0351264]	Q_Header<(2621443, 19171, 257, 173, 250, 8, 58, 153, 32)>	Q_Data<(0, 0, 33, 0, 63, 0, 0, 0, 0, 0, 0, 0, 106, 135, 0, 131, 253, 245, 52, 152, 182, 68, 0, 0, 0, 0, 9, 0, 11, 11, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22308419459521436, y=-0.9707671997364937, z=0.08856228901714255, w=-0.0010986362524524921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=-0.13)>	COMP<184>
[1740780032.0423849]	Q_Header<(2621443, 19172, 257, 173, 250, 8, 58, 154, 33)>	Q_Data<(0, 0, 44, 0, 63, 0, 0, 0, 0, 0, 0, 0, 123, 116, 91, 148, 208, 201, 125, 212, 240, 91, 32, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 67, 34, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22308419459521436, y=-0.9707671997364937, z=0.08856228901714255, w=-0.0010986362524524921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=-0.13)>	COMP<184>
[1740780032.0538168]	Q_Header<(2621443, 19173, 257, 173, 250, 8, 58, 155, 31)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 97, 133, 129, 160, 238, 175, 155, 211, 213, 69, 40, 10, 0, 14, 0, 0, 0, 0, 0, 0, 50, 104, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22307707027121484, y=-0.9707972311173579, z=0.08825429373794164, w=-0.0007324007779082293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.017777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.05)>	COMP<186>
[1740780032.0693252]	Q_Header<(2621443, 19174, 257, 173, 250, 8, 58, 156, 29)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 0, 0, 95, 121, 133, 98, 187, 253, 213, 174, 100, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 55, 83, 80, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22307707027121484, y=-0.9707972311173579, z=0.08825429373794164, w=-0.0007324007779082293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.017777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.05)>	COMP<186>
[1740780032.0723417]	Q_Header<(2621443, 19175, 257, 173, 250, 8, 58, 157, 34)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 117, 145, 136, 207, 253, 232, 183, 187, 105, 14, 0, 0, 0, 20, 0, 22, 0, 9, 0, 18, 71, 100, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22307707027121484, y=-0.9707972311173579, z=0.08825429373794164, w=-0.0007324007779082293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.017777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.05)>	COMP<186>
[1740780032.0829556]	Q_Header<(2621443, 19176, 257, 173, 250, 8, 58, 158, 27)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 91, 144, 153, 248, 253, 176, 158, 187, 97, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 57, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22302511878910014, y=-0.9708367650408941, z=0.08795270831283342, w=-0.0003051794181569515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.017777777777777778, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.02)>	COMP<188>
[1740780032.0925422]	Q_Header<(2621443, 19177, 257, 173, 250, 8, 58, 159, 29)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 32, 127, 138, 252, 253, 105, 75, 141, 68, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 16, 24, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22302511878910014, y=-0.9708367650408941, z=0.08795270831283342, w=-0.0003051794181569515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.017777777777777778, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.02)>	COMP<188>
[1740780032.104564]	Q_Header<(2621443, 19178, 257, 173, 250, 8, 58, 160, 34)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 94, 244, 253, 146, 108, 107, 60, 15, 0, 7, 0, 16, 0, 8, 0, 0, 0, 0, 32, 0, 20, 21, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22302511878910014, y=-0.9708367650408941, z=0.08795270831283342, w=-0.0003051794181569515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.017777777777777778, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.02)>	COMP<188>
[1740780032.1139102]	Q_Header<(2621443, 19179, 257, 173, 250, 8, 58, 161, 34)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 122, 234, 253, 81, 105, 82, 56, 45, 21, 0, 0, 15, 0, 0, 0, 13, 0, 0, 0, 0, 40, 6, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22301550145556645, y=-0.9708559336764355, z=0.0877658158437615, w=-6.1033251629875875e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.011111111111111112, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=-0.07)>	COMP<188>
[1740780032.124795]	Q_Header<(2621443, 19180, 257, 173, 250, 8, 58, 162, 32)>	Q_Data<(0, 0, 70, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 138, 200, 251, 190, 81, 68, 25, 49, 19, 0, 13, 0, 14, 4, 0, 0, 0, 0, 0, 20, 26, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22301550145556645, y=-0.9708559336764355, z=0.0877658158437615, w=-6.1033251629875875e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.011111111111111112, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=-0.07)>	COMP<188>
[1740780032.1345859]	Q_Header<(2621443, 19181, 257, 173, 250, 8, 58, 163, 33)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 161, 244, 141, 161, 121, 93, 42, 21, 21, 0, 4, 0, 7, 0, 0, 0, 0, 0, 0, 28, 26, 28, 25, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22301550145556645, y=-0.9708559336764355, z=0.0877658158437615, w=-6.1033251629875875e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.011111111111111112, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=-0.07)>	COMP<188>
[1740780032.1438098]	Q_Header<(2621443, 19182, 257, 173, 250, 8, 58, 164, 32)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 239, 238, 115, 141, 126, 79, 46, 49, 25, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 85, 131, 100, 91, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22301550145556645, y=-0.9708559336764355, z=0.0877658158437615, w=-6.1033251629875875e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.011111111111111112, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=-0.07)>	COMP<188>
