[1740779843.0308285]	Q_Header<(2621443, 268, 257, 173, 250, 8, 58, 0, 35)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 135, 253, 253, 253, 190, 253, 253, 253, 176, 189, 156, 191, 253, 253, 253, 219, 173, 82, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.41565771845956356, y=-0.9049253060031555, z=0.07415919646525253, w=0.053284755978737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0044444444444444444, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.05)>	COMP<180>
[1740779844.4511392]	Q_Header<(2621443, 410, 257, 173, 250, 8, 58, 142, 22)>	Q_Data<(0, 0, 63, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 206, 253, 253, 253, 75, 118, 103, 30, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3679138570822799, y=-0.9254608186693116, z=0.07647579013339362, w=0.048094910315334534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0, z=-0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.13)>	COMP<180>
[1740779844.461076]	Q_Header<(2621443, 411, 257, 173, 250, 8, 58, 143, 30)>	Q_Data<(0, 0, 65, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 253, 246, 223, 253, 253, 85, 146, 175, 39, 9, 30, 18, 16, 0, 8, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3679138570822799, y=-0.9254608186693116, z=0.07647579013339362, w=0.048094910315334534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0, z=-0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.13)>	COMP<180>
[1740779844.471444]	Q_Header<(2621443, 412, 257, 173, 250, 8, 58, 144, 29)>	Q_Data<(0, 0, 43, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 253, 200, 253, 253, 239, 186, 186, 236, 93, 34, 30, 0, 28, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3679138570822799, y=-0.9254608186693116, z=0.07647579013339362, w=0.048094910315334534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0, z=-0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.13)>	COMP<180>
[1740779844.4811604]	Q_Header<(2621443, 413, 257, 173, 250, 8, 58, 145, 21)>	Q_Data<(0, 0, 44, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 253, 253, 253, 253, 253, 215, 199, 253, 129, 50, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3670176974065723, y=-0.9258148069620636, z=0.07641878549027582, w=0.048219521195940813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0011111111111111111, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.0)>	COMP<181>
[1740779844.4910505]	Q_Header<(2621443, 414, 257, 173, 250, 8, 58, 146, 26)>	Q_Data<(0, 0, 55, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 253, 253, 253, 253, 191, 203, 253, 117, 65, 27, 19, 7, 0, 21, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3670176974065723, y=-0.9258148069620636, z=0.07641878549027582, w=0.048219521195940813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0011111111111111111, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.0)>	COMP<181>
[1740779844.505635]	Q_Header<(2621443, 415, 257, 173, 250, 8, 58, 147, 27)>	Q_Data<(0, 0, 36, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 253, 253, 253, 220, 157, 225, 253, 131, 70, 40, 32, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3670176974065723, y=-0.9258148069620636, z=0.07641878549027582, w=0.048219521195940813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0011111111111111111, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.0)>	COMP<181>
[1740779844.5111256]	Q_Header<(2621443, 416, 257, 173, 250, 8, 58, 148, 25)>	Q_Data<(0, 0, 18, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 246, 253, 253, 115, 125, 220, 253, 147, 66, 33, 28, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.36589765287556697, y=-0.926249004176748, z=0.07641432216850874, w=0.04839980629363213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.006666666666666667, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.04)>	COMP<178>
[1740779844.5210485]	Q_Header<(2621443, 417, 257, 173, 250, 8, 58, 149, 25)>	Q_Data<(0, 0, 5, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 253, 165, 124, 96, 176, 207, 129, 35, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.36589765287556697, y=-0.926249004176748, z=0.07641432216850874, w=0.04839980629363213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.006666666666666667, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.04)>	COMP<178>
[1740779844.5311213]	Q_Header<(2621443, 418, 257, 173, 250, 8, 58, 150, 25)>	Q_Data<(0, 0, 34, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 253, 253, 113, 240, 158, 120, 128, 130, 43, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.36589765287556697, y=-0.926249004176748, z=0.07641432216850874, w=0.04839980629363213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.006666666666666667, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.04)>	COMP<178>
[1740779844.541132]	Q_Header<(2621443, 419, 257, 173, 250, 8, 58, 151, 26)>	Q_Data<(0, 0, 65, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 253, 253, 179, 253, 253, 179, 150, 206, 85, 21, 18, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.36589765287556697, y=-0.926249004176748, z=0.07641432216850874, w=0.04839980629363213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.006666666666666667, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.04)>	COMP<178>
[1740779844.5511336]	Q_Header<(2621443, 420, 257, 173, 250, 8, 58, 152, 27)>	Q_Data<(0, 0, 57, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 253, 253, 140, 253, 253, 217, 217, 253, 130, 56, 27, 0, 0, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3651074993747966, y=-0.9265625122047454, z=0.07635397554628394, w=0.04846127624600276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.005555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=-0.09)>	COMP<178>
[1740779844.5610921]	Q_Header<(2621443, 421, 257, 173, 250, 8, 58, 153, 24)>	Q_Data<(0, 0, 35, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 253, 253, 253, 253, 253, 200, 249, 253, 149, 76, 22, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3651074993747966, y=-0.9265625122047454, z=0.07635397554628394, w=0.04846127624600276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.005555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=-0.09)>	COMP<178>
[1740779844.571115]	Q_Header<(2621443, 422, 257, 173, 250, 8, 58, 154, 24)>	Q_Data<(0, 0, 41, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 253, 253, 253, 253, 253, 229, 221, 253, 118, 88, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3651074993747966, y=-0.9265625122047454, z=0.07635397554628394, w=0.04846127624600276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.005555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=-0.09)>	COMP<178>
[1740779844.5909207]	Q_Header<(2621443, 423, 257, 173, 250, 8, 58, 155, 24)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 244, 253, 253, 253, 253, 253, 160, 227, 37, 88, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.36426305050210783, y=-0.9268932112810003, z=0.07629504241414793, w=0.0485846830093294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.005555555555555556, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.0)>	COMP<184>
[1740779844.5923414]	Q_Header<(2621443, 424, 257, 173, 250, 8, 58, 156, 32)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 233, 253, 253, 253, 253, 253, 188, 113, 64, 62, 34, 43, 21, 28, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.36426305050210783, y=-0.9268932112810003, z=0.07629504241414793, w=0.0485846830093294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.005555555555555556, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.0)>	COMP<184>
[1740779844.6109273]	Q_Header<(2621443, 425, 257, 173, 250, 8, 58, 157, 24)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 210, 253, 253, 253, 253, 253, 248, 104, 80, 44, 57, 45, 31, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.36321480323827354, y=-0.9272933129892607, z=0.07635384285852465, w=0.048705329017668005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0033333333333333335, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.0)>	COMP<179>
[1740779844.6123543]	Q_Header<(2621443, 426, 257, 173, 250, 8, 58, 158, 23)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 208, 253, 253, 253, 253, 253, 253, 74, 87, 22, 46, 12, 41, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.36321480323827354, y=-0.9272933129892607, z=0.07635384285852465, w=0.048705329017668005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0033333333333333335, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.0)>	COMP<179>
