[1740780442.965258]	Q_Header<(2621443, 60268, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 81, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7909781233994637, y=-0.6057919495902212, z=0.06445504269695453, w=-0.056703347221089724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.013333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.2, z=-0.08)>	COMP<172>
[1740780444.4253914]	Q_Header<(2621443, 60414, 257, 173, 250, 8, 58, 146, 31)>	Q_Data<(0, 0, 63, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 60, 19, 0, 0, 0, 11, 191, 253, 253, 253, 253, 195, 140, 104, 162, 253, 185, 63, 56, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7833797445361511, y=-0.6151072119544473, z=0.06811467042480285, w=-0.057616710466858324)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.01, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=-0.02)>	COMP<169>
[1740780444.4353688]	Q_Header<(2621443, 60415, 257, 173, 250, 8, 58, 147, 31)>	Q_Data<(0, 0, 58, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 56, 59, 12, 0, 0, 0, 60, 210, 253, 253, 253, 253, 193, 152, 147, 209, 253, 225, 83, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7833797445361511, y=-0.6151072119544473, z=0.06811467042480285, w=-0.057616710466858324)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.01, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=-0.02)>	COMP<169>
[1740780444.4453804]	Q_Header<(2621443, 60416, 257, 173, 250, 8, 58, 148, 30)>	Q_Data<(0, 0, 44, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 20, 0, 8, 0, 23, 136, 253, 253, 253, 253, 253, 234, 178, 181, 229, 253, 208, 91, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7831460488284917, y=-0.6154816270272395, z=0.0679324723206384, w=-0.05700712412172171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.013333333333333334, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.15, z=-0.16)>	COMP<169>
[1740780444.4553099]	Q_Header<(2621443, 60417, 257, 173, 250, 8, 58, 149, 28)>	Q_Data<(0, 0, 15, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 36, 203, 253, 253, 253, 253, 253, 240, 155, 223, 253, 253, 149, 76, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7831460488284917, y=-0.6154816270272395, z=0.0679324723206384, w=-0.05700712412172171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.013333333333333334, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.15, z=-0.16)>	COMP<169>
[1740780444.46535]	Q_Header<(2621443, 60418, 257, 173, 250, 8, 58, 150, 30)>	Q_Data<(0, 0, 19, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 55, 242, 253, 253, 253, 253, 253, 179, 89, 248, 253, 139, 84, 48, 63, 41, 40, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7831460488284917, y=-0.6154816270272395, z=0.0679324723206384, w=-0.05700712412172171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.013333333333333334, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.15, z=-0.16)>	COMP<169>
[1740780444.4754515]	Q_Header<(2621443, 60419, 257, 173, 250, 8, 58, 151, 33)>	Q_Data<(0, 0, 64, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 235, 253, 253, 253, 253, 201, 116, 80, 230, 227, 81, 17, 36, 69, 46, 58, 3, 23, 0, 0, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7829889586141308, y=-0.6157462281337193, z=0.06775161709242947, w=-0.056520718403233944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.013333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.14)>	COMP<173>
[1740780444.4853187]	Q_Header<(2621443, 60420, 257, 173, 250, 8, 58, 152, 30)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 210, 253, 253, 253, 253, 170, 58, 91, 173, 160, 84, 0, 38, 62, 26, 43, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7829889586141308, y=-0.6157462281337193, z=0.06775161709242947, w=-0.056520718403233944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.013333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.14)>	COMP<173>
[1740780444.4953246]	Q_Header<(2621443, 60421, 257, 173, 250, 8, 58, 153, 33)>	Q_Data<(0, 0, 32, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 185, 253, 253, 253, 253, 253, 83, 84, 96, 100, 43, 2, 36, 32, 0, 0, 0, 0, 8, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7829889586141308, y=-0.6157462281337193, z=0.06775161709242947, w=-0.056520718403233944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.013333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.14)>	COMP<173>
[1740780444.5053463]	Q_Header<(2621443, 60422, 257, 173, 250, 8, 58, 154, 32)>	Q_Data<(0, 0, 33, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 118, 179, 253, 253, 253, 157, 253, 90, 77, 115, 56, 0, 34, 34, 0, 0, 0, 0, 0, 0, 0, 18, 39, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7829889586141308, y=-0.6157462281337193, z=0.06775161709242947, w=-0.056520718403233944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.013333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.14)>	COMP<173>
[1740780444.515416]	Q_Header<(2621443, 60423, 257, 173, 250, 8, 58, 155, 35)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 199, 240, 253, 253, 253, 253, 248, 129, 185, 175, 39, 0, 38, 32, 0, 0, 0, 0, 0, 0, 0, 37, 120, 106, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7827962294760963, y=-0.6160438474933521, z=0.0676287112872916, w=-0.05609276685290702)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.011111111111111112, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.18)>	COMP<170>
[1740780444.5253172]	Q_Header<(2621443, 60424, 257, 173, 250, 8, 58, 156, 31)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 242, 253, 253, 253, 253, 253, 253, 200, 235, 197, 50, 0, 46, 33, 0, 0, 0, 0, 0, 0, 86, 132, 85, 151, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7827962294760963, y=-0.6160438474933521, z=0.0676287112872916, w=-0.05609276685290702)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.011111111111111112, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.18)>	COMP<170>
[1740780444.5355115]	Q_Header<(2621443, 60425, 257, 173, 250, 8, 58, 157, 30)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 223, 253, 253, 253, 253, 253, 253, 253, 193, 177, 25, 8, 43, 5, 0, 0, 0, 0, 0, 0, 139, 251, 173, 134, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7827962294760963, y=-0.6160438474933521, z=0.0676287112872916, w=-0.05609276685290702)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.011111111111111112, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.18)>	COMP<170>
[1740780444.5453756]	Q_Header<(2621443, 60426, 257, 173, 250, 8, 58, 158, 36)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 162, 181, 234, 253, 253, 253, 253, 252, 105, 128, 8, 31, 52, 0, 0, 0, 0, 0, 0, 0, 158, 253, 220, 62, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7825324656141583, y=-0.6164556510960922, z=0.06738287512971147, w=-0.05554204381162812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.01, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.18, z=-0.22)>	COMP<170>
[1740780444.5552542]	Q_Header<(2621443, 60427, 257, 173, 250, 8, 58, 159, 32)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 99, 102, 194, 253, 253, 253, 253, 187, 131, 66, 26, 59, 40, 0, 0, 0, 0, 0, 0, 79, 108, 253, 193, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7825324656141583, y=-0.6164556510960922, z=0.06738287512971147, w=-0.05554204381162812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.01, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.18, z=-0.22)>	COMP<170>
[1740780444.565304]	Q_Header<(2621443, 60428, 257, 173, 250, 8, 58, 160, 33)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 49, 38, 198, 253, 253, 253, 253, 81, 136, 80, 29, 48, 12, 0, 0, 0, 0, 0, 35, 170, 193, 213, 194, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7825324656141583, y=-0.6164556510960922, z=0.06738287512971147, w=-0.05554204381162812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.01, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.18, z=-0.22)>	COMP<170>
[1740780444.5753672]	Q_Header<(2621443, 60429, 257, 173, 250, 8, 58, 161, 33)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 37, 201, 253, 253, 253, 253, 177, 160, 131, 101, 32, 0, 0, 0, 0, 0, 0, 50, 221, 253, 253, 226, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7823344542733168, y=-0.6167490763326469, z=0.06719848916796083, w=-0.05529684939706858)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.005555555555555556, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.17, z=-0.06)>	COMP<170>
[1740780444.5852609]	Q_Header<(2621443, 60430, 257, 173, 250, 8, 58, 162, 29)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 224, 253, 253, 253, 253, 248, 177, 189, 171, 46, 0, 0, 0, 0, 0, 0, 150, 253, 253, 253, 253, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7823344542733168, y=-0.6167490763326469, z=0.06719848916796083, w=-0.05529684939706858)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.005555555555555556, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.17, z=-0.06)>	COMP<170>
