[1740780617.9665525]	Q_Header<(2621443, 12232, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 79, 0, 166, 193, 76, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30811042614145606, y=-0.947097758010494, z=0.08984519557849115, w=-0.0012817589043127135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.014444444444444444, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.26)>	COMP<184>
[1740780619.4066846]	Q_Header<(2621443, 12376, 257, 173, 250, 8, 58, 144, 45)>	Q_Data<(0, 0, 51, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 11, 0, 0, 0, 0, 0, 0, 66, 238, 253, 253, 253, 253, 229, 253, 253, 202, 83, 45, 84, 49, 10, 0, 44, 83, 253, 253, 124, 93, 55, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3511956113608511, y=-0.9322491776026485, z=0.08679182470544494, w=-0.006347644000960812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.18)>	COMP<183>
[1740780619.4167693]	Q_Header<(2621443, 12377, 257, 173, 250, 8, 58, 145, 51)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 8, 0, 0, 0, 0, 0, 0, 32, 134, 253, 253, 253, 253, 128, 253, 253, 177, 197, 144, 111, 62, 0, 0, 33, 107, 253, 253, 213, 73, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 41, 0, 0, 0, 0, 0, 0, 0, 0, 144, 215, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3525401124963152, y=-0.9317654704585783, z=0.0865481093351411, w=-0.006164569141642632)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.006666666666666667, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.18, z=-0.12)>	COMP<179>
[1740780619.4267087]	Q_Header<(2621443, 12378, 257, 173, 250, 8, 58, 146, 53)>	Q_Data<(0, 0, 71, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 0, 0, 0, 0, 0, 0, 26, 76, 253, 253, 253, 253, 218, 253, 253, 221, 251, 240, 205, 100, 0, 29, 49, 58, 199, 253, 176, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 83, 0, 0, 0, 0, 0, 37, 0, 0, 167, 240, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3525401124963152, y=-0.9317654704585783, z=0.0865481093351411, w=-0.006164569141642632)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.006666666666666667, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.18, z=-0.12)>	COMP<179>
[1740780619.4367003]	Q_Header<(2621443, 12379, 257, 173, 250, 8, 58, 147, 39)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 18, 40, 230, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 100, 0, 0, 17, 25, 87, 143, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 202, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3525401124963152, y=-0.9317654704585783, z=0.0865481093351411, w=-0.006164569141642632)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.006666666666666667, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.18, z=-0.12)>	COMP<179>
[1740780619.4467309]	Q_Header<(2621443, 12380, 257, 173, 250, 8, 58, 148, 43)>	Q_Data<(0, 0, 59, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 3, 0, 0, 8, 4, 111, 242, 253, 253, 253, 253, 253, 253, 244, 253, 250, 115, 34, 0, 0, 44, 55, 111, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 8, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3535129950835361, y=-0.9313895554169132, z=0.08660824240737876, w=-0.006408643729932889)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.013333333333333334, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.2, z=-0.24)>	COMP<179>
[1740780619.4565947]	Q_Header<(2621443, 12381, 257, 173, 250, 8, 58, 149, 29)>	Q_Data<(0, 0, 46, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 29, 56, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 143, 77, 73, 29, 35, 0, 59, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3535129950835361, y=-0.9313895554169132, z=0.08660824240737876, w=-0.006408643729932889)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.013333333333333334, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.2, z=-0.24)>	COMP<179>
[1740780619.4666321]	Q_Header<(2621443, 12382, 257, 173, 250, 8, 58, 150, 33)>	Q_Data<(0, 0, 29, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 52, 170, 231, 253, 253, 253, 253, 253, 253, 253, 253, 184, 107, 97, 83, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 116, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3535129950835361, y=-0.9313895554169132, z=0.08660824240737876, w=-0.006408643729932889)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.013333333333333334, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.2, z=-0.24)>	COMP<179>
[1740780619.476782]	Q_Header<(2621443, 12383, 257, 173, 250, 8, 58, 151, 46)>	Q_Data<(0, 0, 56, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 165, 222, 253, 253, 253, 253, 253, 253, 253, 253, 195, 91, 105, 39, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 93, 0, 0, 78, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 246, 54, 171, 198, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3544854494004877, y=-0.9310125766451515, z=0.08666827447463715, w=-0.006652705575870035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.01888888888888889, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.03)>	COMP<180>
[1740780619.4867244]	Q_Header<(2621443, 12384, 257, 173, 250, 8, 58, 152, 57)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 72, 196, 253, 249, 253, 253, 253, 253, 253, 253, 253, 235, 71, 72, 58, 0, 22, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 171, 0, 71, 81, 22, 0, 0, 36, 24, 0, 0, 0, 0, 0, 0, 0, 0, 120, 116, 0, 0, 168, 253, 253, 172, 224, 127, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3544854494004877, y=-0.9310125766451515, z=0.08666827447463715, w=-0.006652705575870035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.01888888888888889, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.03)>	COMP<180>
[1740780619.496751]	Q_Header<(2621443, 12385, 257, 173, 250, 8, 58, 153, 61)>	Q_Data<(0, 0, 29, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 62, 179, 253, 253, 253, 253, 253, 253, 253, 253, 201, 223, 118, 0, 38, 0, 0, 67, 83, 121, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 253, 223, 64, 39, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 49, 47, 214, 135, 0, 102, 183, 253, 153, 253, 253, 193, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3544854494004877, y=-0.9310125766451515, z=0.08666827447463715, w=-0.006652705575870035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.01888888888888889, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.03)>	COMP<180>
[1740780619.506768]	Q_Header<(2621443, 12386, 257, 173, 250, 8, 58, 154, 63)>	Q_Data<(0, 0, 36, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 25, 35, 139, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 82, 0, 21, 0, 140, 245, 253, 213, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 160, 253, 199, 87, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 101, 253, 253, 236, 91, 112, 182, 177, 237, 98, 253, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3544854494004877, y=-0.9310125766451515, z=0.08666827447463715, w=-0.006652705575870035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.01888888888888889, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.03)>	COMP<180>
[1740780619.5167928]	Q_Header<(2621443, 12387, 257, 173, 250, 8, 58, 155, 53)>	Q_Data<(0, 0, 52, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 28, 94, 253, 253, 250, 253, 253, 253, 253, 253, 253, 253, 179, 79, 0, 42, 74, 86, 253, 253, 249, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 253, 149, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 253, 253, 43, 76, 191, 139, 128, 0, 164, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35590127229545826, y=-0.9304337154642369, z=0.08703742313382326, w=-0.00720225521023222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.022222222222222223, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.19, z=0.06)>	COMP<180>
[1740780619.5267377]	Q_Header<(2621443, 12388, 257, 173, 250, 8, 58, 156, 56)>	Q_Data<(0, 0, 51, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 33, 59, 253, 253, 137, 253, 253, 253, 253, 243, 253, 227, 147, 48, 34, 75, 87, 126, 253, 253, 253, 105, 29, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 177, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 253, 253, 190, 185, 108, 107, 20, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35590127229545826, y=-0.9304337154642369, z=0.08703742313382326, w=-0.00720225521023222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.022222222222222223, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.19, z=0.06)>	COMP<180>
[1740780619.5369256]	Q_Header<(2621443, 12389, 257, 173, 250, 8, 58, 157, 57)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 9, 13, 192, 253, 253, 194, 253, 253, 253, 113, 205, 178, 97, 39, 0, 0, 127, 253, 253, 253, 253, 187, 67, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 49, 0, 20, 132, 105, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35590127229545826, y=-0.9304337154642369, z=0.08703742313382326, w=-0.00720225521023222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.022222222222222223, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.19, z=0.06)>	COMP<180>
[1740780619.546709]	Q_Header<(2621443, 12390, 257, 173, 250, 8, 58, 158, 45)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 0, 25, 91, 253, 253, 253, 253, 253, 253, 209, 151, 118, 30, 31, 47, 78, 253, 253, 253, 253, 253, 253, 142, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 53, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35693362898655845, y=-0.92999276759032, z=0.08746338754065291, w=-0.007873535933527024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.03222222222222222, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.11)>	COMP<180>
[1740780619.5567296]	Q_Header<(2621443, 12391, 257, 173, 250, 8, 58, 159, 60)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 21, 23, 29, 253, 253, 253, 253, 253, 253, 228, 253, 175, 76, 0, 122, 114, 253, 253, 253, 253, 253, 253, 196, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 253, 188, 0, 0, 0, 0, 0, 0, 0, 0, 163, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 210, 253, 253, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35693362898655845, y=-0.92999276759032, z=0.08746338754065291, w=-0.007873535933527024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.03222222222222222, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.11)>	COMP<180>
[1740780619.566766]	Q_Header<(2621443, 12392, 257, 173, 250, 8, 58, 160, 62)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 32, 0, 26, 238, 253, 253, 197, 253, 203, 249, 253, 253, 126, 93, 210, 157, 253, 253, 253, 253, 253, 222, 208, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 253, 253, 0, 0, 0, 0, 0, 0, 0, 153, 253, 253, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 253, 253, 253, 0, 220, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35693362898655845, y=-0.92999276759032, z=0.08746338754065291, w=-0.007873535933527024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.03222222222222222, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.11)>	COMP<180>
