[1740779850.5312393]	Q_Header<(2621443, 1018, 257, 173, 250, 8, 58, 0, 45)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 225, 253, 253, 253, 253, 253, 253, 232, 129, 19, 77, 87, 38, 42, 45, 0, 24, 69, 200, 253, 253, 253, 112, 103, 197, 189, 185, 82, 36, 17, 35, 0, 0, 18, 42, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19708608595402743, y=-0.976580171961734, z=0.08117822679431913, w=0.029297405158852017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0022222222222222222, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.17, z=-0.16)>	COMP<181>
[1740779851.9709847]	Q_Header<(2621443, 1162, 257, 173, 250, 8, 58, 144, 26)>	Q_Data<(0, 0, 59, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 108, 113, 144, 253, 222, 192, 103, 61, 76, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1920205727712547, y=-0.9773761703070888, z=0.08227709221095084, w=0.033081738856331866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.09555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=0.09)>	COMP<180>
[1740779851.9810233]	Q_Header<(2621443, 1163, 257, 173, 250, 8, 58, 145, 27)>	Q_Data<(0, 0, 40, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 156, 253, 253, 253, 183, 189, 128, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19189164434158681, y=-0.9774022876864412, z=0.08270139251999051, w=0.0319819407235978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.08555555555555555, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.03)>	COMP<180>
[1740779851.9908493]	Q_Header<(2621443, 1164, 257, 173, 250, 8, 58, 146, 29)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 124, 130, 158, 253, 238, 253, 211, 253, 165, 70, 18, 18, 10, 6, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19189164434158681, y=-0.9774022876864412, z=0.08270139251999051, w=0.0319819407235978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.08555555555555555, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.03)>	COMP<180>
[1740779852.0020652]	Q_Header<(2621443, 1165, 257, 173, 250, 8, 58, 147, 29)>	Q_Data<(0, 0, 37, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 106, 145, 161, 253, 246, 253, 172, 253, 158, 98, 18, 30, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19189164434158681, y=-0.9774022876864412, z=0.08270139251999051, w=0.0319819407235978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.08555555555555555, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.03)>	COMP<180>
[1740779852.011978]	Q_Header<(2621443, 1166, 257, 173, 250, 8, 58, 148, 27)>	Q_Data<(0, 0, 36, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 119, 148, 161, 253, 253, 253, 216, 204, 80, 117, 28, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1917129034382323, y=-0.9774245258388577, z=0.08331363043399781, w=0.030761955852553036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.07222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.04)>	COMP<180>
[1740779852.0227246]	Q_Header<(2621443, 1167, 257, 173, 250, 8, 58, 149, 26)>	Q_Data<(0, 0, 20, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 161, 253, 253, 253, 253, 203, 145, 126, 50, 62, 13, 0, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1917129034382323, y=-0.9774245258388577, z=0.08331363043399781, w=0.030761955852553036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.07222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.04)>	COMP<180>
[1740779852.031032]	Q_Header<(2621443, 1168, 257, 173, 250, 8, 58, 150, 24)>	Q_Data<(0, 0, 45, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 146, 253, 253, 247, 253, 253, 195, 107, 57, 70, 28, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1917129034382323, y=-0.9774245258388577, z=0.08331363043399781, w=0.030761955852553036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.07222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.04)>	COMP<180>
[1740779852.0414004]	Q_Header<(2621443, 1169, 257, 173, 250, 8, 58, 151, 24)>	Q_Data<(0, 0, 64, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 161, 253, 253, 251, 253, 253, 179, 60, 51, 61, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1912833334935602, y=-0.9774737032225164, z=0.0839229685876341, w=0.030212268691548274)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.056666666666666664, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=0.09)>	COMP<182>
[1740779852.051136]	Q_Header<(2621443, 1170, 257, 173, 250, 8, 58, 152, 23)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 44, 253, 253, 234, 253, 253, 130, 42, 50, 46, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1912833334935602, y=-0.9774737032225164, z=0.0839229685876341, w=0.030212268691548274)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.056666666666666664, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=0.09)>	COMP<182>
[1740779852.0611408]	Q_Header<(2621443, 1171, 257, 173, 250, 8, 58, 153, 27)>	Q_Data<(0, 0, 41, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 53, 252, 253, 201, 253, 230, 79, 118, 55, 36, 22, 11, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1912833334935602, y=-0.9774737032225164, z=0.0839229685876341, w=0.030212268691548274)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.056666666666666664, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=0.09)>	COMP<182>
[1740779852.0711145]	Q_Header<(2621443, 1172, 257, 173, 250, 8, 58, 154, 27)>	Q_Data<(0, 0, 49, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 143, 159, 148, 253, 216, 197, 47, 196, 153, 17, 35, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1912833334935602, y=-0.9774737032225164, z=0.0839229685876341, w=0.030212268691548274)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.056666666666666664, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=0.09)>	COMP<182>
[1740779852.0812511]	Q_Header<(2621443, 1173, 257, 173, 250, 8, 58, 155, 29)>	Q_Data<(0, 0, 53, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 161, 251, 253, 185, 234, 135, 86, 253, 221, 60, 53, 0, 7, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1907920770968128, y=-0.977519483935558, z=0.08459303226365406, w=0.029967661501770663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.035555555555555556, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.18, z=0.02)>	COMP<182>
[1740779852.0911362]	Q_Header<(2621443, 1174, 257, 173, 250, 8, 58, 156, 30)>	Q_Data<(0, 0, 51, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 140, 253, 241, 210, 253, 114, 96, 253, 252, 75, 65, 0, 35, 10, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1907920770968128, y=-0.977519483935558, z=0.08459303226365406, w=0.029967661501770663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.035555555555555556, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.18, z=0.02)>	COMP<182>
[1740779852.1011248]	Q_Header<(2621443, 1175, 257, 173, 250, 8, 58, 157, 25)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 253, 211, 231, 253, 192, 86, 223, 241, 68, 66, 0, 34, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1907920770968128, y=-0.977519483935558, z=0.08459303226365406, w=0.029967661501770663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.035555555555555556, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.18, z=0.02)>	COMP<182>
[1740779852.1112072]	Q_Header<(2621443, 1176, 257, 173, 250, 8, 58, 158, 24)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 249, 198, 127, 253, 180, 116, 129, 197, 80, 54, 13, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19024112438453541, y=-0.9775720530212075, z=0.08520263382765847, w=0.03002843541777075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.008888888888888889, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=-0.05)>	COMP<183>
[1740779852.1211193]	Q_Header<(2621443, 1177, 257, 173, 250, 8, 58, 159, 24)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 236, 245, 249, 253, 126, 117, 124, 106, 79, 26, 26, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19024112438453541, y=-0.9775720530212075, z=0.08520263382765847, w=0.03002843541777075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.008888888888888889, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=-0.05)>	COMP<183>
[1740779852.1312265]	Q_Header<(2621443, 1178, 257, 173, 250, 8, 58, 160, 25)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 250, 208, 253, 169, 48, 111, 153, 71, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19024112438453541, y=-0.9775720530212075, z=0.08520263382765847, w=0.03002843541777075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.008888888888888889, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=-0.05)>	COMP<183>
