[1740780410.4649677]	Q_Header<(2621443, 57018, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 78, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 39, 28, 3, 0, 0, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5708537843094214, y=-0.8163947630624206, z=0.07916148382864531, w=-0.03686471567656266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0033333333333333335, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=0.01)>	COMP<124>
[1740780411.907195]	Q_Header<(2621443, 57162, 257, 173, 250, 8, 58, 144, 31)>	Q_Data<(0, 0, 68, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 253, 253, 253, 253, 253, 241, 190, 253, 207, 89, 50, 0, 0, 0, 0, 0, 139, 113, 253, 110, 196, 161, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.591564257888619, y=-0.8009799583442372, z=0.0838029019893803, w=-0.0382087521087779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.025555555555555557, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.21)>	COMP<126>
[1740780411.9151042]	Q_Header<(2621443, 57163, 257, 173, 250, 8, 58, 145, 35)>	Q_Data<(0, 0, 56, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 253, 253, 201, 171, 253, 198, 73, 45, 0, 0, 0, 0, 0, 190, 152, 215, 204, 251, 233, 246, 26, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.591564257888619, y=-0.8009799583442372, z=0.0838029019893803, w=-0.0382087521087779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.025555555555555557, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.21)>	COMP<126>
[1740780411.9250495]	Q_Header<(2621443, 57164, 257, 173, 250, 8, 58, 146, 35)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 203, 253, 253, 253, 212, 139, 137, 198, 141, 51, 69, 0, 0, 0, 0, 0, 200, 222, 104, 152, 244, 253, 253, 70, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.591564257888619, y=-0.8009799583442372, z=0.0838029019893803, w=-0.0382087521087779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.025555555555555557, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.21)>	COMP<126>
[1740780411.936455]	Q_Header<(2621443, 57165, 257, 173, 250, 8, 58, 147, 38)>	Q_Data<(0, 0, 56, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35, 191, 253, 253, 253, 213, 165, 93, 162, 88, 125, 126, 29, 0, 0, 0, 34, 175, 196, 194, 137, 246, 253, 253, 52, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.591564257888619, y=-0.8009799583442372, z=0.0838029019893803, w=-0.0382087521087779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.025555555555555557, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.21)>	COMP<126>
[1740780411.9451866]	Q_Header<(2621443, 57166, 257, 173, 250, 8, 58, 148, 42)>	Q_Data<(0, 0, 31, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 12, 0, 26, 196, 253, 244, 253, 166, 182, 123, 144, 80, 171, 168, 59, 0, 0, 0, 60, 194, 230, 253, 253, 182, 251, 253, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.59185591037421, y=-0.8007785443033553, z=0.08355684658165345, w=-0.0384520185145666)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.027777777777777776, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.08)>	COMP<126>
[1740780411.9550896]	Q_Header<(2621443, 57167, 257, 173, 250, 8, 58, 149, 34)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 194, 253, 253, 253, 253, 210, 206, 117, 101, 177, 159, 71, 0, 0, 12, 55, 227, 253, 253, 253, 99, 216, 194, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.59185591037421, y=-0.8007785443033553, z=0.08355684658165345, w=-0.0384520185145666)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.027777777777777776, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.08)>	COMP<126>
[1740780411.9651186]	Q_Header<(2621443, 57168, 257, 173, 250, 8, 58, 150, 35)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 216, 253, 253, 253, 171, 173, 99, 91, 128, 147, 88, 32, 37, 57, 87, 220, 253, 253, 253, 176, 253, 175, 81, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.59185591037421, y=-0.8007785443033553, z=0.08355684658165345, w=-0.0384520185145666)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.027777777777777776, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.08)>	COMP<126>
[1740780411.976205]	Q_Header<(2621443, 57169, 257, 173, 250, 8, 58, 151, 37)>	Q_Data<(0, 0, 55, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 178, 253, 253, 253, 253, 253, 253, 173, 117, 128, 73, 74, 63, 99, 153, 192, 253, 253, 253, 208, 217, 127, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5921606130500839, y=-0.8005948012139714, z=0.08312953566009218, w=-0.038513022761760766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.023333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.11)>	COMP<125>
[1740780411.9851232]	Q_Header<(2621443, 57170, 257, 173, 250, 8, 58, 152, 38)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 138, 253, 202, 253, 253, 253, 253, 215, 137, 55, 44, 105, 78, 124, 178, 141, 214, 253, 253, 161, 136, 90, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5921606130500839, y=-0.8005948012139714, z=0.08312953566009218, w=-0.038513022761760766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.023333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.11)>	COMP<125>
[1740780411.9950693]	Q_Header<(2621443, 57171, 257, 173, 250, 8, 58, 153, 36)>	Q_Data<(0, 0, 43, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 112, 253, 253, 253, 253, 253, 253, 147, 125, 129, 115, 104, 65, 119, 163, 103, 175, 232, 220, 107, 74, 36, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5921606130500839, y=-0.8005948012139714, z=0.08312953566009218, w=-0.038513022761760766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.023333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.11)>	COMP<125>
[1740780412.0050733]	Q_Header<(2621443, 57172, 257, 173, 250, 8, 58, 154, 33)>	Q_Data<(0, 0, 35, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 253, 253, 253, 253, 253, 253, 165, 125, 253, 251, 100, 0, 101, 124, 48, 101, 144, 136, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5921606130500839, y=-0.8005948012139714, z=0.08312953566009218, w=-0.038513022761760766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.023333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.11)>	COMP<125>
[1740780412.0151582]	Q_Header<(2621443, 57173, 257, 173, 250, 8, 58, 155, 32)>	Q_Data<(0, 0, 56, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 253, 253, 253, 253, 253, 253, 234, 253, 253, 253, 191, 97, 76, 78, 52, 76, 102, 59, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5925894092687212, y=-0.8003527576208405, z=0.08245836769204266, w=-0.038391053499848136)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.014444444444444444, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.12, z=-0.08)>	COMP<131>
[1740780412.0250647]	Q_Header<(2621443, 57174, 257, 173, 250, 8, 58, 156, 28)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 119, 58, 47, 28, 55, 85, 58, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5925894092687212, y=-0.8003527576208405, z=0.08245836769204266, w=-0.038391053499848136)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.014444444444444444, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.12, z=-0.08)>	COMP<131>
[1740780412.0351322]	Q_Header<(2621443, 57175, 257, 173, 250, 8, 58, 157, 30)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 117, 35, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5925894092687212, y=-0.8003527576208405, z=0.08245836769204266, w=-0.038391053499848136)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.014444444444444444, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.12, z=-0.08)>	COMP<131>
[1740780412.0451984]	Q_Header<(2621443, 57176, 257, 173, 250, 8, 58, 158, 44)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 164, 253, 253, 141, 253, 253, 253, 253, 253, 253, 236, 166, 83, 0, 21, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 64, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 11, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5928393600840562, y=-0.8002385308413529, z=0.08190985496065102, w=-0.0380862514869197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.012222222222222223, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.22)>	COMP<131>
[1740780412.0553]	Q_Header<(2621443, 57177, 257, 173, 250, 8, 58, 159, 54)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 124, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 185, 126, 20, 26, 0, 0, 0, 40, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 108, 0, 0, 82, 178, 0, 42, 0, 22, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 184, 236, 126, 188, 130, 123, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5928393600840562, y=-0.8002385308413529, z=0.08190985496065102, w=-0.0380862514869197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.012222222222222223, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.22)>	COMP<131>
[1740780412.06528]	Q_Header<(2621443, 57178, 257, 173, 250, 8, 58, 160, 53)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 147, 20, 0, 0, 0, 48, 69, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 215, 0, 0, 154, 212, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 56, 125, 253, 253, 228, 144, 253, 253, 25, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5928393600840562, y=-0.8002385308413529, z=0.08190985496065102, w=-0.0380862514869197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.012222222222222223, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.22)>	COMP<131>
