[1740779488.1685197]	Q_Header<(2621443, 30304, 257, 173, 250, 8, 58, 0, 60)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 100, 227, 253, 253, 253, 195, 237, 199, 122, 77, 94, 253, 253, 253, 253, 169, 224, 253, 253, 130, 0, 59, 0, 80, 77, 78, 144, 159, 118, 87, 0, 84, 28, 0, 0, 0, 29, 0, 0, 0, 0, 46, 0, 17, 0, 0, 105, 163, 137, 162, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17565947350550282, y=-0.9791886495652472, z=0.10131852884612046, w=0.008239759876039917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.04888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.06, z=0.04)>	COMP<98>
[1740779489.7085793]	Q_Header<(2621443, 30458, 257, 173, 250, 8, 58, 154, 78)>	Q_Data<(0, 0, 55, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 24, 23, 20, 0, 0, 23, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 141, 145, 226, 253, 253, 126, 253, 253, 253, 253, 156, 137, 237, 175, 97, 87, 80, 16, 0, 118, 98, 253, 253, 253, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 223, 0, 0, 218, 253, 253, 84, 203, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 253, 253, 253, 253, 0, 253, 248, 253, 253, 253, 161, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1795688222791442, y=-0.9787782576710933, z=0.09845156707554711, w=0.007446429747809515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.016666666666666666, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.01, z=0.04)>	COMP<104>
[1740779489.7200696]	Q_Header<(2621443, 30459, 257, 173, 250, 8, 58, 155, 71)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 67, 54, 128, 253, 253, 253, 253, 253, 253, 253, 253, 201, 245, 253, 225, 91, 168, 106, 16, 113, 76, 208, 253, 220, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 253, 109, 0, 249, 253, 253, 118, 206, 253, 253, 0, 37, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 0, 226, 187, 253, 253, 253, 53, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1795688222791442, y=-0.9787782576710933, z=0.09845156707554711, w=0.007446429747809515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.016666666666666666, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.01, z=0.04)>	COMP<104>
[1740779489.728531]	Q_Header<(2621443, 30460, 257, 173, 250, 8, 58, 156, 70)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 181, 226, 138, 114, 81, 104, 117, 129, 0, 0, 0, 36, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 96, 0, 184, 253, 253, 76, 130, 253, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 253, 253, 253, 155, 151, 0, 0, 0, 192, 240, 0, 0, 0, 225, 145, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1795688222791442, y=-0.9787782576710933, z=0.09845156707554711, w=0.007446429747809515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.016666666666666666, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.01, z=0.04)>	COMP<104>
[1740779489.738638]	Q_Header<(2621443, 30461, 257, 173, 250, 8, 58, 157, 80)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 17, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 183, 246, 86, 253, 168, 253, 253, 230, 253, 253, 253, 253, 253, 253, 253, 253, 107, 17, 22, 18, 0, 100, 195, 253, 253, 176, 98, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 253, 9, 0, 82, 187, 159, 0, 0, 134, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 229, 236, 51, 253, 253, 253, 253, 240, 0, 0, 0, 0, 39, 73, 100, 0, 0, 0, 136, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1795688222791442, y=-0.9787782576710933, z=0.09845156707554711, w=0.007446429747809515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.016666666666666666, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.01, z=0.04)>	COMP<104>
[1740779489.7485435]	Q_Header<(2621443, 30462, 257, 173, 250, 8, 58, 158, 66)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 0, 4, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 113, 140, 253, 130, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 133, 128, 105, 37, 0, 226, 253, 253, 253, 253, 253, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 71, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 183, 253, 191, 253, 253, 223, 112, 0, 0, 61, 0, 0, 0, 0, 0, 0, 150, 0, 98)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17963096612257043, y=-0.9787232557850549, z=0.09887943089315802, w=0.007507512345591628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.006666666666666667, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.02, z=0.0)>	COMP<104>
[1740779489.758243]	Q_Header<(2621443, 30463, 257, 173, 250, 8, 58, 159, 70)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 0, 0, 28, 0, 0, 0, 16, 28, 0, 0, 30, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 99, 173, 114, 187, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 123, 141, 129, 96, 253, 253, 253, 253, 253, 253, 231, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 149, 187, 253, 253, 191, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17963096612257043, y=-0.9787232557850549, z=0.09887943089315802, w=0.007507512345591628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.006666666666666667, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.02, z=0.0)>	COMP<104>
[1740779489.7683582]	Q_Header<(2621443, 30464, 257, 173, 250, 8, 58, 160, 71)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 18, 0, 0, 0, 6, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 109, 37, 225, 242, 253, 253, 253, 253, 253, 253, 253, 144, 0, 211, 185, 154, 253, 253, 253, 253, 253, 253, 253, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 147, 253, 233, 183, 0, 0, 0, 96, 0, 0, 0, 0, 154, 204, 0, 62, 196, 253, 253, 233, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17963096612257043, y=-0.9787232557850549, z=0.09887943089315802, w=0.007507512345591628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.006666666666666667, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.02, z=0.0)>	COMP<104>
[1740779489.7730112]	Q_Header<(2621443, 30465, 257, 173, 250, 8, 58, 161, 61)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 26, 98, 253, 253, 253, 253, 253, 253, 253, 253, 225, 253, 253, 192, 163, 235, 253, 253, 253, 253, 253, 253, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 253, 229, 253, 253, 133, 0, 51, 253, 253, 0, 0, 0, 55, 218, 253, 0, 253, 80, 253, 253, 253, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17963096612257043, y=-0.9787232557850549, z=0.09887943089315802, w=0.007507512345591628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.006666666666666667, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.02, z=0.0)>	COMP<104>
[1740779489.7843006]	Q_Header<(2621443, 30466, 257, 173, 250, 8, 58, 162, 72)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 12, 0, 8, 0, 30, 19, 17, 0, 0, 33, 0, 0, 0, 29, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 50, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 0, 253, 253, 94, 253, 253, 153, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 253, 253, 253, 253, 183, 0, 186, 253, 253, 107, 0, 0, 150, 253, 253, 153, 253, 216, 253, 253, 253, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17962561936514101, y=-0.9786941238600191, z=0.09918166206875778, w=0.007446254013777507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=-0.04)>	COMP<105>
[1740779489.7987657]	Q_Header<(2621443, 30467, 257, 173, 250, 8, 58, 163, 71)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 42, 27, 46, 47, 59, 70, 0, 0, 38, 60, 27, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 159, 234, 253, 253, 136, 253, 253, 253, 253, 253, 253, 253, 253, 206, 189, 195, 253, 253, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 253, 214, 205, 253, 253, 0, 196, 253, 253, 29, 0, 0, 137, 253, 253, 226, 253, 253, 0, 253, 253, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17962561936514101, y=-0.9786941238600191, z=0.09918166206875778, w=0.007446254013777507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=-0.04)>	COMP<105>
[1740779489.8087788]	Q_Header<(2621443, 30468, 257, 173, 250, 8, 58, 164, 70)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 19, 8, 0, 0, 0, 0, 24, 48, 56, 72, 72, 80, 67, 0, 0, 0, 36, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 125, 211, 134, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 225, 0, 0, 133, 172, 0, 95, 155, 190, 0, 0, 0, 74, 179, 132, 119, 253, 187, 0, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1796309851950879, y=-0.9786623230098673, z=0.09948980831396306, w=0.007385439758275786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=0.0)>	COMP<103>
[1740779489.8185515]	Q_Header<(2621443, 30469, 257, 173, 250, 8, 58, 165, 77)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 22, 25, 0, 0, 22, 0, 48, 35, 91, 89, 73, 77, 60, 59, 30, 56, 84, 52, 97, 43, 44, 57, 6, 0, 30, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 163, 253, 253, 253, 253, 253, 253, 253, 253, 232, 253, 253, 200, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 253, 93, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 94, 244, 0, 96, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 214)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1796309851950879, y=-0.9786623230098673, z=0.09948980831396306, w=0.007385439758275786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=0.0)>	COMP<103>
[1740779489.8283415]	Q_Header<(2621443, 30470, 257, 173, 250, 8, 58, 166, 86)>	Q_Data<(0, 0, 68, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 23, 10, 23, 13, 0, 25, 58, 37, 105, 86, 183, 177, 49, 56, 104, 202, 127, 98, 188, 135, 148, 105, 58, 99, 31, 82, 59, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 250, 253, 253, 253, 253, 253, 253, 253, 171, 253, 253, 58, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 87, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 171, 253, 253, 253, 240, 159, 0, 153, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 69, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1796309851950879, y=-0.9786623230098673, z=0.09948980831396306, w=0.007385439758275786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=0.0)>	COMP<103>
[1740779489.8383605]	Q_Header<(2621443, 30471, 257, 173, 250, 8, 58, 167, 84)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 13, 24, 41, 30, 72, 83, 120, 39, 179, 143, 253, 242, 125, 164, 253, 253, 234, 156, 253, 252, 154, 128, 97, 118, 51, 130, 123, 89, 15, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 240, 253, 253, 253, 253, 253, 253, 153, 241, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 125, 0, 0, 0, 0, 0, 0, 53, 0, 114, 0, 253, 253, 253, 253, 253, 253, 0, 45, 0, 0, 0, 0, 0, 0, 0, 200, 96, 0, 0, 50, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1796309851950879, y=-0.9786623230098673, z=0.09948980831396306, w=0.007385439758275786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=0.0)>	COMP<103>
[1740779489.8484244]	Q_Header<(2621443, 30472, 257, 173, 250, 8, 58, 168, 89)>	Q_Data<(0, 0, 53, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 43, 66, 35, 48, 49, 126, 151, 167, 88, 200, 176, 253, 232, 253, 253, 253, 253, 253, 218, 253, 253, 163, 128, 136, 104, 95, 128, 120, 119, 69, 56, 27, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 118, 137, 248, 253, 253, 253, 204, 153, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 118, 0, 0, 0, 0, 0, 0, 128, 0, 253, 0, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 8, 0, 0, 0, 0, 198, 124, 0, 0, 66, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17962560364008806, y=-0.9786330033181012, z=0.09979200202227113, w=0.007324183634662102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.05, z=-0.08)>	COMP<103>
[1740779489.8583317]	Q_Header<(2621443, 30473, 257, 173, 250, 8, 58, 169, 88)>	Q_Data<(0, 0, 51, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 31, 88, 130, 86, 75, 87, 177, 209, 186, 116, 133, 190, 253, 253, 253, 253, 253, 253, 253, 243, 253, 253, 158, 152, 151, 54, 188, 210, 149, 167, 214, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 88, 173, 212, 168, 148, 117, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 153, 0, 0, 0, 0, 0, 15, 0, 0, 0, 253, 253, 253, 53, 0, 0, 0, 0, 0, 0, 72, 69, 253, 158, 253, 253, 253, 253, 253, 211, 0, 129, 104, 0, 0, 0, 0, 0, 0, 141, 138, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17962560364008806, y=-0.9786330033181012, z=0.09979200202227113, w=0.007324183634662102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.05, z=-0.08)>	COMP<103>
[1740779489.8682895]	Q_Header<(2621443, 30474, 257, 173, 250, 8, 58, 170, 77)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 39, 75, 129, 162, 109, 96, 135, 223, 246, 198, 149, 122, 253, 253, 253, 253, 253, 253, 253, 139, 221, 253, 194, 85, 144, 131, 137, 253, 253, 253, 237, 253, 97, 62, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 89, 46, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 72, 0, 0, 0, 0, 0, 0, 0, 0, 85, 253, 116, 0, 253, 253, 85, 195, 26, 0, 110, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17962560364008806, y=-0.9786330033181012, z=0.09979200202227113, w=0.007324183634662102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.05, z=-0.08)>	COMP<103>
