[1740780392.9648924]	Q_Header<(2621443, 55268, 257, 173, 250, 8, 58, 0, 26)>	Q_Data<(0, 0, 0, 79, 66, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 143, 118, 100, 47, 40, 0, 37, 33, 0, 0, 0, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39178040188595703, y=-0.9153953057307344, z=0.09057518560504133, w=-0.01885965791910901)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07333333333333333, y=-0.03111111111111111, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.15)>	COMP<107>
[1740780394.3151689]	Q_Header<(2621443, 55403, 257, 173, 250, 8, 58, 135, 40)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 142, 222, 253, 253, 253, 174, 253, 221, 197, 165, 119, 89, 58, 71, 77, 94, 140, 197, 169, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.380374664622002, y=-0.919198082350345, z=0.10107516762099411, w=-0.01318371751578184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.07, z=0.01)>	COMP<106>
[1740780394.3249521]	Q_Header<(2621443, 55404, 257, 173, 250, 8, 58, 136, 33)>	Q_Data<(0, 0, 11, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 97, 253, 253, 253, 253, 253, 253, 199, 253, 253, 199, 167, 42, 57, 0, 0, 31, 87, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.380374664622002, y=-0.919198082350345, z=0.10107516762099411, w=-0.01318371751578184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.07, z=0.01)>	COMP<106>
[1740780394.33512]	Q_Header<(2621443, 55405, 257, 173, 250, 8, 58, 137, 33)>	Q_Data<(0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 195, 216, 253, 253, 253, 253, 182, 253, 253, 253, 212, 83, 68, 0, 5, 2, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.380374664622002, y=-0.919198082350345, z=0.10107516762099411, w=-0.01318371751578184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.07, z=0.01)>	COMP<106>
[1740780394.3449948]	Q_Header<(2621443, 55406, 257, 173, 250, 8, 58, 138, 39)>	Q_Data<(0, 0, 26, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 135, 204, 253, 253, 253, 231, 253, 253, 253, 206, 215, 106, 76, 0, 12, 0, 25, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 100, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3792856234928019, y=-0.919709651559308, z=0.10052839103518584, w=-0.013061976734383588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.16)>	COMP<107>
[1740780394.3549452]	Q_Header<(2621443, 55407, 257, 173, 250, 8, 58, 139, 43)>	Q_Data<(0, 0, 30, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 139, 177, 117, 253, 253, 163, 253, 253, 253, 253, 145, 91, 14, 30, 26, 0, 0, 23, 8, 26, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 94, 120, 164, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3792856234928019, y=-0.919709651559308, z=0.10052839103518584, w=-0.013061976734383588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.16)>	COMP<107>
[1740780394.3650515]	Q_Header<(2621443, 55408, 257, 173, 250, 8, 58, 140, 59)>	Q_Data<(0, 0, 17, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 73, 198, 253, 253, 167, 253, 253, 233, 253, 253, 85, 162, 34, 59, 24, 0, 0, 12, 0, 12, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 100, 0, 52, 60, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 80, 0, 0, 0, 0, 108, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3792856234928019, y=-0.919709651559308, z=0.10052839103518584, w=-0.013061976734383588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.16)>	COMP<107>
[1740780394.3755639]	Q_Header<(2621443, 55409, 257, 173, 250, 8, 58, 141, 62)>	Q_Data<(0, 0, 57, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 220, 253, 253, 179, 253, 253, 245, 109, 253, 253, 176, 75, 60, 0, 0, 19, 61, 3, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 162, 126, 0, 0, 33, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 45, 50, 0, 100, 109, 0, 0, 101, 157, 239, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37853812194886194, y=-0.9201003206028852, z=0.09979197507036267, w=-0.0128783527460835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.11, z=-0.2)>	COMP<107>
[1740780394.385092]	Q_Header<(2621443, 55410, 257, 173, 250, 8, 58, 142, 59)>	Q_Data<(0, 0, 63, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 192, 253, 253, 226, 253, 253, 253, 151, 253, 253, 163, 73, 67, 0, 0, 84, 113, 105, 96, 48, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 219, 200, 70, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 105, 225, 230, 0, 17, 138, 33, 39, 105, 118, 253, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37853812194886194, y=-0.9201003206028852, z=0.09979197507036267, w=-0.0128783527460835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.11, z=-0.2)>	COMP<107>
[1740780394.3950853]	Q_Header<(2621443, 55411, 257, 173, 250, 8, 58, 143, 61)>	Q_Data<(0, 0, 65, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 39, 147, 253, 253, 207, 253, 253, 253, 241, 253, 253, 200, 97, 76, 0, 0, 105, 169, 201, 219, 192, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 211, 187, 89, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 116, 212, 220, 253, 253, 97, 0, 0, 68, 166, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37853812194886194, y=-0.9201003206028852, z=0.09979197507036267, w=-0.0128783527460835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.11, z=-0.2)>	COMP<107>
[1740780394.4050732]	Q_Header<(2621443, 55412, 257, 173, 250, 8, 58, 144, 53)>	Q_Data<(0, 0, 36, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37, 97, 244, 253, 234, 253, 253, 253, 253, 253, 183, 224, 99, 60, 20, 69, 209, 253, 213, 253, 253, 149, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 119, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 179, 251, 253, 253, 253, 191, 58, 0, 75, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37853812194886194, y=-0.9201003206028852, z=0.09979197507036267, w=-0.0128783527460835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.11, z=-0.2)>	COMP<107>
[1740780394.4150417]	Q_Header<(2621443, 55413, 257, 173, 250, 8, 58, 145, 43)>	Q_Data<(0, 0, 12, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 55, 194, 253, 253, 253, 253, 253, 253, 253, 179, 196, 72, 53, 47, 147, 253, 253, 253, 253, 253, 134, 72, 26, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 153, 253, 253, 253, 253, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3778637403735819, y=-0.9204592260659002, z=0.099058770897484, w=-0.01269514747176628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.008888888888888889, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.07, z=-0.14)>	COMP<109>
[1740780394.4257777]	Q_Header<(2621443, 55414, 257, 173, 250, 8, 58, 146, 47)>	Q_Data<(0, 0, 40, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 30, 235, 253, 253, 253, 253, 253, 253, 219, 131, 153, 108, 71, 31, 168, 253, 253, 253, 253, 253, 183, 101, 48, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 123, 173, 213, 253, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3778637403735819, y=-0.9204592260659002, z=0.099058770897484, w=-0.01269514747176628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.008888888888888889, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.07, z=-0.14)>	COMP<109>
[1740780394.4350302]	Q_Header<(2621443, 55415, 257, 173, 250, 8, 58, 147, 51)>	Q_Data<(0, 0, 31, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 34, 32, 200, 253, 253, 253, 230, 253, 253, 253, 248, 119, 115, 0, 72, 93, 253, 253, 253, 253, 190, 253, 165, 55, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3778637403735819, y=-0.9204592260659002, z=0.099058770897484, w=-0.01269514747176628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.008888888888888889, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.07, z=-0.14)>	COMP<109>
[1740780394.4451501]	Q_Header<(2621443, 55416, 257, 173, 250, 8, 58, 148, 63)>	Q_Data<(0, 0, 32, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 14, 124, 231, 253, 253, 253, 253, 253, 253, 253, 109, 88, 137, 198, 154, 176, 201, 253, 253, 194, 253, 166, 36, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 91, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 253, 253, 37, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37689379996690836, y=-0.9209636514495029, z=0.09808394114118571, w=-0.012512263804569428)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.0011111111111111111, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.03, z=-0.14)>	COMP<104>
[1740780394.4551263]	Q_Header<(2621443, 55417, 257, 173, 250, 8, 58, 149, 64)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 69, 243, 253, 253, 253, 253, 253, 253, 133, 61, 215, 253, 175, 171, 253, 253, 253, 253, 253, 104, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 234, 161, 52, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 67, 53, 24, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 253, 253, 253, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37689379996690836, y=-0.9209636514495029, z=0.09808394114118571, w=-0.012512263804569428)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.0011111111111111111, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.03, z=-0.14)>	COMP<104>
[1740780394.465076]	Q_Header<(2621443, 55418, 257, 173, 250, 8, 58, 150, 63)>	Q_Data<(0, 0, 18, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 29, 56, 190, 253, 253, 253, 253, 253, 253, 253, 134, 253, 253, 219, 133, 253, 253, 159, 238, 146, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 253, 234, 47, 78, 162, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 253, 253, 253, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37689379996690836, y=-0.9209636514495029, z=0.09808394114118571, w=-0.012512263804569428)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.0011111111111111111, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.03, z=-0.14)>	COMP<104>
[1740780394.4751277]	Q_Header<(2621443, 55419, 257, 173, 250, 8, 58, 151, 58)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 47, 123, 203, 253, 253, 253, 253, 253, 253, 217, 247, 253, 235, 146, 253, 253, 180, 142, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 222, 18, 204, 253, 0, 0, 0, 0, 64, 56, 147, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 197, 248, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37621782581417695, y=-0.9213186373564245, z=0.097350329684233, w=-0.012451076649268672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.0077777777777777776, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.01, z=-0.27)>	COMP<104>
