[1740780597.9663956]	Q_Header<(2621443, 10232, 257, 173, 250, 8, 58, 0, 16)>	Q_Data<(0, 0, 0, 0, 81, 83, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 41, 33, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47349561162120657, y=-0.8764368371849093, z=0.08593475395239222, w=-0.016601032013530314)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.02, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.09)>	COMP<148>
[1740780599.4364831]	Q_Header<(2621443, 10379, 257, 173, 250, 8, 58, 147, 36)>	Q_Data<(0, 0, 65, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 253, 253, 253, 253, 239, 180, 253, 253, 69, 42, 42, 0, 0, 0, 0, 27, 233, 253, 253, 253, 253, 253, 203, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47327258989409104, y=-0.8764148978964732, z=0.08722034188272583, w=-0.01739523963371369)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.18, z=0.0)>	COMP<142>
[1740780599.446587]	Q_Header<(2621443, 10380, 257, 173, 250, 8, 58, 148, 34)>	Q_Data<(0, 0, 56, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 253, 243, 253, 253, 133, 253, 253, 99, 72, 72, 15, 0, 0, 0, 30, 189, 253, 253, 253, 253, 253, 209, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732806422796184, y=-0.876429809452288, z=0.08703871497172246, w=-0.017334498633919476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.03)>	COMP<144>
[1740780599.4565306]	Q_Header<(2621443, 10381, 257, 173, 250, 8, 58, 149, 36)>	Q_Data<(0, 0, 22, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 253, 253, 253, 253, 119, 253, 253, 142, 157, 149, 64, 0, 0, 0, 21, 108, 253, 253, 253, 253, 253, 211, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732806422796184, y=-0.876429809452288, z=0.08703871497172246, w=-0.017334498633919476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.03)>	COMP<144>
[1740780599.4665956]	Q_Header<(2621443, 10382, 257, 173, 250, 8, 58, 150, 55)>	Q_Data<(0, 0, 15, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 102, 253, 253, 253, 253, 253, 76, 236, 238, 198, 231, 208, 107, 0, 0, 0, 17, 242, 253, 253, 253, 227, 249, 192, 70, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 19, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732806422796184, y=-0.876429809452288, z=0.08703871497172246, w=-0.017334498633919476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.03)>	COMP<144>
[1740780599.4766605]	Q_Header<(2621443, 10383, 257, 173, 250, 8, 58, 151, 45)>	Q_Data<(0, 0, 46, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 253, 253, 253, 164, 207, 198, 228, 253, 227, 138, 0, 4, 15, 61, 253, 253, 253, 253, 160, 211, 166, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47326686161339754, y=-0.876465325350579, z=0.08679203987803087, w=-0.01715088833032818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0033333333333333335, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.09)>	COMP<144>
[1740780599.4865785]	Q_Header<(2621443, 10384, 257, 173, 250, 8, 58, 152, 37)>	Q_Data<(0, 0, 57, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 89, 253, 253, 253, 253, 253, 253, 193, 150, 217, 224, 200, 149, 36, 48, 56, 101, 253, 253, 253, 206, 252, 191, 125, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47326686161339754, y=-0.876465325350579, z=0.08679203987803087, w=-0.01715088833032818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0033333333333333335, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.09)>	COMP<144>
[1740780599.4964774]	Q_Header<(2621443, 10385, 257, 173, 250, 8, 58, 153, 39)>	Q_Data<(0, 0, 33, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 253, 253, 253, 253, 253, 253, 253, 197, 136, 158, 124, 123, 32, 54, 72, 125, 253, 253, 253, 253, 233, 135, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 15, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47326686161339754, y=-0.876465325350579, z=0.08679203987803087, w=-0.01715088833032818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0033333333333333335, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.09)>	COMP<144>
[1740780599.5068347]	Q_Header<(2621443, 10386, 257, 173, 250, 8, 58, 154, 41)>	Q_Data<(0, 0, 45, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 41, 189, 209, 253, 253, 253, 253, 253, 253, 139, 196, 63, 84, 62, 62, 75, 121, 205, 253, 253, 253, 180, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 163, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733282168398752, y=-0.8764659179652621, z=0.08648692240646075, w=-0.016967794233589337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.008888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=-0.05)>	COMP<146>
[1740780599.5165067]	Q_Header<(2621443, 10387, 257, 173, 250, 8, 58, 155, 41)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 90, 232, 253, 253, 253, 253, 253, 253, 208, 125, 194, 150, 56, 58, 45, 94, 131, 253, 253, 228, 107, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 94, 217, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733282168398752, y=-0.8764659179652621, z=0.08648692240646075, w=-0.016967794233589337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.008888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=-0.05)>	COMP<146>
[1740780599.526458]	Q_Header<(2621443, 10388, 257, 173, 250, 8, 58, 156, 43)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 220, 253, 253, 253, 253, 253, 253, 130, 253, 253, 253, 129, 61, 0, 47, 47, 102, 167, 138, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 58, 0, 0, 0, 0, 0, 13, 0, 0, 90, 197, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733282168398752, y=-0.8764659179652621, z=0.08648692240646075, w=-0.016967794233589337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.008888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=-0.05)>	COMP<146>
[1740780599.5365918]	Q_Header<(2621443, 10389, 257, 173, 250, 8, 58, 157, 37)>	Q_Data<(0, 0, 46, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 154, 0, 29, 0, 0, 12, 55, 60, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 24, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733282168398752, y=-0.8764659179652621, z=0.08648692240646075, w=-0.016967794233589337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.008888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=-0.05)>	COMP<146>
[1740780599.5464735]	Q_Header<(2621443, 10390, 257, 173, 250, 8, 58, 158, 28)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 217, 253, 253, 98, 253, 253, 253, 253, 253, 253, 190, 136, 82, 43, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732763674290703, y=-0.8765439660367396, z=0.08606134615359674, w=-0.01654086865788987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.012222222222222223, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.12)>	COMP<142>
[1740780599.5565388]	Q_Header<(2621443, 10391, 257, 173, 250, 8, 58, 159, 43)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 185, 253, 253, 219, 253, 253, 253, 253, 253, 253, 253, 146, 129, 74, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 69, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 200, 214, 172, 161, 181, 205, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732763674290703, y=-0.8765439660367396, z=0.08606134615359674, w=-0.01654086865788987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.012222222222222223, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.12)>	COMP<142>
[1740780599.5665374]	Q_Header<(2621443, 10392, 257, 173, 250, 8, 58, 160, 52)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 116, 187, 136, 253, 253, 224, 253, 253, 253, 253, 223, 111, 139, 85, 37, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 206, 169, 0, 0, 0, 70, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 253, 253, 253, 253, 219, 253, 253, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732763674290703, y=-0.8765439660367396, z=0.08606134615359674, w=-0.01654086865788987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.012222222222222223, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.12)>	COMP<142>
[1740780599.576471]	Q_Header<(2621443, 10393, 257, 173, 250, 8, 58, 161, 50)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 253, 253, 253, 253, 253, 253, 253, 253, 179, 231, 166, 90, 0, 0, 3, 0, 70, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 253, 253, 253, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 201, 253, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732662895019888, y=-0.876586336062363, z=0.08575433798688345, w=-0.0161743057412983)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.013333333333333334, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.16)>	COMP<142>
[1740780599.5865715]	Q_Header<(2621443, 10394, 257, 173, 250, 8, 58, 162, 55)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 118, 253, 253, 253, 253, 253, 253, 253, 253, 153, 191, 132, 90, 0, 0, 33, 104, 140, 133, 153, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 105, 253, 253, 253, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 122, 188, 165, 0, 72, 232, 253, 253, 253, 224, 128, 247, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732662895019888, y=-0.876586336062363, z=0.08575433798688345, w=-0.0161743057412983)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.013333333333333334, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.16)>	COMP<142>
[1740780599.5965343]	Q_Header<(2621443, 10395, 257, 173, 250, 8, 58, 163, 56)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 105, 253, 253, 253, 253, 253, 253, 253, 253, 219, 43, 107, 68, 0, 0, 114, 205, 221, 246, 253, 115, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 94, 233, 253, 247, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 253, 253, 253, 77, 185, 238, 234, 253, 222, 141, 0, 122, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732662895019888, y=-0.876586336062363, z=0.08575433798688345, w=-0.0161743057412983)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.013333333333333334, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.16)>	COMP<142>
