[1740780407.9649992]	Q_Header<(2621443, 56768, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 0, 79, 82, 83, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31, 29, 38, 23, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5228178475259885, y=-0.8478242727041216, z=0.0831894380315109, w=-0.030578069298449712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0022222222222222222, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.11)>	COMP<118>
[1740780409.4650657]	Q_Header<(2621443, 56918, 257, 173, 250, 8, 58, 150, 39)>	Q_Data<(0, 0, 37, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 197, 253, 253, 253, 135, 253, 253, 143, 168, 144, 209, 76, 76, 70, 85, 83, 155, 253, 169, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 129, 84, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.553422429453608, y=-0.8282109788525429, z=0.08172853568306838, w=-0.033326199016396815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0011111111111111111, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.07)>	COMP<124>
[1740780409.4751947]	Q_Header<(2621443, 56919, 257, 173, 250, 8, 58, 151, 44)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 14, 114, 253, 253, 253, 215, 253, 253, 93, 253, 160, 237, 132, 84, 55, 53, 62, 123, 144, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.553422429453608, y=-0.8282109788525429, z=0.08172853568306838, w=-0.033326199016396815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0011111111111111111, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.07)>	COMP<124>
[1740780409.4851253]	Q_Header<(2621443, 56920, 257, 173, 250, 8, 58, 152, 42)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 61, 200, 253, 253, 253, 253, 253, 156, 253, 253, 178, 191, 100, 72, 0, 39, 60, 89, 65, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 31, 0, 74, 96, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5538508542260011, y=-0.8279075365573594, z=0.08185078196132549, w=-0.03344834341148872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.015555555555555555, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.19)>	COMP<124>
[1740780409.495096]	Q_Header<(2621443, 56921, 257, 173, 250, 8, 58, 153, 38)>	Q_Data<(0, 0, 40, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 52, 78, 195, 247, 253, 253, 253, 253, 253, 253, 162, 191, 139, 72, 31, 41, 0, 72, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5538508542260011, y=-0.8279075365573594, z=0.08185078196132549, w=-0.03344834341148872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.015555555555555555, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.19)>	COMP<124>
[1740780409.5052133]	Q_Header<(2621443, 56922, 257, 173, 250, 8, 58, 154, 43)>	Q_Data<(0, 0, 31, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 126, 253, 253, 253, 253, 253, 253, 253, 253, 183, 160, 208, 154, 91, 42, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 46, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 70, 34, 53, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5538508542260011, y=-0.8279075365573594, z=0.08185078196132549, w=-0.03344834341148872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.015555555555555555, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.19)>	COMP<124>
[1740780409.5152414]	Q_Header<(2621443, 56923, 257, 173, 250, 8, 58, 155, 47)>	Q_Data<(0, 0, 54, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 244, 120, 35, 18, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 67, 0, 0, 125, 90, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 204, 241, 253, 123, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.554320750096271, y=-0.827574878942451, z=0.08190910004725785, w=-0.03375240858877317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.022222222222222223, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=-0.05)>	COMP<128>
[1740780409.5251932]	Q_Header<(2621443, 56924, 257, 173, 250, 8, 58, 156, 52)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 94, 248, 253, 253, 253, 253, 253, 247, 253, 253, 253, 253, 253, 105, 21, 0, 15, 60, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 186, 79, 0, 45, 169, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 126, 248, 252, 253, 253, 240, 246, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.554320750096271, y=-0.827574878942451, z=0.08190910004725785, w=-0.03375240858877317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.022222222222222223, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=-0.05)>	COMP<128>
[1740780409.5369217]	Q_Header<(2621443, 56925, 257, 173, 250, 8, 58, 157, 61)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 35, 159, 253, 253, 253, 216, 252, 253, 253, 245, 253, 231, 147, 53, 30, 0, 57, 76, 64, 65, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 253, 180, 102, 60, 151, 176, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 123, 64, 25, 148, 0, 168, 247, 239, 253, 253, 253, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.554320750096271, y=-0.827574878942451, z=0.08190910004725785, w=-0.03375240858877317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.022222222222222223, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=-0.05)>	COMP<128>
[1740780409.546746]	Q_Header<(2621443, 56926, 257, 173, 250, 8, 58, 158, 62)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 24, 118, 253, 253, 253, 253, 220, 253, 253, 253, 253, 138, 70, 33, 29, 0, 64, 106, 131, 106, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 213, 253, 218, 109, 0, 91, 131, 21, 0, 0, 0, 0, 0, 0, 0, 0, 134, 253, 253, 12, 168, 191, 113, 157, 219, 188, 253, 242, 251, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5549740463972136, y=-0.8271206726905355, z=0.08184539714271015, w=-0.03430060640880172)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.09)>	COMP<121>
[1740780409.5551968]	Q_Header<(2621443, 56927, 257, 173, 250, 8, 58, 159, 51)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 42, 90, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 142, 54, 34, 0, 135, 234, 253, 155, 192, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 240, 183, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 253, 253, 172, 246, 181, 147, 122, 186, 201, 216, 85, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5549740463972136, y=-0.8271206726905355, z=0.08184539714271015, w=-0.03430060640880172)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.09)>	COMP<121>
[1740780409.5651927]	Q_Header<(2621443, 56928, 257, 173, 250, 8, 58, 160, 58)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 58, 236, 253, 253, 253, 253, 253, 253, 253, 249, 207, 148, 20, 0, 75, 253, 253, 253, 253, 238, 104, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 105, 110, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 253, 253, 228, 205, 150, 140, 90, 89, 132, 97, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5549740463972136, y=-0.8271206726905355, z=0.08184539714271015, w=-0.03430060640880172)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.09)>	COMP<121>
[1740780409.5752397]	Q_Header<(2621443, 56929, 257, 173, 250, 8, 58, 161, 48)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 155, 207, 253, 253, 253, 253, 253, 253, 158, 107, 81, 9, 0, 120, 253, 253, 253, 253, 253, 114, 127, 25, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 253, 253, 136, 135, 211, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5549740463972136, y=-0.8271206726905355, z=0.08184539714271015, w=-0.03430060640880172)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.09)>	COMP<121>
[1740780409.5852313]	Q_Header<(2621443, 56930, 257, 173, 250, 8, 58, 162, 53)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 22, 74, 183, 253, 187, 253, 253, 253, 253, 181, 97, 19, 54, 0, 127, 253, 253, 253, 253, 253, 159, 176, 70, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 159, 101, 0, 83, 113, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5554800610144718, y=-0.8267808929240782, z=0.08166490733297037, w=-0.03472894788674151)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.15, z=-0.1)>	COMP<121>
[1740780409.595171]	Q_Header<(2621443, 56931, 257, 173, 250, 8, 58, 163, 55)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 63, 206, 253, 253, 200, 253, 253, 253, 253, 101, 84, 124, 145, 119, 210, 253, 253, 253, 253, 239, 185, 73, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 60, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 253, 253, 205, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5554800610144718, y=-0.8267808929240782, z=0.08166490733297037, w=-0.03472894788674151)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.15, z=-0.1)>	COMP<121>
[1740780409.6052692]	Q_Header<(2621443, 56932, 257, 173, 250, 8, 58, 164, 72)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 44, 180, 253, 253, 131, 253, 253, 253, 253, 144, 134, 184, 253, 205, 253, 253, 253, 253, 253, 253, 164, 63, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 30, 0, 0, 0, 0, 0, 38, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 181, 108, 0, 0, 0, 0, 13, 25, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 111, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 240, 253, 253, 107, 233, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5554800610144718, y=-0.8267808929240782, z=0.08166490733297037, w=-0.03472894788674151)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.15, z=-0.1)>	COMP<121>
[1740780409.6153286]	Q_Header<(2621443, 56933, 257, 173, 250, 8, 58, 165, 76)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 122, 248, 229, 253, 121, 253, 253, 253, 236, 141, 215, 253, 253, 236, 253, 253, 253, 253, 190, 124, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 43, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 180, 139, 46, 129, 147, 0, 0, 0, 0, 0, 158, 175, 0, 0, 0, 0, 0, 0, 0, 132, 121, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 253, 243, 253, 253, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5560346668742139, y=-0.8264225454969106, z=0.08136050614087015, w=-0.03509549214628682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.035555555555555556, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.01)>	COMP<122>
[1740780409.6252277]	Q_Header<(2621443, 56934, 257, 173, 250, 8, 58, 166, 69)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 65, 164, 107, 253, 253, 253, 253, 253, 253, 156, 224, 253, 253, 208, 249, 253, 251, 230, 69, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 185, 253, 253, 160, 0, 0, 0, 68, 158, 153, 0, 0, 0, 0, 0, 0, 0, 145, 44, 0, 0, 108, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 75, 253, 234, 253, 253, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5560346668742139, y=-0.8264225454969106, z=0.08136050614087015, w=-0.03509549214628682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.035555555555555556, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.01)>	COMP<122>
