[1740780630.4666274]	Q_Header<(2621443, 13482, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 57, 56, 0, 84, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 24, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4533659350667048, y=-0.8870786887802219, z=0.08569275347787474, w=-0.014404195029044472)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.015555555555555555, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.15, z=-0.14)>	COMP<172>
[1740780631.8365426]	Q_Header<(2621443, 13619, 257, 173, 250, 8, 58, 137, 31)>	Q_Data<(0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 96, 195, 231, 253, 253, 253, 154, 74, 81, 30, 50, 37, 0, 21, 52, 0, 0, 0, 0, 0, 0, 59, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45332488029953, y=-0.8869346755934389, z=0.08703935361614781, w=-0.016358027187326516)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.023333333333333334, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=0.01)>	COMP<167>
[1740780631.8465257]	Q_Header<(2621443, 13620, 257, 173, 250, 8, 58, 138, 33)>	Q_Data<(0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 133, 253, 228, 229, 253, 253, 161, 148, 125, 31, 17, 0, 0, 19, 22, 0, 0, 0, 0, 14, 61, 101, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4531903740198787, y=-0.8870324182667875, z=0.08673178740501652, w=-0.01641861422375049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.01, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.13)>	COMP<167>
[1740780631.8564577]	Q_Header<(2621443, 13621, 257, 173, 250, 8, 58, 139, 32)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 107, 175, 253, 253, 253, 253, 217, 202, 225, 159, 57, 0, 0, 0, 34, 0, 0, 0, 0, 0, 63, 172, 237, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4531903740198787, y=-0.8870324182667875, z=0.08673178740501652, w=-0.01641861422375049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.01, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.13)>	COMP<167>
[1740780631.86642]	Q_Header<(2621443, 13622, 257, 173, 250, 8, 58, 140, 33)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 165, 223, 224, 253, 253, 253, 253, 185, 246, 147, 20, 11, 0, 0, 24, 0, 0, 0, 0, 0, 134, 253, 253, 227, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4531903740198787, y=-0.8870324182667875, z=0.08673178740501652, w=-0.01641861422375049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.01, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.13)>	COMP<167>
[1740780631.8769298]	Q_Header<(2621443, 13623, 257, 173, 250, 8, 58, 141, 39)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 60, 183, 232, 117, 253, 253, 253, 253, 187, 234, 164, 60, 4, 37, 12, 0, 0, 0, 5, 0, 0, 154, 253, 253, 250, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4530543354375629, y=-0.8871271407227505, z=0.0864849782183789, w=-0.016357074214908642)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=-0.07)>	COMP<170>
[1740780631.8865032]	Q_Header<(2621443, 13624, 257, 173, 250, 8, 58, 142, 37)>	Q_Data<(0, 0, 26, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 45, 155, 188, 225, 253, 253, 253, 253, 253, 228, 182, 77, 12, 59, 15, 4, 0, 0, 0, 0, 0, 129, 151, 253, 205, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4530543354375629, y=-0.8871271407227505, z=0.0864849782183789, w=-0.016357074214908642)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=-0.07)>	COMP<170>
[1740780631.8963897]	Q_Header<(2621443, 13625, 257, 173, 250, 8, 58, 143, 33)>	Q_Data<(0, 0, 50, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 107, 125, 253, 253, 253, 253, 253, 253, 197, 148, 41, 0, 57, 0, 18, 0, 0, 0, 0, 47, 161, 155, 176, 130, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4530543354375629, y=-0.8871271407227505, z=0.0864849782183789, w=-0.016357074214908642)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=-0.07)>	COMP<170>
[1740780631.9070342]	Q_Header<(2621443, 13626, 257, 173, 250, 8, 58, 144, 35)>	Q_Data<(0, 0, 36, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 65, 81, 247, 253, 105, 253, 253, 253, 110, 127, 129, 29, 59, 0, 15, 0, 0, 0, 0, 139, 246, 241, 97, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4529456227551112, y=-0.8872143339668908, z=0.08618234999733419, w=-0.016235485197798084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0022222222222222222, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=-0.13)>	COMP<175>
[1740780631.9094787]	Q_Header<(2621443, 13627, 257, 173, 250, 8, 58, 145, 35)>	Q_Data<(0, 0, 57, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 34, 201, 253, 253, 173, 188, 253, 166, 207, 180, 42, 28, 24, 28, 0, 0, 0, 33, 234, 253, 253, 215, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4529456227551112, y=-0.8872143339668908, z=0.08618234999733419, w=-0.016235485197798084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0022222222222222222, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=-0.13)>	COMP<175>
[1740780631.9266493]	Q_Header<(2621443, 13628, 257, 173, 250, 8, 58, 146, 32)>	Q_Data<(0, 0, 67, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 183, 253, 253, 253, 253, 253, 187, 202, 177, 16, 0, 8, 14, 0, 0, 0, 62, 253, 253, 253, 253, 195, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4529456227551112, y=-0.8872143339668908, z=0.08618234999733419, w=-0.016235485197798084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0022222222222222222, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=-0.13)>	COMP<175>
[1740780631.9369152]	Q_Header<(2621443, 13629, 257, 173, 250, 8, 58, 147, 33)>	Q_Data<(0, 0, 61, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 186, 253, 253, 253, 253, 253, 198, 167, 148, 17, 49, 21, 0, 0, 0, 0, 57, 253, 253, 253, 253, 253, 136, 91, 55, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4529456227551112, y=-0.8872143339668908, z=0.08618234999733419, w=-0.016235485197798084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0022222222222222222, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=-0.13)>	COMP<175>
[1740780631.9467776]	Q_Header<(2621443, 13630, 257, 173, 250, 8, 58, 148, 32)>	Q_Data<(0, 0, 45, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 253, 253, 253, 253, 253, 174, 151, 51, 56, 48, 0, 0, 0, 0, 0, 209, 253, 237, 253, 249, 221, 237, 108, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45288669436694196, y=-0.8872794981148565, z=0.08587757129033521, w=-0.01593038102827114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.013333333333333334, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=-0.16)>	COMP<175>
[1740780631.9568148]	Q_Header<(2621443, 13631, 257, 173, 250, 8, 58, 149, 37)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 253, 205, 253, 253, 253, 169, 154, 67, 95, 91, 0, 13, 0, 0, 29, 94, 253, 253, 253, 205, 253, 253, 138, 81, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45288669436694196, y=-0.8872794981148565, z=0.08587757129033521, w=-0.01593038102827114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.013333333333333334, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=-0.16)>	COMP<175>
[1740780631.9668133]	Q_Header<(2621443, 13632, 257, 173, 250, 8, 58, 150, 43)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 253, 253, 253, 253, 253, 253, 167, 154, 94, 143, 153, 57, 26, 0, 0, 85, 245, 253, 253, 253, 214, 253, 253, 157, 76, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45288669436694196, y=-0.8872794981148565, z=0.08587757129033521, w=-0.01593038102827114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.013333333333333334, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=-0.16)>	COMP<175>
[1740780631.976929]	Q_Header<(2621443, 13633, 257, 173, 250, 8, 58, 151, 46)>	Q_Data<(0, 0, 52, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 253, 253, 253, 253, 253, 195, 172, 149, 137, 165, 182, 91, 46, 0, 0, 113, 253, 253, 253, 253, 206, 253, 253, 140, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45275033071004084, y=-0.8873735586671992, z=0.08569175846817165, w=-0.015563674080757673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.021111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=-0.1)>	COMP<167>
[1740780631.986798]	Q_Header<(2621443, 13634, 257, 173, 250, 8, 58, 152, 47)>	Q_Data<(0, 0, 56, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 253, 253, 253, 253, 253, 253, 217, 148, 137, 129, 162, 111, 61, 0, 21, 120, 253, 253, 253, 253, 222, 198, 186, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 8, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45275033071004084, y=-0.8873735586671992, z=0.08569175846817165, w=-0.015563674080757673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.021111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=-0.1)>	COMP<167>
[1740780631.9968145]	Q_Header<(2621443, 13635, 257, 173, 250, 8, 58, 153, 47)>	Q_Data<(0, 0, 12, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 253, 253, 229, 174, 60, 88, 106, 110, 51, 15, 63, 128, 235, 253, 253, 253, 226, 125, 119, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 43, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45275033071004084, y=-0.8873735586671992, z=0.08569175846817165, w=-0.015563674080757673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.021111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=-0.1)>	COMP<167>
