[1740780125.5030851]	Q_Header<(2621443, 28518, 257, 173, 250, 8, 58, 0, 59)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 107, 177, 116, 165, 253, 253, 253, 175, 253, 103, 90, 253, 253, 253, 253, 217, 253, 253, 253, 158, 113, 70, 184, 241, 157, 253, 188, 88, 7, 0, 0, 19, 47, 0, 0, 0, 0, 15, 89, 87, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19573512102214843, y=-0.9764173576901561, z=0.0910623013922811, w=-0.002136179992446272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.025555555555555557, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.03)>	COMP<100>
[1740780126.8627295]	Q_Header<(2621443, 28654, 257, 173, 250, 8, 58, 136, 31)>	Q_Data<(0, 0, 27, 0, 67, 0, 0, 0, 0, 0, 0, 28, 95, 119, 112, 0, 100, 63, 117, 104, 17, 18, 33, 30, 0, 0, 0, 0, 0, 13, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19427058109365863, y=-0.9769069811451775, z=0.08892624462879693, w=-0.00195308155670659)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.11, z=0.1)>	COMP<200>
[1740780126.872708]	Q_Header<(2621443, 28655, 257, 173, 250, 8, 58, 137, 28)>	Q_Data<(0, 0, 31, 0, 66, 0, 0, 0, 0, 0, 0, 0, 11, 103, 140, 96, 178, 70, 122, 126, 31, 0, 30, 25, 12, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19427058109365863, y=-0.9769069811451775, z=0.08892624462879693, w=-0.00195308155670659)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.11, z=0.1)>	COMP<200>
[1740780126.8842032]	Q_Header<(2621443, 28656, 257, 173, 250, 8, 58, 138, 27)>	Q_Data<(0, 0, 52, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 95, 143, 162, 243, 142, 59, 125, 65, 14, 19, 0, 5, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19458317736908906, y=-0.9768221990636453, z=0.0891737836060976, w=-0.0019531561091000156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.0077777777777777776, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=0.07)>	COMP<200>
[1740780126.892787]	Q_Header<(2621443, 28657, 257, 173, 250, 8, 58, 139, 28)>	Q_Data<(0, 0, 49, 0, 65, 0, 0, 0, 0, 0, 0, 0, 14, 85, 138, 156, 248, 166, 146, 88, 74, 25, 25, 5, 0, 0, 0, 0, 0, 0, 0, 29, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19458317736908906, y=-0.9768221990636453, z=0.0891737836060976, w=-0.0019531561091000156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.0077777777777777776, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=0.07)>	COMP<200>
[1740780126.903863]	Q_Header<(2621443, 28658, 257, 173, 250, 8, 58, 140, 28)>	Q_Data<(0, 0, 51, 0, 58, 0, 0, 0, 0, 0, 0, 0, 91, 126, 148, 138, 238, 151, 134, 64, 64, 0, 9, 0, 0, 0, 0, 0, 0, 0, 26, 33, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19458317736908906, y=-0.9768221990636453, z=0.0891737836060976, w=-0.0019531561091000156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.0077777777777777776, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=0.07)>	COMP<200>
[1740780126.909185]	Q_Header<(2621443, 28659, 257, 173, 250, 8, 58, 141, 31)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 0, 0, 103, 114, 140, 71, 203, 99, 71, 33, 44, 18, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 25, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19495030924142812, y=-0.9767047114844499, z=0.08966249351147712, w=-0.0017090196176455816)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.01888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.12, z=0.08)>	COMP<198>
[1740780126.922948]	Q_Header<(2621443, 28660, 257, 173, 250, 8, 58, 142, 27)>	Q_Data<(0, 0, 67, 0, 53, 0, 0, 0, 0, 0, 0, 0, 96, 116, 128, 91, 193, 45, 44, 29, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19495030924142812, y=-0.9767047114844499, z=0.08966249351147712, w=-0.0017090196176455816)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.01888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.12, z=0.08)>	COMP<198>
[1740780126.9332454]	Q_Header<(2621443, 28661, 257, 173, 250, 8, 58, 143, 25)>	Q_Data<(0, 0, 69, 0, 56, 0, 0, 0, 0, 0, 0, 0, 70, 123, 0, 147, 228, 95, 41, 38, 0, 10, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19495030924142812, y=-0.9767047114844499, z=0.08966249351147712, w=-0.0017090196176455816)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.01888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.12, z=0.08)>	COMP<198>
[1740780126.942987]	Q_Header<(2621443, 28662, 257, 173, 250, 8, 58, 144, 21)>	Q_Data<(0, 0, 51, 0, 57, 0, 0, 0, 0, 0, 0, 0, 57, 113, 118, 146, 236, 93, 81, 3, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1951317370526383, y=-0.9766352594867893, z=0.09002793623792352, w=-0.0014648613353967217)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.025555555555555557, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.08)>	COMP<193>
[1740780126.9532602]	Q_Header<(2621443, 28663, 257, 173, 250, 8, 58, 145, 30)>	Q_Data<(0, 0, 51, 0, 56, 0, 0, 0, 0, 0, 0, 0, 56, 130, 143, 52, 203, 65, 83, 18, 26, 0, 0, 0, 16, 26, 19, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1951317370526383, y=-0.9766352594867893, z=0.09002793623792352, w=-0.0014648613353967217)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.025555555555555557, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.08)>	COMP<193>
[1740780126.9629817]	Q_Header<(2621443, 28664, 257, 173, 250, 8, 58, 146, 36)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 128, 145, 131, 180, 117, 123, 0, 48, 62, 25, 0, 27, 37, 9, 0, 0, 0, 11, 0, 0, 53, 44, 43, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1951317370526383, y=-0.9766352594867893, z=0.09002793623792352, w=-0.0014648613353967217)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.025555555555555557, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.08)>	COMP<193>
[1740780126.9732025]	Q_Header<(2621443, 28665, 257, 173, 250, 8, 58, 147, 35)>	Q_Data<(0, 0, 44, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 119, 148, 161, 241, 211, 197, 52, 96, 135, 83, 25, 8, 23, 0, 0, 0, 0, 11, 0, 21, 69, 45, 88, 24, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1951317370526383, y=-0.9766352594867893, z=0.09002793623792352, w=-0.0014648613353967217)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.025555555555555557, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.08)>	COMP<193>
[1740780126.986368]	Q_Header<(2621443, 28666, 257, 173, 250, 8, 58, 148, 35)>	Q_Data<(0, 0, 18, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 135, 148, 161, 200, 253, 253, 57, 111, 184, 124, 46, 9, 0, 6, 0, 0, 0, 0, 0, 41, 87, 98, 102, 48, 85, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19519571258143437, y=-0.97658893098904, z=0.09039551292467302, w=-0.001159699355549485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.025555555555555557, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=0.0)>	COMP<193>
[1740780126.9980054]	Q_Header<(2621443, 28667, 257, 173, 250, 8, 58, 149, 36)>	Q_Data<(0, 0, 18, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 135, 99, 91, 235, 253, 253, 71, 84, 193, 124, 56, 23, 17, 25, 0, 0, 0, 0, 0, 22, 88, 112, 88, 0, 91, 71, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19519571258143437, y=-0.97658893098904, z=0.09039551292467302, w=-0.001159699355549485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.025555555555555557, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=0.0)>	COMP<193>
[1740780127.0029905]	Q_Header<(2621443, 28668, 257, 173, 250, 8, 58, 150, 35)>	Q_Data<(0, 0, 37, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 74, 130, 146, 253, 253, 253, 105, 27, 158, 90, 58, 29, 13, 16, 0, 0, 0, 0, 0, 0, 68, 74, 36, 35, 95, 61, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19519571258143437, y=-0.97658893098904, z=0.09039551292467302, w=-0.001159699355549485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.025555555555555557, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=0.0)>	COMP<193>
[1740780127.0157259]	Q_Header<(2621443, 28669, 257, 173, 250, 8, 58, 151, 35)>	Q_Data<(0, 0, 64, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 161, 249, 253, 253, 110, 38, 104, 62, 51, 27, 7, 0, 0, 0, 0, 11, 0, 0, 49, 59, 34, 41, 73, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1951893077185891, y=-0.9765568866470999, z=0.09075875565276485, w=-0.0007934524704007687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.025555555555555557, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.08, z=-0.02)>	COMP<194>
[1740780127.0229714]	Q_Header<(2621443, 28670, 257, 173, 250, 8, 58, 152, 34)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 160, 253, 240, 253, 226, 71, 39, 61, 86, 57, 0, 0, 0, 0, 0, 0, 0, 0, 58, 94, 91, 27, 35, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1951893077185891, y=-0.9765568866470999, z=0.09075875565276485, w=-0.0007934524704007687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.025555555555555557, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.08, z=-0.02)>	COMP<194>
