[1740780437.9652815]	Q_Header<(2621443, 59768, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 46, 0, 66, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 15, 22, 9, 0, 0, 22, 24, 51, 85, 64, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.712952735819205, y=-0.6959239015333084, z=0.07073985282205793, w=-0.048828198669237564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.006666666666666667, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=0.0)>	COMP<169>
[1740780439.3953042]	Q_Header<(2621443, 59911, 257, 173, 250, 8, 58, 143, 30)>	Q_Data<(0, 0, 56, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 2, 0, 0, 0, 20, 125, 253, 253, 253, 253, 253, 176, 109, 196, 253, 161, 48, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.750550877984991, y=-0.6548475538668755, z=0.06988539930819018, w=-0.05444347264882589)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.015555555555555555, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=-0.09)>	COMP<170>
[1740780439.4053445]	Q_Header<(2621443, 59912, 257, 173, 250, 8, 58, 144, 30)>	Q_Data<(0, 0, 14, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 7, 73, 42, 253, 253, 253, 238, 253, 147, 153, 193, 253, 189, 71, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.750550877984991, y=-0.6548475538668755, z=0.06988539930819018, w=-0.05444347264882589)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.015555555555555555, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=-0.09)>	COMP<170>
[1740780439.4153526]	Q_Header<(2621443, 59913, 257, 173, 250, 8, 58, 145, 29)>	Q_Data<(0, 0, 27, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 24, 100, 151, 253, 253, 253, 253, 253, 120, 238, 188, 253, 175, 58, 22, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7515794202972578, y=-0.6536800057969491, z=0.06976248801362397, w=-0.0544428165425657)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02, z=-0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=0.0)>	COMP<169>
[1740780439.4252818]	Q_Header<(2621443, 59914, 257, 173, 250, 8, 58, 146, 26)>	Q_Data<(0, 0, 45, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 98, 162, 253, 253, 253, 253, 253, 102, 253, 253, 188, 128, 8, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7515794202972578, y=-0.6536800057969491, z=0.06976248801362397, w=-0.0544428165425657)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02, z=-0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=0.0)>	COMP<169>
[1740780439.4353087]	Q_Header<(2621443, 59915, 257, 173, 250, 8, 58, 147, 25)>	Q_Data<(0, 0, 32, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 126, 240, 253, 253, 253, 253, 253, 119, 253, 253, 71, 70, 0, 33, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7515794202972578, y=-0.6536800057969491, z=0.06976248801362397, w=-0.0544428165425657)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02, z=-0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=0.0)>	COMP<169>
[1740780439.4453216]	Q_Header<(2621443, 59916, 257, 173, 250, 8, 58, 148, 26)>	Q_Data<(0, 0, 26, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 46, 147, 253, 253, 253, 253, 253, 178, 99, 231, 203, 73, 28, 29, 24, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.752606104407636, y=-0.6525108962956805, z=0.06963941003398853, w=-0.054442027826746515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.021111111111111112, z=-0.10444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.03)>	COMP<173>
[1740780439.4552317]	Q_Header<(2621443, 59917, 257, 173, 250, 8, 58, 149, 20)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 133, 253, 253, 253, 253, 253, 83, 50, 137, 117, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.752606104407636, y=-0.6525108962956805, z=0.06963941003398853, w=-0.054442027826746515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.021111111111111112, z=-0.10444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.03)>	COMP<173>
[1740780439.465191]	Q_Header<(2621443, 59918, 257, 173, 250, 8, 58, 150, 23)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 111, 224, 253, 253, 166, 119, 86, 67, 81, 78, 18, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.752606104407636, y=-0.6525108962956805, z=0.06963941003398853, w=-0.054442027826746515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.021111111111111112, z=-0.10444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.03)>	COMP<173>
[1740780439.4756336]	Q_Header<(2621443, 59919, 257, 173, 250, 8, 58, 151, 32)>	Q_Data<(0, 0, 62, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 158, 170, 138, 229, 253, 253, 145, 110, 137, 60, 32, 31, 44, 29, 12, 0, 0, 0, 0, 0, 0, 0, 31, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7539513333838456, y=-0.6509872032601066, z=0.06939550441653301, w=-0.05438117364567363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.02, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.03)>	COMP<173>
[1740780439.485316]	Q_Header<(2621443, 59920, 257, 173, 250, 8, 58, 152, 36)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 253, 253, 249, 253, 253, 253, 133, 116, 172, 81, 23, 27, 55, 45, 0, 0, 9, 0, 0, 0, 34, 116, 147, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7539513333838456, y=-0.6509872032601066, z=0.06939550441653301, w=-0.05438117364567363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.02, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.03)>	COMP<173>
[1740780439.4953246]	Q_Header<(2621443, 59921, 257, 173, 250, 8, 58, 153, 34)>	Q_Data<(0, 0, 40, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 253, 253, 253, 253, 253, 253, 124, 142, 185, 144, 57, 15, 52, 53, 8, 0, 27, 0, 0, 0, 120, 231, 244, 200, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7539513333838456, y=-0.6509872032601066, z=0.06939550441653301, w=-0.05438117364567363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.02, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.03)>	COMP<173>
[1740780439.505337]	Q_Header<(2621443, 59922, 257, 173, 250, 8, 58, 154, 34)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 125, 253, 253, 253, 253, 253, 253, 253, 148, 173, 155, 73, 0, 58, 37, 0, 0, 20, 0, 0, 9, 161, 253, 253, 230, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7539513333838456, y=-0.6509872032601066, z=0.06939550441653301, w=-0.05438117364567363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.02, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.03)>	COMP<173>
[1740780439.5153196]	Q_Header<(2621443, 59923, 257, 173, 250, 8, 58, 155, 35)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 97, 251, 253, 253, 253, 253, 253, 253, 142, 155, 147, 72, 0, 60, 0, 0, 0, 34, 0, 0, 56, 164, 235, 179, 194, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7548937843721482, y=-0.6499117897796437, z=0.06927590922237938, w=-0.054322078597284267)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.014444444444444444, z=-0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=0.02)>	COMP<171>
[1740780439.5252683]	Q_Header<(2621443, 59924, 257, 173, 250, 8, 58, 156, 37)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 66, 161, 183, 247, 253, 253, 253, 253, 130, 134, 149, 67, 11, 42, 0, 0, 0, 22, 0, 23, 86, 156, 150, 64, 118, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7548937843721482, y=-0.6499117897796437, z=0.06927590922237938, w=-0.054322078597284267)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.014444444444444444, z=-0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=0.02)>	COMP<171>
[1740780439.5355427]	Q_Header<(2621443, 59925, 257, 173, 250, 8, 58, 157, 35)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 81, 65, 253, 253, 237, 253, 253, 173, 159, 168, 62, 28, 26, 0, 0, 0, 0, 0, 29, 143, 209, 109, 115, 69, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7548937843721482, y=-0.6499117897796437, z=0.06927590922237938, w=-0.054322078597284267)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.014444444444444444, z=-0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=0.02)>	COMP<171>
[1740780439.5463724]	Q_Header<(2621443, 59926, 257, 173, 250, 8, 58, 158, 35)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 41, 44, 228, 253, 253, 253, 253, 253, 175, 202, 101, 15, 21, 0, 0, 13, 0, 0, 44, 207, 253, 139, 170, 120, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7558041202716252, y=-0.6488697086818741, z=0.06921439654268134, w=-0.05419963327151766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.013333333333333334, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.11, z=0.06)>	COMP<172>
[1740780439.5552742]	Q_Header<(2621443, 59927, 257, 173, 250, 8, 58, 159, 32)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 44, 172, 253, 196, 253, 253, 253, 184, 253, 190, 48, 0, 0, 0, 0, 0, 0, 94, 202, 253, 253, 251, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7558041202716252, y=-0.6488697086818741, z=0.06921439654268134, w=-0.05419963327151766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.013333333333333334, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.11, z=0.06)>	COMP<172>
