[1740779583.099068]	Q_Header<(2621443, 39804, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 18, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 19, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 198, 193, 153, 100, 253, 253, 234, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8334780014172091, y=0.5441166068127138, z=-0.065306199583803, w=0.07061614291444866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.008888888888888889, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=-0.12)>	COMP<232>
[1740779584.5393102]	Q_Header<(2621443, 39948, 257, 173, 250, 8, 58, 144, 61)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 171, 87, 178, 253, 231, 253, 253, 248, 253, 253, 253, 149, 88, 90, 107, 0, 10, 29, 65, 58, 70, 149, 213, 253, 152, 177, 248, 253, 205, 230, 253, 176, 27, 88, 137, 76, 0, 0, 35, 98, 141, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8270544542239143, y=0.5547063380064158, z=-0.059084037763007316, w=0.06921621779261394)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.008888888888888889, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=0.03)>	COMP<242>
[1740779584.5491958]	Q_Header<(2621443, 39949, 257, 173, 250, 8, 58, 145, 58)>	Q_Data<(0, 0, 41, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 225, 124, 228, 253, 253, 174, 253, 253, 253, 253, 253, 91, 57, 0, 54, 0, 3, 14, 30, 67, 36, 78, 157, 160, 63, 165, 253, 253, 155, 70, 107, 47, 0, 47, 124, 70, 0, 0, 14, 124, 173, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.826700714733532, y=0.5552840976482595, z=-0.05889746694114864, w=0.06896801828341759)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0044444444444444444, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.12, z=0.01)>	COMP<238>
[1740779584.5591252]	Q_Header<(2621443, 39950, 257, 173, 250, 8, 58, 146, 58)>	Q_Data<(0, 0, 52, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 244, 214, 215, 253, 253, 253, 171, 253, 253, 253, 247, 79, 52, 0, 20, 18, 43, 30, 0, 42, 56, 64, 71, 37, 19, 81, 155, 157, 81, 34, 55, 0, 0, 33, 45, 43, 0, 47, 0, 93, 147, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.826700714733532, y=0.5552840976482595, z=-0.05889746694114864, w=0.06896801828341759)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0044444444444444444, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.12, z=0.01)>	COMP<238>
[1740779584.5691066]	Q_Header<(2621443, 39951, 257, 173, 250, 8, 58, 147, 58)>	Q_Data<(0, 0, 46, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 150, 211, 237, 253, 253, 253, 155, 253, 253, 253, 221, 141, 73, 5, 20, 47, 56, 42, 13, 50, 40, 0, 39, 0, 0, 55, 72, 54, 88, 44, 0, 16, 0, 38, 40, 121, 96, 105, 133, 84, 68, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.826700714733532, y=0.5552840976482595, z=-0.05889746694114864, w=0.06896801828341759)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0044444444444444444, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.12, z=0.01)>	COMP<238>
[1740779584.5792012]	Q_Header<(2621443, 39952, 257, 173, 250, 8, 58, 148, 54)>	Q_Data<(0, 0, 26, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 178, 203, 253, 253, 253, 253, 164, 253, 241, 221, 223, 169, 111, 0, 20, 52, 63, 55, 0, 26, 36, 34, 50, 0, 0, 0, 0, 61, 99, 41, 70, 0, 0, 0, 105, 186, 159, 158, 224, 210, 181, 51, 55, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8264453104380569, y=0.5556837596918811, z=-0.05877893899201247, w=0.06891113408305512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.005555555555555556, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.06)>	COMP<238>
[1740779584.589049]	Q_Header<(2621443, 39953, 257, 173, 250, 8, 58, 149, 56)>	Q_Data<(0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 201, 253, 253, 253, 141, 113, 138, 157, 253, 253, 188, 185, 132, 35, 0, 37, 47, 56, 0, 20, 34, 59, 61, 33, 16, 0, 0, 66, 87, 91, 96, 9, 0, 0, 118, 193, 158, 188, 253, 253, 208, 90, 98, 35, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8264453104380569, y=0.5556837596918811, z=-0.05877893899201247, w=0.06891113408305512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.005555555555555556, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.06)>	COMP<238>
[1740779584.5990598]	Q_Header<(2621443, 39954, 257, 173, 250, 8, 58, 150, 56)>	Q_Data<(0, 0, 9, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 219, 237, 253, 251, 162, 209, 186, 130, 216, 253, 253, 152, 112, 56, 0, 42, 26, 38, 0, 26, 56, 85, 94, 8, 0, 0, 0, 44, 65, 118, 88, 40, 0, 0, 83, 139, 109, 164, 237, 225, 169, 73, 83, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8264453104380569, y=0.5556837596918811, z=-0.05877893899201247, w=0.06891113408305512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.005555555555555556, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.06)>	COMP<238>
[1740779584.6092458]	Q_Header<(2621443, 39955, 257, 173, 250, 8, 58, 151, 52)>	Q_Data<(0, 0, 57, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 253, 253, 174, 234, 253, 249, 144, 108, 240, 253, 121, 84, 118, 49, 38, 0, 0, 0, 63, 95, 139, 133, 34, 0, 0, 0, 0, 34, 98, 61, 14, 0, 0, 22, 53, 20, 112, 172, 144, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8261681355833521, y=0.556088791614947, z=-0.058776589433124124, w=0.06896941439193173)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0033333333333333335, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.02)>	COMP<235>
[1740779584.6190875]	Q_Header<(2621443, 39956, 257, 173, 250, 8, 58, 152, 51)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 253, 253, 253, 253, 253, 253, 253, 172, 253, 253, 183, 141, 109, 124, 33, 31, 0, 0, 0, 71, 130, 169, 150, 36, 25, 9, 0, 0, 0, 62, 19, 22, 0, 0, 0, 0, 0, 58, 98, 54, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8261681355833521, y=0.556088791614947, z=-0.058776589433124124, w=0.06896941439193173)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0033333333333333335, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.02)>	COMP<235>
[1740779584.6290746]	Q_Header<(2621443, 39957, 257, 173, 250, 8, 58, 153, 54)>	Q_Data<(0, 0, 55, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 253, 245, 253, 253, 253, 253, 190, 253, 253, 253, 118, 55, 73, 8, 46, 16, 0, 0, 75, 128, 152, 130, 0, 0, 6, 0, 0, 0, 29, 0, 0, 0, 0, 13, 0, 0, 26, 44, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8261681355833521, y=0.556088791614947, z=-0.058776589433124124, w=0.06896941439193173)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0033333333333333335, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.02)>	COMP<235>
[1740779584.6390574]	Q_Header<(2621443, 39958, 257, 173, 250, 8, 58, 154, 45)>	Q_Data<(0, 0, 56, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 209, 253, 204, 253, 116, 253, 253, 253, 175, 253, 253, 253, 163, 109, 75, 35, 29, 0, 0, 0, 57, 85, 94, 69, 20, 10, 0, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8261681355833521, y=0.556088791614947, z=-0.058776589433124124, w=0.06896941439193173)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0033333333333333335, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.02)>	COMP<235>
[1740779584.6491168]	Q_Header<(2621443, 39959, 257, 173, 250, 8, 58, 155, 44)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 147, 245, 253, 253, 253, 216, 204, 172, 156, 253, 253, 253, 253, 123, 101, 35, 0, 0, 0, 3, 47, 44, 66, 28, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8258303545437329, y=0.5565962308266297, z=-0.058717575836738437, w=0.06897178866477592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0044444444444444444, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.12, z=-0.01)>	COMP<237>
[1740779584.6590455]	Q_Header<(2621443, 39960, 257, 173, 250, 8, 58, 156, 43)>	Q_Data<(0, 0, 54, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 227, 253, 253, 253, 93, 253, 253, 253, 253, 253, 253, 253, 96, 77, 74, 35, 0, 0, 0, 0, 0, 31, 21, 33, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8258303545437329, y=0.5565962308266297, z=-0.058717575836738437, w=0.06897178866477592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0044444444444444444, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.12, z=-0.01)>	COMP<237>
[1740779584.6690412]	Q_Header<(2621443, 39961, 257, 173, 250, 8, 58, 157, 43)>	Q_Data<(0, 0, 59, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 108, 253, 253, 253, 243, 205, 253, 253, 253, 253, 253, 253, 240, 89, 47, 85, 33, 0, 0, 11, 0, 31, 25, 0, 23, 0, 0, 0, 0, 5, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8258303545437329, y=0.5565962308266297, z=-0.058717575836738437, w=0.06897178866477592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0044444444444444444, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.12, z=-0.01)>	COMP<237>
[1740779584.6791441]	Q_Header<(2621443, 39962, 257, 173, 250, 8, 58, 158, 40)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 189, 253, 253, 219, 200, 249, 253, 253, 253, 253, 253, 253, 189, 132, 111, 50, 53, 25, 0, 23, 23, 39, 22, 0, 0, 0, 18, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8255557139618074, y=0.5570029162809, z=-0.058654372402579986, w=0.06903027594934232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.1, z=-0.05)>	COMP<237>
[1740779584.6890676]	Q_Header<(2621443, 39963, 257, 173, 250, 8, 58, 159, 42)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 231, 225, 238, 234, 253, 253, 253, 253, 253, 148, 253, 253, 124, 152, 144, 85, 78, 32, 0, 22, 0, 0, 0, 0, 0, 0, 15, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8255557139618074, y=0.5570029162809, z=-0.058654372402579986, w=0.06903027594934232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.1, z=-0.05)>	COMP<237>
[1740779584.6990542]	Q_Header<(2621443, 39964, 257, 173, 250, 8, 58, 160, 42)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 10, 132, 81, 0, 244, 229, 253, 150, 231, 220, 253, 253, 239, 253, 253, 253, 76, 125, 135, 86, 71, 32, 0, 0, 0, 0, 30, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8255557139618074, y=0.5570029162809, z=-0.058654372402579986, w=0.06903027594934232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.1, z=-0.05)>	COMP<237>
