[1740780417.9650655]	Q_Header<(2621443, 57768, 257, 173, 250, 8, 58, 0, 18)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 38, 34, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.515436901199933, y=-0.8520425270279532, z=0.08581459835252882, w=-0.03137176639630143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.023333333333333334, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.18, z=-0.16)>	COMP<117>
[1740780419.4552639]	Q_Header<(2621443, 57917, 257, 173, 250, 8, 58, 149, 61)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 130, 253, 253, 253, 133, 253, 253, 190, 253, 253, 170, 80, 33, 0, 36, 107, 188, 209, 188, 193, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 242, 253, 189, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 253, 253, 133, 208, 213, 56, 223, 102, 157, 220, 0, 98, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46295835272548014, y=-0.8815435053940817, z=0.08941779653827665, w=-0.0235599108967746)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.012222222222222223, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.07, z=0.06)>	COMP<105>
[1740780419.4652991]	Q_Header<(2621443, 57918, 257, 173, 250, 8, 58, 150, 65)>	Q_Data<(0, 0, 20, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 86, 253, 253, 253, 253, 253, 253, 253, 253, 245, 121, 0, 12, 29, 60, 179, 253, 253, 148, 253, 80, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 148, 129, 77, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 253, 99, 113, 174, 198, 28, 154, 0, 0, 137, 36, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46295835272548014, y=-0.8815435053940817, z=0.08941779653827665, w=-0.0235599108967746)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.012222222222222223, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.07, z=0.06)>	COMP<105>
[1740780419.475331]	Q_Header<(2621443, 57919, 257, 173, 250, 8, 58, 151, 51)>	Q_Data<(0, 0, 64, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0, 35, 165, 253, 253, 253, 253, 253, 253, 196, 227, 144, 70, 6, 27, 82, 253, 253, 253, 222, 250, 131, 66, 20, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 161, 181, 225, 72, 118, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4617963979624838, y=-0.8821495294411549, z=0.08941735699379312, w=-0.023681866562178654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.005555555555555556, z=0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.03)>	COMP<110>
[1740780419.485176]	Q_Header<(2621443, 57920, 257, 173, 250, 8, 58, 152, 50)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 0, 0, 0, 0, 0, 0, 5, 29, 113, 253, 253, 253, 253, 253, 253, 253, 179, 162, 122, 35, 7, 84, 253, 253, 253, 253, 225, 202, 60, 78, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 146, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4617963979624838, y=-0.8821495294411549, z=0.08941735699379312, w=-0.023681866562178654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.005555555555555556, z=0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.03)>	COMP<110>
[1740780419.495187]	Q_Header<(2621443, 57921, 257, 173, 250, 8, 58, 153, 50)>	Q_Data<(0, 0, 29, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 0, 0, 0, 0, 0, 0, 29, 23, 123, 253, 253, 253, 253, 253, 253, 253, 205, 147, 133, 102, 98, 91, 253, 253, 253, 253, 253, 253, 105, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 100, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 253, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4617963979624838, y=-0.8821495294411549, z=0.08941735699379312, w=-0.023681866562178654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.005555555555555556, z=0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.03)>	COMP<110>
[1740780419.5053682]	Q_Header<(2621443, 57922, 257, 173, 250, 8, 58, 154, 70)>	Q_Data<(0, 0, 20, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 23, 100, 253, 253, 253, 253, 253, 253, 253, 253, 130, 89, 152, 195, 114, 253, 253, 253, 253, 253, 253, 145, 108, 9, 0, 4, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 108, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 67, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4617963979624838, y=-0.8821495294411549, z=0.08941735699379312, w=-0.023681866562178654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.005555555555555556, z=0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.03)>	COMP<110>
[1740780419.5153618]	Q_Header<(2621443, 57923, 257, 173, 250, 8, 58, 155, 64)>	Q_Data<(0, 0, 49, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 27, 52, 205, 253, 253, 253, 253, 253, 253, 204, 199, 75, 189, 253, 205, 231, 253, 253, 253, 207, 240, 132, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 61, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 63, 0, 7, 0, 0, 0, 0, 0, 0, 62, 123, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 253, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46068994242595956, y=-0.8827449175022063, z=0.0892327365960192, w=-0.023742499682524943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0044444444444444444, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.05)>	COMP<110>
[1740780419.525265]	Q_Header<(2621443, 57924, 257, 173, 250, 8, 58, 156, 63)>	Q_Data<(0, 0, 33, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 0, 31, 32, 115, 203, 253, 253, 253, 253, 253, 251, 253, 179, 202, 253, 253, 114, 250, 253, 253, 163, 156, 77, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 152, 66, 0, 0, 190, 170, 0, 0, 0, 0, 57, 153, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46068994242595956, y=-0.8827449175022063, z=0.0892327365960192, w=-0.023742499682524943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0044444444444444444, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.05)>	COMP<110>
[1740780419.5355213]	Q_Header<(2621443, 57925, 257, 173, 250, 8, 58, 157, 57)>	Q_Data<(0, 0, 44, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 13, 54, 107, 225, 253, 253, 253, 253, 253, 253, 203, 238, 253, 249, 155, 94, 130, 142, 109, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 147, 132, 142, 253, 253, 177, 67, 0, 0, 0, 125, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46068994242595956, y=-0.8827449175022063, z=0.0892327365960192, w=-0.023742499682524943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0044444444444444444, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.05)>	COMP<110>
[1740780419.5500813]	Q_Header<(2621443, 57926, 257, 173, 250, 8, 58, 158, 45)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 14, 30, 59, 167, 253, 253, 253, 253, 253, 253, 191, 253, 235, 177, 170, 225, 160, 55, 48, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 215, 201, 163, 253, 253, 163, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45927336997768675, y=-0.8835137945245175, z=0.0889250897086365, w=-0.02374183932509238)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0044444444444444444, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.05)>	COMP<107>
[1740780419.555187]	Q_Header<(2621443, 57927, 257, 173, 250, 8, 58, 159, 44)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 10, 21, 31, 114, 253, 253, 253, 253, 253, 253, 185, 245, 169, 71, 204, 248, 172, 47, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 149, 32, 141, 182, 81, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45927336997768675, y=-0.8835137945245175, z=0.0889250897086365, w=-0.02374183932509238)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0044444444444444444, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.05)>	COMP<107>
[1740780419.5653758]	Q_Header<(2621443, 57928, 257, 173, 250, 8, 58, 160, 44)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 21, 11, 6, 0, 59, 244, 253, 253, 253, 253, 253, 223, 253, 161, 205, 253, 226, 140, 67, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 72, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45927336997768675, y=-0.8835137945245175, z=0.0889250897086365, w=-0.02374183932509238)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0044444444444444444, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.05)>	COMP<107>
[1740780419.5767124]	Q_Header<(2621443, 57929, 257, 173, 250, 8, 58, 161, 37)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 28, 4, 0, 0, 0, 177, 253, 253, 253, 253, 253, 253, 253, 253, 238, 253, 177, 98, 48, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 196, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.458184402039209, y=-0.8840816655838474, z=0.08886592372040607, w=-0.023864406713378278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0011111111111111111, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=-0.06)>	COMP<106>
[1740780419.5852516]	Q_Header<(2621443, 57930, 257, 173, 250, 8, 58, 162, 49)>	Q_Data<(0, 0, 69, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 27, 20, 0, 0, 0, 0, 105, 242, 253, 253, 199, 253, 249, 253, 253, 253, 253, 191, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 164, 170, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.458184402039209, y=-0.8840816655838474, z=0.08886592372040607, w=-0.023864406713378278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0011111111111111111, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=-0.06)>	COMP<106>
[1740780419.5952473]	Q_Header<(2621443, 57931, 257, 173, 250, 8, 58, 163, 66)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 56, 99, 145, 209, 202, 253, 253, 253, 253, 253, 253, 253, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 46, 0, 0, 148, 122, 186, 47, 96, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.458184402039209, y=-0.8840816655838474, z=0.08886592372040607, w=-0.023864406713378278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0011111111111111111, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=-0.06)>	COMP<106>
[1740780419.6053832]	Q_Header<(2621443, 57932, 257, 173, 250, 8, 58, 164, 85)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 32, 63, 86, 253, 253, 227, 253, 210, 253, 253, 253, 252, 94, 16, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 25, 0, 0, 0, 0, 116, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 90, 0, 47, 253, 253, 253, 204, 0, 75, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 0, 180, 148, 253, 253, 253, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 51, 0, 0, 0, 129, 253, 207, 159, 253, 253, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.458184402039209, y=-0.8840816655838474, z=0.08886592372040607, w=-0.023864406713378278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0011111111111111111, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=-0.06)>	COMP<106>
[1740780419.616419]	Q_Header<(2621443, 57933, 257, 173, 250, 8, 58, 165, 102)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 3, 13, 0, 0, 35, 99, 253, 253, 253, 160, 137, 253, 253, 253, 196, 71, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 144, 20, 0, 42, 0, 86, 99, 0, 0, 0, 0, 148, 253, 253, 0, 0, 0, 0, 0, 0, 0, 71, 77, 25, 85, 89, 52, 63, 229, 253, 253, 253, 253, 253, 126, 68, 90, 236, 146, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 168, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 253, 138, 162, 143, 253, 253, 253, 103, 0, 60, 0, 0, 0, 0, 0, 0, 78, 19, 0, 0, 0, 77, 253, 253, 253, 253, 253, 253, 147, 25)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4572222213088735, y=-0.8845977377425582, z=0.08868560773752412, w=-0.02386515665889328)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0033333333333333335, z=0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=-0.09)>	COMP<106>
