[1740780402.9649644]	Q_Header<(2621443, 56268, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 78, 77, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 55, 45, 27, 0, 0, 54, 128, 119, 47, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42340900376701424, y=-0.9015065569610495, z=0.08673262135691613, w=-0.022095150549756255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=-0.04111111111111111, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=0.42)>	COMP<111>
[1740780404.4452128]	Q_Header<(2621443, 56416, 257, 173, 250, 8, 58, 148, 57)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37, 115, 253, 253, 253, 253, 253, 253, 253, 253, 252, 210, 116, 50, 27, 0, 0, 77, 119, 193, 109, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 253, 253, 202, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 233, 221, 253, 213, 158, 0, 0, 247, 246, 251, 149, 212, 222, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4443876267821856, y=-0.8910945407251627, z=0.08819394598273014, w=-0.02630559911318802)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06333333333333334, y=-0.03888888888888889, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.07, z=0.59)>	COMP<114>
[1740780404.4552388]	Q_Header<(2621443, 56417, 257, 173, 250, 8, 58, 149, 53)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 31, 101, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 127, 63, 38, 30, 74, 94, 225, 253, 129, 138, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 238, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 241, 253, 253, 253, 253, 211, 29, 0, 210, 204, 30, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4443876267821856, y=-0.8910945407251627, z=0.08819394598273014, w=-0.02630559911318802)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06333333333333334, y=-0.03888888888888889, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.07, z=0.59)>	COMP<114>
[1740780404.4650452]	Q_Header<(2621443, 56418, 257, 173, 250, 8, 58, 150, 46)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61, 163, 189, 253, 253, 253, 253, 253, 253, 253, 242, 107, 44, 0, 90, 190, 226, 253, 253, 243, 216, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 181, 73, 68, 109, 119, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4443876267821856, y=-0.8910945407251627, z=0.08819394598273014, w=-0.02630559911318802)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06333333333333334, y=-0.03888888888888889, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.07, z=0.59)>	COMP<114>
[1740780404.475177]	Q_Header<(2621443, 56419, 257, 173, 250, 8, 58, 151, 43)>	Q_Data<(0, 0, 44, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 126, 253, 253, 253, 253, 253, 253, 253, 157, 175, 79, 31, 0, 130, 253, 253, 253, 253, 253, 251, 60, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 253, 253, 237, 189, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.445010684579847, y=-0.8906927609482522, z=0.08886785855825774, w=-0.02709981401089728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.023333333333333334, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.01, z=0.56)>	COMP<112>
[1740780404.4850092]	Q_Header<(2621443, 56420, 257, 173, 250, 8, 58, 152, 37)>	Q_Data<(0, 0, 58, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 171, 253, 253, 253, 253, 253, 253, 157, 76, 112, 74, 79, 38, 134, 253, 253, 253, 253, 253, 211, 196, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 168, 77, 72, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.445010684579847, y=-0.8906927609482522, z=0.08886785855825774, w=-0.02709981401089728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.023333333333333334, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.01, z=0.56)>	COMP<112>
[1740780404.4950292]	Q_Header<(2621443, 56421, 257, 173, 250, 8, 58, 153, 47)>	Q_Data<(0, 0, 28, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 32, 157, 253, 253, 253, 139, 253, 253, 253, 204, 100, 91, 87, 91, 101, 253, 253, 253, 253, 253, 253, 253, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 105, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.445010684579847, y=-0.8906927609482522, z=0.08886785855825774, w=-0.02709981401089728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.023333333333333334, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.01, z=0.56)>	COMP<112>
[1740780404.5050766]	Q_Header<(2621443, 56422, 257, 173, 250, 8, 58, 154, 56)>	Q_Data<(0, 0, 9, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 117, 253, 253, 253, 253, 253, 253, 253, 253, 139, 112, 135, 157, 101, 253, 253, 253, 253, 230, 253, 253, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 164, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 238, 42, 0, 0, 0, 0, 0, 12, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 138, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.445010684579847, y=-0.8906927609482522, z=0.08886785855825774, w=-0.02709981401089728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.023333333333333334, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.01, z=0.56)>	COMP<112>
[1740780404.5152357]	Q_Header<(2621443, 56423, 257, 173, 250, 8, 58, 155, 64)>	Q_Data<(0, 0, 50, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 63, 198, 216, 141, 253, 253, 253, 253, 253, 227, 83, 179, 205, 90, 245, 253, 253, 253, 175, 253, 210, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 168, 0, 11, 0, 0, 0, 0, 0, 57, 110, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 0, 62, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4454269656004112, y=-0.8904266924012605, z=0.08935394322266402, w=-0.027404317286185892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.01, z=0.35)>	COMP<112>
[1740780404.5251606]	Q_Header<(2621443, 56424, 257, 173, 250, 8, 58, 156, 64)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 19, 101, 91, 249, 253, 157, 253, 253, 253, 253, 148, 253, 253, 159, 107, 253, 253, 253, 168, 206, 119, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 218, 91, 157, 181, 0, 0, 0, 0, 0, 147, 173, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 200, 0, 164, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4454269656004112, y=-0.8904266924012605, z=0.08935394322266402, w=-0.027404317286185892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.01, z=0.35)>	COMP<112>
[1740780404.535406]	Q_Header<(2621443, 56425, 257, 173, 250, 8, 58, 157, 66)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 21, 57, 117, 250, 253, 253, 253, 244, 253, 253, 253, 253, 253, 156, 149, 147, 253, 253, 116, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 253, 236, 192, 253, 253, 0, 0, 0, 0, 0, 178, 205, 40, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 162, 0, 197, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4454269656004112, y=-0.8904266924012605, z=0.08935394322266402, w=-0.027404317286185892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.01, z=0.35)>	COMP<112>
[1740780404.5451345]	Q_Header<(2621443, 56426, 257, 173, 250, 8, 58, 158, 54)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 17, 67, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 61, 84, 121, 187, 144, 84, 55, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 227, 152, 155, 253, 253, 0, 0, 0, 0, 0, 165, 222, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 157, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44573370777201204, y=-0.8902467289555756, z=0.0895983955921284, w=-0.027465448240093854)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.008888888888888889, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.4)>	COMP<110>
[1740780404.555146]	Q_Header<(2621443, 56427, 257, 173, 250, 8, 58, 159, 44)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 104, 246, 253, 253, 253, 253, 253, 253, 253, 253, 137, 196, 171, 205, 158, 67, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 108, 79, 121, 253, 206, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44573370777201204, y=-0.8902467289555756, z=0.0895983955921284, w=-0.027465448240093854)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.008888888888888889, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.4)>	COMP<110>
[1740780404.5650487]	Q_Header<(2621443, 56428, 257, 173, 250, 8, 58, 160, 41)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 22, 3, 130, 212, 138, 253, 253, 253, 168, 253, 253, 250, 253, 223, 193, 144, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44573370777201204, y=-0.8902467289555756, z=0.0895983955921284, w=-0.027465448240093854)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.008888888888888889, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.4)>	COMP<110>
[1740780404.575118]	Q_Header<(2621443, 56429, 257, 173, 250, 8, 58, 161, 30)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 12, 27, 0, 154, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 137, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44604801755525303, y=-0.8900818609754043, z=0.08978333796165533, w=-0.027099797454095832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.024444444444444446, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.23)>	COMP<110>
[1740780404.585094]	Q_Header<(2621443, 56430, 257, 173, 250, 8, 58, 162, 42)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 17, 0, 0, 0, 0, 123, 253, 253, 253, 253, 253, 216, 253, 253, 253, 253, 253, 37, 65, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 144, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44604801755525303, y=-0.8900818609754043, z=0.08978333796165533, w=-0.027099797454095832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.024444444444444446, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.23)>	COMP<110>
[1740780404.5951142]	Q_Header<(2621443, 56431, 257, 173, 250, 8, 58, 163, 51)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 22, 21, 0, 0, 0, 0, 63, 204, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 214, 183, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44604801755525303, y=-0.8900818609754043, z=0.08978333796165533, w=-0.027099797454095832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.024444444444444446, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.23)>	COMP<110>
[1740780404.6053333]	Q_Header<(2621443, 56432, 257, 173, 250, 8, 58, 164, 95)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 19, 0, 0, 0, 0, 0, 91, 85, 253, 253, 253, 253, 253, 253, 240, 253, 193, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 70, 84, 0, 0, 0, 0, 48, 0, 0, 0, 0, 40, 0, 0, 0, 0, 32, 0, 64, 0, 0, 38, 13, 0, 253, 253, 246, 198, 150, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 182, 168, 253, 253, 207, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 77, 105, 0, 0, 0, 0, 189, 149, 115, 253, 253, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44604801755525303, y=-0.8900818609754043, z=0.08978333796165533, w=-0.027099797454095832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.024444444444444446, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.23)>	COMP<110>
