[1740779578.0988848]	Q_Header<(2621443, 39304, 257, 173, 250, 8, 58, 0, 28)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 12, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 107, 253, 253, 68, 253, 42, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.857195114089934, y=0.5045878672872034, z=-0.06952045250273675, w=0.07599031024223639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01888888888888889, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.05)>	COMP<18>
[1740779579.5290873]	Q_Header<(2621443, 39447, 257, 173, 250, 8, 58, 143, 42)>	Q_Data<(0, 0, 56, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 77, 200, 253, 253, 253, 253, 253, 181, 253, 170, 222, 253, 253, 253, 253, 87, 61, 243, 253, 253, 253, 253, 253, 253, 161, 253, 253, 253, 253, 176, 253, 157, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8483858622097126, y=0.5195905643878621, z=-0.06976295255436701, w=0.07348608475543122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0011111111111111111, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.1, z=-0.08)>	COMP<21>
[1740779579.5391998]	Q_Header<(2621443, 39448, 257, 173, 250, 8, 58, 144, 50)>	Q_Data<(0, 0, 51, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49, 221, 253, 253, 253, 253, 253, 253, 253, 242, 158, 223, 253, 251, 253, 93, 33, 186, 253, 253, 253, 253, 253, 210, 253, 253, 253, 253, 253, 233, 253, 252, 91, 48, 44, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 52, 209, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8483858622097126, y=0.5195905643878621, z=-0.06976295255436701, w=0.07348608475543122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0011111111111111111, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.1, z=-0.08)>	COMP<21>
[1740779579.5490742]	Q_Header<(2621443, 39449, 257, 173, 250, 8, 58, 145, 48)>	Q_Data<(0, 0, 13, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 133, 173, 253, 253, 253, 253, 253, 253, 253, 253, 159, 111, 190, 193, 223, 84, 0, 104, 253, 253, 238, 253, 253, 232, 253, 253, 253, 253, 225, 236, 253, 253, 81, 53, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 197, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8482304952618123, y=0.519851703831392, z=-0.06970419699136429, w=0.07348848789632453)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0044444444444444444, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.07, z=0.0)>	COMP<14>
[1740779579.5590727]	Q_Header<(2621443, 39450, 257, 173, 250, 8, 58, 146, 54)>	Q_Data<(0, 0, 48, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 231, 126, 198, 239, 253, 253, 253, 253, 253, 253, 136, 224, 51, 114, 134, 49, 0, 35, 118, 101, 104, 156, 253, 253, 233, 246, 253, 253, 253, 77, 187, 228, 50, 78, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8482304952618123, y=0.519851703831392, z=-0.06970419699136429, w=0.07348848789632453)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0044444444444444444, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.07, z=0.0)>	COMP<14>
[1740779579.569081]	Q_Header<(2621443, 39451, 257, 173, 250, 8, 58, 147, 59)>	Q_Data<(0, 0, 29, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 253, 238, 172, 235, 219, 253, 253, 253, 253, 253, 139, 253, 114, 57, 67, 32, 0, 0, 67, 39, 79, 116, 194, 144, 130, 151, 235, 212, 230, 179, 148, 125, 43, 71, 85, 35, 19, 0, 0, 0, 73, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 253, 234, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8482304952618123, y=0.519851703831392, z=-0.06970419699136429, w=0.07348848789632453)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0044444444444444444, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.07, z=0.0)>	COMP<14>
[1740779579.5791314]	Q_Header<(2621443, 39452, 257, 173, 250, 8, 58, 148, 55)>	Q_Data<(0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 218, 97, 21, 45, 36, 43, 23, 37, 54, 63, 71, 101, 100, 50, 70, 135, 190, 138, 100, 106, 99, 0, 27, 78, 91, 2, 0, 0, 0, 64, 79, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 193, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8480652513945632, y=0.5201304118304763, z=-0.06963961510192132, w=0.07348474722411329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0044444444444444444, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.09, z=-0.02)>	COMP<14>
[1740779579.589076]	Q_Header<(2621443, 39453, 257, 173, 250, 8, 58, 149, 50)>	Q_Data<(0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 247, 253, 253, 253, 253, 253, 221, 253, 253, 253, 253, 128, 117, 50, 52, 16, 71, 80, 29, 0, 3, 49, 91, 83, 53, 0, 81, 120, 61, 63, 55, 60, 0, 0, 69, 145, 95, 0, 12, 59, 40, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8480652513945632, y=0.5201304118304763, z=-0.06963961510192132, w=0.07348474722411329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0044444444444444444, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.09, z=-0.02)>	COMP<14>
[1740779579.5990233]	Q_Header<(2621443, 39454, 257, 173, 250, 8, 58, 150, 53)>	Q_Data<(0, 0, 14, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 231, 235, 253, 253, 250, 221, 156, 250, 253, 253, 253, 65, 152, 52, 53, 0, 89, 119, 53, 0, 0, 48, 77, 34, 0, 26, 0, 46, 60, 113, 65, 22, 40, 48, 108, 194, 118, 89, 151, 158, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8480652513945632, y=0.5201304118304763, z=-0.06963961510192132, w=0.07348474722411329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0044444444444444444, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.09, z=-0.02)>	COMP<14>
[1740779579.6091387]	Q_Header<(2621443, 39455, 257, 173, 250, 8, 58, 151, 56)>	Q_Data<(0, 0, 58, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 195, 199, 253, 253, 253, 197, 116, 164, 253, 253, 253, 154, 158, 47, 26, 0, 85, 121, 60, 0, 38, 74, 58, 0, 0, 17, 0, 28, 86, 126, 38, 0, 38, 20, 125, 193, 70, 129, 212, 235, 214, 76, 67, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8478312778541299, y=0.5205028534691541, z=-0.06964044978990441, w=0.07354666257391308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.005555555555555556, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.11)>	COMP<14>
[1740779579.6204185]	Q_Header<(2621443, 39456, 257, 173, 250, 8, 58, 152, 56)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 175, 253, 252, 253, 253, 219, 111, 107, 253, 253, 222, 234, 148, 43, 16, 0, 67, 91, 41, 34, 103, 169, 144, 6, 5, 0, 0, 0, 84, 115, 26, 0, 0, 0, 101, 132, 17, 130, 221, 252, 238, 115, 101, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8478312778541299, y=0.5205028534691541, z=-0.06964044978990441, w=0.07354666257391308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.005555555555555556, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.11)>	COMP<14>
[1740779579.6290555]	Q_Header<(2621443, 39457, 257, 173, 250, 8, 58, 153, 53)>	Q_Data<(0, 0, 46, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 235, 253, 253, 253, 253, 217, 140, 89, 253, 253, 206, 253, 155, 71, 0, 0, 45, 46, 0, 56, 147, 240, 204, 74, 45, 0, 0, 0, 60, 77, 0, 0, 0, 0, 52, 47, 0, 99, 167, 196, 191, 99, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8478312778541299, y=0.5205028534691541, z=-0.06964044978990441, w=0.07354666257391308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.005555555555555556, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.11)>	COMP<14>
[1740779579.639125]	Q_Header<(2621443, 39458, 257, 173, 250, 8, 58, 154, 49)>	Q_Data<(0, 0, 56, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 253, 253, 253, 253, 253, 201, 182, 70, 163, 253, 223, 253, 185, 77, 38, 0, 38, 0, 20, 62, 166, 253, 213, 87, 53, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 50, 84, 78, 107, 51, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8478312778541299, y=0.5205028534691541, z=-0.06964044978990441, w=0.07354666257391308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.005555555555555556, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.11)>	COMP<14>
[1740779579.649075]	Q_Header<(2621443, 39459, 257, 173, 250, 8, 58, 155, 50)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 80, 223, 253, 253, 253, 253, 253, 240, 212, 126, 226, 253, 253, 177, 206, 63, 62, 18, 11, 0, 30, 63, 146, 218, 169, 67, 52, 0, 21, 0, 0, 0, 23, 11, 0, 0, 0, 0, 0, 30, 59, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8476682039745606, y=0.5207592969693945, z=-0.06964209538702287, w=0.0736094364914545)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.008888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.08, z=-0.03)>	COMP<14>
[1740779579.659032]	Q_Header<(2621443, 39460, 257, 173, 250, 8, 58, 156, 43)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 137, 253, 253, 253, 253, 253, 253, 253, 200, 186, 253, 253, 253, 159, 179, 0, 63, 13, 0, 0, 0, 47, 103, 140, 95, 28, 29, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8476682039745606, y=0.5207592969693945, z=-0.06964209538702287, w=0.0736094364914545)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.008888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.08, z=-0.03)>	COMP<14>
[1740779579.6689928]	Q_Header<(2621443, 39461, 257, 173, 250, 8, 58, 157, 35)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 56, 140, 158, 250, 253, 253, 253, 253, 253, 253, 101, 144, 253, 253, 253, 164, 113, 0, 84, 40, 0, 0, 0, 6, 54, 69, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8476682039745606, y=0.5207592969693945, z=-0.06964209538702287, w=0.0736094364914545)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.008888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.08, z=-0.03)>	COMP<14>
[1740779579.6790235]	Q_Header<(2621443, 39462, 257, 173, 250, 8, 58, 158, 34)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 105, 127, 145, 243, 253, 253, 253, 253, 253, 253, 240, 209, 253, 253, 253, 200, 46, 74, 121, 59, 18, 0, 0, 6, 27, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8475222358330096, y=0.5209887516254191, z=-0.06964013186558145, w=0.07366839540907695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0033333333333333335, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.08)>	COMP<15>
[1740779579.6890216]	Q_Header<(2621443, 39463, 257, 173, 250, 8, 58, 159, 39)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 117, 105, 115, 220, 253, 232, 253, 253, 248, 253, 192, 253, 253, 253, 253, 253, 97, 107, 131, 55, 16, 30, 14, 25, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8475222358330096, y=0.5209887516254191, z=-0.06964013186558145, w=0.07366839540907695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0033333333333333335, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.08)>	COMP<15>
