[1740780397.964919]	Q_Header<(2621443, 55768, 257, 173, 250, 8, 58, 0, 26)>	Q_Data<(0, 0, 52, 65, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 168, 147, 50, 57, 35, 0, 13, 0, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3554178802661554, y=-0.9299582386630849, z=0.09314231243107558, w=-0.013428118436983372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.014444444444444444, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.01, z=-0.03)>	COMP<101>
[1740780399.2949798]	Q_Header<(2621443, 55901, 257, 173, 250, 8, 58, 133, 41)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 180, 253, 253, 253, 253, 161, 253, 198, 177, 146, 101, 116, 61, 0, 75, 117, 253, 253, 208, 80, 12, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37097874317469925, y=-0.9243950420172458, z=0.08758711688971593, w=-0.014038353229710566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.01888888888888889, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.12, z=0.0)>	COMP<107>
[1740780399.305142]	Q_Header<(2621443, 55902, 257, 173, 250, 8, 58, 134, 38)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 153, 253, 253, 253, 253, 253, 253, 126, 105, 150, 50, 141, 52, 47, 40, 87, 176, 190, 120, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 73, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37097874317469925, y=-0.9243950420172458, z=0.08758711688971593, w=-0.014038353229710566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.01888888888888889, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.12, z=0.0)>	COMP<107>
[1740780399.3151312]	Q_Header<(2621443, 55903, 257, 173, 250, 8, 58, 135, 38)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 160, 253, 253, 253, 253, 253, 171, 188, 253, 118, 177, 63, 56, 17, 69, 102, 106, 99, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 62, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3717019407481232, y=-0.9241279285496442, z=0.08727976605415701, w=-0.01440421313900773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.027777777777777776, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.06)>	COMP<104>
[1740780399.325118]	Q_Header<(2621443, 55904, 257, 173, 250, 8, 58, 136, 39)>	Q_Data<(0, 0, 21, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 140, 253, 253, 253, 253, 253, 112, 139, 253, 212, 183, 77, 62, 0, 32, 42, 77, 91, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3717019407481232, y=-0.9241279285496442, z=0.08727976605415701, w=-0.01440421313900773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.027777777777777776, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.06)>	COMP<104>
[1740780399.3400342]	Q_Header<(2621443, 55905, 257, 173, 250, 8, 58, 137, 36)>	Q_Data<(0, 0, 12, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 170, 253, 253, 174, 253, 253, 229, 230, 227, 253, 173, 91, 60, 11, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3717019407481232, y=-0.9241279285496442, z=0.08727976605415701, w=-0.01440421313900773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.027777777777777776, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.06)>	COMP<104>
[1740780399.3460438]	Q_Header<(2621443, 55906, 257, 173, 250, 8, 58, 138, 33)>	Q_Data<(0, 0, 34, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 124, 160, 198, 247, 253, 253, 253, 253, 253, 213, 177, 89, 65, 38, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3721895508681777, y=-0.9239431651430753, z=0.087096505262199, w=-0.014770395426385535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.02666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.09)>	COMP<104>
[1740780399.3551333]	Q_Header<(2621443, 55907, 257, 173, 250, 8, 58, 139, 55)>	Q_Data<(0, 0, 23, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 55, 180, 253, 253, 253, 253, 220, 253, 253, 198, 199, 124, 96, 8, 0, 0, 0, 0, 31, 28, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 31, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 103, 0, 0, 69, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3721895508681777, y=-0.9239431651430753, z=0.087096505262199, w=-0.014770395426385535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.02666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.09)>	COMP<104>
[1740780399.3650715]	Q_Header<(2621443, 55908, 257, 173, 250, 8, 58, 140, 47)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 44, 216, 253, 253, 225, 253, 253, 253, 253, 253, 191, 98, 108, 52, 20, 0, 17, 33, 14, 32, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 48, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 226, 148, 141, 237, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3721895508681777, y=-0.9239431651430753, z=0.087096505262199, w=-0.014770395426385535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.02666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.09)>	COMP<104>
[1740780399.375241]	Q_Header<(2621443, 55909, 257, 173, 250, 8, 58, 141, 64)>	Q_Data<(0, 0, 57, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 198, 253, 253, 156, 253, 253, 253, 253, 251, 152, 67, 110, 31, 16, 0, 68, 103, 77, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 155, 63, 0, 0, 70, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 44, 69, 146, 169, 190, 57, 0, 181, 253, 253, 190, 253, 253, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3726105655316325, y=-0.9237446206914428, z=0.08733918415655466, w=-0.015136350573602762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.024444444444444446, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=0.22)>	COMP<107>
[1740780399.385352]	Q_Header<(2621443, 55910, 257, 173, 250, 8, 58, 142, 58)>	Q_Data<(0, 0, 69, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 253, 253, 253, 253, 253, 253, 253, 188, 88, 58, 4, 0, 0, 48, 130, 191, 188, 98, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 236, 101, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 181, 193, 253, 253, 253, 112, 0, 133, 253, 253, 176, 253, 245, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3726105655316325, y=-0.9237446206914428, z=0.08733918415655466, w=-0.015136350573602762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.024444444444444446, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=0.22)>	COMP<107>
[1740780399.3950999]	Q_Header<(2621443, 55911, 257, 173, 250, 8, 58, 143, 62)>	Q_Data<(0, 0, 69, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 253, 253, 253, 253, 253, 253, 253, 253, 220, 127, 98, 0, 0, 34, 80, 221, 253, 253, 253, 136, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 144, 211, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 206, 239, 253, 253, 253, 175, 0, 139, 246, 223, 128, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3726105655316325, y=-0.9237446206914428, z=0.08733918415655466, w=-0.015136350573602762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.024444444444444446, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=0.22)>	COMP<107>
[1740780399.4050834]	Q_Header<(2621443, 55912, 257, 173, 250, 8, 58, 144, 55)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 71, 232, 253, 253, 253, 253, 253, 216, 253, 175, 218, 142, 0, 0, 118, 122, 253, 253, 253, 253, 209, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 40, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 174, 234, 253, 253, 253, 157, 0, 0, 143, 88, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3726105655316325, y=-0.9237446206914428, z=0.08733918415655466, w=-0.015136350573602762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.024444444444444446, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=0.22)>	COMP<107>
[1740780399.4151418]	Q_Header<(2621443, 55913, 257, 173, 250, 8, 58, 145, 50)>	Q_Data<(0, 0, 41, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 243, 253, 253, 253, 253, 253, 253, 238, 126, 198, 116, 0, 18, 171, 244, 185, 253, 253, 253, 253, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 54, 138, 190, 211, 253, 84, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37298719945788333, y=-0.9235263156598319, z=0.08795198075909179, w=-0.015625056956507632)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.016666666666666666, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.18)>	COMP<106>
[1740780399.4249923]	Q_Header<(2621443, 55914, 257, 173, 250, 8, 58, 146, 40)>	Q_Data<(0, 0, 52, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 245, 253, 253, 253, 253, 253, 253, 145, 113, 136, 61, 51, 53, 189, 253, 253, 145, 253, 253, 253, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37298719945788333, y=-0.9235263156598319, z=0.08795198075909179, w=-0.015625056956507632)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.016666666666666666, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.18)>	COMP<106>
[1740780399.435145]	Q_Header<(2621443, 55915, 257, 173, 250, 8, 58, 147, 50)>	Q_Data<(0, 0, 52, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 22, 0, 0, 0, 0, 0, 0, 0, 0, 33, 188, 253, 253, 253, 253, 253, 253, 253, 253, 148, 106, 96, 76, 169, 253, 253, 243, 253, 253, 253, 135, 119, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37298719945788333, y=-0.9235263156598319, z=0.08795198075909179, w=-0.015625056956507632)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.016666666666666666, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.18)>	COMP<106>
[1740780399.4451745]	Q_Header<(2621443, 55916, 257, 173, 250, 8, 58, 148, 59)>	Q_Data<(0, 0, 45, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28, 31, 0, 0, 0, 0, 0, 0, 0, 12, 27, 107, 220, 253, 253, 253, 253, 253, 253, 253, 143, 146, 129, 116, 138, 253, 253, 253, 253, 253, 253, 152, 130, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 64, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 193, 253, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37323818543084425, y=-0.9233601421419152, z=0.08856395863616598, w=-0.015991562482891446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.014444444444444444, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.11)>	COMP<106>
[1740780399.4551558]	Q_Header<(2621443, 55917, 257, 173, 250, 8, 58, 149, 68)>	Q_Data<(0, 0, 30, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 0, 0, 0, 0, 4, 0, 0, 16, 0, 31, 69, 253, 253, 253, 253, 253, 253, 253, 93, 152, 126, 193, 152, 242, 253, 253, 253, 253, 253, 110, 101, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 103, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 253, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37323818543084425, y=-0.9233601421419152, z=0.08856395863616598, w=-0.015991562482891446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.014444444444444444, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.11)>	COMP<106>
