[1740779518.1394985]	Q_Header<(2621443, 33304, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 0, 0, 0, 0, 8, 0, 0, 17, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 253, 223, 238, 173, 253, 253, 253, 203, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 83, 94, 193, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7481673510697898, y=-0.6525865000520634, z=0.04296865843964203, w=0.11193823803736291)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.03888888888888889, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=0.08, z=0.06)>	COMP<58>
[1740779519.648724]	Q_Header<(2621443, 33455, 257, 173, 250, 8, 58, 151, 49)>	Q_Data<(0, 0, 54, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 66, 184, 207, 124, 179, 199, 172, 253, 253, 253, 216, 231, 253, 253, 253, 253, 227, 253, 253, 149, 246, 253, 130, 152, 162, 253, 253, 253, 253, 253, 183, 110, 89, 133, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7635373889893075, y=-0.6379901140771568, z=0.04815595522882203, w=0.08752299087215562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.04555555555555556, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.39, y=0.36, z=-0.21)>	COMP<57>
[1740779519.658601]	Q_Header<(2621443, 33456, 257, 173, 250, 8, 58, 152, 41)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 138, 200, 229, 110, 172, 253, 253, 253, 253, 253, 253, 251, 253, 253, 253, 253, 197, 253, 253, 129, 224, 253, 61, 100, 171, 253, 253, 253, 253, 253, 253, 208, 101, 99, 93, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7635373889893075, y=-0.6379901140771568, z=0.04815595522882203, w=0.08752299087215562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.04555555555555556, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.39, y=0.36, z=-0.21)>	COMP<57>
[1740779519.6686811]	Q_Header<(2621443, 33457, 257, 173, 250, 8, 58, 153, 51)>	Q_Data<(0, 0, 54, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 182, 165, 208, 152, 180, 253, 253, 238, 253, 253, 253, 234, 193, 253, 253, 253, 214, 253, 222, 133, 170, 224, 65, 50, 138, 253, 253, 253, 253, 253, 253, 186, 207, 143, 65, 128, 100, 84, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7635373889893075, y=-0.6379901140771568, z=0.04815595522882203, w=0.08752299087215562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.04555555555555556, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.39, y=0.36, z=-0.21)>	COMP<57>
[1740779519.6787179]	Q_Header<(2621443, 33458, 257, 173, 250, 8, 58, 154, 51)>	Q_Data<(0, 0, 56, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 226, 179, 93, 165, 185, 232, 253, 253, 136, 253, 253, 253, 176, 160, 238, 253, 253, 212, 146, 149, 106, 86, 131, 31, 0, 74, 202, 253, 253, 253, 253, 253, 229, 253, 253, 253, 224, 221, 165, 100, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7641519379065126, y=-0.6375053507534764, z=0.04876656536639805, w=0.08532623076623838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.043333333333333335, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.48, y=0.26, z=0.07)>	COMP<57>
[1740779519.6886084]	Q_Header<(2621443, 33459, 257, 173, 250, 8, 58, 155, 50)>	Q_Data<(0, 0, 60, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 142, 35, 109, 192, 250, 213, 221, 221, 89, 253, 213, 170, 190, 159, 253, 253, 150, 144, 79, 50, 46, 22, 7, 10, 0, 83, 228, 253, 245, 253, 176, 253, 253, 253, 253, 253, 253, 253, 179, 49, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7641519379065126, y=-0.6375053507534764, z=0.04876656536639805, w=0.08532623076623838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.043333333333333335, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.48, y=0.26, z=0.07)>	COMP<57>
[1740779519.6987624]	Q_Header<(2621443, 33460, 257, 173, 250, 8, 58, 156, 58)>	Q_Data<(0, 0, 57, 0, 60, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 139, 107, 91, 58, 197, 248, 171, 182, 152, 225, 209, 152, 137, 152, 162, 253, 253, 127, 230, 69, 33, 0, 13, 60, 48, 0, 0, 111, 179, 253, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 76, 0, 36, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7641519379065126, y=-0.6375053507534764, z=0.04876656536639805, w=0.08532623076623838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.043333333333333335, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.48, y=0.26, z=0.07)>	COMP<57>
[1740779519.7087328]	Q_Header<(2621443, 33461, 257, 173, 250, 8, 58, 157, 58)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 74, 104, 0, 0, 0, 0, 109, 130, 134, 133, 237, 253, 167, 253, 253, 253, 176, 205, 195, 89, 253, 253, 253, 147, 253, 91, 48, 0, 0, 86, 72, 0, 0, 64, 104, 190, 253, 201, 190, 253, 253, 253, 253, 253, 253, 250, 84, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646528428011679, y=-0.6370275958106473, z=0.04937772588012011, w=0.08404589435961111)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03222222222222222, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.27, y=0.05, z=-0.34)>	COMP<56>
[1740779519.7187917]	Q_Header<(2621443, 33462, 257, 173, 250, 8, 58, 158, 58)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 78, 102, 13, 0, 0, 0, 112, 180, 167, 189, 253, 250, 234, 253, 253, 253, 141, 251, 229, 151, 253, 253, 253, 137, 233, 79, 0, 0, 37, 76, 74, 0, 7, 67, 73, 84, 147, 107, 136, 253, 253, 253, 234, 253, 247, 170, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646528428011679, y=-0.6370275958106473, z=0.04937772588012011, w=0.08404589435961111)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03222222222222222, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.27, y=0.05, z=-0.34)>	COMP<56>
[1740779519.7287612]	Q_Header<(2621443, 33463, 257, 173, 250, 8, 58, 159, 56)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 70, 94, 13, 0, 0, 0, 98, 208, 195, 229, 253, 177, 253, 253, 253, 253, 164, 253, 227, 253, 184, 253, 253, 45, 165, 56, 0, 0, 39, 71, 41, 0, 0, 34, 30, 43, 0, 19, 67, 160, 169, 62, 108, 163, 144, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646528428011679, y=-0.6370275958106473, z=0.04937772588012011, w=0.08404589435961111)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03222222222222222, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.27, y=0.05, z=-0.34)>	COMP<56>
[1740779519.7393782]	Q_Header<(2621443, 33464, 257, 173, 250, 8, 58, 160, 51)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 69, 47, 102, 72, 0, 0, 0, 102, 192, 211, 215, 221, 173, 226, 253, 253, 253, 215, 253, 253, 253, 253, 253, 253, 95, 70, 29, 0, 0, 11, 21, 22, 0, 0, 0, 0, 0, 0, 0, 24, 87, 101, 39, 41, 112, 60, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646528428011679, y=-0.6370275958106473, z=0.04937772588012011, w=0.08404589435961111)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03222222222222222, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.27, y=0.05, z=-0.34)>	COMP<56>
[1740779519.7486627]	Q_Header<(2621443, 33465, 257, 173, 250, 8, 58, 161, 52)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 86, 83, 102, 104, 0, 0, 0, 232, 90, 126, 253, 185, 217, 190, 253, 253, 253, 219, 253, 253, 253, 253, 180, 190, 87, 75, 24, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 20, 0, 0, 64, 90, 0, 0, 56, 33, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7653033970637331, y=-0.6363999139631187, z=0.049254313855206365, w=0.0829449969383215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0011111111111111111, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.19, z=-0.05)>	COMP<58>
[1740779519.7617204]	Q_Header<(2621443, 33466, 257, 173, 250, 8, 58, 162, 47)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 47, 87, 81, 100, 111, 0, 0, 45, 252, 253, 253, 253, 253, 227, 175, 216, 253, 253, 226, 250, 253, 253, 253, 181, 103, 157, 84, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 27, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7653033970637331, y=-0.6363999139631187, z=0.049254313855206365, w=0.0829449969383215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0011111111111111111, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.19, z=-0.05)>	COMP<58>
[1740779519.7684195]	Q_Header<(2621443, 33467, 257, 173, 250, 8, 58, 163, 34)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 86, 93, 104, 58, 0, 0, 56, 253, 253, 253, 253, 253, 253, 193, 101, 161, 251, 211, 253, 253, 253, 253, 179, 212, 228, 109, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7653033970637331, y=-0.6363999139631187, z=0.049254313855206365, w=0.0829449969383215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0011111111111111111, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.19, z=-0.05)>	COMP<58>
[1740779519.7774684]	Q_Header<(2621443, 33468, 257, 173, 250, 8, 58, 164, 36)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 21, 91, 96, 53, 65, 0, 0, 51, 253, 253, 253, 253, 253, 253, 253, 143, 89, 189, 201, 232, 166, 253, 253, 217, 253, 252, 150, 35, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7656762544545992, y=-0.635978204178312, z=0.049315776293289454, w=0.0827015802938208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.05, z=-0.2)>	COMP<58>
[1740779519.7843814]	Q_Header<(2621443, 33469, 257, 173, 250, 8, 58, 165, 48)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 41, 69, 86, 11, 118, 0, 0, 38, 253, 253, 253, 253, 253, 253, 253, 151, 37, 155, 155, 122, 192, 253, 200, 207, 253, 213, 170, 22, 45, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7656762544545992, y=-0.635978204178312, z=0.049315776293289454, w=0.0827015802938208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.05, z=-0.2)>	COMP<58>
[1740779519.8007464]	Q_Header<(2621443, 33470, 257, 173, 250, 8, 58, 166, 42)>	Q_Data<(0, 0, 69, 0, 60, 0, 0, 0, 0, 75, 94, 85, 102, 0, 0, 0, 248, 253, 253, 231, 253, 253, 212, 139, 41, 111, 94, 116, 189, 102, 104, 209, 192, 197, 169, 42, 0, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7656762544545992, y=-0.635978204178312, z=0.049315776293289454, w=0.0827015802938208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.05, z=-0.2)>	COMP<58>
[1740779519.8088903]	Q_Header<(2621443, 33471, 257, 173, 250, 8, 58, 167, 41)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 66, 81, 75, 73, 104, 0, 0, 0, 197, 197, 237, 193, 253, 253, 207, 226, 86, 85, 141, 170, 171, 240, 168, 172, 128, 171, 142, 7, 3, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7661014474365206, y=-0.635488230617356, z=0.04943771290818847, w=0.08245722239378102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=0.09)>	COMP<56>
