[1740779343.5072725]	Q_Header<(2621443, 15804, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 38, 0, 0, 15, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 32, 77, 153, 244, 253, 253, 197, 70, 69, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9669979077193724, y=-0.23566110722113848, z=0.03192197852283228, w=-0.09143235913423088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.008888888888888889, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=0.02, z=0.05)>	COMP<249>
[1740779344.997353]	Q_Header<(2621443, 15954, 257, 173, 250, 8, 58, 150, 55)>	Q_Data<(0, 0, 49, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 253, 253, 253, 253, 130, 234, 253, 122, 253, 253, 226, 195, 191, 203, 128, 43, 0, 41, 53, 24, 28, 123, 199, 133, 89, 74, 144, 124, 113, 45, 34, 37, 249, 253, 253, 46, 27, 0, 39, 0, 39, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9495137828728927, y=-0.2985197603671221, z=0.03625449553426099, w=-0.08941554875032383)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.04, z=0.08)>	COMP<275>
[1740779345.0073364]	Q_Header<(2621443, 15955, 257, 173, 250, 8, 58, 151, 49)>	Q_Data<(0, 0, 59, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 253, 253, 253, 189, 253, 253, 220, 193, 149, 135, 90, 88, 60, 74, 104, 78, 3, 102, 175, 158, 105, 90, 70, 107, 80, 0, 19, 69, 206, 253, 253, 66, 62, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9495137828728927, y=-0.2985197603671221, z=0.03625449553426099, w=-0.08941554875032383)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.04, z=0.08)>	COMP<275>
[1740779345.0174177]	Q_Header<(2621443, 15956, 257, 173, 250, 8, 58, 152, 55)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 253, 253, 253, 253, 253, 253, 253, 184, 253, 253, 180, 135, 74, 73, 90, 108, 54, 116, 134, 118, 23, 78, 141, 132, 99, 76, 0, 57, 44, 0, 0, 60, 100, 250, 253, 85, 0, 0, 0, 0, 0, 0, 0, 44, 27, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9493879331715533, y=-0.2989458114223252, z=0.03588814559337019, w=-0.08947622693857263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.025555555555555557, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=-0.19)>	COMP<275>
[1740779345.0283794]	Q_Header<(2621443, 15957, 257, 173, 250, 8, 58, 153, 58)>	Q_Data<(0, 0, 54, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 232, 253, 253, 253, 253, 253, 253, 253, 249, 231, 192, 117, 59, 32, 42, 68, 118, 53, 140, 151, 115, 16, 69, 102, 79, 62, 49, 0, 0, 0, 15, 54, 46, 16, 94, 83, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 134, 188, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9493879331715533, y=-0.2989458114223252, z=0.03588814559337019, w=-0.08947622693857263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.025555555555555557, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=-0.19)>	COMP<275>
[1740779345.0374799]	Q_Header<(2621443, 15958, 257, 173, 250, 8, 58, 154, 65)>	Q_Data<(0, 0, 58, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 242, 253, 253, 192, 253, 211, 253, 253, 245, 226, 169, 21, 20, 22, 0, 50, 87, 18, 136, 154, 81, 65, 79, 70, 34, 0, 29, 0, 0, 0, 0, 62, 24, 41, 128, 191, 67, 0, 0, 0, 28, 0, 37, 23, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 226, 156, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9493879331715533, y=-0.2989458114223252, z=0.03588814559337019, w=-0.08947622693857263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.025555555555555557, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=-0.19)>	COMP<275>
[1740779345.0474596]	Q_Header<(2621443, 15959, 257, 173, 250, 8, 58, 155, 67)>	Q_Data<(0, 0, 56, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 243, 253, 253, 120, 243, 185, 253, 253, 164, 211, 169, 82, 55, 20, 0, 56, 54, 0, 85, 126, 79, 118, 115, 30, 22, 0, 0, 0, 0, 13, 51, 115, 59, 0, 129, 191, 56, 0, 35, 0, 0, 17, 85, 105, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 253, 253, 253, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.949210390733618, y=-0.2994358395665593, z=0.035888355822490184, w=-0.08972088955622547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.008888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.11, z=-0.02)>	COMP<270>
[1740779345.057486]	Q_Header<(2621443, 15960, 257, 173, 250, 8, 58, 156, 71)>	Q_Data<(0, 0, 47, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 241, 253, 253, 253, 212, 220, 131, 204, 186, 165, 120, 81, 57, 0, 0, 33, 47, 14, 0, 79, 58, 119, 131, 15, 25, 0, 0, 0, 7, 0, 155, 253, 196, 33, 85, 135, 0, 55, 75, 0, 0, 36, 143, 171, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 153, 41, 0, 0, 0, 0, 0, 0, 116, 251, 138, 253, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.949210390733618, y=-0.2994358395665593, z=0.035888355822490184, w=-0.08972088955622547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.008888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.11, z=-0.02)>	COMP<270>
[1740779345.0674553]	Q_Header<(2621443, 15961, 257, 173, 250, 8, 58, 157, 71)>	Q_Data<(0, 0, 58, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 222, 253, 253, 253, 207, 211, 91, 130, 178, 145, 70, 62, 38, 0, 0, 0, 39, 32, 0, 34, 44, 76, 97, 0, 0, 0, 0, 15, 19, 0, 223, 253, 253, 149, 51, 56, 0, 0, 87, 0, 0, 23, 145, 157, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 227, 56, 109, 0, 0, 0, 0, 0, 90, 154, 0, 246, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.949210390733618, y=-0.2994358395665593, z=0.035888355822490184, w=-0.08972088955622547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.008888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.11, z=-0.02)>	COMP<270>
[1740779345.077528]	Q_Header<(2621443, 15962, 257, 173, 250, 8, 58, 158, 72)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 188, 253, 253, 253, 207, 253, 253, 253, 113, 91, 25, 65, 42, 32, 0, 0, 0, 33, 26, 0, 0, 30, 9, 0, 4, 4, 0, 35, 83, 60, 245, 253, 253, 203, 82, 5, 0, 0, 38, 16, 0, 0, 78, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 132, 222, 77, 123, 0, 0, 0, 0, 0, 61, 0, 0, 100, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9491091024751046, y=-0.2996865397525893, z=0.03601121353442519, w=-0.0899059619257768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.04, z=-0.06)>	COMP<278>
[1740779345.0874093]	Q_Header<(2621443, 15963, 257, 173, 250, 8, 58, 159, 64)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 142, 253, 253, 176, 250, 253, 253, 253, 249, 89, 57, 70, 54, 59, 0, 56, 75, 34, 57, 0, 0, 8, 0, 0, 0, 0, 0, 31, 111, 157, 221, 253, 253, 216, 111, 0, 0, 0, 0, 46, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 96, 160, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9491091024751046, y=-0.2996865397525893, z=0.03601121353442519, w=-0.0899059619257768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.04, z=-0.06)>	COMP<278>
[1740779345.0973754]	Q_Header<(2621443, 15964, 257, 173, 250, 8, 58, 160, 62)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 81, 253, 253, 251, 253, 253, 253, 253, 253, 160, 68, 54, 71, 69, 47, 107, 131, 64, 64, 46, 51, 33, 40, 0, 0, 0, 12, 45, 134, 211, 178, 246, 225, 179, 99, 27, 0, 0, 0, 22, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 41, 84, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9491091024751046, y=-0.2996865397525893, z=0.03601121353442519, w=-0.0899059619257768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.04, z=-0.06)>	COMP<278>
[1740779345.1081626]	Q_Header<(2621443, 15965, 257, 173, 250, 8, 58, 161, 62)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 129, 253, 253, 236, 253, 253, 253, 253, 249, 184, 65, 35, 86, 89, 0, 123, 169, 95, 62, 65, 96, 43, 0, 10, 0, 13, 0, 57, 151, 235, 135, 135, 118, 122, 62, 10, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 80, 143, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9491091024751046, y=-0.2996865397525893, z=0.03601121353442519, w=-0.0899059619257768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.04, z=-0.06)>	COMP<278>
[1740779345.1173906]	Q_Header<(2621443, 15966, 257, 173, 250, 8, 58, 162, 53)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 253, 253, 253, 253, 253, 253, 253, 118, 192, 45, 12, 101, 167, 120, 109, 161, 107, 26, 81, 108, 71, 0, 0, 0, 0, 0, 69, 132, 202, 77, 80, 91, 86, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 229, 178, 105, 91, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9490300515252447, y=-0.2998639554404481, z=0.03631570394607503, w=-0.09002632490833726)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.014444444444444444, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=-0.22)>	COMP<278>
[1740779345.1273782]	Q_Header<(2621443, 15967, 257, 173, 250, 8, 58, 163, 54)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 253, 253, 253, 253, 161, 253, 203, 176, 162, 0, 0, 91, 193, 154, 59, 118, 88, 0, 70, 87, 54, 0, 0, 7, 0, 0, 80, 85, 85, 79, 44, 38, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 234, 215, 0, 96, 80, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9490300515252447, y=-0.2998639554404481, z=0.03631570394607503, w=-0.09002632490833726)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.014444444444444444, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=-0.22)>	COMP<278>
[1740779345.13758]	Q_Header<(2621443, 15968, 257, 173, 250, 8, 58, 164, 50)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 251, 253, 253, 253, 249, 253, 206, 149, 98, 33, 0, 58, 161, 127, 58, 61, 56, 0, 48, 40, 0, 0, 0, 0, 0, 0, 60, 107, 112, 65, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 199, 193, 102, 83, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9490300515252447, y=-0.2998639554404481, z=0.03631570394607503, w=-0.09002632490833726)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.014444444444444444, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=-0.22)>	COMP<278>
[1740779345.1473448]	Q_Header<(2621443, 15969, 257, 173, 250, 8, 58, 165, 39)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 253, 253, 253, 253, 226, 199, 167, 76, 60, 37, 0, 25, 85, 54, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 49, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 135, 103, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489219822769395, y=-0.30011252247094045, z=0.03692659672461236, w=-0.09008868886864108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.023333333333333334, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.07, z=-0.19)>	COMP<275>
[1740779345.1572485]	Q_Header<(2621443, 15970, 257, 173, 250, 8, 58, 166, 32)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 253, 253, 253, 253, 253, 154, 74, 2, 39, 6, 0, 41, 49, 33, 17, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489219822769395, y=-0.30011252247094045, z=0.03692659672461236, w=-0.09008868886864108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.023333333333333334, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.07, z=-0.19)>	COMP<275>
