[1740780015.5023203]	Q_Header<(2621443, 17518, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 106, 247, 253, 235, 253, 157, 114, 253, 233, 117, 73, 76, 61, 67, 56, 41, 0, 0, 0, 113, 253, 253, 253, 253, 175, 0, 0, 30, 0, 18, 102, 253, 237, 54, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 65, 31, 0, 61, 78, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30510979671093147, y=-0.9471281907101889, z=0.09911948586888432, w=-0.005615143288138767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.027777777777777776, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.0, z=-0.19)>	COMP<192>
[1740780016.8638358]	Q_Header<(2621443, 17654, 257, 173, 250, 8, 58, 136, 21)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 100, 107, 0, 136, 70, 0, 51, 83, 50, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070052793878093, y=-0.946650473818076, z=0.09783885941524022, w=-0.005310031671319962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.06)>	COMP<192>
[1740780016.873378]	Q_Header<(2621443, 17655, 257, 173, 250, 8, 58, 137, 26)>	Q_Data<(0, 0, 45, 0, 65, 0, 0, 0, 0, 0, 77, 111, 19, 135, 61, 0, 100, 85, 28, 6, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070052793878093, y=-0.946650473818076, z=0.09783885941524022, w=-0.005310031671319962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.06)>	COMP<192>
[1740780016.883204]	Q_Header<(2621443, 17656, 257, 173, 250, 8, 58, 138, 22)>	Q_Data<(0, 0, 58, 0, 66, 0, 0, 0, 0, 0, 100, 103, 125, 135, 72, 0, 109, 89, 33, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30699688975252254, y=-0.946685637564886, z=0.09753101984583121, w=-0.00518782020456549)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.01, z=-0.06)>	COMP<190>
[1740780016.8931315]	Q_Header<(2621443, 17657, 257, 173, 250, 8, 58, 139, 23)>	Q_Data<(0, 0, 48, 0, 64, 0, 0, 0, 0, 0, 99, 105, 121, 135, 119, 0, 136, 102, 17, 0, 15, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30699688975252254, y=-0.946685637564886, z=0.09753101984583121, w=-0.00518782020456549)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.01, z=-0.06)>	COMP<190>
[1740780016.9037335]	Q_Header<(2621443, 17658, 257, 173, 250, 8, 58, 140, 27)>	Q_Data<(0, 0, 36, 0, 59, 0, 0, 0, 0, 0, 83, 106, 115, 135, 125, 0, 129, 90, 0, 0, 0, 21, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30699688975252254, y=-0.946685637564886, z=0.09753101984583121, w=-0.00518782020456549)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.01, z=-0.06)>	COMP<190>
[1740780016.9127657]	Q_Header<(2621443, 17659, 257, 173, 250, 8, 58, 141, 31)>	Q_Data<(0, 0, 49, 0, 58, 0, 0, 0, 0, 0, 82, 111, 118, 135, 66, 0, 72, 50, 19, 7, 0, 11, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30700447710491163, y=-0.9467090346668557, z=0.09728929155173542, w=-0.005004844358370329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.008888888888888889, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.01, z=-0.2)>	COMP<190>
[1740780016.9223537]	Q_Header<(2621443, 17660, 257, 173, 250, 8, 58, 142, 21)>	Q_Data<(0, 0, 64, 0, 57, 0, 0, 0, 0, 0, 91, 111, 120, 130, 0, 0, 33, 34, 24, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30700447710491163, y=-0.9467090346668557, z=0.09728929155173542, w=-0.005004844358370329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.008888888888888889, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.01, z=-0.2)>	COMP<190>
[1740780016.942232]	Q_Header<(2621443, 17661, 257, 173, 250, 8, 58, 143, 24)>	Q_Data<(0, 0, 66, 0, 55, 0, 0, 0, 0, 0, 100, 97, 0, 0, 0, 0, 18, 52, 0, 22, 7, 6, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30700447710491163, y=-0.9467090346668557, z=0.09728929155173542, w=-0.005004844358370329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.008888888888888889, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.01, z=-0.2)>	COMP<190>
[1740780016.9443586]	Q_Header<(2621443, 17662, 257, 173, 250, 8, 58, 144, 22)>	Q_Data<(0, 0, 65, 0, 56, 0, 0, 0, 0, 0, 99, 96, 106, 24, 0, 0, 51, 57, 13, 21, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30701003431541146, y=-0.946726171424721, z=0.09710794524767785, w=-0.004943899160944001)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0011111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.04, z=-0.33)>	COMP<192>
[1740780016.9622452]	Q_Header<(2621443, 17663, 257, 173, 250, 8, 58, 145, 25)>	Q_Data<(0, 0, 51, 0, 55, 0, 0, 0, 0, 0, 100, 96, 122, 137, 0, 0, 69, 56, 2, 18, 6, 15, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30701003431541146, y=-0.946726171424721, z=0.09710794524767785, w=-0.004943899160944001)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0011111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.04, z=-0.33)>	COMP<192>
[1740780016.9636064]	Q_Header<(2621443, 17664, 257, 173, 250, 8, 58, 146, 26)>	Q_Data<(0, 0, 56, 0, 54, 0, 0, 0, 0, 0, 80, 0, 0, 135, 0, 0, 34, 44, 31, 25, 21, 14, 10, 24, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30701003431541146, y=-0.946726171424721, z=0.09710794524767785, w=-0.004943899160944001)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0011111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.04, z=-0.33)>	COMP<192>
[1740780016.9819705]	Q_Header<(2621443, 17665, 257, 173, 250, 8, 58, 147, 24)>	Q_Data<(0, 0, 56, 0, 50, 0, 0, 0, 0, 0, 60, 113, 0, 126, 72, 94, 82, 48, 25, 0, 26, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3069960234955254, y=-0.9467439992967376, z=0.09698144758138963, w=-0.0048826405327320145)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0044444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.26)>	COMP<192>
[1740780016.9918983]	Q_Header<(2621443, 17666, 257, 173, 250, 8, 58, 148, 28)>	Q_Data<(0, 0, 45, 0, 50, 0, 0, 0, 0, 0, 78, 111, 115, 118, 128, 116, 110, 36, 40, 0, 22, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3069960234955254, y=-0.9467439992967376, z=0.09698144758138963, w=-0.0048826405327320145)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0044444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.26)>	COMP<192>
[1740780017.0021296]	Q_Header<(2621443, 17667, 257, 173, 250, 8, 58, 149, 27)>	Q_Data<(0, 0, 30, 0, 50, 0, 0, 0, 0, 0, 0, 87, 123, 119, 117, 64, 127, 68, 30, 0, 28, 38, 11, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3069960234955254, y=-0.9467439992967376, z=0.09698144758138963, w=-0.0048826405327320145)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0044444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.26)>	COMP<192>
[1740780017.0122592]	Q_Header<(2621443, 17668, 257, 173, 250, 8, 58, 150, 28)>	Q_Data<(0, 0, 34, 0, 51, 0, 0, 0, 0, 0, 0, 100, 123, 108, 0, 0, 136, 126, 71, 31, 37, 41, 0, 5, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070137634998034, y=-0.9467376711024752, z=0.09698705172985837, w=-0.00488292267991735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.03, z=-0.35)>	COMP<192>
[1740780017.0221207]	Q_Header<(2621443, 17669, 257, 173, 250, 8, 58, 151, 28)>	Q_Data<(0, 0, 65, 0, 54, 0, 0, 0, 0, 0, 0, 91, 123, 103, 53, 6, 162, 160, 117, 75, 47, 33, 0, 14, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070137634998034, y=-0.9467376711024752, z=0.09698705172985837, w=-0.00488292267991735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.03, z=-0.35)>	COMP<192>
[1740780017.0321844]	Q_Header<(2621443, 17670, 257, 173, 250, 8, 58, 152, 31)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 94, 122, 115, 121, 110, 176, 160, 122, 85, 68, 36, 27, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070137634998034, y=-0.9467376711024752, z=0.09698705172985837, w=-0.00488292267991735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.03, z=-0.35)>	COMP<192>
