[1740779695.569917]	Q_Header<(2621443, 51054, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 121, 168, 253, 253, 253, 253, 162, 229, 231, 139, 99, 46, 113, 118, 253, 149, 253, 169, 172, 97, 72, 0, 0, 62, 185, 253, 159, 235, 121, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.778037943248765, y=-0.6212340304688108, z=0.03973505146739986, w=0.08453616940452965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.023333333333333334, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.21)>	COMP<162>
[1740779697.0497987]	Q_Header<(2621443, 51202, 257, 173, 250, 8, 58, 148, 30)>	Q_Data<(0, 0, 35, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 253, 253, 117, 253, 190, 253, 253, 76, 53, 33, 52, 18, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7663727103427022, y=-0.6365483431159638, z=0.032654460021770124, w=0.08007972252067738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.19, z=-0.19)>	COMP<164>
[1740779697.05982]	Q_Header<(2621443, 51203, 257, 173, 250, 8, 58, 149, 36)>	Q_Data<(0, 0, 23, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 245, 253, 125, 253, 248, 253, 253, 101, 107, 53, 45, 7, 17, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7663727103427022, y=-0.6365483431159638, z=0.032654460021770124, w=0.08007972252067738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.19, z=-0.19)>	COMP<164>
[1740779697.0698023]	Q_Header<(2621443, 51204, 257, 173, 250, 8, 58, 150, 26)>	Q_Data<(0, 0, 27, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 239, 253, 253, 253, 253, 253, 253, 183, 153, 41, 44, 6, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7663727103427022, y=-0.6365483431159638, z=0.032654460021770124, w=0.08007972252067738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.19, z=-0.19)>	COMP<164>
[1740779697.080595]	Q_Header<(2621443, 51205, 257, 173, 250, 8, 58, 151, 25)>	Q_Data<(0, 0, 63, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 170, 249, 253, 172, 253, 253, 253, 173, 152, 0, 62, 36, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7659383449449234, y=-0.6370917558797602, z=0.03314244332656733, w=0.07971276424400908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.035555555555555556, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.19, z=-0.16)>	COMP<164>
[1740779697.089818]	Q_Header<(2621443, 51206, 257, 173, 250, 8, 58, 152, 26)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 93, 222, 253, 246, 253, 229, 253, 199, 175, 44, 73, 51, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7659383449449234, y=-0.6370917558797602, z=0.03314244332656733, w=0.07971276424400908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.035555555555555556, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.19, z=-0.16)>	COMP<164>
[1740779697.1002617]	Q_Header<(2621443, 51207, 257, 173, 250, 8, 58, 153, 24)>	Q_Data<(0, 0, 35, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 165, 185, 253, 253, 253, 253, 218, 253, 183, 101, 36, 58, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7659383449449234, y=-0.6370917558797602, z=0.03314244332656733, w=0.07971276424400908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.035555555555555556, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.19, z=-0.16)>	COMP<164>
[1740779697.1103628]	Q_Header<(2621443, 51208, 257, 173, 250, 8, 58, 154, 26)>	Q_Data<(0, 0, 38, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 173, 143, 178, 253, 253, 253, 132, 246, 220, 211, 147, 83, 19, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7655685993013508, y=-0.6375160663081088, z=0.03381368125751003, w=0.07959032555919329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.03888888888888889, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.06)>	COMP<166>
[1740779697.119876]	Q_Header<(2621443, 51209, 257, 173, 250, 8, 58, 155, 29)>	Q_Data<(0, 0, 56, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 143, 91, 105, 187, 253, 253, 253, 218, 253, 253, 227, 162, 80, 45, 36, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7655685993013508, y=-0.6375160663081088, z=0.03381368125751003, w=0.07959032555919329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.03888888888888889, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.06)>	COMP<166>
[1740779697.1298904]	Q_Header<(2621443, 51210, 257, 173, 250, 8, 58, 156, 24)>	Q_Data<(0, 0, 56, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 88, 46, 98, 130, 253, 253, 253, 253, 253, 253, 253, 253, 132, 66, 89, 21, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7655685993013508, y=-0.6375160663081088, z=0.03381368125751003, w=0.07959032555919329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.03888888888888889, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.06)>	COMP<166>
[1740779697.1407044]	Q_Header<(2621443, 51211, 257, 173, 250, 8, 58, 157, 28)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 34, 24, 62, 124, 149, 201, 142, 253, 253, 253, 253, 253, 162, 89, 113, 0, 90, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7652136777642362, y=-0.6378916922959266, z=0.034607653768231786, w=0.0796525364506922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.04555555555555556, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.07)>	COMP<166>
[1740779697.1498265]	Q_Header<(2621443, 51212, 257, 173, 250, 8, 58, 158, 28)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 25, 69, 98, 94, 253, 118, 253, 253, 253, 253, 253, 149, 87, 112, 47, 85, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7652136777642362, y=-0.6378916922959266, z=0.034607653768231786, w=0.0796525364506922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.04555555555555556, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.07)>	COMP<166>
[1740779697.1598194]	Q_Header<(2621443, 51213, 257, 173, 250, 8, 58, 159, 30)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 24, 49, 53, 102, 191, 253, 253, 253, 253, 235, 253, 162, 45, 99, 86, 20, 44, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7652136777642362, y=-0.6378916922959266, z=0.034607653768231786, w=0.0796525364506922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.04555555555555556, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.07)>	COMP<166>
[1740779697.1698105]	Q_Header<(2621443, 51214, 257, 173, 250, 8, 58, 160, 27)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 11, 0, 33, 59, 151, 253, 253, 253, 253, 253, 253, 253, 72, 84, 64, 39, 18, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7652136777642362, y=-0.6378916922959266, z=0.034607653768231786, w=0.0796525364506922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.04555555555555556, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.07)>	COMP<166>
[1740779697.1799655]	Q_Header<(2621443, 51215, 257, 173, 250, 8, 58, 161, 32)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 13, 33, 39, 186, 253, 253, 253, 253, 253, 131, 253, 132, 85, 104, 158, 78, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646437630929802, y=-0.6384848663566144, z=0.03582741769920014, w=0.07983349633825176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=-0.043333333333333335, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.05)>	COMP<166>
[1740779697.1897771]	Q_Header<(2621443, 51216, 257, 173, 250, 8, 58, 162, 27)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 3, 18, 32, 45, 143, 253, 253, 253, 253, 253, 253, 253, 147, 101, 163, 235, 126, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646437630929802, y=-0.6384848663566144, z=0.03582741769920014, w=0.07983349633825176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=-0.043333333333333335, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.05)>	COMP<166>
[1740779697.1998398]	Q_Header<(2621443, 51217, 257, 173, 250, 8, 58, 163, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 8, 18, 32, 80, 121, 227, 253, 253, 253, 253, 228, 51, 122, 151, 249, 138, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646437630929802, y=-0.6384848663566144, z=0.03582741769920014, w=0.07983349633825176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=-0.043333333333333335, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.05)>	COMP<166>
[1740779697.2099273]	Q_Header<(2621443, 51218, 257, 173, 250, 8, 58, 164, 36)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 4, 0, 7, 0, 41, 67, 158, 253, 253, 253, 234, 183, 212, 253, 179, 242, 194, 86, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7642118151628486, y=-0.6389081767530309, z=0.03680374766737463, w=0.08013817692746748)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=-0.03888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=0.05)>	COMP<166>
