[1740780232.994076]	Q_Header<(2621443, 39268, 257, 173, 250, 8, 58, 0, 105)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 28, 28, 58, 77, 208, 253, 253, 133, 222, 141, 253, 85, 226, 223, 72, 119, 253, 253, 161, 84, 103, 169, 219, 182, 77, 122, 179, 253, 253, 253, 253, 171, 129, 123, 76, 165, 225, 82, 253, 253, 253, 253, 135, 209, 244, 228, 139, 63, 160, 241, 253, 253, 253, 180, 253, 253, 119, 253, 253, 253, 181, 0, 0, 0, 0, 0, 0, 76, 139, 108, 48, 150, 253, 201, 253, 253, 101, 131, 59, 113, 0, 79, 253, 239, 253, 230, 135, 129, 201, 166, 0, 0, 0, 0, 0, 90, 33, 46, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04681489858577654, y=-0.9940994175574218, z=0.09710887046932265, w=0.012024165608080806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.025555555555555557, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.06, z=-0.29)>	COMP<81>
[1740780234.5342474]	Q_Header<(2621443, 39422, 257, 173, 250, 8, 58, 154, 91)>	Q_Data<(0, 0, 46, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 0, 0, 0, 0, 5, 0, 18, 0, 21, 0, 0, 0, 67, 150, 214, 253, 253, 228, 236, 253, 199, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 143, 227, 164, 43, 197, 253, 253, 253, 253, 253, 253, 253, 253, 253, 50, 182, 253, 253, 253, 253, 253, 253, 172, 0, 45, 0, 46, 0, 0, 253, 253, 253, 253, 253, 253, 253, 142, 173, 248, 253, 253, 54, 94, 157, 58, 0, 66, 155, 230, 245, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.005493283563771428, y=-0.9954440182394245, z=0.09375203948836569, w=0.01647985069131428)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.027777777777777776, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=0.07)>	COMP<76>
[1740780234.5441604]	Q_Header<(2621443, 39423, 257, 173, 250, 8, 58, 155, 107)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 18, 29, 16, 0, 6, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 35, 87, 125, 133, 161, 135, 117, 133, 68, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 26, 0, 0, 16, 0, 14, 67, 102, 56, 33, 149, 253, 253, 67, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 170, 204, 232, 252, 253, 253, 253, 253, 253, 146, 19, 0, 45, 0, 0, 221, 253, 253, 253, 253, 253, 217, 0, 114, 152, 247, 242, 32, 183, 177, 193, 86, 118, 167, 231, 210, 185, 0, 0, 65, 13, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 7, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.004699663017326964, y=-0.9954130409037073, z=0.09417636410046112, w=0.01617416492976163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.017777777777777778, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.0, z=0.14)>	COMP<75>
[1740780234.5541627]	Q_Header<(2621443, 39424, 257, 173, 250, 8, 58, 156, 102)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 31, 21, 13, 13, 25, 17, 0, 0, 0, 0, 20, 21, 0, 0, 0, 0, 14, 75, 71, 24, 54, 35, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 37, 52, 0, 14, 0, 0, 45, 46, 155, 253, 244, 212, 123, 72, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 169, 196, 152, 91, 253, 253, 253, 253, 253, 200, 0, 0, 83, 44, 0, 116, 253, 253, 0, 253, 253, 104, 0, 48, 123, 215, 138, 128, 141, 253, 253, 166, 77, 135, 168, 37, 59, 0, 0, 102, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.004699663017326964, y=-0.9954130409037073, z=0.09417636410046112, w=0.01617416492976163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.017777777777777778, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.0, z=0.14)>	COMP<75>
[1740780234.5640826]	Q_Header<(2621443, 39425, 257, 173, 250, 8, 58, 157, 105)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 21, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 19, 32, 0, 0, 34, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 28, 43, 56, 44, 61, 0, 64, 106, 84, 89, 211, 213, 253, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 97, 127, 67, 141, 253, 253, 253, 246, 253, 195, 0, 0, 157, 99, 0, 0, 183, 251, 115, 207, 161, 0, 0, 0, 154, 253, 0, 183, 0, 253, 253, 209, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 72, 11)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.004699663017326964, y=-0.9954130409037073, z=0.09417636410046112, w=0.01617416492976163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.017777777777777778, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.0, z=0.14)>	COMP<75>
[1740780234.574071]	Q_Header<(2621443, 39426, 257, 173, 250, 8, 58, 158, 95)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 23, 21, 0, 19, 0, 18, 0, 18, 5, 0, 0, 7, 0, 18, 0, 0, 7, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 77, 107, 11, 74, 111, 91, 190, 219, 187, 159, 253, 253, 253, 253, 253, 253, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 105, 41, 0, 110, 253, 253, 253, 124, 253, 144, 0, 34, 188, 104, 0, 0, 37, 143, 0, 138, 46, 0, 0, 0, 129, 253, 31, 201, 0, 253, 253, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.004699663017326964, y=-0.9954130409037073, z=0.09417636410046112, w=0.01617416492976163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.017777777777777778, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.0, z=0.14)>	COMP<75>
[1740780234.5840795]	Q_Header<(2621443, 39427, 257, 173, 250, 8, 58, 159, 89)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 22, 16, 2, 23, 23, 0, 0, 0, 0, 14, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 104, 81, 113, 143, 145, 71, 252, 253, 253, 253, 241, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 153, 64, 0, 0, 118, 124, 76, 165, 218, 70, 0, 0, 158, 39, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 19, 163, 0, 112, 94, 230, 253, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 100, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.003723157998893244, y=-0.995364928622148, z=0.0947269051521691, w=0.01617437491322475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.0077777777777777776, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.09, z=0.16)>	COMP<75>
[1740780234.5939977]	Q_Header<(2621443, 39428, 257, 173, 250, 8, 58, 160, 65)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 22, 9, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38, 109, 169, 184, 253, 235, 253, 253, 253, 253, 227, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 157, 213, 127, 107, 70, 207, 173, 106, 106, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 127, 135, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 96, 102, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.003723157998893244, y=-0.995364928622148, z=0.0947269051521691, w=0.01617437491322475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.0077777777777777776, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.09, z=0.16)>	COMP<75>
[1740780234.6039095]	Q_Header<(2621443, 39429, 257, 173, 250, 8, 58, 161, 63)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 0, 16, 31, 32, 23, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 215, 182, 253, 253, 253, 253, 253, 253, 253, 240, 145, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 241, 253, 253, 253, 253, 253, 253, 0, 197, 253, 190, 162, 170, 253, 199, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 225, 182, 146, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.003723157998893244, y=-0.995364928622148, z=0.0947269051521691, w=0.01617437491322475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.0077777777777777776, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.09, z=0.16)>	COMP<75>
[1740780234.6143084]	Q_Header<(2621443, 39430, 257, 173, 250, 8, 58, 162, 58)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 19, 27, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 87, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 253, 253, 253, 253, 253, 253, 216, 253, 253, 253, 253, 253, 253, 253, 144, 253, 253, 253, 253, 253, 214, 137, 195, 253, 147, 136, 161, 253, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 209, 191, 137, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.0030518166528245515, y=-0.9953194831521993, z=0.09521667956812602, w=0.016235664593026614)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.0, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.04, z=0.07)>	COMP<75>
[1740780234.6240032]	Q_Header<(2621443, 39431, 257, 173, 250, 8, 58, 163, 74)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 17, 10, 10, 23, 0, 24, 14, 0, 0, 0, 13, 18, 14, 24, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 75, 31, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 253, 253, 253, 253, 253, 83, 253, 253, 253, 253, 217, 253, 253, 174, 253, 253, 253, 253, 253, 247, 131, 159, 238, 53, 98, 95, 180, 98, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 78, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.0030518166528245515, y=-0.9953194831521993, z=0.09521667956812602, w=0.016235664593026614)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.0, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.04, z=0.07)>	COMP<75>
[1740780234.6339722]	Q_Header<(2621443, 39432, 257, 173, 250, 8, 58, 164, 69)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 28, 0, 14, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 47, 146, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 135, 253, 253, 253, 224, 253, 253, 253, 172, 253, 253, 253, 253, 253, 196, 102, 93, 149, 0, 53, 0, 91, 56, 107, 0, 0, 62, 0, 0, 88, 104, 0, 44, 147, 125, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.0030518166528245515, y=-0.9953194831521993, z=0.09521667956812602, w=0.016235664593026614)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.0, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.04, z=0.07)>	COMP<75>
[1740780234.6440642]	Q_Header<(2621443, 39433, 257, 173, 250, 8, 58, 165, 86)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 12, 15, 13, 0, 13, 0, 0, 0, 0, 0, 0, 14, 11, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 32, 34, 64, 200, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 101, 129, 253, 253, 253, 253, 253, 253, 130, 142, 253, 253, 253, 253, 144, 95, 0, 0, 51, 42, 60, 0, 0, 102, 72, 0, 47, 42, 139, 174, 253, 253, 130, 66, 189, 182, 121, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 234, 178, 54, 4, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.002502413160096547, y=-0.9952890585779121, z=0.09551894135490478, w=0.016418271708926124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.016666666666666666, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=0.04)>	COMP<67>
[1740780234.654127]	Q_Header<(2621443, 39434, 257, 173, 250, 8, 58, 166, 83)>	Q_Data<(0, 0, 71, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 14, 24, 17, 24, 0, 0, 19, 15, 0, 5, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 66, 17, 40, 173, 147, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 157, 0, 146, 253, 253, 177, 232, 253, 253, 107, 42, 127, 204, 206, 154, 60, 0, 22, 0, 0, 24, 65, 39, 0, 114, 0, 25, 0, 0, 227, 253, 253, 253, 253, 135, 119, 107, 130, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.002502413160096547, y=-0.9952890585779121, z=0.09551894135490478, w=0.016418271708926124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.016666666666666666, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=0.04)>	COMP<67>
[1740780234.6640034]	Q_Header<(2621443, 39435, 257, 173, 250, 8, 58, 167, 87)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 21, 6, 7, 15, 22, 21, 25, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 105, 102, 47, 124, 253, 253, 253, 245, 253, 253, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 68, 137, 253, 142, 200, 190, 253, 253, 121, 0, 0, 106, 113, 74, 0, 0, 0, 0, 0, 27, 0, 0, 0, 91, 0, 44, 0, 64, 210, 253, 253, 253, 253, 176, 0, 0, 93, 88, 0, 0, 0, 0, 39, 0, 0, 0, 0, 9, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.002502413160096547, y=-0.9952890585779121, z=0.09551894135490478, w=0.016418271708926124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.016666666666666666, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=0.04)>	COMP<67>
[1740780234.674078]	Q_Header<(2621443, 39436, 257, 173, 250, 8, 58, 168, 93)>	Q_Data<(0, 0, 18, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26, 45, 48, 2, 27, 9, 0, 22, 17, 0, 0, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 17, 0, 28, 0, 0, 0, 0, 110, 169, 128, 79, 218, 253, 253, 253, 238, 253, 253, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 122, 170, 199, 119, 226, 222, 56, 113, 0, 0, 0, 15, 0, 40, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 45, 75, 253, 253, 253, 245, 151, 0, 0, 71, 86, 0, 69, 0, 0, 62, 66, 40, 0, 107, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.002502413160096547, y=-0.9952890585779121, z=0.09551894135490478, w=0.016418271708926124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.016666666666666666, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=0.04)>	COMP<67>
[1740780234.6840608]	Q_Header<(2621443, 39437, 257, 173, 250, 8, 58, 169, 91)>	Q_Data<(0, 0, 24, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 48, 52, 0, 20, 0, 0, 22, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 36, 74, 85, 54, 71, 57, 0, 48, 146, 193, 132, 125, 253, 253, 253, 253, 253, 213, 170, 117, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 253, 253, 151, 168, 66, 109, 179, 223, 33, 84, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 206, 253, 222, 211, 125, 84, 0, 0, 44, 0, 29, 90, 0, 0, 49, 213, 253, 162, 138, 152, 135, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.001708984410015547, y=-0.995239278204054, z=0.09594726759087285, w=0.017028808942654915)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.04, z=0.08)>	COMP<67>
[1740780234.6940906]	Q_Header<(2621443, 39438, 257, 173, 250, 8, 58, 170, 101)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 35, 43, 11, 19, 0, 23, 0, 0, 0, 18, 0, 19, 0, 0, 0, 0, 14, 41, 79, 91, 128, 138, 76, 111, 111, 0, 42, 137, 163, 94, 181, 253, 253, 253, 253, 253, 85, 136, 135, 120, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 113, 33, 109, 0, 0, 85, 178, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 177, 127, 0, 0, 0, 0, 0, 0, 0, 76, 0, 36, 0, 223, 253, 237, 153, 203, 183, 163, 189, 0, 0, 87, 93, 93, 82, 163, 0, 95, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.001708984410015547, y=-0.995239278204054, z=0.09594726759087285, w=0.017028808942654915)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.04, z=0.08)>	COMP<67>
