[1740779378.3676283]	Q_Header<(2621443, 19304, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 20, 0, 16, 8, 0, 0, 0, 0, 0, 165, 243, 253, 253, 253, 253, 253, 253, 253, 229, 113, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9822444796449162, y=-0.16442966682181098, z=0.0205689672304938, w=-0.08795217145145866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.012222222222222223, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.03, z=-0.01)>	COMP<331>
[1740779379.904855]	Q_Header<(2621443, 19456, 257, 173, 250, 8, 58, 152, 39)>	Q_Data<(0, 0, 61, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 194, 234, 248, 65, 237, 253, 253, 253, 117, 42, 26, 0, 0, 0, 0, 23, 39, 69, 48, 0, 0, 0, 0, 0, 0, 60, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9838591626229687, y=-0.15069158018090012, z=0.027831251746654698, w=-0.09240463847463863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.01888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.04)>	COMP<342>
[1740779379.9090023]	Q_Header<(2621443, 19457, 257, 173, 250, 8, 58, 153, 42)>	Q_Data<(0, 0, 56, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 79, 223, 253, 156, 212, 253, 253, 216, 96, 34, 27, 44, 22, 0, 0, 0, 9, 0, 19, 0, 0, 0, 0, 0, 0, 99, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 32, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9838591626229687, y=-0.15069158018090012, z=0.027831251746654698, w=-0.09240463847463863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.01888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.04)>	COMP<342>
[1740779379.9116073]	Q_Header<(2621443, 19458, 257, 173, 250, 8, 58, 154, 45)>	Q_Data<(0, 0, 48, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 240, 154, 253, 219, 152, 241, 251, 147, 88, 27, 17, 51, 43, 0, 0, 26, 0, 28, 27, 28, 10, 0, 8, 0, 33, 96, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 142, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9838966554302802, y=-0.15057525117534126, z=0.02752713347388687, w=-0.09228608827609079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.01888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=-0.14)>	COMP<342>
[1740779379.9141102]	Q_Header<(2621443, 19459, 257, 173, 250, 8, 58, 155, 51)>	Q_Data<(0, 0, 63, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 253, 181, 253, 246, 88, 183, 232, 128, 81, 45, 21, 41, 41, 0, 0, 32, 13, 0, 19, 0, 0, 0, 16, 0, 0, 77, 58, 0, 0, 0, 0, 23, 0, 0, 0, 0, 39, 185, 241, 133, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9838966554302802, y=-0.15057525117534126, z=0.02752713347388687, w=-0.09228608827609079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.01888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=-0.14)>	COMP<342>
[1740779379.9275265]	Q_Header<(2621443, 19460, 257, 173, 250, 8, 58, 156, 51)>	Q_Data<(0, 0, 63, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 253, 253, 253, 52, 199, 253, 197, 91, 44, 19, 34, 17, 22, 0, 12, 0, 28, 0, 21, 0, 0, 0, 0, 0, 28, 24, 0, 0, 0, 0, 16, 58, 0, 0, 0, 83, 235, 253, 149, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9838966554302802, y=-0.15057525117534126, z=0.02752713347388687, w=-0.09228608827609079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.01888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=-0.14)>	COMP<342>
[1740779379.9395356]	Q_Header<(2621443, 19461, 257, 173, 250, 8, 58, 157, 49)>	Q_Data<(0, 0, 59, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 235, 253, 253, 247, 84, 228, 253, 253, 111, 63, 7, 0, 10, 0, 0, 0, 0, 31, 36, 0, 18, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 85, 121, 50, 0, 0, 93, 241, 237, 63, 130, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9838966554302802, y=-0.15057525117534126, z=0.02752713347388687, w=-0.09228608827609079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.01888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=-0.14)>	COMP<342>
[1740779379.9532318]	Q_Header<(2621443, 19462, 257, 173, 250, 8, 58, 158, 56)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 252, 253, 253, 227, 62, 242, 253, 253, 99, 76, 32, 19, 16, 0, 11, 0, 29, 28, 37, 32, 54, 80, 28, 42, 40, 0, 0, 0, 14, 18, 45, 100, 183, 79, 18, 0, 75, 191, 173, 93, 214, 123, 78, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839195326723208, y=-0.15056941176742233, z=0.027159865519458024, w=-0.09216044254917216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.022222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.0)>	COMP<339>
[1740779379.958261]	Q_Header<(2621443, 19463, 257, 173, 250, 8, 58, 159, 55)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 253, 253, 223, 88, 233, 253, 249, 74, 56, 14, 31, 16, 0, 20, 0, 4, 56, 86, 26, 108, 197, 160, 111, 38, 19, 0, 0, 0, 0, 78, 49, 141, 109, 63, 0, 48, 107, 95, 56, 204, 135, 95, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839195326723208, y=-0.15056941176742233, z=0.027159865519458024, w=-0.09216044254917216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.022222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.0)>	COMP<339>
[1740779379.9677267]	Q_Header<(2621443, 19464, 257, 173, 250, 8, 58, 160, 56)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 249, 253, 236, 143, 197, 189, 150, 64, 21, 33, 42, 0, 11, 6, 0, 7, 66, 109, 48, 141, 253, 253, 145, 0, 48, 0, 0, 0, 28, 124, 185, 121, 165, 70, 0, 30, 0, 0, 0, 117, 102, 57, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839195326723208, y=-0.15056941176742233, z=0.027159865519458024, w=-0.09216044254917216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.022222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.0)>	COMP<339>
[1740779379.97771]	Q_Header<(2621443, 19465, 257, 173, 250, 8, 58, 161, 58)>	Q_Data<(0, 0, 64, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 253, 240, 150, 146, 159, 77, 68, 31, 41, 51, 47, 0, 25, 0, 27, 51, 84, 38, 133, 253, 253, 143, 0, 57, 15, 0, 0, 0, 128, 225, 226, 194, 59, 29, 29, 0, 9, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839564888876706, y=-0.1505140314866941, z=0.026733635762843478, w=-0.0919807970196464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.025555555555555557, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.01, z=-0.01)>	COMP<341>
[1740779379.9877808]	Q_Header<(2621443, 19466, 257, 173, 250, 8, 58, 162, 52)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 253, 253, 225, 156, 253, 191, 108, 132, 74, 60, 57, 51, 21, 9, 0, 20, 16, 15, 31, 97, 232, 231, 97, 0, 49, 30, 0, 0, 0, 97, 188, 216, 175, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839564888876706, y=-0.1505140314866941, z=0.026733635762843478, w=-0.0919807970196464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.025555555555555557, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.01, z=-0.01)>	COMP<341>
[1740779379.9976315]	Q_Header<(2621443, 19467, 257, 173, 250, 8, 58, 163, 55)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 246, 253, 244, 91, 200, 253, 250, 151, 178, 100, 63, 48, 45, 0, 17, 14, 0, 0, 48, 5, 62, 152, 162, 13, 36, 46, 37, 23, 0, 0, 38, 116, 159, 137, 103, 19, 0, 0, 0, 0, 0, 0, 11, 61, 56, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839564888876706, y=-0.1505140314866941, z=0.026733635762843478, w=-0.0919807970196464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.025555555555555557, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.01, z=-0.01)>	COMP<341>
[1740779380.0076568]	Q_Header<(2621443, 19468, 257, 173, 250, 8, 58, 164, 53)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 253, 207, 240, 179, 253, 253, 165, 196, 116, 30, 46, 69, 0, 0, 0, 0, 68, 136, 91, 54, 108, 141, 97, 0, 29, 31, 32, 0, 0, 0, 26, 121, 162, 197, 112, 13, 0, 0, 0, 0, 0, 0, 102, 74, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839564888876706, y=-0.1505140314866941, z=0.026733635762843478, w=-0.0919807970196464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.025555555555555557, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.01, z=-0.01)>	COMP<341>
[1740779380.0176375]	Q_Header<(2621443, 19469, 257, 173, 250, 8, 58, 165, 49)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 252, 253, 253, 236, 253, 253, 253, 227, 199, 112, 115, 72, 90, 47, 0, 0, 47, 124, 202, 136, 62, 86, 161, 137, 0, 0, 0, 0, 0, 0, 0, 0, 98, 181, 235, 157, 0, 0, 0, 0, 0, 0, 0, 101, 90, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839806192263302, y=-0.15050838649126225, z=0.026305399261043808, w=-0.09185528048229914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.024444444444444446, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=-0.13)>	COMP<341>
[1740779380.0275855]	Q_Header<(2621443, 19470, 257, 173, 250, 8, 58, 166, 50)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 253, 87, 253, 253, 253, 253, 220, 123, 164, 76, 102, 24, 0, 32, 72, 158, 208, 114, 72, 36, 123, 129, 31, 15, 0, 0, 0, 0, 0, 21, 56, 159, 200, 120, 0, 0, 0, 0, 0, 0, 0, 54, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839806192263302, y=-0.15050838649126225, z=0.026305399261043808, w=-0.09185528048229914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.024444444444444446, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=-0.13)>	COMP<341>
[1740779380.037577]	Q_Header<(2621443, 19471, 257, 173, 250, 8, 58, 167, 52)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 253, 253, 253, 204, 161, 167, 232, 253, 224, 163, 160, 71, 87, 0, 5, 49, 61, 151, 162, 59, 67, 12, 60, 91, 0, 0, 0, 0, 0, 37, 20, 34, 2, 86, 121, 39, 0, 0, 0, 0, 0, 0, 29, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839806192263302, y=-0.15050838649126225, z=0.026305399261043808, w=-0.09185528048229914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.024444444444444446, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=-0.13)>	COMP<341>
[1740779380.0492935]	Q_Header<(2621443, 19472, 257, 173, 250, 8, 58, 168, 47)>	Q_Data<(0, 0, 58, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 248, 253, 253, 202, 253, 221, 253, 193, 168, 136, 34, 62, 29, 25, 58, 10, 103, 88, 40, 69, 25, 23, 50, 8, 9, 0, 0, 0, 46, 71, 67, 0, 0, 37, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9839935510250941, y=-0.15044933031118082, z=0.025939539708824278, w=-0.09191752188585732)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.027777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=0.0)>	COMP<334>
