[1740779710.569988]	Q_Header<(2621443, 52554, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 205, 253, 253, 253, 190, 253, 253, 150, 21, 66, 100, 202, 232, 179, 248, 203, 54, 66, 80, 35, 0, 0, 0, 0, 32, 0, 60, 119, 127, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7193282604994526, y=-0.688138040633927, z=0.04962357876843912, w=0.08105794908301002)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.0033333333333333335, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.08, z=0.07)>	COMP<195>
[1740779711.9076931]	Q_Header<(2621443, 52688, 257, 173, 250, 8, 58, 134, 28)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 106, 253, 249, 232, 172, 117, 126, 98, 66, 19, 0, 28, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7282753518196589, y=-0.6790197191580376, z=0.04577661028031714, w=0.08032269217186315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.025555555555555557, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=0.1)>	COMP<190>
[1740779711.9220786]	Q_Header<(2621443, 52689, 257, 173, 250, 8, 58, 135, 27)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 251, 253, 219, 234, 163, 170, 155, 110, 38, 0, 36, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728331360976235, y=-0.6790150331736038, z=0.04516594377963746, w=0.08020006773843733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=0.02666666666666667, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=-0.01)>	COMP<191>
[1740779711.9299312]	Q_Header<(2621443, 52690, 257, 173, 250, 8, 58, 136, 23)>	Q_Data<(0, 0, 56, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 251, 189, 242, 246, 197, 163, 175, 117, 78, 45, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728331360976235, y=-0.6790150331736038, z=0.04516594377963746, w=0.08020006773843733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=0.02666666666666667, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=-0.01)>	COMP<191>
[1740779711.9400923]	Q_Header<(2621443, 52691, 257, 173, 250, 8, 58, 137, 23)>	Q_Data<(0, 0, 58, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 133, 192, 253, 240, 253, 253, 97, 140, 76, 96, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728331360976235, y=-0.6790150331736038, z=0.04516594377963746, w=0.08020006773843733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=0.02666666666666667, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=-0.01)>	COMP<191>
[1740779711.9499576]	Q_Header<(2621443, 52692, 257, 173, 250, 8, 58, 138, 28)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 139, 173, 253, 212, 253, 253, 71, 43, 57, 80, 52, 12, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7283989206484377, y=-0.6790211154863306, z=0.044189778661762096, w=0.0800787149229722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.03111111111111111, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.02)>	COMP<197>
[1740779711.95994]	Q_Header<(2621443, 52693, 257, 173, 250, 8, 58, 139, 28)>	Q_Data<(0, 0, 58, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 249, 253, 229, 253, 253, 141, 95, 107, 44, 14, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7283989206484377, y=-0.6790211154863306, z=0.044189778661762096, w=0.0800787149229722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.03111111111111111, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.02)>	COMP<197>
[1740779711.970012]	Q_Header<(2621443, 52694, 257, 173, 250, 8, 58, 140, 34)>	Q_Data<(0, 0, 50, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 245, 253, 253, 253, 243, 186, 130, 125, 38, 34, 70, 21, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7283989206484377, y=-0.6790211154863306, z=0.044189778661762096, w=0.0800787149229722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.03111111111111111, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.02)>	COMP<197>
[1740779711.9800076]	Q_Header<(2621443, 52695, 257, 173, 250, 8, 58, 141, 36)>	Q_Data<(0, 0, 59, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 253, 250, 253, 253, 205, 151, 144, 130, 97, 71, 113, 51, 19, 0, 0, 0, 0, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 85, 97, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728338446698378, y=-0.679143710417569, z=0.04351842055610018, w=0.07995670536955293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=0.028888888888888888, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.02)>	COMP<197>
[1740779711.989981]	Q_Header<(2621443, 52696, 257, 173, 250, 8, 58, 142, 35)>	Q_Data<(0, 0, 59, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 253, 253, 253, 253, 107, 133, 144, 117, 175, 162, 103, 76, 29, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 118, 181, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728338446698378, y=-0.679143710417569, z=0.04351842055610018, w=0.07995670536955293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=0.028888888888888888, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.02)>	COMP<197>
[1740779712.0000253]	Q_Header<(2621443, 52697, 257, 173, 250, 8, 58, 143, 41)>	Q_Data<(0, 0, 59, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 246, 253, 253, 253, 123, 211, 172, 154, 214, 234, 120, 75, 26, 23, 0, 16, 0, 0, 0, 0, 0, 17, 0, 0, 0, 25, 65, 227, 247, 156, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728338446698378, y=-0.679143710417569, z=0.04351842055610018, w=0.07995670536955293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=0.028888888888888888, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.02)>	COMP<197>
[1740779712.010298]	Q_Header<(2621443, 52698, 257, 173, 250, 8, 58, 144, 33)>	Q_Data<(0, 0, 57, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 223, 253, 253, 253, 253, 253, 194, 202, 248, 160, 62, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 158, 253, 253, 196, 96, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7282528764655267, y=-0.6793039318690338, z=0.04278455132436593, w=0.07977091095712734)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.14)>	COMP<195>
[1740779712.0203776]	Q_Header<(2621443, 52699, 257, 173, 250, 8, 58, 145, 42)>	Q_Data<(0, 0, 37, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 253, 135, 253, 253, 253, 253, 196, 149, 202, 136, 39, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 53, 174, 253, 206, 217, 103, 43, 0, 0, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7282528764655267, y=-0.6793039318690338, z=0.04278455132436593, w=0.07977091095712734)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.14)>	COMP<195>
[1740779712.030831]	Q_Header<(2621443, 52700, 257, 173, 250, 8, 58, 146, 35)>	Q_Data<(0, 0, 55, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 253, 219, 253, 253, 188, 253, 158, 70, 121, 68, 0, 20, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 129, 170, 85, 167, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7282528764655267, y=-0.6793039318690338, z=0.04278455132436593, w=0.07977091095712734)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.14)>	COMP<195>
[1740779712.0402882]	Q_Header<(2621443, 52701, 257, 173, 250, 8, 58, 147, 35)>	Q_Data<(0, 0, 46, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 209, 253, 253, 253, 253, 253, 70, 52, 67, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 17, 43, 85, 76, 94, 82, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728166525544276, y=-0.679459326266461, z=0.042115247495855025, w=0.07959171410810863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.18, z=-0.09)>	COMP<194>
[1740779712.0499196]	Q_Header<(2621443, 52702, 257, 173, 250, 8, 58, 148, 28)>	Q_Data<(0, 0, 37, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 253, 253, 253, 253, 253, 231, 162, 75, 66, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728166525544276, y=-0.679459326266461, z=0.042115247495855025, w=0.07959171410810863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.18, z=-0.09)>	COMP<194>
[1740779712.0598707]	Q_Header<(2621443, 52703, 257, 173, 250, 8, 58, 149, 22)>	Q_Data<(0, 0, 18, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 253, 253, 253, 253, 253, 181, 217, 116, 47, 30, 39, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728166525544276, y=-0.679459326266461, z=0.042115247495855025, w=0.07959171410810863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.18, z=-0.09)>	COMP<194>
[1740779712.069925]	Q_Header<(2621443, 52704, 257, 173, 250, 8, 58, 150, 24)>	Q_Data<(0, 0, 25, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 209, 202, 253, 253, 234, 165, 166, 113, 27, 34, 41, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.728166525544276, y=-0.679459326266461, z=0.042115247495855025, w=0.07959171410810863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.18, z=-0.09)>	COMP<194>
