[1740779588.099152]	Q_Header<(2621443, 40304, 257, 173, 250, 8, 58, 0, 59)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 4, 0, 0, 7, 0, 0, 21, 26, 121, 177, 213, 253, 253, 253, 253, 253, 253, 179, 161, 30, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 142, 148, 68, 96, 57, 0, 91, 123, 144, 0, 0, 0, 78, 107, 82, 84, 199, 253, 253, 253, 140, 26, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7952660415597249, y=0.5987993195504575, z=-0.06780817898486988, w=0.06628234237404922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=-0.02)>	COMP<246>
[1740779589.509252]	Q_Header<(2621443, 40445, 257, 173, 250, 8, 58, 141, 52)>	Q_Data<(0, 0, 60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 253, 253, 253, 253, 253, 245, 251, 248, 251, 253, 94, 151, 59, 51, 26, 23, 16, 31, 37, 0, 21, 0, 0, 0, 0, 35, 35, 0, 49, 122, 55, 45, 45, 90, 153, 159, 51, 100, 148, 209, 179, 47, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908363568293073, y=0.6046782269898856, z=-0.06732210400422366, w=0.06640657221812814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.006666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.03)>	COMP<248>
[1740779589.5191467]	Q_Header<(2621443, 40446, 257, 173, 250, 8, 58, 142, 51)>	Q_Data<(0, 0, 57, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 229, 253, 253, 253, 253, 224, 185, 229, 253, 253, 213, 200, 90, 52, 0, 16, 0, 0, 33, 0, 35, 25, 0, 0, 0, 0, 0, 0, 79, 147, 63, 0, 23, 44, 115, 110, 100, 133, 200, 253, 217, 120, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908363568293073, y=0.6046782269898856, z=-0.06732210400422366, w=0.06640657221812814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.006666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.03)>	COMP<248>
[1740779589.5292017]	Q_Header<(2621443, 40447, 257, 173, 250, 8, 58, 143, 50)>	Q_Data<(0, 0, 58, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 246, 253, 253, 238, 253, 199, 130, 205, 238, 253, 169, 217, 106, 0, 0, 0, 0, 0, 0, 39, 81, 95, 60, 0, 0, 0, 0, 0, 80, 136, 60, 0, 0, 0, 55, 36, 102, 119, 197, 253, 210, 127, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908363568293073, y=0.6046782269898856, z=-0.06732210400422366, w=0.06640657221812814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.006666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.03)>	COMP<248>
[1740779589.5392604]	Q_Header<(2621443, 40448, 257, 173, 250, 8, 58, 144, 51)>	Q_Data<(0, 0, 45, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 230, 253, 253, 253, 253, 162, 176, 134, 199, 253, 248, 228, 139, 58, 0, 9, 0, 0, 26, 94, 144, 133, 104, 35, 0, 0, 0, 0, 47, 106, 39, 0, 0, 0, 0, 0, 61, 51, 149, 209, 152, 83, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908363568293073, y=0.6046782269898856, z=-0.06732210400422366, w=0.06640657221812814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.006666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.03)>	COMP<248>
[1740779589.549176]	Q_Header<(2621443, 40449, 257, 173, 250, 8, 58, 145, 48)>	Q_Data<(0, 0, 19, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 236, 253, 253, 253, 253, 104, 253, 119, 253, 253, 253, 219, 170, 124, 48, 0, 19, 0, 32, 111, 177, 134, 101, 7, 21, 0, 0, 0, 38, 73, 15, 0, 0, 0, 0, 0, 0, 0, 75, 104, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908363980750409, y=0.6046782585266212, z=-0.06726107205978969, w=0.0664676111371243)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.11)>	COMP<248>
[1740779589.5602062]	Q_Header<(2621443, 40450, 257, 173, 250, 8, 58, 146, 49)>	Q_Data<(0, 0, 45, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 227, 253, 253, 253, 253, 195, 253, 194, 253, 253, 253, 187, 171, 161, 65, 6, 0, 0, 38, 91, 170, 109, 40, 52, 10, 0, 0, 0, 13, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908363980750409, y=0.6046782585266212, z=-0.06726107205978969, w=0.0664676111371243)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.11)>	COMP<248>
[1740779589.5691812]	Q_Header<(2621443, 40451, 257, 173, 250, 8, 58, 147, 45)>	Q_Data<(0, 0, 16, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 195, 253, 253, 236, 253, 241, 247, 223, 253, 253, 253, 179, 153, 168, 79, 12, 18, 0, 0, 46, 125, 106, 61, 50, 0, 7, 0, 35, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908363980750409, y=0.6046782585266212, z=-0.06726107205978969, w=0.0664676111371243)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.11)>	COMP<248>
[1740779589.5792074]	Q_Header<(2621443, 40452, 257, 173, 250, 8, 58, 148, 51)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 52, 182, 238, 253, 253, 253, 217, 231, 139, 253, 253, 253, 253, 206, 148, 187, 117, 0, 25, 17, 14, 13, 73, 67, 20, 31, 0, 0, 0, 42, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 23, 0, 0, 0, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908364628897782, y=0.6046783080843584, z=-0.06713900665113498, w=0.06658968750580752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.014444444444444444, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.03)>	COMP<254>
[1740779589.5891533]	Q_Header<(2621443, 40453, 257, 173, 250, 8, 58, 149, 48)>	Q_Data<(0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 139, 172, 253, 253, 253, 253, 253, 159, 171, 253, 253, 253, 253, 218, 168, 222, 157, 19, 37, 0, 34, 25, 44, 28, 0, 23, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 30, 0, 0, 0, 29, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908364628897782, y=0.6046783080843584, z=-0.06713900665113498, w=0.06658968750580752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.014444444444444444, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.03)>	COMP<254>
[1740779589.5990775]	Q_Header<(2621443, 40454, 257, 173, 250, 8, 58, 150, 40)>	Q_Data<(0, 0, 19, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 141, 184, 253, 227, 253, 253, 253, 240, 189, 200, 253, 253, 253, 199, 170, 229, 166, 22, 46, 0, 31, 31, 34, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908364628897782, y=0.6046783080843584, z=-0.06713900665113498, w=0.06658968750580752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.014444444444444444, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.03)>	COMP<254>
[1740779589.6094296]	Q_Header<(2621443, 40455, 257, 173, 250, 8, 58, 151, 44)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 126, 202, 207, 253, 67, 253, 114, 253, 253, 253, 253, 253, 253, 111, 143, 192, 133, 0, 37, 0, 0, 32, 18, 9, 0, 0, 0, 0, 0, 24, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.790895014587199, y=0.6046153738617683, z=-0.06689465472970907, w=0.06671154892296717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.0)>	COMP<251>
[1740779589.6190972]	Q_Header<(2621443, 40456, 257, 173, 250, 8, 58, 152, 31)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 224, 184, 253, 141, 253, 253, 253, 253, 253, 253, 253, 154, 103, 118, 147, 83, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.790895014587199, y=0.6046153738617683, z=-0.06689465472970907, w=0.06671154892296717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.0)>	COMP<251>
[1740779589.6291018]	Q_Header<(2621443, 40457, 257, 173, 250, 8, 58, 153, 46)>	Q_Data<(0, 0, 53, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 202, 247, 246, 211, 248, 253, 253, 253, 211, 253, 190, 253, 129, 111, 133, 78, 73, 16, 11, 0, 0, 13, 34, 0, 0, 0, 0, 0, 0, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.790895014587199, y=0.6046153738617683, z=-0.06689465472970907, w=0.06671154892296717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.0)>	COMP<251>
[1740779589.6391845]	Q_Header<(2621443, 40458, 257, 173, 250, 8, 58, 154, 46)>	Q_Data<(0, 0, 57, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 244, 253, 253, 253, 182, 253, 208, 253, 108, 87, 253, 253, 113, 91, 109, 75, 72, 46, 20, 0, 0, 41, 44, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.790895014587199, y=0.6046153738617683, z=-0.06689465472970907, w=0.06671154892296717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.0)>	COMP<251>
[1740779589.6491208]	Q_Header<(2621443, 40459, 257, 173, 250, 8, 58, 155, 43)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 253, 253, 253, 253, 188, 253, 223, 227, 162, 194, 253, 253, 78, 91, 98, 47, 41, 51, 19, 0, 25, 49, 42, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.790895014587199, y=0.6046153738617683, z=-0.06671154892296717, w=0.06689465472970907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.015555555555555555, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.03, z=-0.06)>	COMP<251>
[1740779589.659068]	Q_Header<(2621443, 40460, 257, 173, 250, 8, 58, 156, 34)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 247, 253, 253, 253, 225, 247, 219, 199, 105, 148, 253, 253, 109, 68, 84, 54, 33, 47, 0, 0, 34, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.790895014587199, y=0.6046153738617683, z=-0.06671154892296717, w=0.06689465472970907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.015555555555555555, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.03, z=-0.06)>	COMP<251>
[1740779589.6716418]	Q_Header<(2621443, 40461, 257, 173, 250, 8, 58, 157, 39)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 52, 62, 0, 115, 253, 253, 226, 253, 232, 153, 152, 149, 81, 123, 253, 253, 140, 47, 52, 53, 45, 45, 0, 0, 23, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.790895014587199, y=0.6046153738617683, z=-0.06671154892296717, w=0.06689465472970907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.015555555555555555, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.03, z=-0.06)>	COMP<251>
