[1740779678.0699506]	Q_Header<(2621443, 49304, 257, 173, 250, 8, 58, 0, 80)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 202, 131, 131, 125, 49, 0, 117, 127, 138, 218, 237, 135, 253, 253, 253, 253, 224, 65, 219, 253, 209, 172, 173, 253, 253, 50, 250, 179, 135, 214, 192, 178, 253, 253, 253, 249, 237, 148, 0, 99, 58, 0, 0, 0, 0, 156, 253, 253, 202, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 32, 0, 169, 253, 253, 253, 253, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9031617903762748, y=-0.4195060475269403, z=0.0181279348342065, w=0.0893579010009371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.03888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=-0.03)>	COMP<162>
[1740779679.5713944]	Q_Header<(2621443, 49454, 257, 173, 250, 8, 58, 150, 33)>	Q_Data<(0, 0, 12, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 32, 0, 0, 12, 11, 34, 33, 69, 176, 175, 253, 253, 203, 111, 213, 224, 253, 253, 164, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8862602989992568, y=-0.4541778846317817, z=0.0213019865255331, w=0.08838188105722616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.005555555555555556, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.11)>	COMP<160>
[1740779679.5897832]	Q_Header<(2621443, 49455, 257, 173, 250, 8, 58, 151, 38)>	Q_Data<(0, 0, 59, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 30, 15, 0, 3, 34, 28, 0, 73, 150, 178, 253, 253, 253, 213, 124, 221, 194, 253, 232, 90, 78, 16, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8859722779911684, y=-0.45488780572252535, z=0.021178863355120932, w=0.08764509446096155)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.015555555555555555, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.02)>	COMP<160>
[1740779679.5998535]	Q_Header<(2621443, 49456, 257, 173, 250, 8, 58, 152, 36)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 15, 23, 0, 29, 0, 24, 45, 88, 155, 253, 253, 253, 253, 253, 253, 190, 253, 253, 177, 136, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8859722779911684, y=-0.45488780572252535, z=0.021178863355120932, w=0.08764509446096155)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.015555555555555555, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.02)>	COMP<160>
[1740779679.6097643]	Q_Header<(2621443, 49457, 257, 173, 250, 8, 58, 153, 29)>	Q_Data<(0, 0, 50, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 5, 21, 0, 0, 11, 0, 0, 62, 150, 253, 253, 253, 253, 253, 253, 253, 198, 235, 245, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8857208362577471, y=-0.45549439091727995, z=0.02117868868394696, w=0.08703403476457741)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.017777777777777778, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.02)>	COMP<161>
[1740779679.6197364]	Q_Header<(2621443, 49458, 257, 173, 250, 8, 58, 154, 29)>	Q_Data<(0, 0, 40, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 9, 0, 0, 0, 0, 17, 22, 43, 109, 253, 253, 253, 253, 253, 253, 253, 146, 190, 253, 132, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8857208362577471, y=-0.45549439091727995, z=0.02117868868394696, w=0.08703403476457741)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.017777777777777778, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.02)>	COMP<161>
[1740779679.6297207]	Q_Header<(2621443, 49459, 257, 173, 250, 8, 58, 155, 37)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 10, 32, 17, 0, 16, 13, 64, 225, 253, 253, 253, 253, 253, 253, 253, 206, 214, 87, 74, 20, 60, 72, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8857208362577471, y=-0.45549439091727995, z=0.02117868868394696, w=0.08703403476457741)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.017777777777777778, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.02)>	COMP<161>
[1740779679.640267]	Q_Header<(2621443, 49460, 257, 173, 250, 8, 58, 156, 42)>	Q_Data<(0, 0, 57, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 15, 16, 34, 21, 2, 12, 0, 14, 138, 225, 253, 253, 176, 253, 253, 253, 253, 166, 127, 163, 88, 155, 175, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8854566484014584, y=-0.4561258381129178, z=0.02111863240827908, w=0.08642769794833288)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.02, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.19, z=-0.01)>	COMP<164>
[1740779679.6497443]	Q_Header<(2621443, 49461, 257, 173, 250, 8, 58, 157, 39)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 17, 21, 0, 16, 0, 11, 22, 0, 25, 89, 118, 119, 253, 253, 253, 253, 253, 253, 242, 177, 220, 109, 223, 249, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8854566484014584, y=-0.4561258381129178, z=0.02111863240827908, w=0.08642769794833288)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.02, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.19, z=-0.01)>	COMP<164>
[1740779679.6597369]	Q_Header<(2621443, 49462, 257, 173, 250, 8, 58, 158, 42)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 19, 4, 0, 0, 15, 27, 21, 7, 32, 58, 84, 253, 253, 253, 253, 253, 253, 221, 200, 245, 132, 253, 253, 173, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 153, 111, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8854566484014584, y=-0.4561258381129178, z=0.02111863240827908, w=0.08642769794833288)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.02, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.19, z=-0.01)>	COMP<164>
[1740779679.6698442]	Q_Header<(2621443, 49463, 257, 173, 250, 8, 58, 159, 45)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 18, 0, 0, 0, 0, 12, 26, 16, 0, 31, 86, 252, 253, 253, 198, 207, 253, 253, 208, 253, 211, 247, 222, 148, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 176, 224, 129, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8854566484014584, y=-0.4561258381129178, z=0.02111863240827908, w=0.08642769794833288)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.02, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.19, z=-0.01)>	COMP<164>
[1740779679.6849828]	Q_Header<(2621443, 49464, 257, 173, 250, 8, 58, 160, 42)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 23, 12, 0, 0, 0, 0, 0, 17, 20, 0, 23, 46, 145, 228, 217, 189, 231, 253, 253, 253, 253, 253, 156, 228, 246, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 157, 81, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8850678102852861, y=-0.45702970577313445, z=0.02111809270800007, w=0.08563203488243959)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.02, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.03)>	COMP<164>
[1740779679.6949608]	Q_Header<(2621443, 49465, 257, 173, 250, 8, 58, 161, 47)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 25, 27, 21, 0, 6, 0, 14, 0, 0, 12, 12, 0, 0, 59, 55, 124, 202, 253, 253, 253, 253, 253, 253, 154, 239, 253, 199, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 81, 202, 219, 150, 152, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8850678102852861, y=-0.45702970577313445, z=0.02111809270800007, w=0.08563203488243959)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.02, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.03)>	COMP<164>
[1740779679.6998484]	Q_Header<(2621443, 49466, 257, 173, 250, 8, 58, 162, 61)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 29, 24, 0, 7, 20, 16, 0, 0, 20, 0, 0, 0, 37, 62, 108, 131, 253, 253, 253, 253, 198, 242, 253, 222, 253, 240, 16, 10, 62, 27, 0, 0, 0, 0, 0, 0, 113, 249, 253, 253, 253, 119, 122, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8850678102852861, y=-0.45702970577313445, z=0.02111809270800007, w=0.08563203488243959)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.02, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.03)>	COMP<164>
[1740779679.7098439]	Q_Header<(2621443, 49467, 257, 173, 250, 8, 58, 163, 50)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 21, 25, 26, 14, 21, 0, 0, 0, 0, 13, 14, 12, 0, 10, 31, 38, 75, 253, 253, 253, 253, 253, 253, 253, 194, 253, 221, 36, 47, 78, 57, 0, 0, 0, 0, 0, 0, 87, 210, 253, 253, 253, 135, 119, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8847466537835426, y=-0.4577538564691342, z=0.021117711245109392, w=0.08508118345572975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.01888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.19, z=0.06)>	COMP<161>
[1740779679.7198198]	Q_Header<(2621443, 49468, 257, 173, 250, 8, 58, 164, 52)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 0, 11, 22, 25, 0, 0, 0, 0, 14, 31, 27, 0, 0, 0, 0, 61, 170, 248, 253, 177, 253, 253, 253, 199, 253, 140, 76, 47, 66, 35, 0, 0, 0, 0, 0, 0, 0, 98, 241, 253, 250, 168, 139, 73, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8847466537835426, y=-0.4577538564691342, z=0.021117711245109392, w=0.08508118345572975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.01888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.19, z=0.06)>	COMP<161>
[1740779679.7299397]	Q_Header<(2621443, 49469, 257, 173, 250, 8, 58, 165, 51)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 28, 0, 8, 23, 25, 0, 0, 0, 35, 22, 35, 34, 0, 7, 0, 27, 28, 57, 112, 129, 253, 253, 253, 253, 235, 253, 147, 82, 111, 53, 31, 0, 0, 0, 0, 0, 0, 0, 0, 86, 178, 160, 126, 135, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8847466537835426, y=-0.4577538564691342, z=0.021117711245109392, w=0.08508118345572975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.01888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.19, z=0.06)>	COMP<161>
[1740779679.7406585]	Q_Header<(2621443, 49470, 257, 173, 250, 8, 58, 166, 47)>	Q_Data<(0, 0, 69, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 0, 0, 17, 22, 0, 0, 0, 37, 40, 25, 9, 0, 15, 0, 0, 0, 0, 0, 223, 253, 253, 253, 253, 253, 253, 253, 45, 161, 65, 25, 45, 29, 0, 0, 0, 0, 0, 0, 61, 80, 11, 156, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8843965460883636, y=-0.4584946069162034, z=0.02117913053779587, w=0.08471652215118348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.021111111111111112, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.19, z=0.04)>	COMP<160>
