[1740779688.0698018]	Q_Header<(2621443, 50304, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 23, 181, 176, 253, 253, 197, 253, 253, 253, 212, 65, 0, 26, 58, 173, 253, 253, 206, 191, 173, 154, 44, 23, 0, 0, 34, 154, 226, 195, 117, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7661286690242628, y=-0.6362432477620232, z=0.04443448622129249, w=0.07916418767722028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.01888888888888889, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.09, z=-0.05)>	COMP<167>
[1740779689.4806027]	Q_Header<(2621443, 50445, 257, 173, 250, 8, 58, 141, 28)>	Q_Data<(0, 0, 61, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 161, 253, 253, 154, 243, 139, 221, 119, 204, 138, 56, 29, 38, 20, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7539789950953428, y=-0.6511331595302451, z=0.0411383342260391, w=0.07647823855374926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.044444444444444446, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.19, z=0.03)>	COMP<168>
[1740779689.492146]	Q_Header<(2621443, 50446, 257, 173, 250, 8, 58, 142, 32)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 221, 253, 253, 224, 253, 219, 79, 215, 161, 73, 47, 25, 19, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7539789950953428, y=-0.6511331595302451, z=0.0411383342260391, w=0.07647823855374926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.044444444444444446, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.19, z=0.03)>	COMP<168>
[1740779689.510083]	Q_Header<(2621443, 50447, 257, 173, 250, 8, 58, 143, 33)>	Q_Data<(0, 0, 62, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 208, 253, 253, 232, 253, 136, 167, 199, 160, 93, 50, 0, 19, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 18, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7536165574118848, y=-0.6515026430561641, z=0.04180994102430883, w=0.07653965845909966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.03777777777777778, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.21, z=-0.02)>	COMP<168>
[1740779689.5187376]	Q_Header<(2621443, 50448, 257, 173, 250, 8, 58, 144, 29)>	Q_Data<(0, 0, 55, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 253, 253, 253, 253, 174, 228, 146, 153, 136, 60, 33, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 80, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7536165574118848, y=-0.6515026430561641, z=0.04180994102430883, w=0.07653965845909966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.03777777777777778, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.21, z=-0.02)>	COMP<168>
[1740779689.527475]	Q_Header<(2621443, 50449, 257, 173, 250, 8, 58, 145, 31)>	Q_Data<(0, 0, 48, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 253, 253, 253, 253, 203, 243, 123, 182, 167, 109, 97, 51, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 205, 181, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7536165574118848, y=-0.6515026430561641, z=0.04180994102430883, w=0.07653965845909966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.03777777777777778, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.21, z=-0.02)>	COMP<168>
[1740779689.5298793]	Q_Header<(2621443, 50450, 257, 173, 250, 8, 58, 146, 34)>	Q_Data<(0, 0, 53, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 253, 253, 253, 253, 250, 253, 136, 242, 153, 147, 148, 20, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 171, 253, 253, 216, 119, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7536165574118848, y=-0.6515026430561641, z=0.04180994102430883, w=0.07653965845909966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.03777777777777778, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.21, z=-0.02)>	COMP<168>
[1740779689.5399585]	Q_Header<(2621443, 50451, 257, 173, 250, 8, 58, 147, 39)>	Q_Data<(0, 0, 43, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 253, 246, 253, 253, 253, 253, 114, 243, 84, 157, 163, 91, 37, 19, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 194, 253, 253, 253, 171, 70, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7536165574118848, y=-0.6515026430561641, z=0.04180994102430883, w=0.07653965845909966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.03777777777777778, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.21, z=-0.02)>	COMP<168>
[1740779689.549836]	Q_Header<(2621443, 50452, 257, 173, 250, 8, 58, 148, 35)>	Q_Data<(0, 0, 21, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 117, 223, 253, 253, 253, 253, 253, 139, 81, 124, 152, 140, 55, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 226, 253, 253, 253, 156, 84, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7532355507567308, y=-0.6518560636967737, z=0.04260257794572547, w=0.07684333185339308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.19, z=-0.04)>	COMP<169>
[1740779689.5598352]	Q_Header<(2621443, 50453, 257, 173, 250, 8, 58, 149, 33)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 180, 189, 253, 253, 253, 253, 253, 134, 101, 61, 133, 142, 37, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 214, 253, 249, 253, 98, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7532355507567308, y=-0.6518560636967737, z=0.04260257794572547, w=0.07684333185339308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.19, z=-0.04)>	COMP<169>
[1740779689.5698693]	Q_Header<(2621443, 50454, 257, 173, 250, 8, 58, 150, 32)>	Q_Data<(0, 0, 25, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 178, 253, 253, 253, 253, 253, 253, 158, 94, 31, 100, 114, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 125, 225, 149, 107, 59, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7532355507567308, y=-0.6518560636967737, z=0.04260257794572547, w=0.07684333185339308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.19, z=-0.04)>	COMP<169>
[1740779689.579915]	Q_Header<(2621443, 50455, 257, 173, 250, 8, 58, 151, 33)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 222, 253, 253, 199, 227, 253, 253, 134, 65, 20, 45, 57, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 120, 131, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7527472003580102, y=-0.6522832506467248, z=0.04357913735957345, w=0.0774536769037797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.021111111111111112, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=0.08)>	COMP<171>
[1740779689.5897586]	Q_Header<(2621443, 50456, 257, 173, 250, 8, 58, 152, 31)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 223, 253, 253, 253, 253, 253, 124, 106, 74, 8, 41, 33, 0, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 90, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7527472003580102, y=-0.6522832506467248, z=0.04357913735957345, w=0.0774536769037797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.021111111111111112, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=0.08)>	COMP<171>
[1740779689.599817]	Q_Header<(2621443, 50457, 257, 173, 250, 8, 58, 153, 30)>	Q_Data<(0, 0, 48, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 197, 253, 253, 253, 253, 253, 207, 147, 124, 34, 63, 56, 27, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7527472003580102, y=-0.6522832506467248, z=0.04357913735957345, w=0.0774536769037797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.021111111111111112, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=0.08)>	COMP<171>
[1740779689.609754]	Q_Header<(2621443, 50458, 257, 173, 250, 8, 58, 154, 31)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 174, 253, 253, 253, 253, 253, 253, 217, 168, 70, 47, 35, 24, 11, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7523790916027007, y=-0.6525867808401132, z=0.04418937797682772, w=0.07812486714135287)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.005555555555555556, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.17, z=-0.02)>	COMP<171>
[1740779689.6197832]	Q_Header<(2621443, 50459, 257, 173, 250, 8, 58, 155, 23)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 151, 219, 253, 253, 253, 253, 253, 233, 193, 96, 45, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7523790916027007, y=-0.6525867808401132, z=0.04418937797682772, w=0.07812486714135287)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.005555555555555556, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.17, z=-0.02)>	COMP<171>
[1740779689.6297574]	Q_Header<(2621443, 50460, 257, 173, 250, 8, 58, 156, 27)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 103, 154, 198, 227, 253, 253, 253, 240, 169, 73, 65, 22, 4, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7523790916027007, y=-0.6525867808401132, z=0.04418937797682772, w=0.07812486714135287)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.005555555555555556, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.17, z=-0.02)>	COMP<171>
[1740779689.6397433]	Q_Header<(2621443, 50461, 257, 173, 250, 8, 58, 157, 24)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 71, 114, 185, 253, 253, 196, 253, 253, 91, 103, 101, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7523790916027007, y=-0.6525867808401132, z=0.04418937797682772, w=0.07812486714135287)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.005555555555555556, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.17, z=-0.02)>	COMP<171>
