[1740779810.5408385]	Q_Header<(2621443, 62554, 257, 173, 250, 8, 58, 0, 41)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 244, 253, 230, 253, 253, 253, 219, 220, 253, 253, 163, 102, 104, 153, 129, 27, 7, 0, 32, 84, 91, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 67, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084142679388814, y=-0.9029017007341534, z=0.07128974423426561, w=0.05078173561892892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.2, z=-0.01)>	COMP<178>
[1740779812.0306466]	Q_Header<(2621443, 62703, 257, 173, 250, 8, 58, 149, 29)>	Q_Data<(0, 0, 16, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 252, 184, 253, 224, 100, 105, 161, 109, 101, 19, 12, 0, 0, 11, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43517720289664935, y=-0.8957448288515043, z=0.0717157382052683, w=0.05584672379388978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.013333333333333334, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=-0.04)>	COMP<177>
[1740779812.0412745]	Q_Header<(2621443, 62704, 257, 173, 250, 8, 58, 150, 28)>	Q_Data<(0, 0, 30, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 253, 252, 253, 253, 253, 249, 215, 111, 128, 34, 0, 0, 0, 0, 7, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43573848152416933, y=-0.8955252837824083, z=0.07147356238476009, w=0.055298930418951876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.021111111111111112, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.19, z=-0.15)>	COMP<177>
[1740779812.0506444]	Q_Header<(2621443, 62705, 257, 173, 250, 8, 58, 151, 23)>	Q_Data<(0, 0, 63, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 253, 253, 253, 253, 253, 192, 103, 128, 16, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43573848152416933, y=-0.8955252837824083, z=0.07147356238476009, w=0.055298930418951876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.021111111111111112, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.19, z=-0.15)>	COMP<177>
[1740779812.060666]	Q_Header<(2621443, 62706, 257, 173, 250, 8, 58, 152, 22)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 253, 253, 183, 253, 236, 75, 98, 102, 19, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43573848152416933, y=-0.8955252837824083, z=0.07147356238476009, w=0.055298930418951876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.021111111111111112, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.19, z=-0.15)>	COMP<177>
[1740779812.070678]	Q_Header<(2621443, 62707, 257, 173, 250, 8, 58, 153, 25)>	Q_Data<(0, 0, 55, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 253, 253, 253, 253, 112, 147, 106, 119, 65, 48, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43573848152416933, y=-0.8955252837824083, z=0.07147356238476009, w=0.055298930418951876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.021111111111111112, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.19, z=-0.15)>	COMP<177>
[1740779812.0807378]	Q_Header<(2621443, 62708, 257, 173, 250, 8, 58, 154, 28)>	Q_Data<(0, 0, 53, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 190, 252, 253, 169, 208, 233, 137, 195, 148, 50, 17, 10, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4361006111566896, y=-0.8953948167485845, z=0.07122874922601213, w=0.05487116157170944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.02, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.19, z=-0.14)>	COMP<175>
[1740779812.0906293]	Q_Header<(2621443, 62709, 257, 173, 250, 8, 58, 155, 22)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 202, 253, 253, 253, 253, 253, 169, 233, 188, 49, 31, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4361006111566896, y=-0.8953948167485845, z=0.07122874922601213, w=0.05487116157170944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.02, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.19, z=-0.14)>	COMP<175>
[1740779812.1006606]	Q_Header<(2621443, 62710, 257, 173, 250, 8, 58, 156, 28)>	Q_Data<(0, 0, 56, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 252, 253, 233, 253, 253, 253, 195, 192, 158, 0, 28, 16, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4361006111566896, y=-0.8953948167485845, z=0.07122874922601213, w=0.05487116157170944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.02, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.19, z=-0.14)>	COMP<175>
[1740779812.110743]	Q_Header<(2621443, 62711, 257, 173, 250, 8, 58, 157, 29)>	Q_Data<(0, 0, 58, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 253, 253, 253, 253, 253, 198, 76, 129, 52, 25, 0, 0, 11, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4365100774470193, y=-0.8952362718110849, z=0.0710427475039612, w=0.054441693104410126)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.18, z=-0.13)>	COMP<175>
[1740779812.1206572]	Q_Header<(2621443, 62712, 257, 173, 250, 8, 58, 158, 23)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 253, 253, 253, 205, 209, 242, 186, 207, 174, 73, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4365100774470193, y=-0.8952362718110849, z=0.0710427475039612, w=0.054441693104410126)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.18, z=-0.13)>	COMP<175>
[1740779812.1309204]	Q_Header<(2621443, 62713, 257, 173, 250, 8, 58, 159, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 244, 253, 253, 253, 93, 126, 157, 223, 162, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4365100774470193, y=-0.8952362718110849, z=0.0710427475039612, w=0.054441693104410126)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.18, z=-0.13)>	COMP<175>
[1740779812.141693]	Q_Header<(2621443, 62714, 257, 173, 250, 8, 58, 160, 22)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 216, 253, 253, 253, 159, 190, 141, 177, 94, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43694841531650597, y=-0.8950759199073278, z=0.07073937887300327, w=0.0539547980360094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.013333333333333334, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.21, z=-0.18)>	COMP<175>
[1740779812.1506433]	Q_Header<(2621443, 62715, 257, 173, 250, 8, 58, 161, 22)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 253, 250, 253, 253, 253, 166, 99, 119, 118, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43694841531650597, y=-0.8950759199073278, z=0.07073937887300327, w=0.0539547980360094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.013333333333333334, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.21, z=-0.18)>	COMP<175>
[1740779812.160658]	Q_Header<(2621443, 62716, 257, 173, 250, 8, 58, 162, 26)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 141, 253, 210, 253, 253, 253, 207, 141, 177, 138, 56, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43694841531650597, y=-0.8950759199073278, z=0.07073937887300327, w=0.0539547980360094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.013333333333333334, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.21, z=-0.18)>	COMP<175>
[1740779812.1706932]	Q_Header<(2621443, 62717, 257, 173, 250, 8, 58, 163, 25)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 95, 243, 165, 253, 253, 253, 224, 164, 136, 100, 91, 41, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43694841531650597, y=-0.8950759199073278, z=0.07073937887300327, w=0.0539547980360094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.013333333333333334, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.21, z=-0.18)>	COMP<175>
[1740779812.1807356]	Q_Header<(2621443, 62718, 257, 173, 250, 8, 58, 164, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 57, 197, 231, 253, 253, 253, 192, 163, 108, 111, 136, 74, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43732912168257404, y=-0.8949224818018005, z=0.07055861335171745, w=0.053651402366920106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.2, z=-0.15)>	COMP<178>
[1740779812.1906831]	Q_Header<(2621443, 62719, 257, 173, 250, 8, 58, 165, 26)>	Q_Data<(0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 23, 173, 253, 200, 253, 253, 253, 151, 52, 114, 136, 64, 58, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.43732912168257404, y=-0.8949224818018005, z=0.07055861335171745, w=0.053651402366920106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.2, z=-0.15)>	COMP<178>
