[1740779313.6670594]	Q_Header<(2621443, 12804, 257, 173, 250, 8, 58, 0, 31)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 76, 91, 192, 191, 253, 253, 133, 39, 94, 120, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9759935247009964, y=-0.1899375804433432, z=0.03887861142108278, w=-0.09924116510310926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03333333333333333, z=0.21888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.17, z=-0.07)>	COMP<15>
[1740779315.1275892]	Q_Header<(2621443, 12951, 257, 173, 250, 8, 58, 147, 66)>	Q_Data<(0, 0, 51, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 253, 253, 253, 201, 253, 253, 253, 253, 253, 114, 50, 36, 45, 69, 0, 49, 31, 29, 0, 83, 91, 30, 91, 18, 0, 15, 0, 43, 36, 55, 102, 155, 91, 40, 106, 136, 56, 15, 0, 0, 43, 111, 0, 99, 48, 113, 55, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 253, 253, 79, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9468795779290319, y=-0.3036435413302136, z=0.05010881355419203, w=-0.09332079893344655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.016666666666666666, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.17, z=-0.07)>	COMP<4>
[1740779315.137499]	Q_Header<(2621443, 12952, 257, 173, 250, 8, 58, 148, 71)>	Q_Data<(0, 0, 38, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 253, 253, 253, 214, 128, 253, 253, 253, 253, 135, 71, 69, 84, 90, 40, 0, 0, 0, 0, 45, 0, 54, 37, 0, 19, 0, 0, 18, 49, 61, 39, 126, 39, 73, 82, 45, 0, 8, 27, 0, 0, 0, 48, 140, 66, 62, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 107, 42, 0, 0, 0, 0, 0, 0, 0, 0, 211, 228, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9468795779290319, y=-0.3036435413302136, z=0.05010881355419203, w=-0.09332079893344655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.016666666666666666, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.17, z=-0.07)>	COMP<4>
[1740779315.1472409]	Q_Header<(2621443, 12953, 257, 173, 250, 8, 58, 149, 68)>	Q_Data<(0, 0, 36, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 253, 253, 253, 138, 222, 253, 253, 253, 253, 130, 111, 84, 90, 93, 33, 45, 62, 0, 48, 27, 0, 48, 0, 0, 0, 0, 64, 155, 183, 123, 38, 80, 45, 129, 56, 0, 0, 39, 5, 0, 0, 0, 75, 113, 43, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 132, 32, 0, 0, 0, 0, 0, 0, 0, 0, 91, 82, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9463475329171968, y=-0.3052970241632904, z=0.05010972747662164, w=-0.09332250098873872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.014444444444444444, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.16, z=-0.03)>	COMP<357>
[1740779315.1571836]	Q_Header<(2621443, 12954, 257, 173, 250, 8, 58, 150, 59)>	Q_Data<(0, 0, 50, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 253, 253, 253, 253, 253, 210, 253, 253, 253, 110, 121, 70, 66, 82, 0, 71, 97, 0, 60, 31, 0, 16, 0, 0, 0, 0, 97, 241, 253, 167, 89, 0, 104, 152, 25, 0, 0, 6, 0, 0, 0, 30, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 122, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9463475329171968, y=-0.3052970241632904, z=0.05010972747662164, w=-0.09332250098873872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.014444444444444444, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.16, z=-0.03)>	COMP<357>
[1740779315.167354]	Q_Header<(2621443, 12955, 257, 173, 250, 8, 58, 151, 62)>	Q_Data<(0, 0, 59, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 247, 253, 201, 253, 253, 75, 253, 253, 156, 109, 94, 44, 0, 65, 25, 66, 97, 0, 58, 0, 0, 11, 0, 17, 0, 0, 80, 157, 253, 253, 197, 70, 100, 136, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55, 0, 0, 0, 0, 105, 159, 125, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9463475329171968, y=-0.3052970241632904, z=0.05010972747662164, w=-0.09332250098873872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.014444444444444444, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.16, z=-0.03)>	COMP<357>
[1740779315.1772447]	Q_Header<(2621443, 12956, 257, 173, 250, 8, 58, 152, 53)>	Q_Data<(0, 0, 59, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 219, 253, 253, 253, 253, 158, 198, 59, 131, 59, 57, 23, 0, 29, 23, 45, 73, 0, 27, 0, 0, 0, 0, 11, 0, 46, 193, 136, 253, 253, 191, 9, 68, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 135, 183, 123, 97, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9457866105241687, y=-0.3070022361213583, z=0.05017014673792376, w=-0.09338238991365372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.015555555555555555, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.18, z=-0.02)>	COMP<3>
[1740779315.1871412]	Q_Header<(2621443, 12957, 257, 173, 250, 8, 58, 153, 52)>	Q_Data<(0, 0, 28, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 168, 209, 253, 253, 253, 141, 118, 112, 86, 72, 0, 0, 14, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 43, 196, 165, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 253, 246, 253, 148, 192, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9457866105241687, y=-0.3070022361213583, z=0.05017014673792376, w=-0.09338238991365372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.015555555555555555, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.18, z=-0.02)>	COMP<3>
[1740779315.1972542]	Q_Header<(2621443, 12958, 257, 173, 250, 8, 58, 154, 47)>	Q_Data<(0, 0, 41, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 105, 240, 253, 253, 253, 201, 95, 99, 17, 57, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 160, 253, 253, 91, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 253, 253, 253, 245, 253, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9457866105241687, y=-0.3070022361213583, z=0.05017014673792376, w=-0.09338238991365372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.015555555555555555, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.18, z=-0.02)>	COMP<3>
[1740779315.2071095]	Q_Header<(2621443, 12959, 257, 173, 250, 8, 58, 155, 43)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 95, 253, 253, 145, 249, 247, 151, 62, 44, 0, 38, 31, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 188, 175, 43, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 178, 253, 253, 182, 211, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9457866105241687, y=-0.3070022361213583, z=0.05017014673792376, w=-0.09338238991365372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.015555555555555555, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.18, z=-0.02)>	COMP<3>
[1740779315.218418]	Q_Header<(2621443, 12960, 257, 173, 250, 8, 58, 156, 49)>	Q_Data<(0, 0, 52, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 105, 253, 253, 253, 253, 253, 156, 149, 83, 7, 18, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 35, 76, 73, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 106, 213, 217, 0, 119, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9452458466020736, y=-0.30865295062095216, z=0.05023163503283441, w=-0.09338323402215876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.015555555555555555, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.17, z=-0.06)>	COMP<3>
[1740779315.2270985]	Q_Header<(2621443, 12961, 257, 173, 250, 8, 58, 157, 41)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 86, 232, 253, 253, 253, 253, 146, 193, 114, 55, 56, 47, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 54, 39, 62, 70, 35, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 68, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9452458466020736, y=-0.30865295062095216, z=0.05023163503283441, w=-0.09338323402215876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.015555555555555555, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.17, z=-0.06)>	COMP<3>
[1740779315.2372499]	Q_Header<(2621443, 12962, 257, 173, 250, 8, 58, 158, 47)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 53, 237, 253, 253, 253, 253, 139, 164, 59, 118, 135, 115, 64, 13, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 31, 66, 81, 56, 13, 0, 0, 0, 0, 0, 0, 89, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 80, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9452458466020736, y=-0.30865295062095216, z=0.05023163503283441, w=-0.09338323402215876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.015555555555555555, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.17, z=-0.06)>	COMP<3>
[1740779315.2471988]	Q_Header<(2621443, 12963, 257, 173, 250, 8, 58, 159, 46)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 30, 195, 253, 253, 253, 253, 253, 218, 95, 151, 187, 158, 95, 38, 25, 0, 0, 49, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 56, 32, 0, 0, 0, 0, 0, 0, 0, 81, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9445787673616904, y=-0.31066851420722436, z=0.05035393403162281, w=-0.09338365947682775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.016666666666666666, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.17, z=-0.07)>	COMP<1>
[1740779315.257198]	Q_Header<(2621443, 12964, 257, 173, 250, 8, 58, 160, 48)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27, 40, 101, 250, 253, 253, 253, 253, 253, 253, 113, 194, 167, 123, 120, 68, 13, 0, 48, 53, 0, 23, 26, 53, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9445787673616904, y=-0.31066851420722436, z=0.05035393403162281, w=-0.09338365947682775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.016666666666666666, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.17, z=-0.07)>	COMP<1>
[1740779315.2670493]	Q_Header<(2621443, 12965, 257, 173, 250, 8, 58, 161, 36)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 40, 48, 188, 253, 253, 253, 253, 253, 253, 226, 146, 141, 157, 196, 124, 41, 0, 38, 47, 0, 0, 7, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9445787673616904, y=-0.31066851420722436, z=0.05035393403162281, w=-0.09338365947682775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.016666666666666666, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.17, z=-0.07)>	COMP<1>
[1740779315.2771506]	Q_Header<(2621443, 12966, 257, 173, 250, 8, 58, 162, 33)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 43, 224, 253, 253, 249, 253, 253, 253, 206, 138, 104, 195, 253, 197, 39, 0, 62, 94, 47, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9440713601585639, y=-0.3121880661501845, z=0.05047498156524, w=-0.09338176758744522)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.02, z=0.10444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.15, z=-0.03)>	COMP<0>
[1740779315.2871196]	Q_Header<(2621443, 12967, 257, 173, 250, 8, 58, 163, 38)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 20, 208, 253, 253, 253, 253, 253, 222, 231, 249, 112, 235, 253, 253, 46, 75, 119, 156, 93, 0, 81, 116, 22, 0, 12, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9440713601585639, y=-0.3121880661501845, z=0.05047498156524, w=-0.09338176758744522)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.02, z=0.10444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.15, z=-0.03)>	COMP<0>
