[1740780330.4748008]	Q_Header<(2621443, 49018, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 44, 75, 63, 62, 111, 114, 124, 119, 0, 130, 183, 175, 237, 218, 253, 253, 222, 162, 56, 53, 18, 0, 0, 24, 25, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 36, 10, 52, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2709321926985222, y=-0.9581197479120075, z=0.09258935262979458, w=-0.005432071446309636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.006666666666666667, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.02, z=0.03)>	COMP<88>
[1740780331.8342066]	Q_Header<(2621443, 49153, 257, 173, 250, 8, 58, 135, 38)>	Q_Data<(0, 0, 58, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 253, 253, 116, 144, 253, 253, 237, 230, 248, 224, 126, 67, 0, 29, 50, 79, 181, 253, 253, 253, 77, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2941344275949456, y=-0.9513133821321482, z=0.09173771418867052, w=-0.008484060061360746)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.04111111111111111, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=-0.12)>	COMP<87>
[1740780331.844515]	Q_Header<(2621443, 49154, 257, 173, 250, 8, 58, 136, 36)>	Q_Data<(0, 0, 29, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 72, 109, 169, 253, 253, 253, 253, 119, 253, 253, 220, 112, 56, 13, 33, 21, 57, 133, 253, 253, 146, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29473480697435145, y=-0.9511590871584786, z=0.09149046917675561, w=-0.0075682576236942595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.03333333333333333, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.25)>	COMP<88>
[1740780331.8479385]	Q_Header<(2621443, 49155, 257, 173, 250, 8, 58, 137, 38)>	Q_Data<(0, 0, 38, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 0, 31, 121, 253, 253, 253, 161, 253, 253, 253, 244, 220, 89, 97, 5, 0, 0, 13, 43, 128, 131, 65, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29473480697435145, y=-0.9511590871584786, z=0.09149046917675561, w=-0.0075682576236942595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.03333333333333333, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.25)>	COMP<88>
[1740780331.8642719]	Q_Header<(2621443, 49156, 257, 173, 250, 8, 58, 138, 38)>	Q_Data<(0, 0, 54, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 8, 102, 238, 253, 253, 253, 253, 253, 253, 124, 125, 253, 176, 78, 0, 9, 0, 0, 81, 64, 73, 19, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29473480697435145, y=-0.9511590871584786, z=0.09149046917675561, w=-0.0075682576236942595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.03333333333333333, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.25)>	COMP<88>
[1740780331.8743882]	Q_Header<(2621443, 49157, 257, 173, 250, 8, 58, 139, 35)>	Q_Data<(0, 0, 33, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 34, 166, 253, 253, 253, 253, 253, 253, 199, 250, 253, 253, 134, 23, 0, 0, 0, 23, 51, 44, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2952954569902448, y=-0.9510125083433245, z=0.09124983633741544, w=-0.0070192181798011885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.024444444444444446, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=-0.33)>	COMP<88>
[1740780331.876868]	Q_Header<(2621443, 49158, 257, 173, 250, 8, 58, 140, 46)>	Q_Data<(0, 0, 16, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 33, 35, 97, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 65, 58, 43, 0, 0, 0, 26, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 149, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2952954569902448, y=-0.9510125083433245, z=0.09124983633741544, w=-0.0070192181798011885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.024444444444444446, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=-0.33)>	COMP<88>
[1740780331.8860989]	Q_Header<(2621443, 49159, 257, 173, 250, 8, 58, 141, 57)>	Q_Data<(0, 0, 44, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 21, 36, 62, 201, 253, 253, 253, 253, 252, 253, 253, 253, 229, 253, 122, 95, 27, 0, 0, 5, 0, 37, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 194, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 86, 31, 0, 0, 60, 0, 0, 193, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2952954569902448, y=-0.9510125083433245, z=0.09124983633741544, w=-0.0070192181798011885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.024444444444444446, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=-0.33)>	COMP<88>
[1740780331.904345]	Q_Header<(2621443, 49160, 257, 173, 250, 8, 58, 142, 56)>	Q_Data<(0, 0, 60, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 0, 0, 0, 4, 50, 39, 130, 157, 253, 253, 236, 253, 253, 253, 253, 253, 253, 183, 116, 62, 0, 13, 0, 19, 21, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 253, 239, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 187, 69, 25, 199, 151, 0, 14, 187, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2952954569902448, y=-0.9510125083433245, z=0.09124983633741544, w=-0.0070192181798011885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.024444444444444446, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=-0.33)>	COMP<88>
[1740780331.9077163]	Q_Header<(2621443, 49161, 257, 173, 250, 8, 58, 143, 68)>	Q_Data<(0, 0, 64, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 6, 0, 0, 0, 5, 18, 27, 89, 224, 253, 253, 253, 253, 253, 252, 205, 253, 253, 189, 117, 63, 0, 11, 0, 55, 98, 89, 52, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 229, 227, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 89, 135, 138, 23, 253, 173, 69, 0, 153, 161, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29596849786891716, y=-0.950834658651679, z=0.09094515607850827, w=-0.006714071925258999)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.0044444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.24)>	COMP<90>
[1740780331.9245725]	Q_Header<(2621443, 49162, 257, 173, 250, 8, 58, 144, 59)>	Q_Data<(0, 0, 44, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 0, 0, 0, 0, 0, 19, 56, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 146, 81, 26, 0, 0, 74, 106, 208, 168, 70, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 135, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 253, 253, 253, 253, 195, 208, 91, 0, 0, 0, 0, 0, 0, 133, 146, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29596849786891716, y=-0.950834658651679, z=0.09094515607850827, w=-0.006714071925258999)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.0044444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.24)>	COMP<90>
[1740780331.9348607]	Q_Header<(2621443, 49163, 257, 173, 250, 8, 58, 145, 74)>	Q_Data<(0, 0, 50, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 4, 8, 27, 29, 144, 253, 253, 250, 253, 253, 253, 253, 253, 253, 253, 134, 68, 39, 0, 37, 156, 192, 253, 253, 173, 123, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 30, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 253, 253, 253, 253, 253, 132, 48, 0, 0, 0, 0, 0, 84, 158, 247, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29596849786891716, y=-0.950834658651679, z=0.09094515607850827, w=-0.006714071925258999)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.0044444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.24)>	COMP<90>
[1740780331.9446661]	Q_Header<(2621443, 49164, 257, 173, 250, 8, 58, 146, 68)>	Q_Data<(0, 0, 60, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 31, 26, 0, 78, 212, 253, 219, 253, 253, 253, 253, 206, 185, 237, 104, 134, 0, 0, 114, 253, 244, 253, 253, 241, 163, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 57, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 224, 0, 197, 179, 0, 65, 0, 0, 0, 0, 0, 107, 209, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29699532996011807, y=-0.9505559533084419, z=0.09051460631542439, w=-0.0066527930467843955)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.015555555555555555, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.2)>	COMP<94>
[1740780331.9544227]	Q_Header<(2621443, 49165, 257, 173, 250, 8, 58, 147, 65)>	Q_Data<(0, 0, 58, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11, 24, 0, 34, 131, 253, 253, 253, 166, 253, 253, 253, 129, 179, 127, 144, 18, 0, 194, 253, 253, 253, 248, 201, 179, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 59, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 253, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29699532996011807, y=-0.9505559533084419, z=0.09051460631542439, w=-0.0066527930467843955)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.015555555555555555, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.2)>	COMP<94>
[1740780331.964385]	Q_Header<(2621443, 49166, 257, 173, 250, 8, 58, 148, 64)>	Q_Data<(0, 0, 37, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 0, 0, 7, 28, 23, 13, 10, 94, 253, 253, 253, 161, 253, 253, 253, 240, 132, 125, 119, 38, 0, 239, 253, 253, 253, 204, 110, 221, 169, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 49, 0, 0, 0, 30, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29699532996011807, y=-0.9505559533084419, z=0.09051460631542439, w=-0.0066527930467843955)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.015555555555555555, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.2)>	COMP<94>
[1740780331.9748251]	Q_Header<(2621443, 49167, 257, 173, 250, 8, 58, 149, 66)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 38, 8, 0, 0, 73, 253, 253, 253, 253, 227, 253, 197, 236, 230, 143, 33, 71, 40, 222, 253, 253, 253, 148, 247, 245, 218, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 3, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 91, 0, 0, 35, 0, 33, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2979083371835629, y=-0.950303792245047, z=0.09014763655400991, w=-0.006835839738692695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03222222222222222, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=-0.26)>	COMP<94>
[1740780331.9763315]	Q_Header<(2621443, 49168, 257, 173, 250, 8, 58, 150, 55)>	Q_Data<(0, 0, 5, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 21, 0, 12, 49, 223, 253, 253, 253, 253, 253, 165, 253, 237, 125, 86, 86, 71, 182, 253, 253, 253, 253, 253, 193, 218, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 207, 122, 0, 56, 157, 211, 180, 0, 0, 0, 192, 130, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2979083371835629, y=-0.950303792245047, z=0.09014763655400991, w=-0.006835839738692695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03222222222222222, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=-0.26)>	COMP<94>
[1740780331.994337]	Q_Header<(2621443, 49169, 257, 173, 250, 8, 58, 151, 56)>	Q_Data<(0, 0, 56, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 11, 28, 146, 253, 253, 202, 253, 253, 253, 253, 253, 179, 104, 104, 118, 149, 253, 253, 253, 253, 253, 147, 162, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 253, 158, 97, 58, 253, 253, 253, 0, 0, 84, 218, 166, 0, 0, 0, 0, 0, 0, 78, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2979083371835629, y=-0.950303792245047, z=0.09014763655400991, w=-0.006835839738692695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03222222222222222, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=-0.26)>	COMP<94>
