[1740779520.638919]	Q_Header<(2621443, 33554, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 249, 253, 253, 253, 253, 253, 253, 253, 110, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 74, 68, 78, 0, 73, 0, 0, 139, 199, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7757626953154978, y=-0.6237840083496764, z=0.050354384235663706, w=0.08093322848059403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.015555555555555555, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=-0.04, z=0.12)>	COMP<59>
[1740779522.1492643]	Q_Header<(2621443, 33705, 257, 173, 250, 8, 58, 151, 77)>	Q_Data<(0, 0, 57, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 42, 80, 136, 131, 189, 236, 201, 113, 192, 253, 253, 253, 253, 253, 253, 253, 243, 253, 253, 153, 97, 195, 157, 145, 253, 253, 253, 253, 253, 167, 150, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 123, 168, 0, 0, 0, 0, 112, 51, 82, 0, 0, 0, 0, 0, 82, 234, 0, 0, 171, 253, 210, 42, 0, 0, 0, 172, 79, 0, 34, 43, 170, 253, 174, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7888501932498573, y=-0.6069721602994066, z=0.04675119907384067, w=0.08434746360319557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.04111111111111111, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=-0.1)>	COMP<211>
[1740779522.1588798]	Q_Header<(2621443, 33706, 257, 173, 250, 8, 58, 152, 76)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 83, 110, 139, 215, 169, 173, 224, 207, 156, 240, 208, 253, 253, 253, 232, 253, 227, 185, 108, 208, 85, 172, 164, 128, 202, 253, 253, 253, 253, 253, 223, 253, 159, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 80, 105, 85, 0, 0, 0, 26, 0, 0, 0, 0, 0, 84, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7888501932498573, y=-0.6069721602994066, z=0.04675119907384067, w=0.08434746360319557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.04111111111111111, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=-0.1)>	COMP<211>
[1740779522.1687503]	Q_Header<(2621443, 33707, 257, 173, 250, 8, 58, 153, 62)>	Q_Data<(0, 0, 40, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 145, 178, 178, 253, 162, 110, 163, 218, 201, 253, 60, 253, 253, 253, 253, 204, 96, 234, 253, 129, 238, 253, 121, 113, 243, 253, 253, 253, 253, 196, 253, 253, 160, 40, 19, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7888501932498573, y=-0.6069721602994066, z=0.04675119907384067, w=0.08434746360319557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.04111111111111111, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=-0.1)>	COMP<211>
[1740779522.178712]	Q_Header<(2621443, 33708, 257, 173, 250, 8, 58, 154, 52)>	Q_Data<(0, 0, 50, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 194, 204, 188, 253, 135, 253, 129, 191, 253, 153, 187, 253, 195, 253, 253, 253, 174, 253, 253, 186, 253, 250, 70, 102, 220, 211, 244, 253, 248, 72, 253, 253, 101, 104, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7891885422036183, y=-0.6065094001451938, z=0.04626488128308915, w=0.08477825871004067)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.04666666666666667, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.02)>	COMP<212>
[1740779522.188689]	Q_Header<(2621443, 33709, 257, 173, 250, 8, 58, 155, 48)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 223, 194, 164, 196, 189, 253, 232, 225, 253, 253, 189, 253, 135, 253, 253, 253, 244, 223, 253, 160, 188, 178, 19, 77, 121, 253, 253, 253, 253, 253, 253, 213, 164, 204, 122, 77, 71, 41, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7891885422036183, y=-0.6065094001451938, z=0.04626488128308915, w=0.08477825871004067)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.04666666666666667, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.02)>	COMP<212>
[1740779522.1986878]	Q_Header<(2621443, 33710, 257, 173, 250, 8, 58, 156, 47)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 215, 158, 112, 70, 232, 253, 253, 253, 253, 253, 119, 223, 158, 253, 253, 253, 190, 121, 167, 113, 72, 54, 26, 45, 91, 253, 253, 253, 253, 253, 233, 180, 216, 253, 212, 133, 253, 216, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7891885422036183, y=-0.6065094001451938, z=0.04626488128308915, w=0.08477825871004067)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.04666666666666667, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.02)>	COMP<212>
[1740779522.20875]	Q_Header<(2621443, 33711, 257, 173, 250, 8, 58, 157, 48)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 179, 131, 160, 193, 253, 253, 253, 225, 253, 253, 218, 220, 125, 253, 253, 203, 253, 31, 95, 83, 0, 33, 0, 0, 96, 239, 253, 244, 253, 42, 232, 192, 253, 253, 253, 253, 253, 253, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7895534196145858, y=-0.6060200914775219, z=0.04577652015390688, w=0.0851443274862668)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.04777777777777778, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.02)>	COMP<206>
[1740779522.2189474]	Q_Header<(2621443, 33712, 257, 173, 250, 8, 58, 158, 53)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 107, 133, 140, 228, 253, 253, 253, 253, 205, 253, 253, 253, 253, 63, 125, 140, 245, 253, 85, 49, 64, 0, 59, 22, 0, 63, 101, 64, 178, 253, 62, 196, 222, 253, 253, 253, 253, 253, 253, 157, 71, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7895534196145858, y=-0.6060200914775219, z=0.04577652015390688, w=0.0851443274862668)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.04777777777777778, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.02)>	COMP<206>
[1740779522.2287061]	Q_Header<(2621443, 33713, 257, 173, 250, 8, 58, 159, 56)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 47, 97, 88, 0, 0, 0, 70, 107, 159, 253, 253, 253, 253, 227, 214, 220, 207, 253, 253, 60, 233, 235, 210, 205, 135, 46, 45, 0, 72, 77, 0, 0, 38, 52, 140, 231, 108, 123, 245, 253, 253, 253, 253, 253, 253, 148, 80, 33, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7895534196145858, y=-0.6060200914775219, z=0.04577652015390688, w=0.0851443274862668)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.04777777777777778, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.02)>	COMP<206>
[1740779522.2387376]	Q_Header<(2621443, 33714, 257, 173, 250, 8, 58, 160, 55)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 82, 94, 69, 0, 0, 0, 135, 232, 192, 253, 253, 253, 253, 253, 182, 253, 253, 253, 253, 173, 123, 178, 165, 158, 125, 47, 25, 0, 63, 88, 0, 0, 37, 40, 106, 141, 0, 68, 192, 253, 253, 170, 253, 253, 253, 135, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7895534196145858, y=-0.6060200914775219, z=0.04577652015390688, w=0.0851443274862668)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.04777777777777778, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.02)>	COMP<206>
[1740779522.2487237]	Q_Header<(2621443, 33715, 257, 173, 250, 8, 58, 161, 55)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 16, 99, 89, 0, 0, 0, 0, 194, 253, 213, 253, 253, 253, 253, 253, 156, 253, 253, 253, 207, 223, 186, 253, 233, 54, 63, 0, 0, 0, 27, 65, 0, 11, 17, 42, 57, 68, 0, 0, 131, 234, 233, 119, 166, 248, 167, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.79004336979845, y=-0.6053499800417975, z=0.04504419089240236, w=0.08575486206480396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.051111111111111114, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=-0.04)>	COMP<206>
[1740779522.2585952]	Q_Header<(2621443, 33716, 257, 173, 250, 8, 58, 162, 52)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 32, 98, 84, 0, 0, 0, 0, 204, 253, 107, 253, 253, 253, 253, 233, 253, 253, 253, 253, 195, 253, 178, 253, 194, 90, 43, 0, 0, 19, 22, 0, 0, 0, 0, 0, 0, 39, 0, 0, 77, 121, 120, 68, 80, 136, 91, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.79004336979845, y=-0.6053499800417975, z=0.04504419089240236, w=0.08575486206480396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.051111111111111114, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=-0.04)>	COMP<206>
[1740779522.2686467]	Q_Header<(2621443, 33717, 257, 173, 250, 8, 58, 163, 51)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 58, 71, 0, 106, 0, 0, 0, 199, 253, 200, 124, 253, 253, 253, 147, 253, 253, 253, 253, 253, 253, 169, 212, 131, 36, 61, 31, 9, 0, 0, 0, 0, 0, 14, 0, 42, 0, 0, 0, 0, 42, 42, 0, 0, 93, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.79004336979845, y=-0.6053499800417975, z=0.04504419089240236, w=0.08575486206480396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.051111111111111114, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=-0.04)>	COMP<206>
[1740779522.278684]	Q_Header<(2621443, 33718, 257, 173, 250, 8, 58, 164, 39)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 38, 14, 70, 115, 0, 0, 27, 228, 125, 249, 115, 253, 194, 253, 109, 253, 253, 253, 253, 253, 253, 235, 106, 86, 48, 71, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7904568694741776, y=-0.6047901412724598, z=0.044494097586802214, w=0.08618061151243447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.058888888888888886, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=0.0)>	COMP<206>
[1740779522.2885852]	Q_Header<(2621443, 33719, 257, 173, 250, 8, 58, 165, 36)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 46, 51, 89, 106, 0, 0, 135, 249, 220, 253, 134, 253, 214, 248, 93, 213, 253, 253, 253, 253, 253, 253, 127, 169, 65, 84, 7, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7904568694741776, y=-0.6047901412724598, z=0.044494097586802214, w=0.08618061151243447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.058888888888888886, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=0.0)>	COMP<206>
[1740779522.2985635]	Q_Header<(2621443, 33720, 257, 173, 250, 8, 58, 166, 39)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 76, 101, 0, 80, 0, 0, 123, 253, 253, 253, 168, 154, 253, 252, 84, 173, 253, 253, 205, 253, 253, 253, 160, 232, 131, 82, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7904568694741776, y=-0.6047901412724598, z=0.044494097586802214, w=0.08618061151243447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.058888888888888886, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=0.0)>	COMP<206>
[1740779522.3086734]	Q_Header<(2621443, 33721, 257, 173, 250, 8, 58, 167, 44)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 61, 54, 64, 0, 0, 0, 142, 249, 253, 253, 124, 238, 253, 253, 72, 110, 189, 186, 219, 253, 253, 212, 149, 203, 119, 84, 0, 0, 13, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7908966925242857, y=-0.6041894088052094, z=0.043884451452767516, w=0.08667026573425574)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.057777777777777775, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=0.01)>	COMP<203>
