[1740780610.4665213]	Q_Header<(2621443, 11482, 257, 173, 250, 8, 58, 0, 21)>	Q_Data<(0, 0, 76, 55, 64, 42, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 39, 24, 26, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4008776204471377, y=-0.9113740299203197, z=0.09271210497247293, w=-0.009948698558599794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.0, z=0.19)>	COMP<196>
[1740780611.9368186]	Q_Header<(2621443, 11629, 257, 173, 250, 8, 58, 147, 49)>	Q_Data<(0, 0, 58, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 224, 253, 253, 253, 253, 253, 253, 221, 148, 245, 183, 101, 45, 43, 2, 102, 168, 100, 191, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 79, 108, 0, 0, 0, 0, 52, 0, 0, 0, 121, 253, 225, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3724860200303576, y=-0.9231891756479089, z=0.0945405284330696, w=-0.0061643598268173215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.005555555555555556, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.01, z=0.02)>	COMP<194>
[1740780611.946649]	Q_Header<(2621443, 11630, 257, 173, 250, 8, 58, 148, 46)>	Q_Data<(0, 0, 55, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 125, 239, 253, 253, 253, 253, 253, 253, 223, 235, 208, 175, 54, 55, 40, 0, 49, 78, 84, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 18, 0, 0, 0, 17, 22, 0, 0, 0, 81, 219, 194, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37219328752314773, y=-0.9232810528636693, z=0.09478782806222506, w=-0.00628663637502201)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.07, z=0.09)>	COMP<196>
[1740780611.956615]	Q_Header<(2621443, 11631, 257, 173, 250, 8, 58, 149, 41)>	Q_Data<(0, 0, 46, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 25, 228, 253, 253, 253, 253, 252, 253, 253, 253, 253, 210, 88, 76, 0, 10, 73, 86, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 37, 107, 91, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37219328752314773, y=-0.9232810528636693, z=0.09478782806222506, w=-0.00628663637502201)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.07, z=0.09)>	COMP<196>
[1740780611.9665298]	Q_Header<(2621443, 11632, 257, 173, 250, 8, 58, 150, 28)>	Q_Data<(0, 0, 34, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 62, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 105, 93, 60, 52, 9, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37219328752314773, y=-0.9232810528636693, z=0.09478782806222506, w=-0.00628663637502201)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.07, z=0.09)>	COMP<196>
[1740780611.9767401]	Q_Header<(2621443, 11633, 257, 173, 250, 8, 58, 151, 49)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 34, 155, 253, 253, 253, 253, 166, 253, 253, 237, 219, 132, 116, 98, 84, 85, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 91, 26, 142, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37189831418286445, y=-0.9233674211321801, z=0.09509561357244425, w=-0.006408882814574227)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0044444444444444444, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.18, z=0.05)>	COMP<196>
[1740780611.9866326]	Q_Header<(2621443, 11634, 257, 173, 250, 8, 58, 152, 54)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 216, 253, 253, 253, 179, 253, 253, 253, 253, 120, 134, 96, 89, 93, 0, 19, 0, 21, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 158, 12, 0, 78, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 253, 231, 240, 0, 180, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37189831418286445, y=-0.9233674211321801, z=0.09509561357244425, w=-0.006408882814574227)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0044444444444444444, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.18, z=0.05)>	COMP<196>
[1740780611.9966502]	Q_Header<(2621443, 11635, 257, 173, 250, 8, 58, 153, 59)>	Q_Data<(0, 0, 53, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 80, 211, 253, 253, 253, 253, 189, 243, 253, 253, 219, 253, 79, 82, 83, 0, 0, 43, 58, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 136, 253, 253, 60, 0, 86, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 192, 169, 25, 147, 167, 253, 190, 253, 122, 95, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37189831418286445, y=-0.9233674211321801, z=0.09509561357244425, w=-0.006408882814574227)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0044444444444444444, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.18, z=0.05)>	COMP<196>
[1740780612.0078883]	Q_Header<(2621443, 11636, 257, 173, 250, 8, 58, 154, 62)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 60, 165, 253, 253, 253, 253, 253, 253, 253, 253, 101, 253, 80, 65, 51, 0, 39, 145, 137, 106, 110, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 62, 162, 253, 253, 8, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 253, 253, 253, 205, 204, 201, 253, 144, 253, 0, 32, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3715864796202619, y=-0.9234729692270964, z=0.09527701949527413, w=-0.006591875788270087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.005555555555555556, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.23, z=0.15)>	COMP<191>
[1740780612.0166686]	Q_Header<(2621443, 11637, 257, 173, 250, 8, 58, 155, 49)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 100, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 169, 54, 18, 15, 136, 253, 253, 156, 201, 131, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 57, 95, 253, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 253, 253, 253, 253, 201, 106, 226, 205, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3715864796202619, y=-0.9234729692270964, z=0.09527701949527413, w=-0.006591875788270087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.005555555555555556, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.23, z=0.15)>	COMP<191>
[1740780612.026611]	Q_Header<(2621443, 11638, 257, 173, 250, 8, 58, 156, 55)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 19, 66, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 170, 52, 0, 34, 141, 253, 253, 196, 253, 143, 52, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 113, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 253, 253, 205, 195, 150, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3715864796202619, y=-0.9234729692270964, z=0.09527701949527413, w=-0.006591875788270087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.005555555555555556, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.23, z=0.15)>	COMP<191>
[1740780612.0366478]	Q_Header<(2621443, 11639, 257, 173, 250, 8, 58, 157, 52)>	Q_Data<(0, 0, 47, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 40, 223, 253, 253, 253, 253, 253, 253, 253, 173, 178, 102, 0, 0, 28, 223, 253, 253, 253, 253, 206, 129, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 42, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 248, 253, 241, 91, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3715864796202619, y=-0.9234729692270964, z=0.09527701949527413, w=-0.006591875788270087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.005555555555555556, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.23, z=0.15)>	COMP<191>
[1740780612.0466812]	Q_Header<(2621443, 11640, 257, 173, 250, 8, 58, 158, 50)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 27, 27, 108, 253, 253, 253, 253, 253, 253, 253, 109, 87, 0, 34, 0, 77, 253, 253, 253, 253, 253, 253, 161, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 146, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 182, 60, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37109161485228587, y=-0.9236397051907306, z=0.09558050474649336, w=-0.006713828558182804)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.24, z=0.1)>	COMP<191>
[1740780612.056663]	Q_Header<(2621443, 11641, 257, 173, 250, 8, 58, 159, 63)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 32, 21, 0, 30, 253, 253, 253, 253, 253, 253, 181, 117, 157, 40, 0, 43, 110, 253, 253, 253, 253, 253, 253, 161, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 58, 0, 0, 0, 37, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 128, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37109161485228587, y=-0.9236397051907306, z=0.09558050474649336, w=-0.006713828558182804)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.24, z=0.1)>	COMP<191>
[1740780612.0667026]	Q_Header<(2621443, 11642, 257, 173, 250, 8, 58, 160, 63)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 34, 0, 0, 39, 253, 253, 253, 253, 253, 253, 253, 253, 240, 65, 0, 83, 137, 253, 253, 253, 253, 227, 253, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 130, 62, 94, 43, 0, 0, 0, 0, 0, 100, 190, 104, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 224, 253, 253, 170, 163, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37109161485228587, y=-0.9236397051907306, z=0.09558050474649336, w=-0.006713828558182804)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.24, z=0.1)>	COMP<191>
[1740780612.0768301]	Q_Header<(2621443, 11643, 257, 173, 250, 8, 58, 161, 75)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 160, 253, 253, 234, 253, 238, 253, 253, 222, 73, 119, 147, 191, 163, 253, 253, 253, 241, 155, 133, 16, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 209, 201, 100, 164, 198, 171, 0, 0, 0, 137, 253, 191, 0, 0, 0, 0, 0, 0, 115, 42, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3702997197977658, y=-0.9238877301102326, z=0.09625229242147301, w=-0.006713856795410292)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.28, z=0.21)>	COMP<191>
[1740780612.0867016]	Q_Header<(2621443, 11644, 257, 173, 250, 8, 58, 162, 69)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 174, 114, 253, 253, 253, 253, 253, 178, 172, 181, 173, 224, 89, 156, 253, 253, 195, 59, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 168, 201, 132, 101, 253, 253, 169, 69, 0, 136, 232, 224, 135, 0, 0, 0, 0, 0, 162, 100, 63, 35, 0, 21, 52, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 101, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3702997197977658, y=-0.9238877301102326, z=0.09625229242147301, w=-0.006713856795410292)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.28, z=0.21)>	COMP<191>
[1740780612.0966852]	Q_Header<(2621443, 11645, 257, 173, 250, 8, 58, 163, 57)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 41, 95, 134, 253, 253, 253, 253, 253, 253, 165, 173, 130, 229, 152, 167, 225, 170, 105, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 147, 140, 253, 253, 250, 0, 0, 86, 144, 163, 148, 0, 0, 0, 0, 0, 123, 109, 126, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 212, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3702997197977658, y=-0.9238877301102326, z=0.09625229242147301, w=-0.006713856795410292)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.28, z=0.21)>	COMP<191>
