[1740779813.0407076]	Q_Header<(2621443, 62804, 257, 173, 250, 8, 58, 0, 30)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 77, 249, 219, 253, 253, 253, 246, 219, 221, 145, 61, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45417553607298095, y=-0.8864388268227258, z=0.06994828172821344, w=0.05529942691602214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.024444444444444446, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.19)>	COMP<171>
[1740779814.5022342]	Q_Header<(2621443, 62950, 257, 173, 250, 8, 58, 146, 25)>	Q_Data<(0, 0, 52, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 236, 253, 253, 253, 148, 203, 146, 114, 80, 53, 33, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4893790551353129, y=-0.8666977529211078, z=0.07214343267272884, w=0.06433094588583434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.0022222222222222222, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.1, z=-0.03)>	COMP<171>
[1740779814.5107508]	Q_Header<(2621443, 62951, 257, 173, 250, 8, 58, 147, 25)>	Q_Data<(0, 0, 49, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 233, 253, 253, 199, 193, 153, 163, 103, 42, 0, 14, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4909800868838823, y=-0.8658681641639426, z=0.07165721307827919, w=0.06384450160126068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=-0.06)>	COMP<169>
[1740779814.5207453]	Q_Header<(2621443, 62952, 257, 173, 250, 8, 58, 148, 30)>	Q_Data<(0, 0, 39, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 253, 198, 253, 253, 253, 253, 205, 253, 164, 71, 20, 7, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4909800868838823, y=-0.8658681641639426, z=0.07165721307827919, w=0.06384450160126068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=-0.06)>	COMP<169>
[1740779814.5308042]	Q_Header<(2621443, 62953, 257, 173, 250, 8, 58, 149, 24)>	Q_Data<(0, 0, 16, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 253, 134, 253, 253, 253, 253, 212, 253, 215, 86, 39, 32, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4909800868838823, y=-0.8658681641639426, z=0.07165721307827919, w=0.06384450160126068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=-0.06)>	COMP<169>
[1740779814.5407903]	Q_Header<(2621443, 62954, 257, 173, 250, 8, 58, 150, 26)>	Q_Data<(0, 0, 34, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 189, 253, 253, 253, 253, 253, 157, 253, 224, 77, 31, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4909800868838823, y=-0.8658681641639426, z=0.07165721307827919, w=0.06384450160126068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=-0.06)>	COMP<169>
[1740779814.5507226]	Q_Header<(2621443, 62955, 257, 173, 250, 8, 58, 151, 23)>	Q_Data<(0, 0, 62, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 168, 253, 253, 253, 165, 253, 82, 209, 182, 62, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4921960326064048, y=-0.865249374780307, z=0.0711682259448249, w=0.06341662672098891)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.0022222222222222222, z=0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.13, z=-0.18)>	COMP<169>
[1740779814.5606563]	Q_Header<(2621443, 62956, 257, 173, 250, 8, 58, 152, 21)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 202, 253, 253, 253, 183, 173, 126, 106, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4921960326064048, y=-0.865249374780307, z=0.0711682259448249, w=0.06341662672098891)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.0022222222222222222, z=0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.13, z=-0.18)>	COMP<169>
[1740779814.5706682]	Q_Header<(2621443, 62957, 257, 173, 250, 8, 58, 153, 23)>	Q_Data<(0, 0, 44, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 203, 253, 253, 215, 182, 142, 111, 140, 121, 83, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4921960326064048, y=-0.865249374780307, z=0.0711682259448249, w=0.06341662672098891)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.0022222222222222222, z=0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.13, z=-0.18)>	COMP<169>
[1740779814.5807998]	Q_Header<(2621443, 62958, 257, 173, 250, 8, 58, 154, 27)>	Q_Data<(0, 0, 46, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 224, 253, 253, 253, 221, 224, 121, 164, 208, 123, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49334263586494326, y=-0.8646771152169556, z=0.07061702705625873, w=0.06292666801642416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=0.0, z=0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.16, z=-0.1)>	COMP<168>
[1740779814.5906692]	Q_Header<(2621443, 62959, 257, 173, 250, 8, 58, 155, 22)>	Q_Data<(0, 0, 52, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 240, 253, 253, 253, 253, 253, 198, 183, 240, 136, 20, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49334263586494326, y=-0.8646771152169556, z=0.07061702705625873, w=0.06292666801642416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=0.0, z=0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.16, z=-0.1)>	COMP<168>
[1740779814.6007135]	Q_Header<(2621443, 62960, 257, 173, 250, 8, 58, 156, 22)>	Q_Data<(0, 0, 42, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 190, 253, 253, 253, 253, 253, 253, 191, 253, 147, 53, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49334263586494326, y=-0.8646771152169556, z=0.07061702705625873, w=0.06292666801642416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=0.0, z=0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.16, z=-0.1)>	COMP<168>
[1740779814.6107156]	Q_Header<(2621443, 62961, 257, 173, 250, 8, 58, 157, 24)>	Q_Data<(0, 0, 58, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 101, 217, 253, 253, 253, 253, 232, 181, 217, 139, 109, 28, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49481516197995745, y=-0.8639581371439864, z=0.069702592201938, w=0.06225625573202869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=0.0, z=0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.12)>	COMP<169>
[1740779814.6206672]	Q_Header<(2621443, 62962, 257, 173, 250, 8, 58, 158, 24)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 50, 184, 253, 253, 253, 253, 253, 148, 181, 154, 136, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49481516197995745, y=-0.8639581371439864, z=0.069702592201938, w=0.06225625573202869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=0.0, z=0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.12)>	COMP<169>
[1740779814.6306732]	Q_Header<(2621443, 62963, 257, 173, 250, 8, 58, 159, 26)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 47, 162, 253, 146, 253, 253, 253, 104, 186, 165, 130, 0, 41, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49481516197995745, y=-0.8639581371439864, z=0.069702592201938, w=0.06225625573202869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=0.0, z=0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.12)>	COMP<169>
[1740779814.640976]	Q_Header<(2621443, 62964, 257, 173, 250, 8, 58, 160, 26)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 33, 114, 93, 253, 253, 253, 253, 140, 159, 102, 77, 15, 37, 22, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.495917304582476, y=-0.8634149157690715, z=0.06903168879788066, w=0.06176840765999578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=0.005555555555555556, z=0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=-0.21)>	COMP<169>
[1740779814.650729]	Q_Header<(2621443, 62965, 257, 173, 250, 8, 58, 161, 28)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 33, 56, 182, 253, 234, 253, 206, 232, 196, 156, 54, 4, 56, 76, 71, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.495917304582476, y=-0.8634149157690715, z=0.06903168879788066, w=0.06176840765999578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=0.005555555555555556, z=0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=-0.21)>	COMP<169>
[1740779814.6607125]	Q_Header<(2621443, 62966, 257, 173, 250, 8, 58, 162, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 50, 142, 239, 253, 253, 253, 234, 239, 191, 19, 93, 107, 108, 135, 125, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.495917304582476, y=-0.8634149157690715, z=0.06903168879788066, w=0.06176840765999578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=0.005555555555555556, z=0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=-0.21)>	COMP<169>
