[1740780580.4663646]	Q_Header<(2621443, 8482, 257, 173, 250, 8, 58, 0, 22)>	Q_Data<(0, 0, 0, 24, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 13, 16, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4014882848865804, y=-0.9107033595002533, z=0.09619117315008371, w=-0.013183561802295738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.25, z=0.33)>	COMP<149>
[1740780581.8762622]	Q_Header<(2621443, 8623, 257, 173, 250, 8, 58, 141, 52)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 109, 253, 253, 253, 253, 166, 213, 188, 201, 172, 204, 185, 56, 0, 0, 0, 140, 253, 253, 253, 253, 253, 181, 109, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3828168539200027, y=-0.9190167999798279, z=0.09271345680875065, w=-0.016235536215357258)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=-0.02666666666666667, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=0.51)>	COMP<141>
[1740780581.8862123]	Q_Header<(2621443, 8624, 257, 173, 250, 8, 58, 142, 52)>	Q_Data<(0, 0, 68, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 115, 249, 191, 189, 191, 206, 150, 33, 23, 0, 70, 114, 253, 253, 253, 253, 253, 109, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 39, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3828168539200027, y=-0.9190167999798279, z=0.09271345680875065, w=-0.016235536215357258)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=-0.02666666666666667, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=0.51)>	COMP<141>
[1740780581.8961346]	Q_Header<(2621443, 8625, 257, 173, 250, 8, 58, 143, 44)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 71, 214, 253, 253, 253, 253, 253, 253, 231, 165, 187, 69, 31, 46, 0, 113, 159, 252, 253, 253, 253, 177, 53, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3828168539200027, y=-0.9190167999798279, z=0.09271345680875065, w=-0.016235536215357258)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=-0.02666666666666667, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=0.51)>	COMP<141>
[1740780581.9069963]	Q_Header<(2621443, 8626, 257, 173, 250, 8, 58, 144, 42)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 41, 171, 253, 253, 253, 253, 253, 253, 253, 191, 149, 70, 56, 62, 31, 101, 158, 207, 253, 153, 253, 101, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38281889972899874, y=-0.9188996389381499, z=0.09375156728057112, w=-0.016845984745727623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07777777777777778, y=-0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.57)>	COMP<140>
[1740780581.9093676]	Q_Header<(2621443, 8627, 257, 173, 250, 8, 58, 145, 48)>	Q_Data<(0, 0, 51, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 16, 132, 253, 253, 253, 253, 253, 230, 253, 253, 143, 105, 95, 50, 0, 44, 88, 128, 153, 141, 153, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38281889972899874, y=-0.9188996389381499, z=0.09375156728057112, w=-0.016845984745727623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07777777777777778, y=-0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.57)>	COMP<140>
[1740780581.9263098]	Q_Header<(2621443, 8628, 257, 173, 250, 8, 58, 146, 35)>	Q_Data<(0, 0, 52, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 12, 79, 245, 253, 253, 253, 253, 253, 253, 253, 146, 158, 134, 0, 0, 0, 0, 50, 91, 46, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38281889972899874, y=-0.9188996389381499, z=0.09375156728057112, w=-0.016845984745727623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07777777777777778, y=-0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.57)>	COMP<140>
[1740780581.9364543]	Q_Header<(2621443, 8629, 257, 173, 250, 8, 58, 147, 38)>	Q_Data<(0, 0, 44, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 25, 121, 253, 253, 253, 253, 253, 253, 253, 141, 253, 234, 91, 75, 0, 0, 44, 79, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38281889972899874, y=-0.9188996389381499, z=0.09375156728057112, w=-0.016845984745727623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07777777777777778, y=-0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.57)>	COMP<140>
[1740780581.9463923]	Q_Header<(2621443, 8630, 257, 173, 250, 8, 58, 148, 33)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 126, 253, 253, 253, 253, 253, 253, 253, 167, 253, 253, 211, 115, 10, 0, 40, 26, 34, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38281938676330046, y=-0.9187787354827746, z=0.0948503391310856, w=-0.017273259957591523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07555555555555556, y=0.01, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=0.6)>	COMP<140>
[1740780581.956427]	Q_Header<(2621443, 8631, 257, 173, 250, 8, 58, 149, 47)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 253, 253, 253, 253, 253, 253, 186, 253, 253, 253, 253, 76, 37, 63, 80, 9, 29, 24, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 75, 0, 0, 27, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 137, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38281938676330046, y=-0.9187787354827746, z=0.0948503391310856, w=-0.017273259957591523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07555555555555556, y=0.01, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=0.6)>	COMP<140>
[1740780581.9664078]	Q_Header<(2621443, 8632, 257, 173, 250, 8, 58, 150, 50)>	Q_Data<(0, 0, 29, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 37, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 200, 102, 82, 103, 0, 0, 11, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 245, 172, 0, 0, 0, 100, 0, 59, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 102, 120, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38281938676330046, y=-0.9187787354827746, z=0.0948503391310856, w=-0.017273259957591523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07555555555555556, y=0.01, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=0.6)>	COMP<140>
[1740780581.9764242]	Q_Header<(2621443, 8633, 257, 173, 250, 8, 58, 151, 52)>	Q_Data<(0, 0, 56, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 110, 104, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 136, 77, 86, 19, 14, 0, 41, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 253, 253, 61, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 63, 38, 0, 0, 113, 253, 253, 213, 166, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3827566272754759, y=-0.9186525270488259, z=0.0963147756084677, w=-0.017273182190872215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06555555555555556, y=0.028888888888888888, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.08, z=0.42)>	COMP<140>
[1740780581.9864378]	Q_Header<(2621443, 8634, 257, 173, 250, 8, 58, 152, 51)>	Q_Data<(0, 0, 48, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 13, 124, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 116, 34, 45, 7, 0, 44, 43, 82, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 253, 253, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 142, 197, 153, 98, 68, 0, 173, 253, 253, 233, 114, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3827566272754759, y=-0.9186525270488259, z=0.0963147756084677, w=-0.017273182190872215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06555555555555556, y=0.028888888888888888, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.08, z=0.42)>	COMP<140>
[1740780581.9964533]	Q_Header<(2621443, 8635, 257, 173, 250, 8, 58, 153, 53)>	Q_Data<(0, 0, 9, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 40, 111, 203, 253, 253, 253, 253, 253, 253, 253, 253, 196, 99, 30, 0, 0, 30, 141, 88, 199, 156, 79, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 179, 253, 253, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 162, 206, 253, 217, 142, 184, 131, 208, 193, 170, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3827566272754759, y=-0.9186525270488259, z=0.0963147756084677, w=-0.017273182190872215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06555555555555556, y=0.028888888888888888, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.08, z=0.42)>	COMP<140>
[1740780582.006842]	Q_Header<(2621443, 8636, 257, 173, 250, 8, 58, 154, 52)>	Q_Data<(0, 0, 17, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 61, 253, 253, 253, 253, 253, 253, 253, 253, 248, 216, 169, 79, 0, 75, 102, 228, 230, 253, 144, 197, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 105, 253, 195, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 94, 253, 19, 139, 180, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3826374383485335, y=-0.9185984123696648, z=0.09735312077937644, w=-0.01696813014211075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.05444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.1, z=0.27)>	COMP<135>
[1740780582.0164013]	Q_Header<(2621443, 8637, 257, 173, 250, 8, 58, 155, 45)>	Q_Data<(0, 0, 41, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 70, 253, 253, 253, 253, 253, 253, 253, 253, 206, 235, 174, 71, 0, 94, 135, 253, 253, 222, 181, 253, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 128, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 208, 253, 86, 144, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3826374383485335, y=-0.9185984123696648, z=0.09735312077937644, w=-0.01696813014211075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.05444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.1, z=0.27)>	COMP<135>
[1740780582.0263932]	Q_Header<(2621443, 8638, 257, 173, 250, 8, 58, 156, 46)>	Q_Data<(0, 0, 43, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 10, 46, 207, 253, 253, 253, 253, 253, 253, 253, 170, 181, 122, 0, 22, 89, 253, 253, 253, 253, 253, 253, 201, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 83, 0, 123, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3826374383485335, y=-0.9185984123696648, z=0.09735312077937644, w=-0.01696813014211075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.05444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.1, z=0.27)>	COMP<135>
[1740780582.0363808]	Q_Header<(2621443, 8639, 257, 173, 250, 8, 58, 157, 44)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 106, 230, 253, 253, 253, 253, 253, 253, 164, 147, 75, 0, 0, 164, 253, 253, 253, 253, 253, 253, 226, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3826374383485335, y=-0.9185984123696648, z=0.09735312077937644, w=-0.01696813014211075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.05444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.1, z=0.27)>	COMP<135>
